SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179993,0,67303,3567,0,31,20958.52834566863,1543.1150000445746,21173.28795009812,2.2049674193593884,19254.881086347068,0.6245182703357497,2.045973984E8,1,2500,UNIFORM,1,11.998902511953288,7.004427525704855,17,0,20879,0,27,0,0,0.9864641992184598,0,0.0,0,false,0,26,40,0,0,3338,2157,3567,0,0,0,0,25,0,231,1.0,0,727,0,1726,422,0,0,31,1,SAFE,0,0,70464,0,0,19054,39,0,662,0,0,2487,67303,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12408,215976,0,0.5161199887860948,71,-1.0,0,3676,4.3722937617240944E-4,70870,0,2,45,1503,0,true,0,43,98,0,1.0,1501,0,0,40,40,0,0.0,3567,0,0,0,true,0.4838800112139052,157,0,0,42,0,0,true,20882,0.9940715867049017,15384,0,0,0,10396,393.72222222222223,0,71,19054,0,60,0.0,0.0,0,0,2,40,0,0,0.9896271376506869,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},738,0,2PC,31,0.9980375665825624,0.0,24548,26,1164,0,1704,0,1394,0,130,1456,0,47,0,15626,141740,0,1337,3598,0,0,0,0,3489,92,0.0,1.0,12487,2PC__ TO__ PB,0,0,31,1207.088888888889,0.0503315930577113,3501,0.0,0,0,0.05074681598284932,1293,1293
1,180001,0,68941,3623,0,33,20172.68263179685,1531.2312619921381,20382.83483935965,1.749121988511922,18442.25327408225,0.6965483520983967,9.1989776E7,1,2500,UNIFORM,1,11.663572020882405,6.896529856605644,17,0,20079,0,26,0,0,1.020176672807183,0,0.0,0,false,0,25,40,0,0,3105,2093,3623,0,0,0,0,23,0,244,1.0,0,692,0,1883,401,0,0,33,1,SAFE,0,0,74743,0,0,16928,39,0,662,0,0,2430,68941,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12676,213022,0,0.4802649737786365,71,-1.0,0,3074,4.545642381916608E-4,72564,0,2,45,1493,0,true,0,42,88,0,1.0,1492,0,0,40,40,0,0.0,3623,0,0,0,true,0.5197350262213635,155,0,0,42,0,0,true,20081,1.0292569008282444,14815,0,0,0,9958,403.1333333333333,0,71,16928,0,60,0.0,0.0,0,0,2,40,0,0,1.0369859232680099,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},712,0,2PC,33,1.0447143251449076,0.0,22909,24,1123,0,1714,0,1347,0,130,1453,0,44,0,15048,145128,0,1294,3656,0,0,0,0,3257,90,0.0,1.0,12731,2PC__ TO__ PB,0,0,33,1190.4888888888888,0.04992833912132738,2849,0.0,0,0,0.05036020772208218,1253,1253
2,180006,0,70061,3732,0,30,19865.577231779207,1493.1437640341987,20043.395808949623,1.273360334854991,18201.26087165059,0.8053290086950823,9.53225888E7,1,2500,UNIFORM,1,11.131560028717336,6.415837245844791,15,0,19770,0,25,0,0,1.0050527397553561,0,0.0,0,false,0,24,40,0,0,2950,1971,3732,0,0,0,0,23,0,228,1.0,0,652,0,1920,403,0,0,30,1,SAFE,0,0,74810,0,0,16277,39,0,662,0,0,2390,70061,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14269,216305,0,0.4855305466237942,71,-1.0,0,3046,4.0637741625238746E-4,73793,0,2,44,1456,0,true,0,44,73,0,1.0,1454,0,0,40,40,0,0.0,3732,0,0,0,true,0.5144694533762058,146,0,0,42,0,0,true,19773,1.0140877235551877,14745,0,0,0,9575,409.9611111111111,0,71,16277,0,60,0.0,0.0,0,0,2,40,0,0,1.0005359056806002,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},672,0,2PC,30,1.0080385852090032,0.0,21975,24,1061,0,1638,0,1336,0,121,1415,0,43,0,14976,147586,0,1285,3762,0,0,0,0,3099,86,0.0,1.0,14293,2PC__ TO__ PB,0,0,30,1208.7833333333333,0.05057390267369534,2825,0.0,0,0,0.05095972799804939,1270,1270
3,179995,0,68041,3560,0,42,20441.95766151685,1553.291144177775,20720.317305337077,1.9751400415951315,18757.595798595506,0.666177977904235,9.959564746666667E7,1,2500,UNIFORM,1,11.103898692126236,6.74116652010664,16,0,20331,0,26,0,0,0.9996619685189811,0,0.0,0,false,0,25,40,0,0,3212,2046,3560,0,0,0,0,24,0,235,1.0,0,678,0,1768,407,0,0,42,1,SAFE,0,0,72130,0,0,18166,39,0,662,0,0,2460,68041,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14734,214917,0,0.503370786516854,71,-1.0,0,3180,5.86240107198191E-4,71601,0,2,42,1512,0,true,0,40,88,0,1.0,1510,0,0,40,40,0,0.0,3560,0,0,0,true,0.4966292134831461,154,0,0,42,0,0,true,20333,1.0088770006319718,14991,0,0,0,10751,397.78333333333336,0,71,18166,0,60,0.0,0.0,0,0,2,40,0,0,0.9693820224719101,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},733,0,2PC,42,0.9789325842696629,0.0,23416,26,1099,0,1653,0,1386,0,128,1467,0,47,0,15234,143202,0,1331,3602,0,0,0,0,3382,90,0.0,1.0,14772,2PC__ TO__ PB,0,0,42,1201.1666666666667,0.049719975977989134,3047,0.0,0,0,0.050277068241140095,1274,1274
4,180006,0,72374,3762,0,44,19635.55984688995,1444.3005682012877,19916.18967198299,1.7525570753478603,18067.994568314727,0.7405911557270766,9.954481866666667E7,1,2500,UNIFORM,1,10.322498044106066,6.25068478603308,14,0,19548,0,25,0,0,0.9748942990576727,0,0.0,0,false,0,24,40,1,0,2965,1977,3762,0,0,0,0,23,0,224,1.0,0,661,0,1835,390,0,0,44,1,SAFE,0,0,74876,0,0,18117,39,0,662,0,1,2315,72374,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14986,223243,0,0.512227538543328,71,-1.0,0,2811,5.775794171698609E-4,76136,0,2,44,1407,0,true,0,42,83,0,1.0,1405,0,0,40,39,0,0.0,3762,0,0,0,true,0.48777246145667197,143,0,0,42,0,0,true,19553,0.9829634951778263,14567,0,0,0,10196,422.97777777777776,0,71,18117,0,60,0.0,0.0,0,0,2,40,0,0,0.9861775651249336,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},732,0,2PC,44,0.992822966507177,0.0,23834,24,1061,0,1552,0,1327,0,119,1367,0,42,0,14826,152272,0,1275,3806,0,0,0,0,3113,86,2.627430373095113E-4,1.0,15026,2PC__ TO__ PB,0,0,44,1247.588888888889,0.04941157927918462,2630,0.0,0,0,0.04996061958519296,1314,1314
5,179995,0,66975,3547,0,36,21172.234454468562,1544.2679615528184,21420.63734113335,2.0687197199467104,19526.776778404284,0.7385224164206893,1.0760999306666666E8,1,2500,UNIFORM,1,11.84021087615862,6.631369766716744,17,0,21102,0,27,0,0,0.978842851810377,0,0.0,0,false,0,25,40,0,0,3688,2188,3547,0,0,0,0,26,0,237,1.0,0,750,0,1715,419,0,0,36,1,SAFE,0,0,69675,0,0,19163,39,0,662,0,0,2495,66975,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12489,217444,0,0.5164928108260501,71,-1.0,0,3374,5.102185436095128E-4,70522,0,2,42,1499,0,true,0,46,88,0,1.0,1496,0,0,40,40,0,0.0,3547,0,0,0,true,0.4835071891739498,156,0,0,42,0,0,true,21104,0.9868309070548712,15281,0,0,0,11955,391.7888888888889,0,71,19163,0,60,0.0,0.0,0,0,2,40,0,0,1.0008457851705668,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},787,0,2PC,36,1.0098674936566112,0.0,24218,25,1167,0,1659,0,1397,0,129,1451,0,50,0,15525,141044,0,1336,3583,0,0,0,0,3854,92,0.0,1.0,12565,2PC__ TO__ PB,0,0,36,1215.0666666666666,0.050296361419131616,3166,0.0,0,0,0.050780917826469006,1310,1310
6,180004,0,69889,3672,0,35,20525.823155228758,1477.9465489418935,20747.829340141612,1.6680408989619002,18855.01436791939,0.8278708288199387,9.0930848E7,1,2500,UNIFORM,1,10.289045600304364,6.205546592206098,17,0,20434,0,26,0,0,0.9867074933108214,0,0.0,0,false,0,26,40,0,0,3306,2138,3672,0,0,0,0,25,0,238,1.0,0,733,0,1817,407,0,0,35,1,SAFE,0,0,73239,0,0,17729,39,0,662,0,0,2395,69889,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14790,218879,0,0.5051742919389978,71,-1.0,0,3033,4.7556932441980543E-4,73561,0,2,42,1438,0,true,0,39,84,0,1.0,1436,0,0,40,40,0,0.0,3672,0,0,0,true,0.4948257080610022,152,0,0,42,0,0,true,20436,0.9955930117758159,15008,0,0,0,10827,408.6722222222222,0,71,17729,0,60,0.0,0.0,0,0,2,40,0,0,0.9882897603485838,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},741,0,2PC,35,0.9961873638344226,0.0,23081,25,1134,0,1651,0,1334,0,126,1394,0,45,0,15255,147122,0,1280,3707,0,0,0,0,3467,89,0.0,1.0,14822,2PC__ TO__ PB,0,0,35,1223.1,0.04991775533230924,2830,0.0,0,0,0.050369585303549104,1294,1294
7,179995,0,65870,3496,0,28,21669.824816075514,1562.7495218916047,21861.85452088101,2.317428668184569,19996.318863844393,0.7851945606432399,9.9624696E7,1,2500,UNIFORM,1,12.86435609706891,7.456938755512004,19,0,21557,0,28,0,0,0.996447548201002,0,0.0,0,false,0,26,40,0,0,3810,2274,3496,0,0,0,0,26,0,251,1.0,0,783,0,1747,431,0,0,28,1,SAFE,0,0,69670,0,0,18872,39,0,662,0,0,2536,65870,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13293,213963,0,0.5002860411899314,71,-1.0,0,3647,4.0349309738594116E-4,69366,0,2,45,1518,0,true,0,42,98,0,1.0,1516,0,0,40,40,0,0.0,3496,0,0,0,true,0.49971395881006864,163,0,0,42,0,0,true,21560,1.004842872324275,15589,0,0,0,11539,385.3666666666667,0,71,18872,0,60,0.0,0.0,0,0,2,40,0,0,0.9865560640732265,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},818,0,2PC,28,0.9957093821510298,0.0,23470,26,1204,0,1650,0,1382,0,134,1467,0,52,0,15854,138732,0,1319,3524,0,0,0,0,3983,94,0.0,1.0,13364,2PC__ TO__ PB,0,0,28,1195.6888888888889,0.05039933108439293,3467,0.0,0,0,0.05078248839957345,1294,1294
8,180012,0,68921,3646,0,39,20313.72242759188,1517.649547104656,20529.574111903454,1.5446718177561083,18561.042677180474,0.8039381482213447,9.274826186666666E7,1,2500,UNIFORM,1,11.312641310635485,6.769989201994325,17,0,20219,0,25,0,0,0.999390606636584,0,0.0,0,false,0,24,40,1,0,3142,2082,3646,0,0,0,0,24,0,239,1.0,0,692,0,1859,406,0,0,39,1,SAFE,0,0,73240,0,0,18565,39,0,662,0,1,2429,68921,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12212,215560,0,0.49012616566099837,71,-1.0,0,2864,5.371456904388068E-4,72567,0,2,45,1478,0,true,0,42,73,0,1.0,1477,0,0,40,38,0,0.0,3646,0,0,0,true,0.5098738343390017,152,0,0,42,0,0,true,20221,1.0082703385035041,14921,0,0,0,10537,403.15,0,71,18565,0,60,0.0,0.0,0,0,2,40,0,0,1.0186505759736697,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},666,0,2PC,39,1.028250137136588,0.0,19997,25,1118,0,1727,0,1361,0,127,1436,0,45,0,15156,145134,0,1305,3685,0,0,0,0,3286,90,2.71370420624152E-4,1.0,12292,2PC__ TO__ PB,0,0,39,1204.6166666666666,0.050243223503796494,2640,0.0,0,0,0.05075338126325648,1271,1271
9,179995,0,67846,3674,0,27,20963.284223462168,1499.5869334669692,21152.7170860098,2.1588591834738002,19341.13284376701,0.6754031002955574,8.705894453333333E7,1,2500,UNIFORM,1,10.960040980055068,6.6619442045089245,17,0,20853,0,25,0,0,0.9768740972201752,0,0.0,0,false,0,25,40,0,0,3486,2175,3674,0,0,0,0,24,0,241,1.0,0,733,0,1842,426,0,0,27,1,SAFE,0,0,70425,0,0,19239,39,0,662,0,0,2462,67846,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14185,218745,0,0.4986390854654328,71,-1.0,0,3687,3.77374313388402E-4,71520,0,2,44,1458,0,true,0,40,92,0,1.0,1456,0,0,40,40,0,0.0,3674,0,0,0,true,0.5013609145345672,155,0,0,42,0,0,true,20855,0.9851428234531144,15276,0,0,0,11050,397.3333333333333,0,71,19239,0,60,0.0,0.0,0,0,2,40,0,0,0.9708764289602613,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},797,0,2PC,27,0.9763200870985302,0.0,25594,25,1167,0,1604,0,1360,0,127,1412,0,48,0,15533,143040,0,1304,3701,0,0,0,0,3656,91,0.0,1.0,14247,2PC__ TO__ PB,0,0,27,1222.3777777777777,0.05137024608501119,3468,0.0,0,0,0.05172823458705467,1308,1308
