SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179996,0,23059,22899,0,3,5068.431706144373,2741.821126588317,5075.093861434997,3.027707425861056,2380.361782130224,0.7287964353255064,1.4608720586666667E8,1,200000,UNIFORM,1,16.956140466917603,11.135987184787101,20,0,5006,0,45,0,0,1.9152174855804676,0,0.0,0,false,0,35,2,0,0,244,656,22899,0,0,0,0,43,0,290,1.0,0,125,0,22170,428,0,0,3,1,SAFE,0,0,88845,0,0,2253,1,0,664,0,0,3843,23059,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1618,110480,0,0.03183545132975239,71,-1.0,0,788,6.527273122865038E-5,45958,0,2,61,2683,0,true,0,56,35,0,1.0,2681,0,0,2,2,0,0.0,22899,0,0,0,true,0.9681645486702476,286,0,0,44,0,0,true,5009,1.9323040895095192,1803,0,0,0,14097,255.32222222222222,0,71,2253,0,60,0.0,0.0,0,0,2,2,0,0,1.9175073147299009,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},296,0,2PC,3,1.9340582558190313,0.0,50563,35,214,0,2699,0,1321,0,247,2622,0,64,0,1921,91916,0,1261,22902,0,0,0,0,338,107,0.0,1.0,1625,2PC__ TO__ PB,0,0,3,613.8277777777778,0.4982592802123678,308,0.0,0,0,0.49829203019951696,6604,6604
1,179996,0,23220,23441,0,0,5034.02772620622,2645.9247306632215,5034.02772620622,2.482845566961702,2363.0221425280492,0.5803678661867039,7.924663733333333E7,1,200000,UNIFORM,1,16.181613017294957,10.50323687876385,19,0,4970,0,39,0,0,1.916322136089578,0,0.0,0,false,0,33,2,0,0,252,671,23441,0,0,0,0,38,0,307,1.0,0,123,0,22676,429,0,0,0,1,SAFE,0,0,90173,0,0,1919,1,0,664,0,0,3786,23220,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1542,111775,0,0.032635126487777825,0,-1.0,0,0,0.0,46661,0,2,68,2594,0,true,0,64,52,0,1.0,2591,0,0,2,0,0,0.0,23441,0,0,0,true,0.9673648735122222,273,0,0,44,0,0,true,4973,1.9324289405684754,1802,0,0,0,14221,259.22777777777776,0,71,1919,0,60,0.0,0.0,0,0,2,2,0,0,1.9171537050467131,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9325967322213216,0.0,0,31,214,0,2682,0,1288,0,237,2542,0,60,0,1906,93322,0,1233,23441,0,0,0,0,339,102,0.0,1.0,1546,2PC__ TO__ PB,0,0,0,621.0,0.5023681447032854,0,0.0,0,0,0.5023681447032854,6651,6651
2,180001,0,23714,23767,0,4,4899.5826291917365,2650.437748123471,4906.277255816889,2.3038937980414866,2244.896693903311,0.6079752133644797,8.839757226666667E7,1,200000,UNIFORM,1,15.979404801516267,10.092109487206486,23,0,4837,0,38,0,0,1.9176857552500632,0,0.0,0,false,0,33,2,0,0,222,654,23767,0,0,0,0,38,0,303,1.0,0,120,0,23000,411,0,0,4,1,SAFE,0,0,91806,0,0,1677,1,0,664,0,0,3724,23714,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1568,112001,0,0.032271637143939075,71,-1.0,0,1213,8.423712751395178E-5,47481,0,2,67,2605,0,true,0,63,49,0,1.0,2602,0,0,2,2,0,0.0,23767,0,0,0,true,0.9677283628560609,274,0,0,44,0,0,true,4840,1.9344269208062748,1720,0,0,0,13322,263.78333333333336,0,71,1677,0,60,0.0,0.0,0,0,2,2,0,0,1.9157655572853116,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},262,0,2PC,4,1.932637690915976,0.0,39062,31,204,0,2664,0,1287,0,237,2552,0,57,0,1823,94962,0,1233,23771,0,0,0,0,307,102,0.0,1.0,1569,2PC__ TO__ PB,0,0,4,622.3055555555555,0.5005581179840357,837,0.0,0,0,0.5006001895335369,6661,6661
3,180000,0,23679,23408,0,1,4968.092834159262,2667.0703363317707,4971.603682758031,3.399662291879035,2304.3019967105265,0.5745854596652162,1.111761456E8,1,200000,UNIFORM,1,15.154904604145429,10.748624787631668,22,0,4905,0,38,0,0,1.9221250897419655,0,0.0,0,false,0,32,2,0,0,232,671,23408,0,0,0,0,37,0,310,1.0,0,122,0,22619,419,0,0,1,1,SAFE,0,0,91075,0,0,1738,1,0,664,0,0,3756,23679,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1549,112017,0,0.03370642515379357,71,-1.0,0,2484,2.123683316343867E-5,47087,0,2,58,2619,0,true,0,53,54,0,1.0,2617,0,0,2,2,0,0.0,23408,0,0,0,true,0.9662935748462064,280,0,0,44,0,0,true,4908,1.9377929811225136,1754,0,0,0,12880,261.59444444444443,0,71,1738,0,60,0.0,0.0,0,0,2,2,0,0,1.9136192754613808,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},439,0,2PC,1,1.9305365686944633,0.0,81314,30,210,0,2676,0,1289,0,241,2563,0,58,0,1857,94174,0,1235,23409,0,0,0,0,323,102,0.0,1.0,1551,2PC__ TO__ PB,0,0,1,622.3944444444444,0.4971223479941385,782,0.0,0,0,0.49713302752293576,6666,6666
4,179995,0,23507,23624,0,1,4963.498554224518,2647.3105575785935,4964.291927023366,2.3970355809216666,2297.7843343210293,0.769696205847375,1.0497414506666666E8,1,200000,UNIFORM,1,14.964597874055844,10.123051918017483,19,0,4902,0,37,0,0,1.9209171736078614,0,0.0,0,false,0,32,2,0,0,224,677,23624,0,0,0,0,36,0,311,1.0,0,124,0,22877,421,0,0,1,1,SAFE,0,0,91257,0,0,1844,1,0,664,0,0,3754,23507,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1573,111151,0,0.031620386048086695,71,-1.0,0,2485,2.121700755325469E-5,47131,0,2,63,2601,0,true,0,60,51,0,1.0,2600,0,0,2,2,0,0.0,23624,0,0,0,true,0.9683796139519133,278,0,0,44,0,0,true,4905,1.9371676521887098,1764,0,0,0,14003,261.8388888888889,0,71,1844,0,60,0.0,0.0,0,0,2,2,0,0,1.9184304097527938,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},650,0,2PC,1,1.9353200135455468,0.0,18178,31,216,0,2676,0,1287,0,243,2546,0,55,0,1869,94262,0,1233,23625,0,0,0,0,312,105,0.0,1.0,1577,2PC__ TO__ PB,0,0,1,617.5611111111111,0.5012412212768667,396,0.0,0,0,0.501251803445642,6570,6570
5,180002,0,22745,22844,0,2,5117.970862896165,2748.0597731369535,5120.134244046576,2.5230767695378473,2371.055060147085,0.7860217188021295,8.823599626666667E7,1,200000,UNIFORM,1,16.155106885130838,10.018536377793863,21,0,5049,0,39,0,0,1.9143108375467135,0,0.0,0,false,0,32,2,0,0,264,707,22844,0,0,0,0,37,0,328,1.0,0,130,0,22100,428,0,0,2,1,SAFE,0,0,88060,0,0,1720,1,0,664,0,0,3875,22745,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1591,110945,0,0.03256872701803537,71,-1.0,0,1027,4.386830734136123E-5,45589,0,2,69,2695,0,true,0,63,58,0,1.0,2693,0,0,2,2,0,0.0,22844,0,0,0,true,0.9674312729819646,294,0,0,44,0,0,true,5052,1.9308419432842383,1773,0,0,0,14257,253.2722222222222,0,71,1720,0,60,0.0,0.0,0,0,2,2,0,0,1.916082997723691,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},291,0,2PC,2,1.9323673612327088,0.0,24291,30,220,0,2761,0,1328,0,255,2637,0,64,0,1883,91178,0,1267,22846,0,0,0,0,359,110,0.0,1.0,1593,2PC__ TO__ PB,0,0,2,616.4111111111112,0.5010857882383909,183,0.0,0,0,0.5011076747603693,6722,6722
6,179995,0,23696,23814,0,0,4893.7997037876885,2655.4141596471977,4893.7997037876885,2.065294906335508,2243.1797257915514,0.6587796199424879,1.0831865173333333E8,1,200000,UNIFORM,1,15.570273205640918,9.825072595243107,18,0,4830,0,38,0,0,1.9191002700877786,0,0.0,0,false,0,33,2,0,0,230,663,23814,0,0,0,0,38,0,306,1.0,0,120,0,23078,408,0,0,0,1,SAFE,0,0,91871,0,0,1776,1,0,664,0,0,3720,23696,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1581,113066,0,0.030906189636348367,0,-1.0,0,0,0.0,47510,0,2,66,2607,0,true,0,60,52,0,1.0,2605,0,0,2,0,0,0.0,23814,0,0,0,true,0.9690938103636516,273,0,0,44,0,0,true,4833,1.9343771100607698,1705,0,0,0,13692,263.94444444444446,0,71,1776,0,60,0.0,0.0,0,0,2,2,0,0,1.9161837574535987,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9330645838582345,0.0,0,31,211,0,2661,0,1287,0,236,2553,0,59,0,1810,95020,0,1230,23814,0,0,0,0,316,103,0.0,1.0,1584,2PC__ TO__ PB,0,0,0,628.1833333333333,0.5012418438223532,0,0.0,0,0,0.5012418438223532,6669,6669
7,179996,0,22807,22787,0,2,5094.3102476412,2777.281066953128,5095.580291130907,2.718746205807527,2356.573113792952,0.7786116017052287,1.07720056E8,1,200000,UNIFORM,1,17.433637906833933,10.99135588648127,19,0,5031,0,40,0,0,1.9188407068005437,0,0.0,0,false,0,34,2,0,0,259,707,22787,0,0,0,0,39,0,324,1.0,0,129,0,22028,427,0,0,2,1,SAFE,0,0,88196,0,0,1886,1,0,664,0,0,3877,22807,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1591,109360,0,0.03330846535305218,71,-1.0,0,887,4.3863496797964735E-5,45594,0,2,74,2726,0,true,0,69,54,0,1.0,2724,0,0,2,2,0,0.0,22787,0,0,0,true,0.9666915346469478,294,0,0,44,0,0,true,5033,1.935458411891086,1769,0,0,0,13231,253.3,0,71,1886,0,60,0.0,0.0,0,0,2,2,0,0,1.9171457409926713,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},331,0,2PC,2,1.9332952999517268,0.0,14147,32,226,0,2749,0,1332,0,254,2665,0,62,0,1883,91188,0,1274,22789,0,0,0,0,352,109,0.0,1.0,1595,2PC__ TO__ PB,0,0,2,607.5888888888888,0.49978067289555644,204,0.0,0,0,0.49980261426440914,6559,6559
8,179993,0,24041,23754,0,6,4890.088244842974,2627.5875397861987,4896.725916771912,2.0924145101566913,2275.0422682495578,0.7563610723558479,7.92341216E7,1,200000,UNIFORM,1,15.455411811468379,9.910428359239345,18,0,4833,0,35,0,0,1.918389418077451,0,0.0,0,false,0,29,2,0,0,235,656,23754,0,0,0,0,35,0,302,1.0,0,120,0,22967,411,0,0,6,1,SAFE,0,0,92350,0,0,1779,1,0,664,0,0,3703,24041,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1575,113369,0,0.03313126210322472,71,-1.0,0,548,1.2552038660279075E-4,47795,0,2,46,2581,0,true,0,80,52,0,1.0,2579,0,0,2,2,0,0.0,23754,0,0,0,true,0.9668687378967753,269,0,0,44,0,0,true,4836,1.9340709621064016,1738,0,0,0,12211,265.52777777777777,0,71,1779,0,60,0.0,0.0,0,0,2,2,0,0,1.9141197272038393,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},228,0,2PC,6,1.9303275237854678,0.0,26024,30,207,0,2629,0,1275,0,233,2531,0,54,0,1838,95590,0,1222,23760,0,0,0,0,321,101,0.0,1.0,1577,2PC__ TO__ PB,0,0,6,629.9,0.49699759389057435,320,0.0,0,0,0.49706073094705133,6732,6732
9,179999,0,23825,23547,0,2,4927.0628038391305,2660.146451752361,4930.153235189196,2.3863619707012287,2283.3170488809615,0.7047180206064144,8.207034346666667E7,1,200000,UNIFORM,1,15.65111400768354,10.092418752902436,23,0,4869,0,39,0,0,1.9153410283315844,0,0.0,0,false,0,33,2,0,0,242,678,23547,0,0,0,0,38,0,312,1.0,0,125,0,22758,412,0,0,2,1,SAFE,0,0,91667,0,0,1711,1,0,664,0,0,3733,23825,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1562,112097,0,0.03350745317874888,71,-1.0,0,786,4.2217249968337064E-5,47372,0,2,82,2608,0,true,0,78,52,0,1.0,2606,0,0,2,2,0,0.0,23547,0,0,0,true,0.9664925468212511,281,0,0,44,0,0,true,4872,1.9328856243441763,1731,0,0,0,13081,263.1777777777778,0,71,1711,0,60,0.0,0.0,0,0,2,2,0,0,1.9203295536586402,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},336,0,2PC,2,1.9372319191404426,0.0,36154,31,214,0,2655,0,1283,0,243,2553,0,59,0,1838,94744,0,1225,23549,0,0,0,0,331,106,0.0,1.0,1563,2PC__ TO__ PB,0,0,2,622.8222222222222,0.4970657772523854,299,0.0,0,0,0.4970870097521847,6641,6641
