SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179997,0,4109,37633,0,1,4597.822569898759,1536.6466483329275,4599.069171259267,3.066703806626261,3190.2778648260837,0.7163139228976971,3.7050667253333336E8,1,200000,UNIFORM,1,21.727080827923245,10.926581941882473,25,0,0,4531,24,0,0,0.9639815040155756,0,0.0,24,0,false,0,5,0,0,464,508,37633,0,0,0,0,167,23,0,0,1.0,127,0,18785,826,0,0,1,1,SAFE,0,0,41947,0,0,2957,4,664,0,0,0,4231,4109,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2229,222711,0,0.5008370313288869,71,-1.0,0,2.395611240207939E-5,1295,41742,0,2,137,1467,0,0,true,133,21,0,1.0,1465,0,0,5,5,0,0.0,37633,0,0,0,true,0.4991629686711131,184,0,0,44,0,0,true,4534,1.0004867364322219,2411,0,0,0,14781,231.9,0,2957,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9736667286689873,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},403,0,2PC,1,1.005394201897271,0.0,46611,191,23,0,0,1420,1272,0,1399,148,0,71,0,2516,83484,0,1197,37634,0,0,0,545,0,98,0.0,1.0,2298,2PC__ TO__ PB,0,0,1,1237.2944444444445,0.901561975947487,414,0,0.0,0,0.9015643341398558,99843,99843
1,180005,0,4288,38435,0,1,4504.312823025888,1469.3240247201493,4505.463090490438,3.351292505383391,3110.7505688565107,0.6639790910676159,3.1530530826666665E8,1,200000,UNIFORM,1,18.40570770527104,9.431355022937927,22,0,0,4438,22,0,0,0.9547574626865671,0,0.0,21,0,false,0,5,0,0,450,497,38435,0,0,0,0,167,21,0,0,1.0,124,0,19312,806,0,0,1,1,SAFE,0,0,42567,0,0,2766,4,664,0,0,0,4135,4288,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2222,223305,0,0.4975413034994146,71,-1.0,0,2.340604812283494E-5,894,42723,0,2,74,1405,0,0,true,70,31,0,1.0,1403,0,0,5,5,0,0.0,38435,0,0,0,true,0.5024586965005854,174,0,0,44,0,0,true,4441,0.9892723880597015,2347,0,0,0,16095,237.35,0,2766,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9665148952777416,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},332,0,2PC,1,0.9971380252374138,0.0,43823,182,21,0,0,1407,1254,0,1340,140,0,67,0,2452,85446,0,1185,38436,0,0,0,530,0,92,0.0,1.0,2274,2PC__ TO__ PB,0,0,1,1240.6055555555556,0.8996325164431337,142,0,0.0,0,0.8996348656492837,100013,100013
2,179995,0,4503,40980,0,0,4227.73852181552,1375.6429886742171,4227.73852181552,3.279784622826111,2933.399393167399,0.6898273905662774,2.756962368E8,1,200000,UNIFORM,1,17.033946309610183,8.867624563023549,21,0,0,4169,22,0,0,0.9395958250055518,0,0.0,21,0,false,0,5,0,0,422,488,40980,0,0,0,0,160,21,0,0,1.0,123,0,20438,761,0,0,0,1,SAFE,0,0,45461,0,0,2681,4,664,0,0,0,3885,4503,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2199,225333,0,0.5012689116642265,0,-1.0,0,0.0,0,45483,0,2,68,1307,0,0,true,65,28,0,1.0,1305,0,0,0,5,0,0.0,40980,0,0,0,true,0.49873108833577356,167,0,0,44,0,0,true,4172,0.9700199866755497,2223,0,0,0,13836,252.68333333333334,0,2681,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9673743289409468,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.0027574426549537,0.0,0,183,20,0,0,1304,1160,0,1241,133,0,63,0,2319,90966,0,1097,40980,0,0,0,499,0,88,0.0,1.0,2248,2PC__ TO__ PB,0,0,0,1251.861111111111,0.9009959765186993,0,0,0.0,0,0.9009959765186993,100147,100147
3,179995,0,4068,37566,0,1,4609.056293616568,1520.823719764012,4610.167403290209,3.4091074576678273,3170.5665464515782,0.7616355077500595,3.0779807093333334E8,1,200000,UNIFORM,1,21.177655241983906,10.49976992914615,22,0,0,4540,23,0,0,0.9690265486725663,0,0.0,22,0,false,0,5,0,0,454,516,37566,0,0,0,0,175,22,0,0,1.0,126,0,18782,825,0,0,1,1,SAFE,0,0,41817,0,0,2875,4,664,0,0,0,4239,4068,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2215,222706,0,0.5000266198157909,71,-1.0,0,2.4018253872943436E-5,1054,41634,0,2,112,1452,0,0,true,108,35,0,1.0,1450,0,0,5,5,0,0.0,37566,0,0,0,true,0.4999733801842091,183,0,0,44,0,0,true,4542,1.0073746312684366,2397,0,0,0,15650,231.3,0,2875,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9676036841825054,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},370,0,2PC,1,1.004072831816004,0.0,41347,193,22,0,0,1448,1278,0,1386,148,0,76,0,2504,83268,0,1204,37567,0,0,0,534,0,96,0.0,1.0,2278,2PC__ TO__ PB,0,0,1,1237.2777777777778,0.9022913964548206,646,0,0.0,0,0.9022937432448661,99759,99759
4,179995,0,4927,44434,0,0,3897.3409745465187,1285.6394081591234,3897.3409745465187,2.1665188306557805,2716.887262816762,0.5844191694667156,3.451658986666667E8,1,200000,UNIFORM,1,14.112375154474181,7.566112173578331,18,0,0,3843,20,0,0,0.9563628983154049,0,0.0,20,0,false,0,5,0,0,372,456,44434,0,0,0,0,146,19,0,0,1.0,115,0,22128,711,0,0,0,1,SAFE,0,0,49321,0,0,2487,4,664,0,0,0,3582,4927,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2233,227698,0,0.5020029706981141,0,-1.0,0,0.0,0,49361,0,2,94,1226,0,0,true,91,22,0,1.0,1224,0,0,0,5,0,0.0,44434,0,0,0,true,0.49799702930188594,157,0,0,44,0,0,true,3846,1.000811853054597,2095,0,0,0,14192,274.22777777777776,0,2487,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9622136202007472,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.9990097672953144,0.0,0,174,19,0,0,1185,1070,0,1170,125,0,55,0,2181,98722,0,1017,44434,0,0,0,436,0,82,0.0,1.0,2262,2PC__ TO__ PB,0,0,0,1265.0,0.900184356070582,0,0,0.0,0,0.900184356070582,100274,100274
5,179993,0,4246,38860,0,2,4461.96487398353,1422.3596212906264,4464.5136948018535,2.267241927252482,3097.114037750901,0.7698539092849989,3.382912426666667E8,1,200000,UNIFORM,1,15.923743783056509,8.470644961492066,22,0,0,4400,22,0,0,0.9627885068299576,0,0.0,20,0,false,0,5,0,0,451,496,38860,0,0,0,0,161,20,0,0,1.0,125,0,19330,803,0,0,2,1,SAFE,0,0,43060,0,0,2757,4,664,0,0,0,4102,4246,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2203,223936,0,0.5025733401955739,71,-1.0,0,4.639510067736847E-5,568,43106,0,2,76,1352,0,0,true,70,26,0,1.0,1350,0,0,5,5,0,0.0,38860,0,0,0,true,0.49742665980442613,170,0,0,44,0,0,true,4403,0.9957607159679699,2354,0,0,0,14757,239.4777777777778,0,2757,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9624806999485332,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},242,0,2PC,2,0.9992794647452393,0.0,49146,189,20,0,0,1373,1224,0,1286,137,0,65,0,2454,86212,0,1159,38862,0,0,0,529,0,90,0.0,1.0,2257,2PC__ TO__ PB,0,0,2,1244.1166666666666,0.9014986312810281,338,0,0.0,0,0.9015032012619467,100071,100071
6,180007,0,4805,42766,0,1,4050.1912694430157,1312.769819146722,4050.300611911331,2.4111331455478013,2786.0756130804843,0.7615780488868238,3.043051306666667E8,1,200000,UNIFORM,1,14.297278167829816,7.836867148742958,20,0,0,3993,21,0,0,0.9617065556711759,0,0.0,21,0,false,0,5,1,0,382,469,42766,0,0,0,0,154,21,0,0,1.0,117,0,21373,730,0,0,1,1,SAFE,0,0,47485,0,0,2552,4,664,0,0,1,3717,4805,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2240,226173,0,0.5002338306131039,71,-1.0,0,2.1020768519297065E-5,2702,47571,0,2,113,1261,0,0,true,109,23,0,1.0,1260,0,0,0,5,0,0.0,42766,0,0,0,true,0.4997661693868961,160,0,0,44,0,0,true,3996,0.9964620187304891,2140,0,0,0,14773,264.28333333333336,0,2552,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9622831221063461,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},190,0,2PC,1,0.9983865687695833,0.0,3838,178,21,0,0,1272,1139,0,1206,128,0,57,0,2230,95142,0,1084,42767,0,0,0,448,0,85,2.338251455561531E-5,1.0,2273,2PC__ TO__ PB,0,0,1,1256.5277777777778,0.898993084021778,12,0,0.0,0,0.8989952072647776,99924,99924
7,180006,0,4683,41300,0,0,4187.423211452785,1398.147803971813,4187.423211452785,2.2878530761368334,2882.6214821307503,0.7432868373641529,2.828844448E8,1,200000,UNIFORM,1,15.585296348650589,8.19554041711067,19,0,0,4131,20,0,0,0.9681827888105915,0,0.0,21,0,false,0,5,0,0,402,473,41300,0,0,0,0,157,20,0,0,1.0,117,0,20943,753,0,0,0,1,SAFE,0,0,46177,0,0,2544,4,664,0,0,0,3846,4683,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2217,225226,0,0.4929055690072639,0,-1.0,0,0.0,0,45983,0,2,119,1340,0,0,true,115,25,0,1.0,1337,0,0,0,5,0,0.0,41300,0,0,0,true,0.5070944309927361,163,0,0,44,0,0,true,4133,1.000854153320521,2210,0,0,0,13606,255.4611111111111,0,2544,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9707021791767555,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.0046004842615013,0.0,0,178,20,0,0,1314,1173,0,1279,131,0,60,0,2302,91966,0,1113,41300,0,0,0,472,0,86,0.0,1.0,2249,2PC__ TO__ PB,0,0,0,1251.2666666666667,0.8981580149185568,0,0,0.0,0,0.8981580149185568,99776,99776
8,180003,0,4314,38995,0,0,4443.2123178099755,1446.3712199814556,4443.2123178099755,4.422285737375604,3074.391838312604,0.6069507655673082,3.2337522453333336E8,1,200000,UNIFORM,1,16.8041997506292,9.12286067561015,24,0,0,4377,23,0,0,0.9573481687528975,0,0.0,22,0,false,0,5,0,0,438,509,38995,0,0,0,0,169,22,0,0,1.0,124,0,19411,801,0,0,0,1,SAFE,0,0,42970,0,0,2835,4,664,0,0,0,4078,4314,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2170,224339,0,0.5022182331068086,0,-1.0,0,0.0,0,43309,0,2,87,1380,0,0,true,83,32,0,1.0,1378,0,0,0,5,0,0.0,38995,0,0,0,true,0.4977817668931914,176,0,0,44,0,0,true,4379,0.9969865554010199,2326,0,0,0,15016,240.60555555555555,0,2835,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9551737402231055,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.991639953840236,0.0,0,193,22,0,0,1377,1227,0,1304,141,0,67,0,2436,86618,0,1159,38995,0,0,0,515,0,93,0.0,1.0,2235,2PC__ TO__ PB,0,0,0,1246.338888888889,0.9003902191230461,0,0,0.0,0,0.9003902191230461,100282,100282
9,179995,0,4336,39120,0,0,4430.233900945807,1408.6576845018449,4430.233900945807,2.939162785346097,3067.0529746676893,0.6957640434750271,2.786240704E8,1,200000,UNIFORM,1,18.628577089469808,9.068941066826214,21,0,0,4372,22,0,0,0.9757841328413284,0,0.0,22,0,false,0,5,0,0,455,491,39120,0,0,0,0,159,21,0,0,1.0,122,0,19650,794,0,0,0,1,SAFE,0,0,43558,0,0,2893,4,664,0,0,0,4070,4336,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2227,223633,0,0.4976993865030675,0,-1.0,0,0.0,0,43456,0,2,72,1346,0,0,true,68,29,0,1.0,1345,0,0,0,5,0,0.0,39120,0,0,0,true,0.5023006134969326,170,0,0,44,0,0,true,4375,1.0168357933579335,2319,0,0,0,13262,241.42222222222222,0,2893,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9671779141104294,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.000741308793456,0.0,0,188,21,0,0,1372,1218,0,1282,135,0,63,0,2423,86912,0,1156,39120,0,0,0,530,0,87,0.0,1.0,2292,2PC__ TO__ PB,0,0,0,1242.4277777777777,0.9002209131075111,0,0,0.0,0,0.9002209131075111,99961,99961
