SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179996,0,76784,8343,0,0,3893.759120819849,1913.8580966998334,3893.759120819849,1.4103587463436982,2012.0523764832792,0.6256430725688412,1.485879792E8,1,100000,UNIFORM,1,9.689939760592997,7.309187966215184,17,0,0,3841,52,0,0,1.526685246926443,0,0.0,44,0,false,0,2,0,0,215,683,8343,0,0,0,0,249,50,0,0,1.0,136,0,6605,110,0,0,0,1,SAFE,0,0,136029,0,0,1832,1,663,0,0,0,2067,76784,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1457,101109,0,0.20831835071317273,0,-1.0,0,0.0,0,85127,0,2,0,1877,0,0,true,0,31,0,1.0,1875,0,0,0,2,0,0.0,8343,0,0,0,true,0.7916816492868273,233,0,0,43,0,0,true,3843,1.5998254844759325,1467,0,0,0,11182,472.9277777777778,0,1832,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5098885293060051,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5807263574253865,0.0,0,271,44,0,0,1884,1108,0,1832,199,0,39,0,1610,170254,0,1061,8343,0,0,0,305,0,101,0.0,1.0,1494,2PC__ TO__ PB,0,0,0,561.7166666666667,0.09800650792345554,0,0,0.0,0,0.09800650792345554,19909,19909
1,180008,0,77054,8659,0,0,3984.4221442429844,1881.428295208555,3984.4221442429844,1.4077228308424625,2071.0280138584135,0.5604981252630282,1.1856238346666667E8,1,100000,UNIFORM,1,9.26491221868328,6.867182061064249,15,0,0,3933,41,0,0,1.5256703091338542,0,0.0,41,0,false,0,2,0,0,248,744,8659,0,0,0,0,280,40,0,0,1.0,149,0,6908,114,0,0,0,1,SAFE,0,0,137434,0,0,1732,1,663,0,0,0,2055,77054,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1461,101418,0,0.20221734611386996,0,-1.0,0,0.0,0,85713,0,2,0,1846,0,0,true,0,62,0,1.0,1844,0,0,0,2,0,0.0,8659,0,0,0,true,0.79778265388613,220,0,0,43,0,0,true,3935,1.6030705738832507,1490,0,0,0,9854,476.18333333333334,0,1732,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5274281094814643,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6065365515648458,0.0,0,286,42,0,0,1920,1088,0,1803,188,0,38,0,1633,171426,0,1044,8659,0,0,0,339,0,94,0.0,1.0,1486,2PC__ TO__ PB,0,0,0,563.4333333333333,0.10102318201439689,0,0,0.0,0,0.10102318201439689,19796,19796
2,180007,0,79964,8819,0,0,3861.647890010205,1818.714612738232,3861.647890010205,1.467138754040751,2007.1860870847033,0.5867604073911002,1.1802873013333334E8,1,100000,UNIFORM,1,8.682080679859883,6.5625502630008,15,0,0,3811,41,0,0,1.5239607823520585,0,0.0,38,0,false,0,2,0,0,238,739,8819,0,0,0,0,274,38,0,0,1.0,157,0,7023,109,0,0,0,1,SAFE,0,0,141910,0,0,1689,1,663,0,0,0,1985,79964,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1387,104614,0,0.20365120761991157,0,-1.0,0,0.0,0,88783,0,2,0,1785,0,0,true,0,51,0,1.0,1784,0,0,0,2,0,0.0,8819,0,0,0,true,0.7963487923800885,216,0,0,43,0,0,true,3813,1.5979315692061427,1442,0,0,0,10532,493.2388888888889,0,1689,71,0,60,0.0,0.0,0,0,2,2,0,0,1.530785803379068,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6025626488263975,0.0,0,281,36,0,0,1859,1056,0,1743,185,0,35,0,1578,177566,0,1013,8819,0,0,0,332,0,93,0.0,1.0,1416,2PC__ TO__ PB,0,0,0,581.1888888888889,0.0993320793395132,0,0,0.0,0,0.0993320793395132,20043,20043
3,179996,0,78514,8616,0,0,3934.496035051068,1853.941232952085,3934.496035051068,1.2179112360840125,2040.156237581244,0.6790275557479764,1.1834567093333334E8,1,100000,UNIFORM,1,8.99335375875129,6.924338287616206,16,0,0,3889,51,0,0,1.520009170339048,0,0.0,45,0,false,0,2,0,0,242,748,8616,0,0,0,0,278,52,0,0,1.0,156,0,6817,110,0,0,0,1,SAFE,0,0,139511,0,0,1729,1,663,0,0,0,2024,78514,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1443,102910,0,0.20879758588672237,0,-1.0,0,0.0,0,87130,0,2,155,1820,0,0,true,151,54,0,1.0,1819,0,0,0,2,0,0.0,8616,0,0,0,true,0.7912024141132776,221,0,0,43,0,0,true,3891,1.6017907634307258,1468,0,0,0,9394,484.05555555555554,0,1729,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5199628597957289,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.595636025998143,0.0,0,286,44,0,0,1907,1077,0,1778,190,0,36,0,1610,174260,0,1031,8616,0,0,0,333,0,96,0.0,1.0,1473,2PC__ TO__ PB,0,0,0,571.7277777777778,0.09888672099162171,0,0,0.0,0,0.09888672099162171,19920,19920
4,179989,0,84047,9268,0,0,3695.333554488563,1726.807936654491,3695.333554488563,1.214859583132401,1956.084594518774,0.670433869248369,1.1930425493333334E8,1,100000,UNIFORM,1,9.506717923163478,6.686099651717302,14,0,0,3650,46,0,0,1.5270741370899616,0,0.0,38,0,false,0,2,0,0,229,722,9268,0,0,0,0,263,43,0,0,1.0,153,0,7459,106,0,0,0,1,SAFE,0,0,149319,0,0,1616,1,663,0,0,0,1886,84047,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1399,109043,0,0.19518774277082435,0,-1.0,0,0.0,0,93315,0,2,0,1693,0,0,true,0,49,0,1.0,1691,0,0,0,2,0,0.0,9268,0,0,0,true,0.8048122572291757,211,0,0,43,0,0,true,3652,1.6012231251561626,1407,0,0,0,9436,518.4166666666666,0,1616,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5210401381096246,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5905265429434614,0.0,0,279,36,0,0,1748,999,0,1652,180,0,37,0,1545,186630,0,958,9268,0,0,0,316,0,91,0.0,1.0,1422,2PC__ TO__ PB,0,0,0,605.7944444444445,0.09931950918930504,0,0,0.0,0,0.09931950918930504,20028,20028
5,180011,0,78807,8856,0,0,3894.348056007227,1839.4484055984874,3894.348056007227,1.3159775503918416,2025.1590496838303,0.7718849726481652,1.1458785173333333E8,1,100000,UNIFORM,1,9.220435771077879,6.800394008874896,15,0,0,3850,40,0,0,1.5259558161077063,0,0.0,39,0,false,0,2,0,0,232,720,8856,0,0,0,0,267,39,0,0,1.0,146,0,6992,111,0,0,0,1,SAFE,0,0,140336,0,0,1630,1,663,0,0,0,2011,78807,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1432,103574,0,0.2104787714543812,0,-1.0,0,0.0,0,87663,0,2,0,1806,0,0,true,0,52,0,1.0,1804,0,0,0,2,0,0.0,8856,0,0,0,true,0.7895212285456188,213,0,0,43,0,0,true,3852,1.60113949268466,1469,0,0,0,10288,487.01666666666665,0,1630,71,0,60,0.0,0.0,0,0,2,2,0,0,1.524728997289973,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5983514001806685,0.0,0,281,39,0,0,1880,1068,0,1764,182,0,36,0,1607,175326,0,1027,8856,0,0,0,324,0,92,0.0,1.0,1453,2PC__ TO__ PB,0,0,0,575.4111111111112,0.10102323671332261,0,0,0.0,0,0.10102323671332261,19956,19956
6,180010,0,81234,9161,0,0,3785.9304894662155,1781.8806034295985,3785.9304894662155,1.4164890978483322,1939.8487325619474,0.6347623844346968,1.196086032E8,1,100000,UNIFORM,1,9.491860667072293,7.020037833950992,15,0,0,3738,49,0,0,1.530245956126745,0,0.0,39,0,false,0,2,0,0,212,721,9161,0,0,0,0,270,47,0,0,1.0,144,0,7313,109,0,0,0,1,SAFE,0,0,144976,0,0,1694,1,663,0,0,0,1948,81234,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1408,106148,0,0.20172470254339045,0,-1.0,0,0.0,0,90395,0,2,0,1748,0,0,true,0,51,0,1.0,1746,0,0,0,2,0,0.0,9161,0,0,0,true,0.7982752974566095,216,0,0,43,0,0,true,3740,1.6037865918211587,1399,0,0,0,10338,502.19444444444446,0,1694,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5293090273987555,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6039733653531274,0.0,0,279,37,0,0,1860,1031,0,1706,184,0,37,0,1538,180790,0,988,9161,0,0,0,300,0,93,0.0,1.0,1438,2PC__ TO__ PB,0,0,0,589.7111111111111,0.10134410089053598,0,0,0.0,0,0.10134410089053598,19945,19945
7,179995,0,78812,8997,0,1,3863.5358218294987,1834.845997601888,3868.176651772813,1.3745301104657783,2028.667927197955,0.5939474802056506,1.2289561386666666E8,1,100000,UNIFORM,1,9.949016171278897,7.121906901264093,16,0,0,3815,43,0,0,1.5245647870882606,0,0.0,40,0,false,0,2,0,0,246,762,8997,0,0,0,0,281,40,0,0,1.0,165,0,7223,114,0,0,1,1,SAFE,0,0,140462,0,0,1621,1,663,0,0,0,2005,78812,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1378,103746,0,0.19717683672335223,71,-1.0,0,1.1388224575788635E-5,936,87809,0,2,0,1799,0,0,true,0,54,0,1.0,1798,0,0,2,2,0,0.0,8997,0,0,0,true,0.8028231632766478,226,0,0,43,0,0,true,3817,1.597903872506725,1455,0,0,0,10368,487.8277777777778,0,1621,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5410692453039903,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},399,0,2PC,1,1.614760475714127,0.0,41224,289,39,0,0,1845,1059,0,1755,192,0,38,0,1592,175618,0,1015,8998,0,0,0,338,0,97,0.0,1.0,1403,2PC__ TO__ PB,0,0,1,576.3722222222223,0.1024610233575146,332,0,0.0,0,0.10247124473294614,19988,19988
8,179995,0,80734,9013,0,0,3788.8019861311436,1799.6314336834544,3788.8019861311436,1.3908127291162937,1945.2420530345057,0.5893109585925657,1.2149285333333333E8,1,100000,UNIFORM,1,9.628328434376638,6.989666451246281,16,0,0,3739,47,0,0,1.5199668045680879,0,0.0,39,0,false,0,2,0,0,214,725,9013,0,0,0,0,271,44,0,0,1.0,142,0,7194,109,0,0,0,1,SAFE,0,0,142722,0,0,1574,1,663,0,0,0,1962,80734,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1438,105808,0,0.2018195939198935,0,-1.0,0,0.0,0,89747,0,2,0,1765,0,0,true,0,50,0,1.0,1764,0,0,0,2,0,0.0,9013,0,0,0,true,0.7981804060801065,215,0,0,43,0,0,true,3742,1.5900240295290708,1404,0,0,0,9800,498.59444444444443,0,1574,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5196937756573838,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5924775324531233,0.0,0,283,36,0,0,1850,1049,0,1722,183,0,37,0,1548,179494,0,1005,9013,0,0,0,301,0,92,0.0,1.0,1451,2PC__ TO__ PB,0,0,0,587.8222222222222,0.10042675521187337,0,0,0.0,0,0.10042675521187337,20353,20353
9,180007,0,76931,8581,0,0,4011.527968884745,1885.2899349936956,4011.527968884745,1.4691218542426794,2085.5766802237504,0.7153755157544057,1.209916912E8,1,100000,UNIFORM,1,9.401656679764244,7.0003530030872865,15,0,0,3964,50,0,0,1.5254578778385826,0,0.0,40,0,false,0,2,0,0,251,750,8581,0,0,0,0,278,47,0,0,1.0,154,0,6852,113,0,0,0,1,SAFE,0,0,136667,0,0,1753,1,663,0,0,0,2061,76931,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1436,101523,0,0.20149166763780446,0,-1.0,0,0.0,0,85512,0,2,0,1850,0,0,true,0,53,0,1.0,1849,0,0,0,2,0,0.0,8581,0,0,0,true,0.7985083323621955,221,0,0,43,0,0,true,3966,1.5978734190378392,1486,0,0,0,10033,475.06666666666666,0,1753,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5286097191469525,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6013285164899196,0.0,0,291,37,0,0,1941,1096,0,1807,188,0,37,0,1630,171024,0,1051,8581,0,0,0,351,0,95,0.0,1.0,1467,2PC__ TO__ PB,0,0,0,564.0166666666667,0.10034848910094489,0,0,0.0,0,0.10034848910094489,20082,20082
