SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180029,0,72,96,0,0,1079068.3278020832,1061327.4724722223,1079068.3278020832,5.909083333333333,7326.60496875,0.5897364903902127,1.138965056E8,1,100000,UNIFORM,1,122.62491666666668,52.41652380952381,15,0,0,1078816,204,0,0,0,58.0,0.0,false,0,0,133,0,0,9,687,106853,96,0,0,0,0,0,105438,182,5.0,0,495,0,466,20,0,0,0,1,SAFE,0,0,162556,0,0,5281,9,0,2863,0,0,1071216,72,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4387,918,0,0.14583333333333334,0,-1.0,0,0,0.0,0,168,1000,0,1061090,0,true,0,0,49,0,1.064,1061083,0,0,0,2,0,0.0,480,0,0,0,true,4.854166666666667,103605,0,0,43,0,0,true,1078826,966.9027777777778,5494,0,0,0,76308,0.9333333333333333,0,71,5281,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,968.1145833333334,0.0,0,830,161,0,1071787,0,1083,0,103262,1060595,0,266,0,5878,168000,0,1045,96,0,0,0,0,1030,96,0.0,5.0,4408,2PC__ TO__ PB,0,0,0,5.1,0.5714285714285714,0,0,0.0,0,0.5714285714285714,3253,3253
1,180896,0,94,76,0,0,1077977.418868421,1052646.7742021277,1077977.418868421,7.56514705882353,6912.6295,0.4897600049339964,6.4264605333333336E7,1,100000,UNIFORM,1,104.3104705882353,57.44116470588235,15,0,0,1077743,172,0,0,0,58.0,0.0,false,0,0,139,0,0,9,982,106443,76,0,0,0,0,0,104641,175,5.0,0,665,0,375,19,0,0,0,1,SAFE,0,0,164556,0,0,4858,9,0,2863,0,0,1063745,94,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4680,975,0,0.06578947368421052,0,-1.0,0,0,0.0,0,170,1000,0,1052435,0,true,0,0,81,0,1.0732919254658384,1052428,0,0,0,2,0,0.0,380,0,0,0,true,4.934210526315789,99724,0,0,43,0,0,true,1077752,967.9468085106383,4755,0,0,0,66193,0.9392265193370166,0,71,4858,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,968.0131578947369,0.0,0,1045,135,0,1071121,0,1077,0,99390,1052020,0,234,0,5094,170000,0,1042,76,0,0,0,0,1379,93,0.0,5.0,4681,2PC__ TO__ PB,0,0,0,5.386740331491713,0.4470588235294118,0,0,0.0,0,0.4470588235294118,3261,3261
2,180384,0,87,89,0,0,1034733.5587303371,1014675.3349885057,1034733.5587303371,8.104488636363635,7748.703674157304,0.6597624080602804,7.033404266666667E7,1,100000,UNIFORM,1,117.1726875,55.81815909090909,14,0,0,1034493,171,0,0,0,58.0,0.0,false,0,0,134,0,0,9,821,104658,89,0,0,0,0,0,102919,174,5.0,0,634,0,427,19,0,0,0,1,SAFE,0,0,170124,0,0,6339,9,0,2863,0,0,1024542,87,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4184,950,0,0.20224719101123595,0,-1.0,0,0,0.0,0,176,1000,0,1014369,0,true,0,0,83,0,1.0594315245478036,1014362,0,0,0,2,0,0.0,445,0,0,0,true,4.797752808988764,98675,0,0,43,0,0,true,1034503,966.8390804597701,5451,0,0,0,76657,0.9777777777777777,0,71,6339,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.3932584269663,0.0,0,1018,129,0,1027089,0,1037,0,98351,1013865,0,258,0,6057,176000,0,1002,89,0,0,0,0,1248,92,0.0,5.0,4228,2PC__ TO__ PB,0,0,0,5.277777777777778,0.5056818181818182,0,0,0.0,0,0.5056818181818182,3367,3367
3,180969,0,88,83,0,0,1065146.7612048194,1051660.1705795454,1065146.7612048194,12.454695906432748,7331.804108433735,0.6990675111291837,7.644045066666667E7,1,100000,UNIFORM,1,75.53564327485381,55.32151461988304,13,0,0,1064894,176,0,0,0,58.0,0.0,false,0,0,143,0,0,9,893,104255,83,0,0,0,0,0,102462,179,5.0,0,643,0,404,20,0,0,0,1,SAFE,0,0,165276,0,0,5656,9,0,2863,0,0,1057971,88,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4723,953,0,0.13253012048192772,0,-1.0,0,0,0.0,0,171,1000,0,1051449,0,true,0,0,82,0,1.0639386189258313,1051441,0,0,0,2,0,0.0,415,0,0,0,true,4.867469879518072,103132,0,0,43,0,0,true,1064902,965.9659090909091,4969,0,0,0,70793,0.9447513812154696,0,71,5656,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.1204819277109,0.0,0,1054,139,0,1057891,0,1071,0,102805,1051064,0,216,0,5352,171000,0,1035,83,0,0,0,0,1538,93,0.0,5.0,4732,2PC__ TO__ PB,0,0,0,5.265193370165746,0.4853801169590643,0,0,0.0,0,0.4853801169590643,3309,3309
4,180323,0,81,94,0,0,1048572.4158191489,1009125.5337283951,1048572.4158191489,9.343702857142857,6495.649117021277,0.5249194773110474,6.79307328E7,1,100000,UNIFORM,1,108.81661714285714,56.08141714285714,14,0,0,1048301,231,0,0,0,58.0,0.0,false,0,0,140,0,0,9,958,107055,94,0,0,0,0,0,105161,178,5.0,0,722,0,454,20,0,0,0,1,SAFE,0,0,169295,0,0,5195,9,0,2863,0,0,1030064,81,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4702,913,0,0.1702127659574468,0,-1.0,0,0,0.0,0,175,1000,0,1008907,0,true,0,0,80,0,1.0582655826558265,1008901,0,0,0,2,0,0.0,470,0,0,0,true,4.829787234042553,101588,0,0,43,0,0,true,1048310,967.3827160493827,4284,0,0,0,67655,0.9722222222222222,0,71,5195,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.4148936170212,0.0,0,1080,136,0,1042088,0,1041,0,101243,1008513,0,235,0,4669,175000,0,1006,94,0,0,0,0,1439,94,0.0,5.0,4717,2PC__ TO__ PB,0,0,0,5.072222222222222,0.5371428571428571,0,0,0.0,0,0.5371428571428571,3257,3257
5,180782,0,88,79,0,0,1068008.8055316454,1095380.022125,1068008.8055316454,6.797029940119761,8061.870658227848,0.7038656233896884,6.8634752E7,1,100000,UNIFORM,1,107.7927125748503,59.73410179640719,14,0,0,1067755,184,0,0,0,58.0,0.0,false,0,0,146,0,0,9,1223,102560,79,0,0,0,0,0,100561,185,5.0,0,807,0,382,21,0,0,0,1,SAFE,0,0,161365,0,0,6023,9,0,2863,0,0,1082155,88,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4911,905,0,0.16455696202531644,0,-1.0,0,0,0.0,0,167,1000,0,1095100,0,true,0,0,91,0,1.0663058186738836,1095083,0,0,0,2,0,0.0,395,0,0,0,true,4.8354430379746836,109911,0,0,43,0,0,true,1067764,966.7613636363636,5226,0,0,0,80727,0.9277777777777778,0,71,6023,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,965.6962025316456,0.0,0,1096,142,0,1060063,0,1095,0,109576,1094696,0,251,0,5673,167000,0,1059,79,0,0,0,0,1904,95,0.0,5.0,4930,2PC__ TO__ PB,0,0,0,5.027777777777778,0.47305389221556887,0,0,0.0,0,0.47305389221556887,3391,3391
6,180889,0,79,87,0,0,1085568.649816092,1094007.389835443,1085568.649816092,8.8805421686747,7576.104609195402,0.6822891994278826,6.912841813333334E7,1,100000,UNIFORM,1,82.37107831325301,56.13012048192771,16,0,0,1085299,197,0,0,0,58.0,0.0,false,0,0,146,0,0,9,1183,110856,87,0,0,0,0,0,108849,183,5.0,0,803,0,415,22,0,0,0,1,SAFE,0,0,160500,0,0,6645,9,0,2863,0,0,1089316,79,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4791,960,0,0.22988505747126436,0,-1.0,0,0,0.0,0,166,1000,0,1093746,0,true,0,0,89,0,1.0528967254408061,1093738,0,0,0,2,0,0.0,435,0,0,0,true,4.7701149425287355,112036,0,0,43,0,0,true,1085309,966.5822784810126,5106,0,0,0,86783,0.9222222222222223,0,71,6645,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.1264367816092,0.0,0,1107,141,0,1078042,0,1101,0,111688,1093179,0,244,0,5506,166000,0,1063,87,0,0,0,0,1639,100,0.0,5.0,4829,2PC__ TO__ PB,0,0,0,5.333333333333333,0.5240963855421686,0,0,0.0,0,0.5240963855421686,3322,3322
7,180665,0,74,90,0,0,1102969.201077778,1099685.311162162,1102969.201077778,9.931164634146342,8686.22701111111,0.662812806144181,1.059542208E8,1,100000,UNIFORM,1,114.41082926829269,58.86617682926829,15,0,0,1102668,252,0,0,0,58.0,0.0,false,0,0,149,0,0,9,1081,115007,90,0,0,0,0,0,113068,197,5.0,0,743,0,433,23,0,0,0,1,SAFE,0,0,158522,0,0,6630,9,0,2863,0,0,1101197,74,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4348,982,0,0.18888888888888888,0,-1.0,0,0,0.0,0,164,1000,0,1099418,0,true,0,0,88,0,1.0635696821515892,1099408,0,0,0,2,0,0.0,450,0,0,0,true,4.811111111111111,113934,0,0,43,0,0,true,1102684,967.5,6060,0,0,0,79714,0.9111111111111111,0,71,6630,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,965.8555555555556,0.0,0,1095,143,0,1094324,0,1112,0,113589,1098879,0,306,0,6677,164000,0,1072,90,0,0,0,0,1546,103,0.0,5.0,4400,2PC__ TO__ PB,0,0,0,5.455555555555556,0.5487804878048781,0,0,0.0,0,0.5487804878048781,3311,3311
8,180850,0,75,97,0,0,1060152.608886598,1039881.64708,1060152.608886598,13.282831395348838,7712.695144329897,0.6360029276435036,7.163890986666666E7,1,100000,UNIFORM,1,126.89038372093023,57.0595523255814,13,0,0,1059880,196,0,0,0,58.0,0.0,false,0,0,136,0,0,9,1056,103637,97,0,0,0,0,0,101819,176,5.0,0,712,0,469,21,0,0,0,1,SAFE,0,0,166137,0,0,7105,9,0,2863,0,0,1051056,75,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4422,1010,0,0.16494845360824742,0,-1.0,0,0,0.0,0,172,1000,0,1039651,0,true,0,0,83,0,1.0608591885441527,1039642,0,0,0,2,0,0.0,485,0,0,0,true,4.835051546391752,96741,0,0,43,0,0,true,1059896,965.4533333333334,5275,0,0,0,72152,0.9555555555555556,0,71,7105,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.2680412371134,0.0,0,1013,132,0,1052448,0,1064,0,96387,1039193,0,270,0,5798,172000,0,1029,97,0,0,0,0,1504,90,0.0,5.0,4467,2PC__ TO__ PB,0,0,0,5.611111111111111,0.563953488372093,0,0,0.0,0,0.563953488372093,3416,3416
9,180130,0,90,78,0,0,1079574.8698076922,1065592.9708222223,1079574.8698076922,7.546291666666667,7723.034371794872,0.7072300326550187,7.541130186666666E7,1,100000,UNIFORM,1,105.3012142857143,58.754595238095234,15,0,0,1079291,181,0,0,0,58.0,0.0,false,0,0,151,0,0,9,1122,112352,78,0,0,0,0,0,110314,182,5.0,0,807,0,374,21,0,0,0,1,SAFE,0,0,162470,0,0,5854,9,0,2863,0,0,1071800,90,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4827,910,0,0.20512820512820512,0,-1.0,0,0,0.0,0,168,1000,0,1065315,0,true,0,0,91,0,1.0539083557951483,1065308,0,0,0,2,0,0.0,390,0,0,0,true,4.794871794871795,104518,0,0,43,0,0,true,1079304,967.2888888888889,5083,0,0,0,82820,0.9333333333333333,0,71,5854,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.8461538461538,0.0,0,1131,147,0,1071960,0,1084,0,104136,1064843,0,287,0,5520,168000,0,1047,78,0,0,0,0,1641,97,0.0,5.0,4858,2PC__ TO__ PB,0,0,0,5.055555555555555,0.4642857142857143,0,0,0.0,0,0.4642857142857143,3287,3287
