SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180283,0,89,98,0,0,963406.2942040816,964570.1525505618,963406.2942040816,9.204358288770054,5735.6151224489795,0.5269806009583264,1.269297968E8,1,100000,UNIFORM,1,148.9481016042781,51.49711764705882,14,0,0,963187,160,0,0,0,19.0,0.0,false,0,0,109,0,0,8,799,94929,98,0,0,0,0,0,93391,159,5.0,0,562,0,434,18,0,0,0,1,SAFE,0,0,168394,0,0,4706,7,0,2863,0,0,963687,89,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3649,905,0,0.5714285714285714,0,-1.0,0,0,0.0,0,187,1000,0,964247,0,true,0,0,50,0,1.200557103064067,964238,0,0,0,2,0,0.0,490,0,0,0,true,4.428571428571429,95778,0,0,43,0,0,true,963194,901.3595505617977,3794,0,0,0,69422,1.038888888888889,0,71,4706,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,899.7244897959183,0.0,0,891,134,0,957732,0,1047,0,95452,963807,0,280,0,4194,187000,0,1012,98,0,0,0,0,1167,92,0.0,5.0,3721,2PC__ TO__ PB,0,0,0,5.027777777777778,0.5240641711229946,0,0,0.0,0,0.5240641711229946,9996,9996
1,180394,0,89,93,0,0,992488.4546989248,989634.5144606741,992488.4546989248,8.478142857142856,6348.943064516129,0.6281247189919926,7.995457066666667E7,1,100000,UNIFORM,1,69.98884615384615,53.17368681318681,13,0,0,992134,184,0,0,0,18.0,0.0,false,0,0,106,0,0,8,937,94083,93,0,0,0,0,0,92402,158,5.0,0,603,0,418,19,0,0,0,1,SAFE,0,0,164285,0,0,4665,8,0,2863,0,0,990809,89,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3577,873,0,0.5053763440860215,0,-1.0,0,0,0.0,0,182,1000,0,989431,0,true,0,0,71,0,1.2026049204052098,989424,0,0,0,2,0,0.0,465,0,0,0,true,4.494623655913978,93172,0,0,43,0,0,true,992143,902.2696629213483,4170,0,0,0,62567,1.011111111111111,0,71,4665,0,60,0.0,0.0,0,1000,0,8,0,0,18.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,903.0430107526881,0.0,0,988,125,0,986049,0,1073,0,92837,988799,0,270,0,4568,182000,0,1040,93,0,0,0,0,1364,89,0.0,5.0,3618,2PC__ TO__ PB,0,0,0,4.85,0.510989010989011,0,0,0.0,0,0.510989010989011,9885,9885
2,180787,0,94,98,0,0,955527.6091326531,926901.0669468085,955527.6091326531,6.154807291666667,5499.673234693877,0.5695735954409324,8.099864533333333E7,1,100000,UNIFORM,1,72.89373958333333,50.669703125,13,0,0,955330,152,0,0,0,19.0,0.0,false,0,0,99,0,0,8,909,96183,98,0,0,0,0,0,94546,155,5.0,0,628,0,436,18,0,0,0,1,SAFE,0,0,172451,0,0,4672,7,0,2863,0,0,941295,94,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3474,893,0,0.5510204081632653,0,-1.0,0,0,0.0,0,192,1000,0,926669,0,true,0,0,69,0,1.2097004279600572,926663,0,0,0,2,0,0.0,490,0,0,0,true,4.448979591836735,86661,0,0,43,0,0,true,955337,897.9255319148937,3365,0,0,0,60182,1.0666666666666667,0,71,4672,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,898.4285714285714,0.0,0,924,94,0,950052,0,1024,0,86358,926294,0,206,0,3815,192000,0,991,98,0,0,0,0,1345,87,0.0,5.0,3527,2PC__ TO__ PB,0,0,0,4.961111111111111,0.5104166666666666,0,0,0.0,0,0.5104166666666666,10101,10101
3,180571,0,83,99,0,0,1005092.3273939394,976501.555626506,1005092.3273939394,12.044571428571428,5578.472595959596,0.700682312167273,9.75956432E7,1,100000,UNIFORM,1,71.9107032967033,53.667153846153845,13,0,0,1004866,158,0,0,0,19.0,0.0,false,0,0,98,0,0,8,744,98260,99,0,0,0,0,0,96705,161,5.0,0,569,0,450,18,0,0,0,1,SAFE,0,0,163882,0,0,4632,7,0,2863,0,0,991825,83,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3900,923,0,0.45454545454545453,0,-1.0,0,0,0.0,0,182,1000,0,976281,0,true,0,0,81,0,1.1808367071524966,976270,0,0,0,2,0,0.0,495,0,0,0,true,4.545454545454546,91039,0,0,43,0,0,true,1004874,901.2289156626506,3573,0,0,0,65821,1.011111111111111,0,71,4632,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,899.7979797979798,0.0,0,898,93,0,999548,0,1077,0,90708,975884,0,211,0,3957,182000,0,1043,99,0,0,0,0,1258,91,0.0,5.0,3934,2PC__ TO__ PB,0,0,0,5.127777777777778,0.5439560439560439,0,0,0.0,0,0.5439560439560439,9897,9897
4,180381,0,93,97,0,0,954686.409113402,943623.5313010752,954686.409113402,7.9144,6203.644577319587,0.5836885946424424,7.673355893333334E7,1,100000,UNIFORM,1,86.02394736842105,49.17524210526315,12,0,0,954341,200,0,0,0,19.0,0.0,false,0,0,124,0,0,8,791,91177,97,0,0,0,0,0,89542,160,5.0,0,647,0,429,17,0,0,0,1,SAFE,0,0,171091,0,0,4944,7,0,2863,0,0,948993,93,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3497,969,0,0.5773195876288659,0,-1.0,0,0,0.0,0,190,1000,0,943425,0,true,0,0,80,0,1.202824133504493,943414,0,0,0,2,0,0.0,485,0,0,0,true,4.422680412371134,87574,0,0,43,0,0,true,954352,899.9247311827957,4030,0,0,0,69617,1.0555555555555556,0,71,4944,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,901.0103092783505,0.0,0,904,119,0,948534,0,1031,0,87271,943015,0,275,0,4389,190000,0,999,97,0,0,0,0,1256,85,0.0,5.0,3573,2PC__ TO__ PB,0,0,0,5.383333333333334,0.5105263157894737,0,0,0.0,0,0.5105263157894737,9941,9941
5,180303,0,101,83,0,0,994608.8585421686,967620.0581386138,994608.8585421686,6.627820652173913,6465.232289156627,0.6104309248889008,7.230310133333333E7,1,100000,UNIFORM,1,101.16073369565217,53.821304347826086,14,0,0,994353,191,0,0,0,18.0,0.0,false,0,0,133,0,0,8,1209,99518,83,0,0,0,0,0,97711,159,5.0,0,737,0,383,18,0,0,0,1,SAFE,0,0,165667,0,0,7085,7,0,2863,0,0,979572,101,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3789,899,0,0.3855421686746988,0,-1.0,0,0,0.0,0,184,1000,0,967431,0,true,0,0,113,0,1.2447552447552448,967425,0,0,0,2,0,0.0,415,0,0,0,true,4.614457831325301,88255,0,0,43,0,0,true,994361,900.4851485148515,3778,0,0,0,65749,1.0222222222222221,0,71,7085,0,60,0.0,0.0,0,1000,0,8,0,0,18.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,900.2168674698795,0.0,0,982,128,0,988269,0,1064,0,87911,966994,0,236,0,4246,184000,0,1031,83,0,0,0,0,1678,89,0.0,5.0,3927,2PC__ TO__ PB,0,0,0,4.9944444444444445,0.45108695652173914,0,0,0.0,0,0.45108695652173914,9984,9984
6,180832,0,90,100,0,0,960924.9233200001,941315.4876,960924.9233200001,6.247557894736842,6106.68355,0.6895987427979363,7.699524533333333E7,1,100000,UNIFORM,1,100.39743684210526,51.02791052631579,13,0,0,960682,147,0,0,0,19.0,0.0,false,0,0,96,0,0,8,904,97990,100,0,0,0,0,0,96306,150,5.0,0,637,0,438,19,0,0,0,1,SAFE,0,0,171191,0,0,6153,7,0,2863,0,0,951408,90,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3869,923,0,0.62,0,-1.0,0,0,0.0,0,190,1000,0,941109,0,true,0,0,67,0,1.2005457025920874,941103,0,0,0,2,0,0.0,500,0,0,0,true,4.38,89172,0,0,43,0,0,true,960691,900.8777777777777,3955,0,0,0,65608,1.0555555555555556,0,71,6153,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,901.12,0.0,0,961,91,0,954894,0,1031,0,88864,940730,0,242,0,4433,190000,0,999,100,0,0,0,0,1256,89,0.0,5.0,4028,2PC__ TO__ PB,0,0,0,5.127777777777778,0.5263157894736842,0,0,0.0,0,0.5263157894736842,9961,9961
7,180614,0,93,96,0,0,968547.1133333334,942097.161827957,968547.1133333334,6.436555555555556,6985.05034375,0.6279380969426053,7.245922986666666E7,1,100000,UNIFORM,1,88.73467724867726,49.9249417989418,13,0,0,968279,202,0,0,0,19.0,0.0,false,0,0,95,0,0,8,839,96176,96,0,0,0,0,0,94487,153,5.0,0,630,0,449,19,0,0,0,1,SAFE,0,0,170503,0,0,7091,7,0,2863,0,0,955292,93,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3557,886,0,0.3229166666666667,0,-1.0,0,0,0.0,0,189,1000,0,941892,0,true,0,0,75,0,1.2252510760401722,941886,0,0,0,2,0,0.0,480,0,0,0,true,4.677083333333333,88806,0,0,43,0,0,true,968286,902.3978494623656,4591,0,0,0,56280,1.05,0,71,7091,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,901.875,0.0,0,973,91,0,961544,0,1034,0,88502,941525,0,253,0,4951,189000,0,1002,96,0,0,0,0,1618,88,0.0,5.0,3660,2PC__ TO__ PB,0,0,0,4.9222222222222225,0.5079365079365079,0,0,0.0,0,0.5079365079365079,9831,9831
8,180008,0,87,102,0,0,957819.7923137255,945850.6733793104,957819.7923137255,16.76721164021164,5540.3740196078425,0.6327498953986943,8.2175128E7,1,100000,UNIFORM,1,94.90375661375661,54.127084656084655,13,0,0,957546,155,0,0,0,19.0,0.0,false,0,0,103,0,0,8,815,94154,102,0,0,0,0,0,92506,158,5.0,0,628,0,461,18,0,0,0,1,SAFE,0,0,169779,0,0,5708,7,0,2863,0,0,952081,87,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3721,922,0,0.4803921568627451,0,-1.0,0,0,0.0,0,189,1000,0,945683,0,true,0,0,77,0,1.2305593451568895,945673,0,0,0,2,0,0.0,510,0,0,0,true,4.519607843137255,90848,0,0,43,0,0,true,957564,897.5862068965517,3346,0,0,0,72857,1.05,0,71,5708,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,898.9117647058823,0.0,0,933,99,0,952269,0,1036,0,90527,945214,0,232,0,3852,189000,0,1003,102,0,0,0,0,1324,89,0.0,5.0,3810,2PC__ TO__ PB,0,0,0,5.122222222222222,0.5396825396825397,0,0,0.0,0,0.5396825396825397,10129,10129
9,180604,0,95,90,0,0,981834.4651,970750.4109157894,981834.4651,6.557335135135135,5569.546122222222,0.5306055240070432,7.319764853333333E7,1,100000,UNIFORM,1,75.97507567567567,50.99903783783784,14,0,0,981606,179,0,0,0,19.0,0.0,false,0,0,127,0,0,8,965,95145,90,0,0,0,0,0,93383,151,5.0,0,702,0,399,18,0,0,0,1,SAFE,0,0,166617,0,0,5123,7,0,2863,0,0,975934,95,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3865,943,0,0.5666666666666667,0,-1.0,0,0,0.0,0,185,1000,0,970569,0,true,0,0,72,0,1.2176781002638521,970560,0,0,0,2,0,0.0,450,0,0,0,true,4.433333333333334,91381,0,0,43,0,0,true,981614,900.3157894736842,3327,0,0,0,67785,1.0277777777777777,0,71,5123,0,60,0.0,0.0,0,1000,0,8,0,0,19.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,900.9666666666667,0.0,0,973,122,0,976345,0,1060,0,91073,970079,0,194,0,3719,185000,0,1026,90,0,0,0,0,1440,89,0.0,5.0,3935,2PC__ TO__ PB,0,0,0,5.238888888888889,0.4864864864864865,0,0,0.0,0,0.4864864864864865,9965,9965
