SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180026,0,83,74,0,0,1155461.9539189187,1138609.138626506,1155461.9539189187,7.846095541401274,7235.280378378378,0.6346657382277486,1.4071576426666668E8,1,100000,UNIFORM,1,100.85552866242038,53.601891719745225,15,0,0,1155166,183,0,0,0,58.0,0.0,false,0,0,132,0,0,9,747,112730,74,0,0,0,0,0,111256,185,5.0,0,494,0,356,21,0,0,0,1,SAFE,0,0,151997,0,0,8036,9,0,2863,0,0,1146269,83,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5176,1155,0,0.1891891891891892,0,-1.0,0,0,0.0,0,157,1000,0,1138347,0,true,0,0,61,0,1.0821643286573146,1138338,0,0,0,2,0,0.0,370,0,0,0,true,4.8108108108108105,106366,0,0,43,0,0,true,1155176,968.433734939759,5196,0,0,0,80362,0.8722222222222222,0,71,8036,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.7972972972973,0.0,0,889,162,0,1148292,0,1159,0,106024,1137911,0,266,0,5639,157000,0,1116,74,0,0,0,0,1121,100,0.0,5.0,5209,2PC__ TO__ PB,0,0,0,6.416666666666667,0.4713375796178344,0,0,0.0,0,0.4713375796178344,3254,3254
1,180059,0,84,75,0,0,1122591.26588,1140983.4109523809,1122591.26588,7.624635220125786,7152.024426666667,0.5757890638636881,7.5105608E7,1,100000,UNIFORM,1,111.54045911949686,58.30617610062893,15,0,0,1122260,197,0,0,0,58.0,0.0,false,0,0,145,0,0,9,1009,106205,75,0,0,0,0,0,104362,178,5.0,0,685,0,362,22,0,0,0,1,SAFE,0,0,153726,0,0,4263,9,0,2863,0,0,1131989,84,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4580,1154,0,0.17333333333333334,0,-1.0,0,0,0.0,0,159,1000,0,1140683,0,true,0,0,93,0,1.07035175879397,1140676,0,0,0,2,0,0.0,375,0,0,0,true,4.826666666666667,105595,0,0,43,0,0,true,1122272,966.5,4628,0,0,0,105582,0.8833333333333333,0,71,4263,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.2,0.0,0,1057,141,0,1115440,0,1146,0,105273,1140232,0,301,0,5101,159000,0,1107,75,0,0,0,0,1520,95,0.0,5.0,4576,2PC__ TO__ PB,0,0,0,6.411111111111111,0.4716981132075472,0,0,0.0,0,0.4716981132075472,3262,3262
2,180455,0,74,87,0,0,1125143.320643678,1115490.8727297296,1125143.320643678,11.116248447204969,8463.290540229886,0.44363911230957226,7.49480272E7,1,100000,UNIFORM,1,97.72204347826086,57.581049689440995,17,0,0,1124820,174,0,0,0,58.0,0.0,false,0,0,144,0,0,9,870,105663,87,0,0,0,0,0,103876,177,5.0,0,665,0,416,22,0,0,0,1,SAFE,0,0,155552,0,0,6156,9,0,2863,0,0,1120359,74,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4787,1207,0,0.21839080459770116,0,-1.0,0,0,0.0,0,161,1000,0,1115125,0,true,0,0,94,0,1.0745697896749522,1115114,0,0,0,2,0,0.0,435,0,0,0,true,4.781609195402299,101412,0,0,43,0,0,true,1124836,965.9054054054054,6210,0,0,0,96358,0.8944444444444445,0,71,6156,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.3793103448276,0.0,0,1031,139,0,1116672,0,1134,0,101066,1114699,0,328,0,6701,161000,0,1097,87,0,0,0,0,1335,93,0.0,5.0,4804,2PC__ TO__ PB,0,0,0,6.705555555555556,0.5403726708074534,0,0,0.0,0,0.5403726708074534,3369,3369
3,180393,0,81,77,0,0,1146889.6728181818,1136551.1218641975,1146889.6728181818,13.159094936708861,7629.4790129870125,0.6033073477470862,7.8306488E7,1,100000,UNIFORM,1,129.74748101265823,59.83467088607595,17,0,0,1146554,183,0,0,0,58.0,0.0,false,0,0,148,0,0,9,1202,109560,77,0,0,0,0,0,107642,182,5.0,0,730,0,375,23,0,0,0,1,SAFE,0,0,152810,0,0,3945,9,0,2863,0,0,1141275,81,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5029,1161,0,0.12987012987012986,0,-1.0,0,0,0.0,0,158,1000,0,1136276,0,true,0,0,88,0,1.0677966101694916,1136258,0,0,0,2,0,0.0,385,0,0,0,true,4.87012987012987,104819,0,0,43,0,0,true,1146565,966.8395061728395,4711,0,0,0,77148,0.8777777777777778,0,71,3945,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.4805194805194,0.0,0,1089,144,0,1139289,0,1153,0,104483,1135804,0,327,0,5153,158000,0,1114,77,0,0,0,0,1695,96,0.0,5.0,5021,2PC__ TO__ PB,0,0,0,6.45,0.4873417721518987,0,0,0.0,0,0.4873417721518987,3309,3309
4,180463,0,88,72,0,0,1120703.8709444443,1133364.1241818182,1120703.8709444443,7.3489875,7717.585666666667,0.6797432433556162,7.200090346666667E7,1,100000,UNIFORM,1,206.18472500000001,58.88733125,16,0,0,1120487,174,0,0,0,58.0,0.0,false,0,0,144,0,0,9,907,106181,72,0,0,0,0,0,104325,177,5.0,0,679,0,349,22,0,0,0,1,SAFE,0,0,154848,0,0,5607,9,0,2863,0,0,1127427,88,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5220,1135,0,0.1527777777777778,0,-1.0,0,0,0.0,0,160,1000,0,1133116,0,true,0,0,89,0,1.074871794871795,1133105,0,0,0,2,0,0.0,360,0,0,0,true,4.847222222222222,109191,0,0,43,0,0,true,1120495,967.3636363636364,5195,0,0,0,72895,0.8888888888888888,0,71,5607,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,968.3333333333334,0.0,0,1084,138,0,1113041,0,1140,0,108876,1132678,0,347,0,5648,160000,0,1102,72,0,0,0,0,1544,97,0.0,5.0,5223,2PC__ TO__ PB,0,0,0,6.305555555555555,0.45,0,0,0.0,0,0.45,3258,3258
5,180660,0,75,79,0,0,1158750.526949367,1187982.33628,1158750.526949367,7.29887012987013,8332.274481012659,0.6627834143478917,7.975127253333333E7,1,100000,UNIFORM,1,108.26232467532468,60.275084415584416,18,0,0,1158403,183,0,0,0,58.0,0.0,false,0,0,151,0,0,9,1086,110046,79,0,0,0,0,0,108042,185,5.0,0,741,0,377,24,0,0,0,1,SAFE,0,0,148826,0,0,6123,9,0,2863,0,0,1172649,75,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4735,1174,0,0.22784810126582278,0,-1.0,0,0,0.0,0,154,1000,0,1187666,0,true,0,0,96,0,1.084313725490196,1187655,0,0,0,2,0,0.0,395,0,0,0,true,4.772151898734177,115454,0,0,43,0,0,true,1158454,967.3733333333333,5432,0,0,0,148864,0.8555555555555555,0,71,6123,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,965.4810126582279,0.0,0,1164,148,0,1150510,0,1185,0,115111,1187116,0,261,0,5929,154000,0,1143,79,0,0,0,0,1823,101,0.0,5.0,4762,2PC__ TO__ PB,0,0,0,6.522222222222222,0.512987012987013,0,0,0.0,0,0.512987012987013,3393,3393
6,180546,0,76,79,0,0,1178034.1564683544,1150578.414381579,1178034.1564683544,10.467748387096773,9573.916848101266,0.591630899749764,8.423020586666666E7,1,100000,UNIFORM,1,127.36796129032258,59.3217935483871,16,0,0,1177766,180,0,0,0,58.0,0.0,false,0,0,148,0,0,9,1048,119146,79,0,0,0,0,0,117215,183,5.0,0,720,0,382,25,0,0,0,1,SAFE,0,0,149947,0,0,5428,9,0,2863,0,0,1164301,76,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4550,1135,0,0.16455696202531644,0,-1.0,0,0,0.0,0,155,1000,0,1150313,0,true,0,0,97,0,1.0602655771195098,1150306,0,0,0,2,0,0.0,395,0,0,0,true,4.8354430379746836,110998,0,0,43,0,0,true,1177782,967.9605263157895,6949,0,0,0,81992,0.8611111111111112,0,71,5428,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.8607594936709,0.0,0,1112,144,0,1168556,0,1174,0,110619,1149710,0,281,0,7379,155000,0,1131,79,0,0,0,0,1694,103,0.0,5.0,4562,2PC__ TO__ PB,0,0,0,6.305555555555555,0.5096774193548387,0,0,0.0,0,0.5096774193548387,3322,3322
7,180708,0,64,88,0,0,1181861.6935,1198163.15828125,1181861.6935,10.412184210526314,7735.689170454546,0.589582526383802,1.1193097653333333E8,1,100000,UNIFORM,1,122.85049342105263,63.64176973684211,18,0,0,1181554,197,0,0,0,58.0,0.0,false,0,0,153,0,0,9,1111,115610,88,0,0,0,0,0,113776,191,5.0,0,702,0,422,25,0,0,0,1,SAFE,0,0,146907,0,0,5840,9,0,2863,0,0,1188433,64,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5060,1189,0,0.20454545454545456,0,-1.0,0,0,0.0,0,152,1000,0,1197900,0,true,0,0,103,0,1.0588235294117647,1197892,0,0,0,2,0,0.0,440,0,0,0,true,4.795454545454546,122285,0,0,43,0,0,true,1181569,966.078125,5158,0,0,0,85130,0.8444444444444444,0,71,5840,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,966.7954545454545,0.0,0,1031,147,0,1174160,0,1200,0,121936,1197404,0,302,0,5634,152000,0,1154,88,0,0,0,0,1631,107,0.0,5.0,5075,2PC__ TO__ PB,0,0,0,6.605555555555555,0.5789473684210527,0,0,0.0,0,0.5789473684210527,3311,3311
8,180363,0,90,69,0,0,1146461.892652174,1124895.1943444444,1146461.892652174,6.214597484276729,7471.498884057971,0.5783576359061455,7.707549226666667E7,1,100000,UNIFORM,1,96.43975471698113,57.9680251572327,16,0,0,1146197,256,0,0,0,58.0,0.0,false,0,0,147,0,0,9,930,109986,69,0,0,0,0,0,108132,183,5.0,0,667,0,326,22,0,0,0,1,SAFE,0,0,153455,0,0,5778,9,0,2863,0,0,1133970,90,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4208,1203,0,0.2753623188405797,0,-1.0,0,0,0.0,0,159,1000,0,1124603,0,true,0,0,86,0,1.0766283524904214,1124597,0,0,0,2,0,0.0,345,0,0,0,true,4.72463768115942,103583,0,0,43,0,0,true,1146205,964.9111111111112,5223,0,0,0,78102,0.8833333333333333,0,71,5778,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,965.4057971014493,0.0,0,1092,142,0,1139053,0,1149,0,103262,1124190,0,272,0,5651,159000,0,1111,69,0,0,0,0,1362,95,0.0,5.0,4242,2PC__ TO__ PB,0,0,0,6.683333333333334,0.4339622641509434,0,0,0.0,0,0.4339622641509434,3416,3416
9,180191,0,73,82,0,0,1155964.741890244,1169673.5696575344,1155964.741890244,8.429864516129031,6812.173073170732,0.4423172542154256,7.4811736E7,1,100000,UNIFORM,1,87.42285161290322,56.74068387096774,18,0,0,1155726,205,0,0,0,58.0,0.0,false,0,0,151,0,0,9,1008,111933,82,0,0,0,0,0,110125,187,5.0,0,635,0,400,23,0,0,0,1,SAFE,0,0,149928,0,0,5798,9,0,2863,0,0,1162149,73,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4866,1142,0,0.12195121951219512,0,-1.0,0,0,0.0,0,155,1000,0,1169378,0,true,0,0,110,0,1.07193515704154,1169363,0,0,0,2,0,0.0,410,0,0,0,true,4.878048780487805,114106,0,0,43,0,0,true,1155738,967.068493150685,4439,0,0,0,92710,0.8611111111111112,0,71,5798,0,60,0.0,0.0,0,1000,0,9,0,0,58.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,967.4634146341464,0.0,0,1083,150,0,1149288,0,1174,0,113764,1168957,0,237,0,4898,155000,0,1132,82,0,0,0,0,1427,101,0.0,5.0,4876,2PC__ TO__ PB,0,0,0,6.344444444444444,0.5290322580645161,0,0,0.0,0,0.5290322580645161,3290,3290
