SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180374,0,308,0,0,0,NaN,585549.0333993506,NaN,10.156564935064935,NaN,0.6529773975068559,1.8890764266666666E8,1,100000,UNIFORM,1,85.31986688311687,49.09477597402597,12,0,0,0,190,0,0,0,30.0,0.0,false,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,193,0.0,0,0,0,0,14,0,0,0,1,SAFE,0,0,154827,0,0,0,0,0,0,0,0,585314,308,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},20391,527,0,0.0,0,0.0,0,0,0.0,0,308,0,0,585324,0,true,0,0,0,0,2.589041095890411,585314,0,0,0,40,0,0.0,0,0,0,0,true,0.0,62184,0,0,43,0,0,true,0,502.68506493506493,0,0,0,0,92991,1.711111111111111,0,0,0,0,60,0.0,0.0,0,1000,0,0,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,0,339,0,0,0,1123,0,61815,584829,0,205,0,0,308000,0,1085,0,0,0,0,0,0,96,0.0,0.0,20391,2PC__ TO__ PB,0,0,0,2.9277777777777776,0.0,0,0,0.0,0,0.0,49926,49926
1,180261,0,316,2,0,0,609221.7135,566500.7277689873,609221.7135,6.801415094339623,35524.3215,0.6272308820270439,1.459826128E8,1,100000,UNIFORM,1,86.21791509433962,49.60424213836478,11,0,0,609069,168,0,0,0,30.0,0.0,false,0,0,160,0,0,74,7477,66835,2,0,0,0,0,0,60098,168,5.0,0,3105,0,3,12,0,0,0,1,SAFE,0,0,159200,0,0,0,73,0,2863,0,0,566574,316,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22091,537,0,3.5,0,-1.0,0,0,0.0,0,318,1000,0,566312,0,true,0,0,201,0,2.538812785388128,566305,0,0,0,40,0,0.0,10,0,0,0,true,1.5,58841,0,0,43,0,0,true,609077,500.6867088607595,25153,0,0,0,81342,1.7666666666666666,0,71,0,0,60,0.0,0.0,0,1000,0,74,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,491.5,0.0,0,3503,154,0,573830,0,1094,0,58476,565815,0,182,0,26134,318000,0,1061,2,0,0,0,0,8971,92,0.0,5.0,22091,2PC__ TO__ PB,0,0,0,2.9833333333333334,0.006289308176100629,0,0,0.0,0,0.006289308176100629,49796,49796
2,180293,0,323,1,0,0,535938.693,556432.5154148607,535938.693,8.728169753086421,28699.708,0.5932464736065355,1.54359296E8,1,100000,UNIFORM,1,83.00833024691359,49.95088580246914,11,0,0,535779,157,0,0,0,30.0,0.0,false,0,0,158,0,0,80,3236,67180,1,0,0,0,0,0,62694,160,5.0,0,1793,0,1,12,0,0,0,1,SAFE,0,0,162240,0,0,0,79,0,2863,0,0,556137,323,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16692,542,0,4.0,0,-1.0,0,0,0.0,0,324,1000,0,556211,0,true,0,0,198,0,2.628440366972477,556200,0,0,0,40,0,0.0,5,0,0,0,true,1.0,58215,0,0,43,0,0,true,535787,500.79256965944273,23984,0,0,0,90895,1.8,0,71,0,0,60,0.0,0.0,0,1000,0,80,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,484.0,0.0,0,2601,152,0,507276,0,1074,0,57855,555757,0,196,0,24534,324000,0,1041,1,0,0,0,0,3873,91,0.0,5.0,16692,2PC__ TO__ PB,0,0,0,3.011111111111111,0.0030864197530864196,0,0,0.0,0,0.0030864197530864196,49887,49887
3,180084,0,304,6,0,0,575619.1198333334,580906.9866875,575619.1198333334,9.607290322580646,31071.554333333333,0.5496177963462242,1.482102528E8,1,100000,UNIFORM,1,108.85842903225806,50.980132258064515,12,0,0,575475,173,0,0,0,30.0,0.0,false,0,0,168,0,0,77,5318,65172,6,0,0,0,0,0,59377,175,5.0,0,2293,0,11,13,0,0,0,1,SAFE,0,0,155544,0,0,35570,76,0,2863,0,0,580597,304,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},15858,524,0,3.1666666666666665,0,-1.0,0,0,0.0,0,310,1000,0,580709,0,true,0,0,222,0,2.5841121495327104,580698,0,0,0,40,0,0.0,30,0,0,0,true,1.8333333333333333,61217,0,0,43,0,0,true,575482,501.6875,24026,0,0,0,85739,1.7222222222222223,0,71,35570,0,60,0.0,0.0,0,1000,0,77,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,505.1666666666667,0.0,0,3394,163,0,544710,0,1117,0,60847,580209,0,212,0,24590,310000,0,1080,6,0,0,0,0,6066,95,0.0,5.0,16895,2PC__ TO__ PB,0,0,0,2.911111111111111,0.01935483870967742,0,0,0.0,0,0.01935483870967742,49825,49825
4,179997,0,318,1,0,0,560151.194,564159.2241257862,560151.194,6.2896018808777425,27441.15,0.6251080735311704,1.734542976E8,1,100000,UNIFORM,1,107.62619122257053,53.253404388714735,12,0,0,560014,166,0,0,0,30.0,0.0,false,0,0,159,0,0,76,5553,67902,1,0,0,0,0,0,59831,159,5.0,0,2779,0,2,12,0,0,0,1,SAFE,0,0,160357,0,0,0,75,0,2864,0,0,563938,318,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16825,533,0,3.0,0,-1.0,0,0,0.0,0,319,1000,0,563960,0,true,0,0,365,0,2.677570093457944,563950,0,0,0,40,0,0.0,5,0,0,0,true,2.0,58975,0,0,43,0,0,true,560021,502.6509433962264,19960,0,0,0,76508,1.7722222222222221,0,71,0,0,60,0.0,0.0,0,1000,0,76,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,514.0,0.0,0,5187,152,0,532786,0,1084,0,58615,563508,0,218,0,20644,319000,0,1049,1,0,0,0,0,6477,91,0.0,5.0,16825,2PC__ TO__ PB,0,0,0,2.9611111111111112,0.003134796238244514,0,0,0.0,0,0.003134796238244514,49973,49973
5,180336,0,303,3,0,0,611979.4776666666,589006.5434620462,611979.4776666666,12.086411764705883,24528.818333333333,0.6320227464318062,1.669090512E8,1,100000,UNIFORM,1,120.26584640522876,54.52054575163399,13,0,0,611843,188,0,0,0,30.0,0.0,false,0,0,170,0,0,79,5345,63743,3,0,0,0,0,0,58507,192,5.0,0,2181,0,7,14,0,0,0,1,SAFE,0,0,152817,0,0,0,78,0,2864,0,0,588983,303,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22316,524,0,2.6666666666666665,0,-1.0,0,0,0.0,0,306,1000,0,588768,0,true,0,0,104,0,2.55045871559633,588756,0,0,0,40,0,0.0,15,0,0,0,true,2.3333333333333335,63298,0,0,43,0,0,true,611851,499.37953795379536,17085,0,0,0,95905,1.7,0,71,0,0,60,0.0,0.0,0,1000,0,79,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,501.6666666666667,0.0,0,2951,163,0,587515,0,1136,0,62910,588235,0,228,0,17616,306000,0,1098,3,0,0,0,0,6601,98,0.0,5.0,22316,2PC__ TO__ PB,0,0,0,2.911111111111111,0.00980392156862745,0,0,0.0,0,0.00980392156862745,50017,50017
6,180037,0,300,5,0,0,697041.6666,588375.7735166666,697041.6666,7.366691803278689,38615.7198,0.6197226340572252,1.46679872E8,1,100000,UNIFORM,1,114.88184262295081,52.31108852459017,13,0,0,696819,181,0,0,0,30.0,0.0,false,0,0,167,0,0,76,9235,93578,5,0,0,0,0,0,86346,183,5.0,0,2692,0,11,14,0,0,0,1,SAFE,0,0,152445,0,0,0,75,0,2863,0,0,589955,300,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},15138,519,0,2.8,0,-1.0,0,0,0.0,0,305,1000,0,588184,0,true,0,0,155,0,2.602803738317757,588174,0,0,0,40,0,0.0,25,0,0,0,true,2.2,64086,0,0,43,0,0,true,696826,499.89,27464,0,0,0,86055,1.6944444444444444,0,71,0,0,60,0.0,0.0,0,1000,0,76,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,495.6,0.0,0,4438,161,0,658527,0,1137,0,63699,587565,0,200,0,28141,305000,0,1098,5,0,0,0,0,10044,101,0.0,5.0,15138,2PC__ TO__ PB,0,0,0,2.8833333333333333,0.01639344262295082,0,0,0.0,0,0.01639344262295082,49977,49977
7,180122,0,296,5,0,0,613933.5972000001,598052.3987466216,613933.5972000001,7.568421926910299,33064.8964,0.6881104219648113,1.637994128E8,1,100000,UNIFORM,1,102.6994950166113,52.645242524916945,13,0,0,613798,340,0,0,0,30.0,0.0,false,0,0,167,0,0,78,5370,74482,5,0,0,0,0,0,67968,179,5.0,0,2355,0,10,14,0,0,0,1,SAFE,0,0,150994,0,0,0,77,0,2863,0,0,598019,296,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},20373,511,0,3.0,0,-1.0,0,0,0.0,0,301,1000,0,597772,0,true,0,0,115,0,2.623809523809524,597752,0,0,0,40,0,0.0,25,0,0,0,true,2.0,67072,0,0,43,0,0,true,613805,501.77702702702703,25541,0,0,0,170098,1.6722222222222223,0,71,0,0,60,0.0,0.0,0,1000,0,78,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,493.6,0.0,0,4041,160,0,580989,0,1147,0,66684,597142,0,208,0,26277,301000,0,1107,5,0,0,0,0,6412,105,0.0,5.0,20373,2PC__ TO__ PB,0,0,0,2.838888888888889,0.016611295681063124,0,0,0.0,0,0.016611295681063124,50029,50029
8,180091,0,314,1,0,0,604388.465,571532.6326082803,604388.465,8.385225396825398,31445.445,0.6873222226289526,1.5179652373333332E8,1,100000,UNIFORM,1,80.01860317460319,50.94963809523809,12,0,0,604250,186,0,0,0,30.0,0.0,false,0,0,161,0,0,76,7739,70052,1,0,0,0,0,0,61562,176,5.0,0,3623,0,3,12,0,0,0,1,SAFE,0,0,156964,0,0,0,75,0,2864,0,0,571427,314,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},15257,530,0,2.0,0,-1.0,0,0,0.0,0,315,1000,0,571331,0,true,0,0,409,0,2.5069767441860464,571323,0,0,0,40,0,0.0,5,0,0,0,true,3.0,58400,0,0,43,0,0,true,604256,498.28343949044586,21454,0,0,0,71436,1.75,0,71,0,0,60,0.0,0.0,0,1000,0,76,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,503.0,0.0,0,4732,157,0,573017,0,1109,0,58037,570866,0,199,0,22207,315000,0,1073,1,0,0,0,0,8885,91,0.0,5.0,15257,2PC__ TO__ PB,0,0,0,2.9444444444444446,0.0031746031746031746,0,0,0.0,0,0.0031746031746031746,50141,50141
9,180178,0,302,4,0,0,623432.0715,588276.711629139,623432.0715,10.019813725490195,36420.71825,0.616234559018113,1.7485899306666666E8,1,100000,UNIFORM,1,80.54254248366013,51.81993137254902,13,0,0,623126,181,0,0,0,30.0,0.0,false,0,0,175,0,0,78,6924,74758,4,0,0,0,0,0,67434,184,5.0,0,2854,0,10,14,0,0,0,1,SAFE,0,0,152510,0,0,35714,77,0,2863,0,0,588487,302,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16084,516,0,2.5,0,-1.0,0,0,0.0,0,306,1000,0,588047,0,true,0,0,2409,0,2.585714285714286,588028,0,0,0,40,0,0.0,20,0,0,0,true,2.5,64322,0,0,43,0,0,true,623172,498.46026490066225,26493,0,0,0,96215,1.7,0,71,35714,0,60,0.0,0.0,0,1000,0,78,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,493.75,0.0,0,4302,168,0,587103,0,1136,0,63926,587526,0,210,0,27629,306000,0,1098,4,0,0,0,0,8186,100,0.0,5.0,17311,2PC__ TO__ PB,0,0,0,2.8666666666666667,0.013071895424836602,0,0,0.0,0,0.013071895424836602,50231,50231
