SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179991,0,99777,11170,0,5,4475.968482900627,1294.9317322128345,4480.5979550581915,1.5438378578123872,3131.460932855864,0.6592513495613511,8.476696213333334E7,1,2500,UNIFORM,1,9.716279706539764,6.761849853990915,15,0,0,4433,37,0,0,0.9655632059492668,0,0.0,35,0,false,0,5,1,0,465,774,11170,0,0,0,0,216,37,0,0,1.0,193,0,5563,152,0,0,5,1,SAFE,0,0,111007,0,0,2859,4,662,0,0,1,1575,99777,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2156,162987,0,0.5019695613249776,71,-1.0,0,4.506453241041171E-5,692,110947,0,2,47,1257,0,0,true,43,51,0,1.0,1255,0,0,4,5,0,0.0,11170,0,0,0,true,0.4980304386750224,169,0,0,42,0,0,true,4435,0.9996592401054352,2300,0,0,0,11299,616.3722222222223,0,2859,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9745747538048344,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},303,0,2PC,5,1.0084153983885407,0.0,10092,337,36,0,0,1363,1152,0,1213,139,0,39,0,2457,221894,0,1100,11175,0,0,0,564,0,100,8.94854586129754E-5,1.0,2227,2PC__ TO__ PB,0,0,5,905.6611111111112,0.10067870244350906,336,0,0.0,0,0.10071922993727017,1248,1248
1,179995,0,100286,10970,0,5,4420.514356426618,1303.63216987416,4427.702138012763,1.2668834092808803,3094.9548360072927,0.6782307572378878,8.770894826666667E7,1,2500,UNIFORM,1,8.819582117723192,6.157871823909546,15,0,0,4374,38,0,0,0.9753405260953673,0,0.0,35,0,false,0,5,0,0,466,775,10970,0,0,0,0,217,36,0,0,1.0,195,0,5580,147,0,0,5,1,SAFE,0,0,112353,0,0,2909,4,662,0,0,0,1574,100286,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2216,162642,0,0.49134001823154055,71,-1.0,0,4.49393767807228E-5,788,111256,0,2,50,1269,0,0,true,45,53,0,1.0,1267,0,0,5,5,0,0.0,10970,0,0,0,true,0.5086599817684594,166,0,0,42,0,0,true,4376,1.0095626508186586,2267,0,0,0,10086,618.0888888888888,0,2909,71,0,60,0.0,0.0,0,0,2,5,0,0,0.981950774840474,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},329,0,2PC,5,1.0125797629899727,0.0,15523,336,35,0,0,1341,1154,0,1228,138,0,36,0,2419,222512,0,1105,10975,0,0,0,569,0,97,0.0,1.0,2280,2PC__ TO__ PB,0,0,5,903.7277777777778,0.09860142374343855,516,0,0.0,0,0.09864193203368656,1240,1240
2,180005,0,105234,11672,0,4,4214.118123800548,1235.7489433167987,4220.058444653872,1.4537595415276707,2965.824903529815,0.6475222588313825,1.03586896E8,1,2500,UNIFORM,1,8.86330018817894,6.283152236763322,15,0,0,4168,36,0,0,0.9651253397191022,0,0.0,33,0,false,0,5,0,0,437,742,11672,0,0,0,0,204,34,0,0,1.0,187,0,5835,144,0,0,4,1,SAFE,0,0,117107,0,0,2802,4,662,0,0,0,1496,105234,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2111,168588,0,0.5000856751199452,71,-1.0,0,3.4214352921050384E-5,434,116906,0,2,46,1201,0,0,true,42,53,0,1.0,1199,0,0,5,5,0,0.0,11672,0,0,0,true,0.49991432488005483,163,0,0,42,0,0,true,4170,1.0011023053385788,2179,0,0,0,10237,649.4777777777778,0,2802,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9706991089787526,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},228,0,2PC,4,1.0072823851953392,0.0,16819,323,32,0,0,1265,1096,0,1159,133,0,36,0,2326,233812,0,1050,11676,0,0,0,533,0,95,0.0,1.0,2182,2PC__ TO__ PB,0,0,4,936.7722222222222,0.09984089781533882,275,0,0.0,0,0.09987169617654607,1253,1253
3,179995,0,103904,11491,0,5,4260.418502915325,1253.5802944448724,4268.1328860847625,1.0538277296360485,3002.849020189714,0.5303728306040916,1.1449807253333333E8,1,2500,UNIFORM,1,9.003893578856152,6.153351057192374,15,0,0,4218,35,0,0,0.9441503695719126,0,0.0,34,0,false,0,5,1,0,430,732,11491,0,0,0,0,204,34,0,0,1.0,180,0,5723,144,0,0,5,1,SAFE,0,0,112920,0,0,2804,4,662,0,0,1,1518,103904,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2198,168560,0,0.5019580541293186,71,-1.0,0,4.3327556325823225E-5,497,115395,0,2,46,1220,0,0,true,40,44,0,1.0,1218,0,0,4,5,0,0.0,11491,0,0,0,true,0.4980419458706814,157,0,0,42,0,0,true,4220,0.9800681398213735,2228,0,0,0,10105,641.0833333333334,0,2804,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9283787311809242,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},228,0,2PC,5,0.964842050300235,0.0,17471,321,32,0,0,1275,1144,0,1180,129,0,35,0,2378,230790,0,1098,11496,0,0,0,524,0,94,8.698677800974252E-5,1.0,2254,2PC__ TO__ PB,0,0,5,936.6277777777777,0.09957970449326227,279,0,0.0,0,0.09961871750433275,1284,1284
4,179996,0,109866,12196,0,5,4064.707305510003,1180.460363734003,4069.19531625123,1.1654704301735932,2868.2757691866186,0.7533981994585334,9.144392106666666E7,1,2500,UNIFORM,1,8.303686581959088,5.914997984713313,13,0,0,4021,33,0,0,0.9502211785265687,0,0.0,32,0,false,0,5,1,0,428,719,12196,0,0,0,0,198,32,0,0,1.0,181,0,6054,137,0,0,5,1,SAFE,0,0,120506,0,0,2470,4,662,0,0,1,1434,109866,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2166,174572,0,0.5036077402427025,71,-1.0,0,4.0961111520722225E-5,766,122062,0,2,42,1148,0,0,true,35,43,0,1.0,1147,0,0,4,5,0,0.0,12196,0,0,0,true,0.49639225975729745,152,0,0,42,0,0,true,4023,0.9877487120674276,2116,0,0,0,9276,678.1222222222223,0,2470,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9482617251557888,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},274,0,2PC,5,0.982781239750738,0.0,10701,315,31,0,0,1207,1068,0,1111,126,0,34,0,2257,244124,0,1025,12201,0,0,0,519,0,92,8.196049504139005E-5,1.0,2197,2PC__ TO__ PB,0,0,5,970.0222222222222,0.0999164359096197,423,0,0.0,0,0.09995330433286638,1276,1276
5,179992,0,103598,11569,0,7,4315.565469444204,1247.4265338230468,4326.280599965426,1.3438887682984006,3042.3514596767222,0.7328204121666055,9.075488533333333E7,1,2500,UNIFORM,1,8.833924861513884,6.205107602410266,15,0,0,4272,36,0,0,0.9434641595397595,0,0.0,34,0,false,0,5,0,0,488,764,11569,0,0,0,0,209,34,0,0,1.0,196,0,5676,145,0,0,7,1,SAFE,0,0,112723,0,0,2603,4,662,0,0,0,1520,103598,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2124,168297,0,0.5093785115394589,71,-1.0,0,6.077760605692257E-5,805,115167,0,2,45,1213,0,0,true,41,49,0,1.0,1212,0,0,5,5,0,0.0,11569,0,0,0,true,0.4906214884605411,159,0,0,42,0,0,true,4274,0.9793528832602946,2208,0,0,0,9387,639.8166666666667,0,2603,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9370732128965339,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},273,0,2PC,7,0.9736364422162677,0.0,17337,333,34,0,0,1290,1136,0,1174,131,0,36,0,2355,230334,0,1089,11576,0,0,0,586,0,96,0.0,1.0,2171,2PC__ TO__ PB,0,0,7,935.1611111111112,0.1004541231429142,574,0,0.0,0,0.10050879538784795,1280,1280
6,180000,0,107882,11880,0,7,4105.058556649831,1208.7356898833912,4115.373113468013,0.9355221217510374,2883.3462587542085,0.5942249316573801,9.303626453333333E7,1,2500,UNIFORM,1,8.567761925039033,5.919958753934657,14,0,0,4064,35,0,0,0.9623570197067166,0,0.0,34,0,false,0,5,1,0,408,729,11880,0,0,0,0,204,34,0,0,1.0,183,0,5962,139,0,0,7,1,SAFE,0,0,119394,0,0,2628,4,662,0,0,1,1462,107882,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2155,171704,0,0.4981481481481482,71,-1.0,0,5.84458415783717E-5,753,119762,0,2,41,1176,0,0,true,36,45,0,1.0,1174,0,0,4,5,0,0.0,11880,0,0,0,true,0.5018518518518519,157,0,0,42,0,0,true,4066,0.9971913757624071,2134,0,0,0,9318,665.3444444444444,0,2628,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9574915824915825,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},283,0,2PC,7,0.9945286195286195,0.0,17301,315,34,0,0,1240,1082,0,1137,129,0,35,0,2276,239524,0,1037,11887,0,0,0,503,0,94,8.412551526878102E-5,1.0,2203,2PC__ TO__ PB,0,0,7,954.0888888888888,0.09919674020139944,600,0,0.0,0,0.09924938840601491,1253,1253
7,179998,0,102790,11410,0,9,4406.55669526731,1252.975444907092,4426.562396231376,1.431081981279934,3129.950970376862,0.6205986620338092,9.201527893333334E7,1,2500,UNIFORM,1,8.996864021224246,6.291189258289627,15,0,0,4363,37,0,0,0.95685377955054,0,0.0,35,0,false,0,5,0,0,470,779,11410,0,0,0,0,216,36,0,0,1.0,199,0,5677,150,0,0,9,1,SAFE,0,0,113011,0,0,2672,4,662,0,0,0,1533,102790,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2113,166389,0,0.5024539877300613,71,-1.0,0,7.88028964442382E-5,585,114200,0,2,48,1218,0,0,true,42,47,0,1.0,1216,0,0,5,5,0,0.0,11410,0,0,0,true,0.49754601226993866,165,0,0,42,0,0,true,4366,0.989016441288063,2309,0,0,0,9945,634.4444444444445,0,2672,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9647677475898335,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},224,0,2PC,9,0.9947414548641542,0.0,25139,338,33,0,0,1295,1128,0,1176,135,0,37,0,2459,228400,0,1080,11419,0,0,0,568,0,98,0.0,1.0,2168,2PC__ TO__ PB,0,0,9,924.5388888888889,0.09991243432574431,450,0,0.0,0,0.09998336383297288,1262,1262
8,179998,0,105467,11616,0,4,4063.6909266528924,1251.399498345454,4071.8185890151512,1.3263554621776967,2801.9258926480716,0.765358148246488,8.621565173333333E7,1,2500,UNIFORM,1,8.5100781641002,6.052289212295131,14,0,0,4020,39,0,0,0.9968236509998388,0,0.0,34,0,false,0,5,0,0,400,740,11616,0,0,0,0,212,35,0,0,1.0,183,0,6044,135,0,0,4,1,SAFE,0,0,121128,0,0,2406,4,662,0,0,0,1496,105467,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2200,167425,0,0.4796831955922865,71,-1.0,0,3.4162631205855476E-5,1315,117083,0,2,52,1219,0,0,true,46,49,0,1.0,1218,0,0,5,5,0,0.0,11616,0,0,0,true,0.5203168044077136,165,0,0,42,0,0,true,4022,1.0358690396048054,2064,0,0,0,9923,650.4611111111111,0,2406,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9831267217630854,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},253,0,2PC,4,1.0225550964187329,0.0,23131,319,33,0,0,1280,1084,0,1180,136,0,34,0,2209,234166,0,1039,11620,0,0,0,491,0,96,0.0,1.0,2221,2PC__ TO__ PB,0,0,4,930.2555555555556,0.0992116703535099,1009,0,0.0,0,0.09924244365301016,1213,1213
9,179998,0,101785,11444,0,5,4318.892136315973,1274.3891490691162,4327.04146478504,1.3951489393645018,3037.0084766689965,0.5030780571337145,1.0818170666666667E8,1,2500,UNIFORM,1,9.633841143119557,6.544504503947577,14,0,0,4274,37,0,0,0.9720194527680897,0,0.0,35,0,false,0,5,0,0,458,777,11444,0,0,0,0,215,35,0,0,1.0,195,0,5849,147,0,0,5,1,SAFE,0,0,113994,0,0,2705,4,662,0,0,0,1545,101785,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2117,164498,0,0.4889024816497728,71,-1.0,0,4.415634879983044E-5,1508,113229,0,2,51,1239,0,0,true,44,57,0,1.0,1237,0,0,5,5,0,0.0,11444,0,0,0,true,0.5110975183502272,165,0,0,42,0,0,true,4277,1.0072800510880777,2224,0,0,0,10019,629.05,0,2705,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9659210066410346,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},312,0,2PC,5,1.00209716882209,0.0,18135,339,34,0,0,1299,1128,0,1199,136,0,38,0,2377,226458,0,1081,11449,0,0,0,556,0,98,0.0,1.0,2175,2PC__ TO__ PB,0,0,5,914.0333333333333,0.10106951399376485,1315,0,0.0,0,0.10110920748185175,1241,1241
