SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180010,0,9085,980,0,0,21448.683963265306,17480.83406824436,21448.683963265306,6.501015797317437,4276.677547959183,0.9953726574397124,1.811835344E8,1,100000,UNIFORM,1,23.408638350720317,21.411521510183803,2,0,0,21372,102,0,0,0,0.0,55,false,0,0,0,4,0,408,16801,0,0,0,0,103,1,15629,532,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,4032,3,0,2863,0,0,17793,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2858,12921,0,5.0,0,-1.0,0,0.0,0,1,10065,5000,0,17410,0,true,0,0,0,5.0,0,17407,0,4,0,0,0.0,4900,0,0,0,0.0,15803,0,0,0,0,0,true,21375,0.0,3150,0,0,0,25475,55.916666666666664,0,71,4032,0,60,0,0.0,0.0,0,5000,4,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,70,597,0,0,17205,0,0,17090,15503,1,71,0,3313,50325000,0,0,0,980,0,0,805,0,0,0.0,5.0,3153,2PC__ TO__ PB,0,0,0,71.78333333333333,0.09736711376055639,0,0.0,0,0,0.09736711376055639,100008,100008
1,180009,0,8505,919,0,0,23276.35868226333,18627.482202586714,23276.35868226333,6.814673174872665,4682.301892274211,0.9959769857111294,1.492540624E8,1,100000,UNIFORM,1,26.237912563667233,23.12427992359932,2,0,0,23194,98,0,0,0,0.0,63,false,0,0,0,4,0,510,18316,0,0,0,0,96,1,16909,642,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,4494,3,0,2863,0,0,19004,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2719,12341,0,5.0,0,-1.0,0,0.0,0,1,9424,5000,0,18554,0,true,0,0,0,5.0,0,18551,0,4,0,0,0.0,4595,0,0,0,0.0,16825,0,0,0,0,0,true,23197,0.0,3290,0,0,0,27807,52.355555555555554,0,71,4494,0,60,0,0.0,0.0,0,5000,4,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,60,720,0,0,18629,0,0,18206,16499,1,75,0,3546,47120000,0,0,0,919,0,0,963,0,0,0.0,5.0,3151,2PC__ TO__ PB,0,0,0,68.56111111111112,0.0975169779286927,0,0.0,0,0,0.0975169779286927,100008,100008
2,180005,0,9240,985,0,0,21751.256824365482,17142.237663203465,21751.256824365482,6.924078826405868,4789.847502538071,0.9950610800198608,1.4781384373333332E8,1,100000,UNIFORM,1,23.18346278728606,20.853785721271393,2,0,0,21665,92,0,0,0,0.0,58,false,0,0,0,4,0,553,16878,0,0,0,0,94,1,15415,688,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,4546,3,0,2863,0,0,17508,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2625,13076,0,5.0,0,-1.0,0,0.0,0,1,10225,5000,0,17068,0,true,0,0,0,5.0,0,17064,0,4,0,0,0.0,4925,0,0,0,0.0,15457,0,0,0,0,0,true,21670,0.0,3347,0,0,0,30708,56.80555555555556,0,71,4546,0,60,0,0.0,0.0,0,5000,4,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,60,725,0,0,16992,0,0,16743,15152,1,71,0,3612,51125000,0,0,0,985,0,0,1006,0,0,0.0,5.0,3121,2PC__ TO__ PB,0,0,0,72.64444444444445,0.09633251833740832,0,0.0,0,0,0.09633251833740832,100008,100008
3,179996,0,8581,952,0,0,22895.40799159664,18417.52805150915,22895.40799159664,6.849807510752124,4737.180593487395,0.9292262019427536,1.45241408E8,1,100000,UNIFORM,1,21.601651316479597,20.70532235392846,2,0,0,22807,94,0,0,0,0.0,57,false,0,0,0,4,0,544,18157,0,0,0,0,95,1,16705,686,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,4582,3,0,2863,0,0,18783,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2672,12417,0,5.0,0,-1.0,0,0.0,0,1,9533,5000,0,18340,0,true,0,0,0,5.0,0,18336,0,4,0,0,0.0,4760,0,0,0,0.0,16691,0,0,0,0,0,true,22811,0.0,3305,0,0,0,30761,52.96111111111111,0,71,4582,0,60,0,0.0,0.0,0,5000,4,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,64,715,0,0,18190,0,0,18016,16383,1,71,0,3558,47665000,0,0,0,952,0,0,1004,0,0,0.0,5.0,3134,2PC__ TO__ PB,0,0,0,68.98333333333333,0.09986363159551033,0,0.0,0,0,0.09986363159551033,100008,100008
