SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,300029,0,2976,3135,0,732,66264.76216267943,14269.378871975805,81980.75796810207,30.296725120561156,51648.11983189793,0.9409638619795729,2.7504470434782606E8,1,5000,UNIFORM,1,126.89016396317405,34.59432938769545,8,0,0,65961,135,0,0,0,0.0,false,0,0,34,0,80,12,7860,7287,0,0,0,0,4541,0,44,1066,5.0,0,0,0,24,0,0,732,0,SAFE,0,0,0,0,0,52308,79,0,2857,0,12,48684,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},32110,316928,0,5.0,71,-1.0,0,9431,0.10697062691801841,0,6111,1000,16,14048,1275,true,38,0,0,14045,0,5.0,0,80,79,0.0,56914,15675,0,0,0,true,0.0,4319,0,0,0,0,0,true,65967,0.0,41770,0,0,0,36515,20.37,0,0,71,51562,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1007,2PC,732,0.0,0.0,66833,0,79,1597,14716,0,0,0,13620,4184,0,341,0,42370,6111000,0,0,3867,0,0,0,8648,0,0,6.206361520558572E-4,5.0,32317,2PC__ TO__ PB,0,0,732,1296.46,0.5130093274423171,9016,0,0.0,0,0.5651030249890399,5160,5160
1,300016,0,3193,3165,0,735,64730.1900736177,14117.591335108049,80382.41246508689,24.00415903002961,50383.72452101106,0.9253124248350317,2.3224281982608697E8,1,5000,UNIFORM,1,107.29660834625687,33.35546440152263,8,0,0,64423,130,0,0,0,0.0,false,0,0,34,0,80,10,7610,7328,0,0,0,0,4531,0,43,1094,5.0,0,0,0,23,0,0,735,0,SAFE,0,0,0,0,0,48534,79,0,2857,0,10,46754,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},33573,317073,0,5.0,71,-1.0,0,8714,0.1036232905681658,0,6358,1000,15,13869,12757,true,42,0,0,13852,0,5.0,0,80,80,0.0,56317,15825,0,0,0,true,0.0,4323,0,0,0,0,0,true,64433,0.0,40645,0,0,0,60750,21.19333333333333,0,0,71,47180,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1024,2PC,735,0.0,0.0,66849,0,86,1629,14488,0,0,0,13363,4184,0,340,0,41316,6358000,0,0,3900,0,0,0,8437,0,0,5.128205128205128E-4,5.0,33730,2PC__ TO__ PB,0,0,735,1296.8166666666666,0.49779804970116387,8334,0,0.0,0,0.5498378683208798,5160,5160
2,300015,0,3752,3816,0,917,54563.90945073375,10859.207632995736,67818.3907649371,19.4820639952858,43741.35022589099,0.9143177728466508,2.42139508E8,1,5000,UNIFORM,1,82.24167236299351,32.13384608131998,6,0,0,54328,82,0,0,0,0.0,false,0,0,30,0,80,11,5099,7031,0,0,0,0,4399,0,41,1016,5.0,0,0,0,21,0,0,917,0,SAFE,0,0,0,0,0,43317,79,0,2857,0,11,39326,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},33788,317593,0,5.0,71,-1.0,0,5847,0.1080730701237478,0,7568,1000,14,10683,5093,true,19,0,0,10677,0,5.0,0,80,79,0.0,45466,19080,0,0,0,true,0.0,4173,0,0,0,0,0,true,54338,0.0,37105,0,0,0,35344,25.226666666666667,0,0,71,42980,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,952,2PC,917,0.0,0.0,54786,0,45,1546,10901,0,0,0,10379,4055,0,261,0,37606,7568000,0,0,4733,0,0,0,5673,0,0,4.648214663004437E-4,5.0,33903,2PC__ TO__ PB,0,0,917,1298.4933333333333,0.5042283298097252,5575,0,0.0,0,0.5578078962875663,5160,5160
3,299996,0,3936,3818,0,887,54201.29744656888,10921.198359756097,67209.40537794658,22.315054044670756,43610.91724358303,0.9126553238533105,2.330176076521739E8,1,5000,UNIFORM,1,69.29137634533039,32.81449473440574,6,0,0,54000,89,0,0,0,0.0,false,0,0,29,0,80,18,5270,6825,0,0,0,0,4248,0,41,1003,5.0,0,0,0,20,0,0,887,0,SAFE,0,0,0,0,0,44128,79,0,2857,0,18,38407,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},33585,317802,0,5.0,71,-1.0,0,6076,0.1026501562319176,0,7754,1000,14,10762,1985,true,20,0,0,10759,0,5.0,0,80,79,0.0,45338,19090,0,0,0,true,0.0,4121,0,0,0,0,0,true,54002,0.0,36827,0,0,0,25316,25.846666666666668,0,0,71,43895,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,939,2PC,887,0.0,0.0,55573,0,48,1506,10668,0,0,0,10467,4002,0,236,0,37353,7754000,0,0,4705,0,0,0,5851,0,0,7.651434643995749E-4,5.0,33720,2PC__ TO__ PB,0,0,887,1299.22,0.4923910239876193,5772,0,0.0,0,0.5444971646800139,5160,5160
4,300017,0,4018,4004,0,923,52377.89860264735,10067.600543305127,64714.96733891108,18.31698356623812,42410.44648426574,0.8365209769644746,2.46453688E8,1,5000,UNIFORM,1,73.12206238121856,31.812493124650643,6,0,0,52190,73,0,0,0,0.0,false,0,0,28,0,80,16,4959,6807,0,0,0,0,4277,0,39,987,5.0,0,0,0,20,0,0,923,0,SAFE,0,0,0,0,0,41192,79,0,2857,0,16,37127,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},33499,317853,0,5.0,71,-1.0,0,5485,0.10318613750698714,0,8022,1000,13,9911,7350,true,18,0,0,9908,0,5.0,0,80,79,0.0,43269,20020,0,0,0,true,0.0,4132,0,0,0,0,0,true,52195,0.0,35982,0,0,0,19744,26.74,0,0,71,40819,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,905,2PC,923,0.0,0.0,53141,0,38,1476,10049,0,0,0,9656,4023,0,233,0,36511,8022000,0,0,4927,0,0,0,5498,0,0,6.494824436776944E-4,5.0,33593,2PC__ TO__ PB,0,0,923,1299.3733333333332,0.49912739965095987,5151,0,0.0,0,0.5508105086640581,5160,5160
5,300001,0,4033,4110,0,1000,50911.27813576642,9510.540585916191,63536.307877615574,20.78634835393197,41288.18874647201,0.8863334687434702,2.487636153043478E8,1,5000,UNIFORM,1,74.51733763534945,30.884619818440335,5,0,0,50686,72,0,0,0,0.0,false,0,0,28,0,80,23,4877,6822,0,0,0,0,4254,0,39,1009,5.0,0,0,0,19,0,0,1000,0,SAFE,0,0,0,0,0,40126,79,0,2857,0,23,36542,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},33232,317886,0,5.0,71,-1.0,0,5523,0.10937329104232746,0,8143,1000,13,9356,159,true,16,0,0,9350,0,5.0,0,80,79,0.0,44165,20550,0,0,0,true,0.0,4071,0,0,0,0,0,true,50694,0.0,34945,0,0,0,34221,27.143333333333334,0,0,71,39474,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,939,2PC,1000,0.0,0.0,51531,0,37,1491,9691,0,0,0,9103,3959,0,238,0,35440,8143000,0,0,5110,0,0,0,5426,0,0,9.001956947162427E-4,5.0,33321,2PC__ TO__ PB,0,0,1000,1299.4866666666667,0.5047279872282943,5217,0,0.0,0,0.5588975172262933,5160,5160
6,299998,0,4167,4099,0,909,51463.49440058551,9772.750090472762,63141.43531251525,18.06592566757493,41413.93783800927,0.8797113134944239,2.2694257008695653E8,1,5000,UNIFORM,1,71.90491716621253,30.801102888283378,5,0,0,51270,69,0,0,0,0.0,false,0,0,28,0,80,17,4811,6878,0,0,0,0,4340,0,40,984,5.0,0,0,0,19,0,0,909,0,SAFE,0,0,0,0,0,40251,79,0,2857,0,17,36039,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},30892,318034,0,5.0,71,-1.0,0,5457,0.09907356948228883,0,8266,1000,13,9639,4086,true,18,0,0,9632,0,5.0,0,80,79,0.0,43431,20495,0,0,0,true,0.0,4156,0,0,0,0,0,true,51280,0.0,35148,0,0,0,31499,27.553333333333335,0,0,71,39688,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,922,2PC,909,0.0,0.0,52368,0,38,1486,10125,0,0,0,9399,4047,0,207,0,35670,8266000,0,0,5008,0,0,0,5355,0,0,6.789137380191693E-4,5.0,31008,2PC__ TO__ PB,0,0,909,1299.9733333333334,0.49588676506169854,5163,0,0.0,0,0.5458310626702997,5160,5160
7,300001,0,3881,4082,0,951,51607.964675649186,10165.876756506055,63706.71619034786,15.768901839802558,41237.68194953454,0.8649532235108139,2.407824215652174E8,1,5000,UNIFORM,1,76.76781400044874,31.40527215615885,6,0,0,51406,74,0,0,0,0.0,false,0,0,28,0,80,24,4807,6750,0,0,0,0,4259,0,39,972,5.0,0,0,0,20,0,0,951,0,SAFE,0,0,0,0,0,40494,79,0,2857,0,24,37400,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},32279,317754,0,5.0,71,-1.0,0,5325,0.10668611173435046,0,7963,1000,13,10021,3664,true,19,0,0,10012,0,5.0,0,80,79,0.0,40487,20410,0,0,0,true,0.0,4090,0,0,0,0,0,true,51413,0.0,35025,0,0,0,26191,26.543333333333333,0,0,71,40495,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,879,2PC,951,0.0,0.0,51650,0,40,1455,10429,0,0,0,9740,3980,0,225,0,35517,7963000,0,0,5033,0,0,0,5336,0,0,9.537055434134711E-4,5.0,32387,2PC__ TO__ PB,0,0,951,1299.0466666666666,0.5126208715308301,4990,0,0.0,0,0.5646174556876823,5160,5160
8,300040,0,3947,4200,0,977,50828.97220309523,9188.452209272866,62697.274906190476,19.229824419114422,41348.10842952381,0.8666476157108877,2.4531446766666666E8,1,5000,UNIFORM,1,69.82885444980272,32.37087801402893,5,0,0,50646,68,0,0,0,0.0,false,0,0,27,0,80,20,4788,6705,0,0,0,0,4161,0,38,990,5.0,0,0,0,19,0,0,977,0,SAFE,0,0,0,0,0,40595,79,0,2857,0,20,36567,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},32178,317794,0,5.0,71,-1.0,0,5339,0.10708022797018851,0,8147,1000,13,9050,4098,true,15,0,0,9046,0,5.0,0,80,79,0.0,45064,21000,0,0,0,true,0.0,3940,0,0,0,0,0,true,50650,0.0,35164,0,0,0,20299,27.156666666666666,0,0,71,39753,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,933,2PC,977,0.0,0.0,50658,0,35,1489,9570,0,0,0,8833,3836,0,219,0,35669,8147000,0,0,5177,0,0,0,5262,0,0,7.726482518833301E-4,5.0,32294,2PC__ TO__ PB,0,0,977,1299.1833333333334,0.5155271879219344,5049,0,0.0,0,0.567404647084612,5160,5160
9,300010,0,3262,3192,0,734,64559.32615006266,14132.7092492336,79405.23380607768,19.141774624373955,49986.15320770677,0.9188011492601899,2.1530500139130434E8,1,5000,UNIFORM,1,84.53521953255425,34.96743085698386,8,0,0,64296,136,0,0,0,0.0,false,0,0,33,0,80,7,7274,7314,0,0,0,0,4547,0,45,1090,5.0,0,0,0,23,0,0,734,0,SAFE,0,0,0,0,0,49244,79,0,2857,0,7,46132,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},32201,317209,0,5.0,71,-1.0,0,8472,0.10211463550361714,0,6454,1000,15,13933,31,true,38,0,0,13929,0,5.0,0,80,79,0.0,49555,15960,0,0,0,true,0.0,4265,0,0,0,0,0,true,64308,0.0,40790,0,0,0,42603,21.513333333333332,0,0,71,49173,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1003,2PC,734,0.0,0.0,64124,0,82,1604,14736,0,0,0,13536,4141,0,283,0,41428,6454000,0,0,3926,0,0,0,7972,0,0,3.565970453387672E-4,5.0,32382,2PC__ TO__ PB,0,0,734,1297.2966666666666,0.4945770065075922,7999,0,0.0,0,0.5461880912632164,5160,5160
