SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,300000,0,5310,5336,0,823,40498.5915001874,9306.231662900189,46839.54498706896,18.348901211962684,31054.552175974513,0.9006465044034937,2.786386006956522E8,1,5000,UNIFORM,1,74.27335975237597,34.022913593164176,5,0,0,40318,74,0,0,0,0.0,false,0,0,29,0,60,10,3740,6143,0,0,0,0,4068,0,39,828,5.0,0,0,0,15,0,0,823,0,SAFE,0,0,0,0,0,31202,59,0,2857,0,10,27925,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22452,334455,0,5.0,71,-1.0,0,4430,0.07175865376231581,0,10646,1000,17,9149,377,true,24,0,0,9147,0,5.0,0,60,59,0.0,30329,26680,0,0,0,true,0.0,3910,0,0,0,0,0,true,40322,0.0,25990,0,0,0,22218,35.486666666666665,0,0,71,31302,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,771,2PC,823,0.0,0.0,40806,0,41,1181,9559,0,0,0,8899,3795,0,223,0,26429,10646000,0,0,6159,0,0,0,4190,0,0,3.24728040266277E-4,5.0,22590,2PC__ TO__ PB,0,0,823,1281.1333333333334,0.5012211159120796,4182,0,0.0,0,0.5370128171592989,5120,5120
1,300007,0,5431,5373,0,793,40206.07547478131,9390.999629902411,46239.095183324025,16.220627231180476,30424.064761585705,0.8800857745693811,2.3547733739130434E8,1,5000,UNIFORM,1,68.88507157023368,32.828234888333185,5,0,0,40046,68,0,0,0,0.0,false,0,0,29,0,60,13,3593,6431,0,0,0,0,4327,0,39,835,5.0,0,0,0,15,0,0,793,0,SAFE,0,0,0,0,0,29938,59,0,2857,0,13,27543,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23343,334535,0,5.0,71,-1.0,0,4201,0.06837975338449599,0,10804,1000,17,9257,0,true,21,0,0,9251,0,5.0,0,60,60,0.0,30874,26865,0,0,0,true,0.0,4129,0,0,0,0,0,true,40054,0.0,25482,0,0,0,29313,36.013333333333335,0,0,71,29831,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,765,2PC,793,0.0,0.0,40566,0,39,1201,9887,0,0,0,9002,4010,0,189,0,25930,10804000,0,0,6166,0,0,0,4094,0,0,4.2166720726565036E-4,5.0,23452,2PC__ TO__ PB,0,0,793,1281.3033333333333,0.49731580895964456,3935,0,0.0,0,0.531689229973269,5120,5120
2,300023,0,5474,5572,0,825,39094.511060480974,8984.626035440262,44919.910819992816,17.907504085586723,30029.428569992822,0.878020759163443,2.50850069E8,1,5000,UNIFORM,1,65.67356456911803,33.167125600202176,5,0,0,38955,65,0,0,0,0.0,false,0,0,27,0,60,13,3773,6335,0,0,0,0,4191,0,38,855,5.0,0,0,0,15,0,0,825,0,SAFE,0,0,0,0,0,29912,59,0,2857,0,13,26953,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23262,334518,0,5.0,71,-1.0,0,4032,0.0694970937578974,0,11046,1000,16,8849,0,true,18,0,0,8846,0,5.0,0,60,59,0.0,30886,27860,0,0,0,true,0.0,4023,0,0,0,0,0,true,38960,0.0,25030,0,0,0,18506,36.82,0,0,71,29816,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,766,2PC,825,0.0,0.0,39075,0,34,1225,9151,0,0,0,8614,3921,0,182,0,25490,11046000,0,0,6397,0,0,0,4200,0,0,4.064405189932781E-4,5.0,23378,2PC__ TO__ PB,0,0,825,1281.2533333333333,0.5044359949302915,3731,0,0.0,0,0.5388762530536602,5120,5120
3,300013,0,5386,5581,0,873,38982.032173983156,8892.412788154475,45084.07724923849,12.029036739864866,29875.134344741087,0.876732741514241,2.808021474782609E8,1,5000,UNIFORM,1,60.70343133445947,30.436924239864865,5,0,0,38844,61,0,0,0,0.0,false,0,0,26,0,60,17,3935,6206,0,0,0,0,4104,0,37,839,5.0,0,0,0,15,0,0,873,0,SAFE,0,0,0,0,0,29937,59,0,2857,0,17,27156,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23227,334409,0,5.0,71,-1.0,0,4469,0.07373310810810811,0,10967,1000,15,8771,144,true,17,0,0,8769,0,5.0,0,60,59,0.0,29960,27905,0,0,0,true,0.0,3895,0,0,0,0,0,true,38846,0.0,24753,0,0,0,21237,36.556666666666665,0,0,71,29934,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,774,2PC,873,0.0,0.0,38716,0,33,1202,9184,0,0,0,8558,3804,0,172,0,25182,10967000,0,0,6454,0,0,0,4366,0,0,5.268050821196158E-4,5.0,23340,2PC__ TO__ PB,0,0,873,1280.9033333333334,0.5088903072854929,4209,0,0.0,0,0.5451013513513514,5120,5120
4,300026,0,5511,5313,0,824,40012.33344419349,9622.983273634549,46395.60972651986,14.60962706043956,30143.48951006964,0.8812477933255325,2.573133993043478E8,1,5000,UNIFORM,1,59.32275051510989,30.574109632554944,5,0,0,39843,66,0,0,0,0.0,false,0,0,26,0,60,12,4067,6441,0,0,0,0,4346,0,38,842,5.0,0,0,0,15,0,0,824,0,SAFE,0,0,0,0,0,29549,59,0,2857,0,12,27499,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23166,334505,0,5.0,71,-1.0,0,4317,0.07074175824175824,0,10824,1000,16,9493,70,true,16,0,0,9490,0,5.0,0,60,59,0.0,29645,26565,0,0,0,true,0.0,4162,0,0,0,0,0,true,39848,0.0,24810,0,0,0,19715,36.08,0,0,71,29539,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,759,2PC,824,0.0,0.0,40851,0,34,1191,9938,0,0,0,9266,4069,0,191,0,25267,10824000,0,0,6137,0,0,0,4523,0,0,3.9107055564608116E-4,5.0,23269,2PC__ TO__ PB,0,0,824,1281.2,0.49085365853658536,4062,0,0.0,0,0.5268715659340659,5120,5120
5,300017,0,5516,5404,0,804,39779.64631291636,9401.494049854968,45809.10713619542,12.29409066871375,30207.42788064397,0.8948717103207634,2.3661666633333334E8,1,5000,UNIFORM,1,66.07635968952576,30.884225093824632,5,0,0,39632,71,0,0,0,0.0,false,0,0,27,0,60,14,4111,6187,0,0,0,0,4091,0,38,847,5.0,0,0,0,15,0,0,804,0,SAFE,0,0,0,0,0,29915,59,0,2857,0,14,27260,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22978,334534,0,5.0,71,-1.0,0,4452,0.06857727737973388,0,10920,1000,15,9275,0,true,19,0,0,9266,0,5.0,0,60,59,0.0,32405,27020,0,0,0,true,0.0,3958,0,0,0,0,0,true,39634,0.0,24868,0,0,0,23729,36.4,0,0,71,29551,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,776,2PC,804,0.0,0.0,40294,0,36,1189,9647,0,0,0,9056,3863,0,184,0,25301,10920000,0,0,6208,0,0,0,4559,0,0,4.5103092783505157E-4,5.0,23088,2PC__ TO__ PB,0,0,804,1281.31,0.4948717948717949,4188,0,0.0,0,0.5295121119071989,5120,5120
6,300019,0,5661,5499,0,862,38959.47042425896,9067.80199805688,45134.93944953628,15.566418732324074,29724.32950536461,0.8862616988820983,2.4814339304347825E8,1,5000,UNIFORM,1,57.134646398269844,29.826120612210946,5,0,0,38827,63,0,0,0,0.0,false,0,0,26,0,60,14,3966,6297,0,0,0,0,4232,0,38,840,5.0,0,0,0,14,0,0,862,0,SAFE,0,0,0,0,0,29843,59,0,2857,0,14,26690,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},21850,334654,0,5.0,71,-1.0,0,4378,0.07170187988687407,0,11160,1000,15,8943,0,true,16,0,0,8942,0,5.0,0,60,59,0.0,31601,27495,0,0,0,true,0.0,4045,0,0,0,0,0,true,38828,0.0,24556,0,0,0,16425,37.2,0,0,71,29641,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,761,2PC,862,0.0,0.0,39130,0,32,1163,9307,0,0,0,8743,3948,0,170,0,24982,11160000,0,0,6361,0,0,0,4416,0,0,4.401823612639522E-4,5.0,21981,2PC__ TO__ PB,0,0,862,1281.67,0.49274193548387096,4116,0,0.0,0,0.5291132922974546,5120,5120
7,300021,0,5595,5656,0,879,38394.655164603966,8687.352841286864,44367.20190576379,14.906364633140972,29465.832745933523,0.8722792497698096,2.2886302633333334E8,1,5000,UNIFORM,1,53.94756875515251,30.078452761747734,5,0,0,38259,61,0,0,0,0.0,false,0,0,25,0,60,17,3827,6174,0,0,0,0,4123,0,37,831,5.0,0,0,0,15,0,0,879,0,SAFE,0,0,0,0,0,28714,59,0,2857,0,17,26469,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22189,334576,0,5.0,71,-1.0,0,4129,0.07246496290189612,0,11251,1000,14,8554,0,true,16,0,0,8552,0,5.0,0,60,59,0.0,29755,28280,0,0,0,true,0.0,3967,0,0,0,0,0,true,38261,0.0,24464,0,0,0,16979,37.50333333333333,0,0,71,28604,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,756,2PC,879,0.0,0.0,38181,0,32,1160,8998,0,0,0,8354,3875,0,172,0,24889,11251000,0,0,6535,0,0,0,4263,0,0,5.202754399387911E-4,5.0,22300,2PC__ TO__ PB,0,0,879,1281.4133333333334,0.502710870144876,3878,0,0.0,0,0.5387469084913438,5120,5120
8,300017,0,5527,5551,0,850,38823.466067915695,9168.026954224715,44822.909869753195,13.898549379610998,29695.69897874257,0.8711795684929722,2.1610992486956522E8,1,5000,UNIFORM,1,57.810364604292424,29.44133953722334,5,0,0,38675,62,0,0,0,0.0,false,0,0,26,0,60,16,3800,6330,0,0,0,0,4226,0,36,844,5.0,0,0,0,15,0,0,850,0,SAFE,0,0,0,0,0,29199,59,0,2857,0,16,26877,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22284,334534,0,5.0,71,-1.0,0,4203,0.07126089872568746,0,11078,1000,14,9053,724,true,16,0,0,9048,0,5.0,0,60,59,0.0,28689,27755,0,0,0,true,0.0,4057,0,0,0,0,0,true,38678,0.0,24719,0,0,0,22070,36.92666666666667,0,0,71,29258,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,761,2PC,850,0.0,0.0,38882,0,33,1200,9190,0,0,0,8841,3966,0,174,0,25125,11078000,0,0,6401,0,0,0,4247,0,0,4.999218872051242E-4,5.0,22401,2PC__ TO__ PB,0,0,850,1281.2966666666666,0.5010832280194981,3923,0,0.0,0,0.5366364855801475,5120,5120
9,300014,0,5243,5321,0,844,40103.65490922759,9799.536334541293,46617.36998985153,11.108375,30428.241971809814,0.8333575320003195,2.676098904347826E8,1,5000,UNIFORM,1,66.86369705469845,31.466132100280504,5,0,0,39919,75,0,0,0,0.0,false,0,0,29,0,60,14,3679,6354,0,0,0,0,4216,0,41,848,5.0,0,0,0,15,0,0,844,0,SAFE,0,0,0,0,0,29454,59,0,2857,0,14,28155,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22352,334293,0,5.0,71,-1.0,0,4153,0.07398316970546985,0,10564,1000,17,9647,10227,true,21,0,0,9642,0,5.0,0,60,59,0.0,30513,26605,0,0,0,true,0.0,4059,0,0,0,0,0,true,39926,0.0,25456,0,0,0,30098,35.21333333333333,0,0,71,29337,60,0.0,0,0.0,0,1000,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,776,2PC,844,0.0,0.0,40845,0,40,1225,9745,0,0,0,9395,3945,0,203,0,25910,10564000,0,0,6165,0,0,0,4153,0,0,4.5417680454176804E-4,5.0,22469,2PC__ TO__ PB,0,0,844,1280.5133333333333,0.503691783415373,3902,0,0.0,0,0.5404102384291725,5120,5120
