SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,300021,0,1873,1862,0,671,102416.39391245971,20601.833339028297,140242.0973168636,81.11128824330459,81568.95935875403,0.9145811046582315,6.464420897391304E8,1,5000,UNIFORM,1,120.56486881525193,35.51401180208806,12,0,0,101871,211,0,0,0,0.0,false,0,0,37,0,99,11,13894,8742,0,0,0,0,5187,0,47,1392,5.0,0,0,0,34,0,0,671,0,SAFE,0,0,0,0,0,79647,98,0,2857,0,11,79620,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52033,272296,0,5.0,71,-1.0,0,15582,0.15229232864275988,0,3735,1000,16,20187,30682,true,56,0,0,20179,0,5.0,0,99,97,0.0,87076,9310,0,0,0,true,0.0,5000,0,0,0,0,0,true,101885,0.0,64037,0,0,0,54009,12.45,0,0,71,77643,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1415,2PC,671,0.0,0.0,104174,0,127,2084,20970,0,0,0,19702,4851,0,566,0,65180,3735000,0,0,2533,0,0,0,15410,0,0,8.685353335965259E-4,5.0,52220,2PC__ TO__ PB,0,0,671,1201.84,0.49852744310575636,14722,0,0.0,0,0.5748978665456196,5198,5198
1,300028,0,2002,2002,0,684,96372.78695454546,18241.127874125876,131392.7250929071,30.49909598976109,78244.95731468532,0.9143546569017722,2.194667095652174E8,1,5000,UNIFORM,1,136.861756612628,36.00601599829351,11,0,0,95883,202,0,0,0,0.0,false,0,0,38,0,99,15,13319,8187,0,0,0,0,4723,0,48,1384,5.0,0,0,0,33,0,0,684,0,SAFE,0,0,0,0,0,79303,98,0,2857,0,15,74333,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52526,272435,0,5.0,71,-1.0,0,15430,0.14590443686006827,0,4004,1000,16,17958,7085,true,60,0,0,17952,0,5.0,0,99,98,0.0,84492,10010,0,0,0,true,0.0,4661,0,0,0,0,0,true,95907,0.0,61959,0,0,0,72631,13.346666666666666,0,0,71,77779,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1356,2PC,684,0.0,0.0,101946,0,133,2002,18269,0,0,0,17475,4510,0,447,0,62999,4004000,0,0,2686,0,0,0,14417,0,0,0.0011169024571854058,5.0,52741,2PC__ TO__ PB,0,0,684,1202.27,0.5,14695,0,0.0,0,0.5729522184300341,5198,5198
2,300169,0,2427,2413,0,769,84378.76710816412,12290.842741244334,111901.99075217571,21.598288999821715,71772.77644923332,0.8640732729407693,2.31774042E8,1,5000,UNIFORM,1,89.26898466749866,34.8158514886789,7,0,0,84117,128,0,0,0,0.0,false,0,0,34,0,99,22,9615,7930,0,0,0,0,4525,0,44,1317,5.0,0,0,0,30,0,0,769,0,SAFE,0,0,0,0,0,69545,98,0,2857,0,22,61643,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52720,272834,0,5.0,71,-1.0,0,10775,0.13710108753788555,0,4840,1000,15,12111,10367,true,37,0,0,12103,0,5.0,0,99,98,0.0,65803,12065,0,0,0,true,0.0,4276,0,0,0,0,0,true,84129,0.0,59851,0,0,0,43681,16.133333333333333,0,0,71,70515,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1276,2PC,769,0.0,0.0,85828,0,82,2009,12713,0,0,0,11800,4140,0,298,0,60676,4840000,0,0,3182,0,0,0,10566,0,0,0.0013827781269641734,5.0,52864,2PC__ TO__ PB,0,0,769,1203.59,0.49855371900826445,10174,0,0.0,0,0.5673025494740596,5198,5198
3,300018,0,2328,2321,0,813,85316.39943041792,13462.035593213059,115585.5799133994,30.10499359209081,71570.15185480396,0.8681527447601326,2.3933915895652175E8,1,5000,UNIFORM,1,102.3961325521787,32.932226839985354,8,0,0,84907,151,0,0,0,0.0,false,0,0,34,0,99,13,10463,8068,0,0,0,0,4621,0,46,1333,5.0,0,0,0,30,0,0,813,0,SAFE,0,0,0,0,0,71058,98,0,2857,0,13,64060,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52780,272729,0,5.0,71,-1.0,0,12180,0.14884657634566092,0,4649,1000,15,13276,27822,true,39,0,0,13271,0,5.0,0,99,98,0.0,76286,11605,0,0,0,true,0.0,4487,0,0,0,0,0,true,84921,0.0,58729,0,0,0,76893,15.496666666666666,0,0,71,69513,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1320,2PC,813,0.0,0.0,85916,0,87,2042,13813,0,0,0,12955,4354,0,335,0,59566,4649000,0,0,3134,0,0,0,11386,0,0,8.296107211231652E-4,5.0,52951,2PC__ TO__ PB,0,0,813,1203.21,0.499247149924715,11463,0,0.0,0,0.5737824972537532,5198,5198
4,299997,0,2946,2733,0,899,74111.74977533845,10663.343786490155,98109.57503219905,18.42296853146853,63036.72952579583,0.7085762594101651,2.3137610504347825E8,1,5000,UNIFORM,1,91.13394375190026,32.594767254484644,6,0,0,73896,88,0,0,0,0.0,false,0,0,31,0,99,16,6173,7657,0,0,0,0,4537,0,40,1203,5.0,0,0,0,27,0,0,899,0,SAFE,0,0,0,0,0,63314,98,0,2857,0,16,52501,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52870,273323,0,5.0,71,-1.0,0,7009,0.13666768014594102,0,5679,1000,14,10512,181,true,23,0,0,10501,0,5.0,0,99,98,0.0,65070,13665,0,0,0,true,0.0,4290,0,0,0,0,0,true,73905,0.0,55169,0,0,0,37263,18.93,0,0,71,62806,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1130,2PC,899,0.0,0.0,72592,0,51,1848,11139,0,0,0,10243,4159,0,255,0,55783,5679000,0,0,3632,0,0,0,6842,0,0,8.81057268722467E-4,5.0,52974,2PC__ TO__ PB,0,0,899,1205.1833333333334,0.48124669836238776,6605,0,0.0,0,0.5521435086652478,5198,5198
5,300026,0,2864,2828,0,912,71264.38108274399,10913.347148743016,94906.75769695899,26.800606147789217,60340.92548302688,0.7817735690042479,2.3878053008695653E8,1,5000,UNIFORM,1,82.53825363416111,31.87030193821926,6,0,0,71014,95,0,0,0,0.0,false,0,0,31,0,99,19,6849,7588,0,0,0,0,4445,0,42,1224,5.0,0,0,0,26,0,0,912,0,SAFE,0,0,0,0,0,60447,98,0,2857,0,19,52369,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52912,273251,0,5.0,71,-1.0,0,8376,0.13809812235009086,0,5692,1000,14,10733,13658,true,23,0,0,10726,0,5.0,0,99,98,0.0,60162,14140,0,0,0,true,0.0,4365,0,0,0,0,0,true,71024,0.0,51599,0,0,0,43256,18.973333333333333,0,0,71,60523,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1203,2PC,912,0.0,0.0,72958,0,52,1848,11026,0,0,0,10439,4236,0,271,0,52271,5692000,0,0,3740,0,0,0,7552,0,0,0.0010160427807486632,5.0,52985,2PC__ TO__ PB,0,0,912,1204.9566666666667,0.4968376669009136,8018,0,0.0,0,0.5663234403391884,5198,5198
6,300007,0,2794,2900,0,993,69474.80475172414,10185.813078024337,93520.25125,21.353775983251087,58871.379974827585,0.8512700036552788,1.9966574782608697E8,1,5000,UNIFORM,1,72.89662823388664,31.8401298040975,6,0,0,69246,83,0,0,0,0.0,false,0,0,31,0,99,23,6263,7709,0,0,0,0,4572,0,42,1209,5.0,0,0,0,26,0,0,993,0,SAFE,0,0,0,0,0,58122,98,0,2857,0,23,52361,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52464,273165,0,5.0,71,-1.0,0,7009,0.14849708389412292,0,5694,1000,14,10005,7262,true,19,0,0,10000,0,5.0,0,99,97,0.0,59155,14500,0,0,0,true,0.0,4352,0,0,0,0,0,true,69256,0.0,50882,0,0,0,35641,18.98,0,0,71,57936,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1140,2PC,993,0.0,0.0,69878,0,46,1857,10669,0,0,0,9756,4227,0,252,0,51503,5694000,0,0,3893,0,0,0,6928,0,0,0.0011816080143847933,5.0,52517,2PC__ TO__ PB,0,0,993,1204.6866666666667,0.5093080435546189,6640,0,0.0,0,0.5821743681770599,5198,5198
7,300024,0,2834,2917,0,947,69934.71333356189,10522.730700776288,92505.73297223175,23.069075395640493,59331.91553342475,0.7065721114712354,2.5888626166666666E8,1,5000,UNIFORM,1,80.40059181845326,31.571146610928633,6,0,0,69688,87,0,0,0,0.0,false,0,0,32,0,99,19,6184,7622,0,0,0,0,4542,0,41,1196,5.0,0,0,0,26,0,0,947,0,SAFE,0,0,0,0,0,60775,98,0,2857,0,19,51840,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52828,273225,0,5.0,71,-1.0,0,7005,0.14138548820543445,0,5751,1000,14,10359,5799,true,22,0,0,10354,0,5.0,0,99,98,0.0,61085,14585,0,0,0,true,0.0,4278,0,0,0,0,0,true,69697,0.0,51453,0,0,0,28361,19.17,0,0,71,60696,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1138,2PC,947,0.0,0.0,69175,0,52,1815,10677,0,0,0,10070,4154,0,262,0,52027,5751000,0,0,3864,0,0,0,6852,0,0,9.834368530020703E-4,5.0,52919,2PC__ TO__ PB,0,0,947,1204.87,0.5072161363241176,6553,0,0.0,0,0.5768886234696925,5198,5198
8,300015,0,3005,2918,0,919,70138.97496435915,10035.472260898503,92350.20602501715,20.16531379713534,59588.31840610007,0.8010037111480941,2.072107673043478E8,1,5000,UNIFORM,1,77.0300467699503,31.222566793335282,6,0,0,69855,85,0,0,0,0.0,false,0,0,31,0,99,12,6189,7547,0,0,0,0,4468,0,41,1175,5.0,0,0,0,26,0,0,919,0,SAFE,0,0,0,0,0,62027,98,0,2857,0,12,50301,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52909,273390,0,5.0,71,-1.0,0,7078,0.13431745103770829,0,5923,1000,13,9873,12884,true,20,0,0,9866,0,5.0,0,99,98,0.0,58557,14590,0,0,0,true,0.0,4277,0,0,0,0,0,true,69870,0.0,51625,0,0,0,53642,19.743333333333332,0,0,71,62832,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1123,2PC,919,0.0,0.0,70133,0,50,1832,10645,0,0,0,9616,4158,0,256,0,52225,5923000,0,0,3837,0,0,0,6854,0,0,6.254886630179827E-4,5.0,53005,2PC__ TO__ PB,0,0,919,1205.4,0.49265574877595814,6715,0,0.0,0,0.5608009353990061,5198,5198
9,299995,0,1988,2031,0,654,96475.79216346628,18511.139591046278,129347.03066715904,38.721459661887444,77426.25582077794,0.9127169652527662,2.2725022086956522E8,1,5000,UNIFORM,1,144.9516225123047,36.61567879306655,11,0,0,95977,197,0,0,0,0.0,false,0,0,38,0,99,11,12849,8416,0,0,0,0,4879,0,49,1361,5.0,0,0,0,34,0,0,654,0,SAFE,0,0,0,0,0,78936,98,0,2857,0,11,74020,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52206,272411,0,5.0,71,-1.0,0,16984,0.13995292103573723,0,4019,1000,16,18207,16857,true,50,0,0,18201,0,5.0,0,99,98,0.0,87100,10155,0,0,0,true,0.0,4802,0,0,0,0,0,true,96004,0.0,61856,0,0,0,96230,13.396666666666667,0,0,71,77303,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1385,2PC,654,0.0,0.0,101487,0,127,2098,19148,0,0,0,17677,4654,0,459,0,62626,4019000,0,0,2685,0,0,0,13932,0,0,8.19366852886406E-4,5.0,52403,2PC__ TO__ PB,0,0,654,1202.18,0.505349589450112,16148,0,0.0,0,0.5745773592980954,5198,5198
