SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180146,0,322,5,0,0,562374.7792,550663.0913913044,562374.7792,9.865409785932721,28006.395399999998,0.6679989970623965,1.7263783093333334E8,1,100000,UNIFORM,1,67.83509174311926,45.27331498470948,11,0,0,562173,184,0,0,0,30.0,0.0,false,0,0,144,0,0,56,7840,65096,5,0,0,0,0,0,60315,185,5.0,0,1625,0,13,11,0,0,0,1,SAFE,0,0,164284,0,0,0,55,0,2863,0,0,550651,322,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18730,506,0,2.4,0,-1.0,0,0,0.0,0,327,1000,0,550479,0,true,0,0,45,0,2.5921787709497206,550472,0,0,0,30,0,0.0,25,0,0,0,true,2.6,60312,0,0,43,0,0,true,562179,502.4223602484472,19104,0,0,0,69882,1.8166666666666667,0,71,0,0,60,0.0,0.0,0,1000,0,56,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,500.8,0.0,0,3053,573,0,534403,0,1060,0,59958,549989,0,172,0,19479,327000,0,1023,5,0,0,0,0,8185,95,0.0,5.0,18730,2PC__ TO__ PB,0,0,0,2.811111111111111,0.01529051987767584,0,0,0.0,0,0.01529051987767584,49831,49831
1,180231,0,328,3,0,0,548704.969,544388.16775,548704.969,6.984882175226586,26037.956,0.6064695465358583,1.5889837173333332E8,1,100000,UNIFORM,1,76.79986102719033,49.69888519637462,11,0,0,548595,182,0,0,0,30.0,0.0,false,0,0,116,0,0,57,4289,62283,3,0,0,0,0,0,56627,165,5.0,0,2300,0,10,11,0,0,0,1,SAFE,0,0,165746,0,0,0,56,0,2863,0,0,544248,328,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},15311,506,0,1.6666666666666667,0,-1.0,0,0,0.0,0,331,1000,0,544216,0,true,0,0,200,0,2.6,544208,0,0,0,30,0,0.0,15,0,0,0,true,3.3333333333333335,58658,0,0,43,0,0,true,548603,500.8628048780488,17544,0,0,0,77106,1.8388888888888888,0,71,0,0,60,0.0,0.0,0,1000,0,57,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,487.6666666666667,0.0,0,3281,111,0,522753,0,1052,0,58301,543753,0,166,0,18148,331000,0,1019,3,0,0,0,0,7621,92,0.0,5.0,15311,2PC__ TO__ PB,0,0,0,2.811111111111111,0.00906344410876133,0,0,0.0,0,0.00906344410876133,49915,49915
2,180112,0,351,2,0,0,809392.098,508463.46915384615,809392.098,53.02398300283286,26980.9615,0.5197338187774766,1.6024076693333334E8,1,100000,UNIFORM,1,61.73870821529745,46.98852124645892,10,0,0,809271,233,0,0,0,30.0,0.0,false,0,0,107,0,0,59,5080,137372,2,0,0,0,0,0,129230,161,5.0,0,2668,0,4,10,0,0,0,1,SAFE,0,0,176978,0,0,0,58,0,2863,0,0,509948,351,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17980,534,0,3.0,0,-1.0,0,0,0.0,0,353,1000,0,508249,0,true,0,0,170,0,2.585635359116022,508242,0,0,0,30,0,0.0,10,0,0,0,true,2.0,55513,0,0,43,0,0,true,809277,501.34757834757835,20272,0,0,0,80867,1.961111111111111,0,71,0,0,60,0.0,0.0,0,1000,0,59,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,502.5,0.0,0,5359,128,0,782502,0,985,0,55181,507859,0,187,0,20994,353000,0,955,2,0,0,0,0,5656,88,0.0,5.0,17980,2PC__ TO__ PB,0,0,0,2.966666666666667,0.0056657223796034,0,0,0.0,0,0.0056657223796034,49793,49793
3,180360,0,331,2,0,0,602650.9055,541192.592386707,602650.9055,9.835897897897897,33213.317,0.5371208812356083,1.4798472213333333E8,1,100000,UNIFORM,1,57.39133633633634,46.774951951951955,11,0,0,602177,158,0,0,0,30.0,0.0,false,0,0,111,0,0,58,4992,64991,2,0,0,0,0,0,57932,160,5.0,0,2734,0,6,11,0,0,0,1,SAFE,0,0,166922,0,0,0,57,0,2863,0,0,541389,331,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16333,512,0,2.0,0,-1.0,0,0,0.0,0,333,1000,0,541031,0,true,0,0,262,0,2.5865921787709496,541021,0,0,0,30,0,0.0,10,0,0,0,true,3.0,57421,0,0,43,0,0,true,602185,501.25679758308155,22719,0,0,0,69579,1.85,0,71,0,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,503.0,0.0,0,4229,106,0,569519,0,1046,0,57075,540584,0,151,0,24066,333000,0,1013,2,0,0,0,0,8491,90,0.0,5.0,16333,2PC__ TO__ PB,0,0,0,2.8444444444444446,0.006006006006006006,0,0,0.0,0,0.006006006006006006,49935,49935
4,180420,0,343,4,0,0,647014.56325,518362.0931341108,647014.56325,7.167299711815562,36962.9655,0.5863162906667548,1.3258849866666667E8,1,100000,UNIFORM,1,95.70805187319884,47.73820172910663,11,0,0,646874,163,0,0,0,30.0,0.0,false,0,0,119,0,0,58,5881,91869,4,0,0,0,0,0,84505,165,5.0,0,3052,0,9,11,0,0,0,1,SAFE,0,0,173142,0,0,37113,57,0,2863,0,0,519656,343,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16569,523,0,2.75,0,-1.0,0,0,0.0,0,347,1000,0,518183,0,true,0,0,80,0,2.585227272727273,518173,0,0,0,30,0,0.0,20,0,0,0,true,2.25,58610,0,0,43,0,0,true,646881,498.97667638483966,26411,0,0,0,84770,1.9277777777777778,0,71,37113,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,498.25,0.0,0,4203,113,0,610225,0,1006,0,58268,517769,0,185,0,27104,347000,0,973,4,0,0,0,0,9441,92,0.0,5.0,17596,2PC__ TO__ PB,0,0,0,2.9055555555555554,0.011527377521613832,0,0,0.0,0,0.011527377521613832,50036,50036
5,180263,0,325,4,0,0,548435.87325,547814.6755138461,548435.87325,6.912410334346505,28431.8025,0.6200015636036058,1.3075552533333333E8,1,100000,UNIFORM,1,85.14708510638297,49.68013069908815,11,0,0,548286,165,0,0,0,30.0,0.0,false,0,0,111,0,0,58,4164,68799,4,0,0,0,0,0,64127,168,5.0,0,1894,0,13,12,0,0,0,1,SAFE,0,0,165579,0,0,0,57,0,2863,0,0,547617,325,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13492,507,0,1.75,0,-1.0,0,0,0.0,0,329,1000,0,547617,0,true,0,0,120,0,2.539325842696629,547609,0,0,0,30,0,0.0,20,0,0,0,true,3.25,60160,0,0,43,0,0,true,548292,503.28,20901,0,0,0,81974,1.8277777777777777,0,71,0,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,503.25,0.0,0,2687,107,0,520077,0,1051,0,59804,547154,0,191,0,21372,329000,0,1018,4,0,0,0,0,6745,94,0.0,5.0,13492,2PC__ TO__ PB,0,0,0,2.816666666666667,0.0121580547112462,0,0,0.0,0,0.0121580547112462,49847,49847
6,180236,0,321,2,0,0,609862.176,557601.7854330218,609862.176,8.150092879256965,35722.52,0.6841061137662462,1.579811888E8,1,100000,UNIFORM,1,77.75821052631579,49.71970588235295,12,0,0,609701,174,0,0,0,30.0,0.0,false,0,0,122,0,0,58,6356,76399,2,0,0,0,0,0,69056,177,5.0,0,2986,0,7,12,0,0,0,1,SAFE,0,0,162732,0,0,0,57,0,2864,0,0,557727,321,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18750,496,0,1.5,0,-1.0,0,0,0.0,0,323,1000,0,557413,0,true,0,0,224,0,2.7109826589595376,557403,0,0,0,30,0,0.0,10,0,0,0,true,3.5,64003,0,0,43,0,0,true,609707,503.76635514018693,24902,0,0,0,81800,1.7944444444444445,0,71,0,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,511.5,0.0,0,4235,116,0,574174,0,1069,0,63635,556931,0,182,0,25944,323000,0,1034,2,0,0,0,0,9457,100,0.0,5.0,18750,2PC__ TO__ PB,0,0,0,2.7555555555555555,0.006191950464396285,0,0,0.0,0,0.006191950464396285,49710,49710
7,180086,0,320,2,0,0,589931.5065,558994.3562875,589931.5065,7.295108695652174,35991.6405,0.560915880204808,1.607733312E8,1,100000,UNIFORM,1,84.17343788819876,50.79350621118012,11,0,0,589794,173,0,0,0,30.0,0.0,false,0,0,118,0,0,57,5034,74747,2,0,0,0,0,0,66547,175,5.0,0,3108,0,6,12,0,0,0,1,SAFE,0,0,161053,0,0,0,56,0,2864,0,0,558991,320,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},19423,496,0,2.0,0,-1.0,0,0,0.0,0,322,1000,0,558809,0,true,0,0,216,0,2.764367816091954,558799,0,0,0,30,0,0.0,10,0,0,0,true,3.0,63592,0,0,43,0,0,true,589802,500.153125,25525,0,0,0,83208,1.788888888888889,0,71,0,0,60,0.0,0.0,0,1000,0,57,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,502.0,0.0,0,4959,114,0,554211,0,1079,0,63235,558283,0,184,0,26966,322000,0,1042,2,0,0,0,0,8374,100,0.0,5.0,19423,2PC__ TO__ PB,0,0,0,2.7555555555555555,0.006211180124223602,0,0,0.0,0,0.006211180124223602,50076,50076
8,180218,0,341,4,0,0,534761.44175,522143.7456744868,534761.44175,8.399640579710145,29955.535,0.6036703791256764,1.4319150613333333E8,1,100000,UNIFORM,1,73.79717391304347,45.75016231884058,10,0,0,534470,162,0,0,0,30.0,0.0,false,0,0,113,0,0,58,4757,60119,4,0,0,0,0,0,54127,166,5.0,0,2494,0,7,11,0,0,0,1,SAFE,0,0,172672,0,0,37195,57,0,2863,0,0,522096,341,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12083,520,0,3.25,0,-1.0,0,0,0.0,0,345,1000,0,521958,0,true,0,0,99,0,2.6914285714285713,521951,0,0,0,30,0,0.0,20,0,0,0,true,1.75,57165,0,0,43,0,0,true,534477,500.64516129032256,22120,0,0,0,76821,1.9166666666666667,0,71,37195,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,488.0,0.0,0,3388,107,0,504973,0,1009,0,56825,521554,0,182,0,22690,345000,0,978,4,0,0,0,0,6693,90,0.0,5.0,15359,2PC__ TO__ PB,0,0,0,2.888888888888889,0.011594202898550725,0,0,0.0,0,0.011594202898550725,50001,50001
9,180426,0,326,5,0,0,594209.92,544256.3414539878,594209.92,11.002577039274923,30087.216800000002,0.5883456185686223,1.29840832E8,1,100000,UNIFORM,1,83.263749244713,51.54244108761329,11,0,0,593352,173,0,0,0,30.0,0.0,false,0,0,118,0,0,58,4334,77748,5,0,0,0,0,0,71116,176,5.0,0,2379,0,11,12,0,0,0,1,SAFE,0,0,165888,0,0,0,57,0,2863,0,0,544809,326,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13109,506,0,2.8,0,-1.0,0,0,0.0,0,331,1000,0,544077,0,true,0,0,128,0,2.697142857142857,544065,0,0,0,30,0,0.0,25,0,0,0,true,2.2,60687,0,0,43,0,0,true,593359,501.0490797546012,21259,0,0,0,91201,1.8388888888888888,0,71,0,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,509.2,0.0,0,4145,113,0,564989,0,1050,0,60315,543604,0,174,0,22078,331000,0,1017,5,0,0,0,0,6134,95,0.0,5.0,13109,2PC__ TO__ PB,0,0,0,2.811111111111111,0.015105740181268883,0,0,0.0,0,0.015105740181268883,50152,50152
