SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179991,0,52562,5825,0,10,5690.1275242918455,2779.309314752102,5717.380286695279,2.3268337414593216,2863.433051158798,0.6219785994084024,7.223622186666666E7,1,2500,UNIFORM,1,14.500162987824718,9.430263609431991,21,0,5608,0,86,0,0,1.922339332597694,0,0.0,0,false,0,67,2,0,0,306,979,5825,0,0,0,0,83,0,382,1.0,0,191,0,5651,159,0,0,10,1,SAFE,0,0,113251,0,0,2097,1,0,662,0,0,3017,52562,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1820,76896,0,0.029871244635193132,71,-1.0,0,455,1.712416733736322E-4,58387,0,2,51,2729,0,true,0,46,90,0,1.0,2727,0,0,2,2,0,0.0,5825,0,0,0,true,0.9701287553648069,296,0,0,42,0,0,true,5612,1.9397473459914005,2073,0,0,0,15589,324.3722222222222,0,71,2097,0,60,0.0,0.0,0,0,2,2,0,0,1.9230901287553648,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},242,0,2PC,10,1.9388841201716738,0.0,15678,67,371,0,2838,0,1336,0,256,2670,0,56,0,2265,116774,0,1277,5835,0,0,0,0,441,110,0.0,1.0,1822,2PC__ TO__ PB,0,0,10,427.53333333333336,0.09976535872711391,273,0.0,0,0,0.09991951641351439,81,81
1,179996,0,56486,6198,0,6,5263.516030493707,2598.495537832383,5278.012262020006,2.320504641888659,2624.6008378509196,0.7354985920226508,6.366925653333333E7,1,2500,UNIFORM,1,11.461304801403733,8.119165768065082,19,0,5203,0,74,0,0,1.924087384484651,0,0.0,0,false,0,63,2,0,0,309,920,6198,0,0,0,0,75,0,350,1.0,0,196,0,6022,142,0,0,6,1,SAFE,0,0,121607,0,0,2188,1,0,662,0,0,2816,56486,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1667,80915,0,0.02839625685705066,71,-1.0,0,1068,9.57090445047057E-5,62684,0,2,49,2554,0,true,0,43,75,0,1.0,2552,0,0,2,2,0,0.0,6198,0,0,0,true,0.9716037431429493,276,0,0,42,0,0,true,5205,1.9403569025953333,1906,0,0,0,13597,348.24444444444447,0,71,2188,0,60,0.0,0.0,0,0,2,2,0,0,1.9175540496934496,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},300,0,2PC,6,1.9367537915456599,0.0,14548,60,344,0,2652,0,1257,0,239,2502,0,46,0,2078,125368,0,1206,6204,0,0,0,0,426,104,0.0,1.0,1672,2PC__ TO__ PB,0,0,6,449.8277777777778,0.09887690638759492,638,0.0,0,0,0.0989631520178657,79,79
2,179995,0,55379,6246,0,15,5316.440828210055,2636.155137777858,5359.649228786423,1.7136218851395197,2639.481387928274,0.6718606275437212,6.894740693333334E7,1,2500,UNIFORM,1,12.591001232965608,8.281066304347826,19,0,5254,0,71,0,0,1.9158345221112696,0,0.0,0,false,0,59,2,0,0,295,889,6246,0,0,0,0,71,0,344,1.0,0,175,0,6066,146,0,0,15,1,SAFE,0,0,119088,0,0,1853,1,0,662,0,0,2863,55379,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1720,82123,0,0.02881844380403458,71,-1.0,0,429,2.4334847501622324E-4,61625,0,2,42,2591,0,true,0,37,71,0,1.0,2588,0,0,2,2,0,0.0,6246,0,0,0,true,0.9711815561959655,271,0,0,42,0,0,true,5257,1.9327542931436104,1915,0,0,0,13636,342.3611111111111,0,71,1853,0,60,0.0,0.0,0,0,2,2,0,0,1.9124239513288506,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},209,0,2PC,15,1.9298751200768491,0.0,17853,59,337,0,2698,0,1280,0,235,2539,0,49,0,2090,123250,0,1226,6261,0,0,0,0,409,102,0.0,1.0,1721,2PC__ TO__ PB,0,0,15,456.65555555555557,0.10135496957403652,235,0.0,0,0,0.10157365347177158,92,92
3,179994,0,55789,6098,0,18,5408.758396523451,2622.0963851655342,5451.351963266645,1.591323027219126,2713.622212528698,0.6909245739176697,6.04043056E7,1,2500,UNIFORM,1,11.515068831273725,8.140798853081334,19,0,5339,0,81,0,0,1.9228342504794853,0,0.0,0,false,0,65,2,0,0,309,914,6098,0,0,0,0,78,0,350,1.0,0,193,0,5904,145,0,0,18,1,SAFE,0,0,120056,0,0,2390,1,0,662,0,0,2853,55789,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1750,79790,0,0.03181370941292227,71,-1.0,0,537,2.907681124303368E-4,61887,0,2,46,2579,0,true,0,42,76,0,1.0,2577,0,0,2,2,0,0.0,6098,0,0,0,true,0.9681862905870777,270,0,0,42,0,0,true,5342,1.940149491835308,1978,0,0,0,12291,343.81666666666666,0,71,2390,0,60,0.0,0.0,0,0,2,2,0,0,1.9217776320104953,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},239,0,2PC,18,1.9378484749098064,0.0,14299,64,342,0,2706,0,1269,0,234,2526,0,47,0,2148,123774,0,1218,6116,0,0,0,0,438,101,0.0,1.0,1756,2PC__ TO__ PB,0,0,18,443.6333333333333,0.09853442564674325,339,0.0,0,0,0.09879654309021889,75,75
4,180000,0,56443,6305,0,13,5265.959464869152,2589.4436208918733,5294.1986848532915,1.5598847692038047,2647.695350039651,0.6485973079177388,6.644695146666667E7,1,2500,UNIFORM,1,11.135360032504263,8.250396902535014,17,0,5207,0,78,0,0,1.924897684389561,0,0.0,0,false,0,67,2,0,0,300,918,6305,0,0,0,0,78,0,354,1.0,0,192,0,6118,146,0,0,13,1,SAFE,0,0,121892,0,0,1911,1,0,662,0,0,2815,56443,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1716,79851,0,0.02965900079302141,71,-1.0,0,1145,2.0713500422236738E-4,62748,0,2,53,2547,0,true,0,116,74,0,1.0,2545,0,0,2,2,0,0.0,6305,0,0,0,true,0.9703409992069786,272,0,0,42,0,0,true,5209,1.941781974735574,1928,0,0,0,12979,348.6,0,71,1911,0,60,0.0,0.0,0,0,2,2,0,0,1.932751784298176,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},262,0,2PC,13,1.949563838223632,0.0,13533,65,342,0,2634,0,1250,0,236,2497,0,44,0,2099,125496,0,1199,6318,0,0,0,0,424,101,0.0,1.0,1718,2PC__ TO__ PB,0,0,13,443.85,0.10048129024032638,965,0.0,0,0,0.10066761205207056,76,76
5,179997,0,53280,5816,0,17,5616.903550034388,2747.8530580893394,5675.890445323246,2.1941362136924196,2837.022855570839,0.6195907696283262,7.128335786666666E7,1,2500,UNIFORM,1,14.16071918190584,9.201859675536683,21,0,5543,0,73,0,0,1.9104917417417417,0,0.0,0,false,0,63,2,1,0,336,950,5816,0,0,0,0,73,0,367,1.0,0,192,0,5591,155,0,0,17,1,SAFE,0,0,113838,0,0,1978,1,0,662,0,1,2982,53280,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1723,80321,0,0.03868638239339752,71,-1.0,0,715,2.8758479522270904E-4,59096,0,2,47,2698,0,true,0,42,86,0,1.0,2696,0,0,2,1,0,0.0,5816,0,0,0,true,0.9613136176066025,288,0,0,42,0,0,true,5546,1.9265578078078078,2020,0,0,0,14159,328.31111111111113,0,71,1978,0,60,0.0,0.0,0,0,2,2,0,0,1.907152682255846,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},264,0,2PC,17,1.9241746905089407,0.0,19752,61,359,0,2792,0,1329,0,250,2638,0,56,0,2223,118192,0,1271,5833,0,0,0,0,475,108,1.7143836790673754E-4,1.0,1726,2PC__ TO__ PB,0,0,17,446.6388888888889,0.09841613645593611,446,0.0,0,0,0.09867541826670952,95,95
6,179995,0,54513,5994,0,15,5315.834995662329,2703.1423214646047,5351.233298465132,2.686425646872212,2693.4791871871876,0.5596003214219988,7.453877866666667E7,1,2500,UNIFORM,1,13.6020617461419,9.13685441657579,22,0,5250,0,79,0,0,1.9145708363142737,0,0.0,0,false,0,66,2,0,0,294,947,5994,0,0,0,0,77,0,372,1.0,0,184,0,5796,154,0,0,15,1,SAFE,0,0,116845,0,0,1970,1,0,662,0,0,2911,54513,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1819,81079,0,0.03303303303303303,71,-1.0,0,486,2.47843759294141E-4,60507,0,2,51,2653,0,true,0,45,78,0,1.0,2650,0,0,2,2,0,0.0,5994,0,0,0,true,0.9669669669669669,302,0,0,42,0,0,true,5253,1.930622053455139,1949,0,0,0,13132,336.15,0,71,1970,0,60,0.0,0.0,0,0,2,2,0,0,1.9165832499165834,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},210,0,2PC,15,1.9354354354354355,0.0,13979,63,357,0,2642,0,1294,0,259,2589,0,55,0,2128,121014,0,1236,6009,0,0,0,0,425,111,0.0,1.0,1821,2PC__ TO__ PB,0,0,15,450.8833333333333,0.09906291834002677,326,0.0,0,0,0.09928620997323287,88,88
7,179999,0,53261,5955,0,26,5608.300926616289,2732.3019378532135,5694.561180352645,2.3701380608352185,2821.5758428211584,0.6857493751820113,6.5730194666666664E7,1,2500,UNIFORM,1,13.578914182505654,9.01100756220249,19,0,5539,0,80,0,0,1.921743865117065,0,0.0,0,false,0,65,2,0,0,329,975,5955,0,0,0,0,80,0,367,1.0,0,205,0,5755,156,0,0,26,1,SAFE,0,0,114749,0,0,2071,1,0,662,0,0,2973,53261,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1730,78425,0,0.033585222502099076,71,-1.0,0,615,4.388778231659971E-4,59216,0,2,49,2679,0,true,0,47,87,0,1.0,2677,0,0,2,2,0,0.0,5955,0,0,0,true,0.966414777497901,290,0,0,42,0,0,true,5542,1.9380597435271587,1989,0,0,0,15890,328.97777777777776,0,71,2071,0,60,0.0,0.0,0,0,2,2,0,0,1.9170445004198153,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},229,0,2PC,26,1.9355163727959697,0.0,19586,63,371,0,2807,0,1313,0,250,2618,0,55,0,2197,118432,0,1255,5981,0,0,0,0,473,108,0.0,1.0,1734,2PC__ TO__ PB,0,0,26,436.06666666666666,0.10056403674682518,407,0.0,0,0,0.10095877924445494,80,80
8,179996,0,55624,6298,0,19,5391.3241403620195,2608.7671497914566,5435.784422673864,2.157563520123989,2692.188917910448,0.6003615505313773,6.60135328E7,1,2500,UNIFORM,1,14.15573124424856,9.179688655333301,17,0,5325,0,117,0,0,1.9524306054940312,0,0.0,0,false,0,87,2,1,0,310,940,6298,0,0,0,0,116,0,359,1.0,0,201,0,6205,146,0,0,19,1,SAFE,0,0,121935,0,0,2280,1,0,662,0,1,2848,55624,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1758,71550,0,0.014766592569069545,71,-1.0,0,685,3.067435139891187E-4,61922,0,2,51,2565,0,true,0,46,79,0,1.0,2562,0,0,2,1,0,0.0,6298,0,0,0,true,0.9852334074309305,276,0,0,42,0,0,true,5328,1.9692938300014382,1952,0,0,0,13182,344.0111111111111,0,71,2280,0,60,0.0,0.0,0,0,2,2,0,0,1.947602413464592,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},249,0,2PC,19,1.9680851063829787,0.0,14595,87,349,0,2715,0,1247,0,239,2513,0,50,0,2127,123844,0,1197,6317,0,0,0,0,437,102,1.5830299192654741E-4,1.0,1763,2PC__ TO__ PB,0,0,19,397.74444444444447,0.10170860114337392,519,0.0,0,0,0.1019841462036454,39,39
9,179994,0,56757,6404,0,22,5250.981806371018,2563.8864789541376,5306.0661147720175,1.728648291470807,2589.3371210181135,0.7265430427834233,6.49157552E7,1,2500,UNIFORM,1,11.151226184258425,8.626424655366158,20,0,5191,0,74,0,0,1.9244850855401097,0,0.0,0,false,0,64,2,1,0,307,932,6404,0,0,0,0,74,0,359,1.0,0,198,0,6246,143,0,0,22,1,SAFE,0,0,122636,0,0,1975,1,0,662,0,1,2796,56757,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1734,80696,0,0.02467207995003123,71,-1.0,0,1075,3.4819492585030785E-4,63161,0,2,44,2521,0,true,0,39,74,0,1.0,2519,0,0,2,1,0,0.0,6404,0,0,0,true,0.9753279200499688,283,0,0,42,0,0,true,5194,1.9417692971792027,1870,0,0,0,12061,350.89444444444445,0,71,1975,0,60,0.0,0.0,0,0,2,2,0,0,1.9219237976264834,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},231,0,2PC,22,1.9405059337913804,0.0,15834,62,345,0,2676,0,1239,0,243,2466,0,46,0,2038,126322,0,1188,6426,0,0,0,0,432,104,1.556178026766262E-4,1.0,1736,2PC__ TO__ PB,0,0,22,448.65,0.10139168157565587,684,0.0,0,0,0.1017045724324581,77,77
