SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179994,0,38368,386,0,0,23080.85544818653,4447.295139126356,23080.85544818653,3.4530295969448317,18579.58039896373,0.9922638748008732,2.2950059786666667E8,1,100000,UNIFORM,1,15.574337487743202,13.050115162305827,2,0,0,23020,70,0,0,0,0.0,0,0,48,false,0,0,60,2139,5898,0,0,0,0,59,0,3688,0,5.0,819,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,18953,59,0,2863,0,0,4589,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12712,60665,0,5.0,0,-1.0,0,0.0,0,0,38754,1000,50,4405,0,true,47,0,0,0,5.0,4403,0,0,60,0.0,0,1930,0,0,0,0.0,3636,0,0,0,0,0,true,23022,0.0,15847,0,0,0,12691,215.3,0,71,0,18953,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,53,0,1349,0,4503,0,0,3560,4316,0,45,0,16080,38754000,0,0,0,386,0,0,2390,0,0,0.0,5.0,12790,2PC__ TO__ PB,0,0,0,337.06111111111113,0.00996026216648604,0,0.0,0,0,0.00996026216648604,100120,100120
1,179994,0,36317,371,0,0,25840.744247978437,4679.039060192196,25840.744247978437,4.671176024858264,21035.889053908355,0.9927080250825265,2.029046064E8,1,100000,UNIFORM,1,17.522395851504577,14.070442378979504,3,0,0,25759,69,0,0,0,0.0,0,0,52,false,0,0,60,2673,6727,0,0,0,0,59,0,3929,0,5.0,1072,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,20741,59,0,2863,0,0,4846,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14121,58614,0,5.0,0,-1.0,0,0.0,0,0,36688,1000,43,4634,0,true,40,0,0,0,5.0,4632,0,0,60,0.0,0,1855,0,0,0,0.0,3795,0,0,0,0,0,true,25762,0.0,17389,0,0,0,15349,203.82222222222222,0,71,0,20741,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,58,0,1677,0,4801,0,0,3703,4522,0,49,0,17822,36688000,0,0,0,371,0,0,3079,0,0,0.0,5.0,14223,2PC__ TO__ PB,0,0,0,325.6666666666667,0.010112298299171391,0,0.0,0,0,0.010112298299171391,100120,100120
2,179997,0,36907,389,0,0,24932.06925706941,4603.9320106483865,24932.06925706941,3.801799361861862,20086.79798714653,0.9916782889224941,2.019170064E8,1,100000,UNIFORM,1,13.725902295152295,11.791704365079365,2,0,0,24883,68,0,0,0,0.0,0,0,44,false,0,0,60,2441,6573,0,0,0,0,55,0,4007,0,5.0,936,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,21254,59,0,2863,0,0,4772,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14160,59204,0,5.0,0,-1.0,0,0.0,0,0,37296,1000,47,4562,0,true,44,0,0,0,5.0,4560,0,0,60,0.0,0,1945,0,0,0,0.0,3765,0,0,0,0,0,true,24885,0.0,16832,0,0,0,12138,207.2,0,71,0,21254,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,45,0,1587,0,4852,0,0,3686,4466,0,44,0,17245,37296000,0,0,0,389,0,0,2735,0,0,0.0,5.0,14294,2PC__ TO__ PB,0,0,0,328.94444444444446,0.01043007293007293,0,0.0,0,0,0.01043007293007293,100120,100120
3,179995,0,37964,386,0,0,25698.73466321243,4471.443084843536,25698.73466321243,2.726468187744459,20724.166303108806,0.9926456562758466,2.030419456E8,1,100000,UNIFORM,1,11.329248422425033,9.204394002607561,2,0,0,25641,63,0,0,0,0.0,0,0,41,false,0,0,60,2711,6463,0,0,0,0,54,0,3946,0,5.0,940,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,19781,59,0,2863,0,0,4650,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14129,60261,0,5.0,0,-1.0,0,0.0,0,0,38350,1000,46,4437,0,true,44,0,0,0,5.0,4436,0,0,60,0.0,0,1930,0,0,0,0.0,3682,0,0,0,0,0,true,25643,0.0,17229,0,0,0,9831,213.05555555555554,0,71,0,19781,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,43,0,1536,0,4986,0,0,3616,4357,0,36,0,17610,38350000,0,0,0,386,0,0,3001,0,0,0.0,5.0,14255,2PC__ TO__ PB,0,0,0,334.81666666666666,0.010065189048239895,0,0.0,0,0,0.010065189048239895,100120,100120
4,179995,0,38385,409,0,0,24645.340009779953,4418.095720072945,24645.340009779953,2.527850518121359,19701.121853300734,0.9931159944487965,2.025100704E8,1,100000,UNIFORM,1,11.043458086302005,8.91722686497912,2,0,0,24586,67,0,0,0,0.0,0,0,44,false,0,0,60,2442,6268,0,0,0,0,53,0,3891,0,5.0,879,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,18071,59,0,2863,0,0,4596,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14015,60682,0,5.0,0,-1.0,0,0.0,0,0,38794,1000,58,4385,0,true,56,0,0,0,5.0,4383,0,0,60,0.0,0,2045,0,0,0,0.0,3631,0,0,0,0,0,true,24589,0.0,16502,0,0,0,10100,215.5222222222222,0,71,0,18071,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,46,0,1456,0,4938,0,0,3568,4309,0,36,0,16878,38794000,0,0,0,409,0,0,2707,0,0,0.0,5.0,14080,2PC__ TO__ PB,0,0,0,337.15555555555557,0.010542867453729959,0,0.0,0,0,0.010542867453729959,100120,100120
5,179996,0,36384,317,0,0,25274.510025236592,4716.11241823329,25274.510025236592,2.966924770442222,20569.2591829653,0.9946630361617584,2.0670519093333334E8,1,100000,UNIFORM,1,13.9362944606414,10.841652843246779,3,0,0,25214,68,0,0,0,0.0,0,0,44,false,0,0,60,2685,6646,0,0,0,0,57,0,4022,0,5.0,956,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,21466,59,0,2863,0,0,4852,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13660,58681,0,5.0,0,-1.0,0,0.0,0,0,36701,1000,46,4676,0,true,43,0,0,0,5.0,4675,0,0,60,0.0,0,1585,0,0,0,0.0,3851,0,0,0,0,0,true,25216,0.0,17072,0,0,0,12510,203.89444444444445,0,71,0,21466,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,48,0,1623,0,4706,0,0,3774,4583,0,43,0,17465,36701000,0,0,0,317,0,0,2991,0,0,0.0,5.0,13713,2PC__ TO__ PB,0,0,0,326.0388888888889,0.00863736682924171,0,0.0,0,0,0.00863736682924171,100120,100120
6,179994,0,38455,396,0,0,24402.523782828284,4420.351017396958,24402.523782828284,2.7062347429924585,19694.053553030306,0.9933062104412982,2.052089456E8,1,100000,UNIFORM,1,11.70622650639623,9.19959058968881,2,0,0,24343,75,0,0,0,0.0,0,0,45,false,0,0,60,2509,6313,0,0,0,0,55,0,3858,0,5.0,913,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,18855,59,0,2863,0,0,4586,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11945,60752,0,5.0,0,-1.0,0,0.0,0,0,38851,1000,58,4384,0,true,55,0,0,0,5.0,4383,0,0,60,0.0,0,1980,0,0,0,0.0,3641,0,0,0,0,0,true,24344,0.0,16441,0,0,0,11348,215.8388888888889,0,71,0,18855,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,48,0,1502,0,4723,0,0,3572,4301,0,37,0,16777,38851000,0,0,0,396,0,0,2791,0,0,0.0,5.0,12096,2PC__ TO__ PB,0,0,0,337.5444444444444,0.010192787830429074,0,0.0,0,0,0.010192787830429074,100120,100120
7,179997,0,39061,364,0,0,24527.174637362637,4370.461751619263,24527.174637362637,2.6445541915028534,19716.35725824176,0.9934429454004405,2.042466208E8,1,100000,UNIFORM,1,11.756355206087509,8.731900114140773,2,0,0,24460,67,0,0,0,0.0,0,0,44,false,0,0,60,2611,6306,0,0,0,0,55,0,3849,0,5.0,903,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,20797,59,0,2863,0,0,4523,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12230,61358,0,5.0,0,-1.0,0,0.0,0,0,39425,1000,42,4338,0,true,39,0,0,0,5.0,4337,0,0,60,0.0,0,1820,0,0,0,0.0,3601,0,0,0,0,0,true,24463,0.0,16344,0,0,0,9218,219.02777777777777,0,71,0,20797,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,47,0,1513,0,4804,0,0,3541,4267,0,36,0,16735,39425000,0,0,0,364,0,0,2875,0,0,0.0,5.0,12354,2PC__ TO__ PB,0,0,0,340.9111111111111,0.00923272035510463,0,0.0,0,0,0.00923272035510463,100120,100120
8,179996,0,38092,398,0,0,24200.210130653264,4464.267597054499,24200.210130653264,2.7894096388672383,19529.3032839196,0.9924498683788928,2.0323960693333334E8,1,100000,UNIFORM,1,11.047315094829827,8.729338425565082,2,0,0,24148,59,0,0,0,0.0,0,0,43,false,0,0,60,2414,6267,0,0,0,0,52,0,3870,0,5.0,881,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,21308,59,0,2863,0,0,4632,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12419,60389,0,5.0,0,-1.0,0,0.0,0,0,38490,1000,60,4430,0,true,50,0,0,0,5.0,4429,0,0,60,0.0,0,1990,0,0,0,0.0,3692,0,0,0,0,0,true,24150,0.0,16412,0,0,0,10611,213.83333333333334,0,71,0,21308,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,46,0,1475,0,4682,0,0,3629,4354,0,36,0,16755,38490000,0,0,0,398,0,0,2666,0,0,0.0,5.0,12573,2PC__ TO__ PB,0,0,0,335.52777777777777,0.010340348142374643,0,0.0,0,0,0.010340348142374643,100120,100120
9,179995,0,36006,344,0,1,25122.226328488374,4745.373644225962,25265.76295639535,3.610174740722401,20217.537223837207,0.9940490109112293,2.0163395253333333E8,1,100000,UNIFORM,1,15.923815933536904,13.289627217958241,3,0,0,25046,72,0,0,0,0.0,0,0,50,false,0,0,60,2718,6632,0,0,0,0,61,0,4019,0,5.0,990,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,17105,59,0,2863,0,0,4893,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12471,58303,0,5.0,71,-1.0,0,2.7509559571951252E-5,3399,0,36350,1000,59,4701,0,true,56,0,0,0,5.0,4699,0,60,60,0.0,0,1720,0,0,0,0.0,3848,0,0,0,0,0,true,25048,0.0,16716,0,0,0,13033,201.94444444444446,0,71,0,17105,60,0,0.0,0.0,1000,0,60,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1243,2PC,1,0.0,0.0,48969,55,0,1575,0,4911,0,0,3765,4600,0,49,0,17073,36350000,0,0,0,345,0,0,3010,0,0,0.0,5.0,12543,2PC__ TO__ PB,0,0,1,323.93888888888887,0.009463548830811554,2984,0.0,0,0,0.009490798052323182,100120,100120
