SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179994,0,120174,6243,0,0,4415.937321159699,1262.6309979862533,4415.937321159699,1.1215912179532816,3111.8995239468204,0.6647708680192574,7.36877952E7,1,2500,UNIFORM,1,8.144113410379934,6.09389942017292,15,0,0,4369,45,0,0,0.9729475593722435,0,0.0,42,0,false,0,5,0,0,445,813,6243,0,0,0,0,222,42,0,0,1.0,202,0,3146,90,0,0,0,1,SAFE,0,0,127041,0,0,2842,4,662,0,0,0,1382,120174,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2166,155912,0,0.4960756046772385,0,-1.0,0,0.0,0,126417,0,2,68,1228,0,0,true,62,56,0,1.0,1226,0,0,0,5,0,0.0,6243,0,0,0,true,0.5039243953227615,163,0,0,42,0,0,true,4371,1.0052840048596203,2276,0,0,0,10044,702.3166666666667,0,2842,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9706871696299856,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.9982380265897806,0.0,0,358,41,0,0,1324,1124,0,1189,135,0,36,0,2439,252834,0,1077,6243,0,0,0,553,0,97,0.0,1.0,2233,2PC__ TO__ PB,0,0,0,866.2111111111111,0.04938418092503382,0,0,0.0,0,0.04938418092503382,1248,1248
1,180005,0,124201,6548,0,3,4168.250486408064,1223.551235883769,4179.202621411117,1.1458951144150757,2895.9055397067805,0.7015461166695933,9.79632896E7,1,2500,UNIFORM,1,7.574364445668135,5.739509766581008,14,0,0,4125,41,0,0,0.9780517065079991,0,0.0,41,0,false,0,5,1,0,439,799,6548,0,0,0,0,216,41,0,0,1.0,204,0,3266,85,0,0,3,1,SAFE,0,0,132419,0,0,2719,4,662,0,0,1,1339,124201,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2143,159995,0,0.5012217470983507,71,-1.0,0,2.2944199706314243E-5,489,130749,0,2,57,1193,0,0,true,53,50,0,1.0,1191,0,0,3,5,0,0.0,6548,0,0,0,true,0.49877825290164934,159,0,0,42,0,0,true,4127,1.0122784840701766,2104,0,0,0,9280,726.3833333333333,0,2719,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9848808796579108,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},209,0,2PC,3,1.0221441661576054,0.0,23735,351,41,0,0,1283,1085,0,1155,130,0,32,0,2257,261498,0,1044,6551,0,0,0,543,0,93,1.5264845061822624E-4,1.0,2202,2PC__ TO__ PB,0,0,3,888.9111111111112,0.050080688953644,290,0,0.0,0,0.05010248409202154,1240,1240
2,180001,0,128182,6757,0,2,4199.264892407874,1176.2160912608635,4211.031752848897,1.331990736692332,2964.0300213112328,0.7504151074868639,1.0217558666666667E8,1,2500,UNIFORM,1,8.515349308216184,6.1897599098865435,13,0,0,4147,40,0,0,0.9676241593983554,0,0.0,40,0,false,0,5,0,0,459,808,6757,0,0,0,0,217,40,0,0,1.0,217,0,3401,85,0,0,2,1,SAFE,0,0,135612,0,0,2672,4,662,0,0,0,1295,128182,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2164,164126,0,0.4966701198756845,71,-1.0,0,1.4821292268472888E-5,539,134939,0,2,84,1145,0,0,true,80,46,0,1.0,1144,0,0,5,5,0,0.0,6757,0,0,0,true,0.5033298801243156,158,0,0,42,0,0,true,4149,1.0044311993883697,2146,0,0,0,9013,749.6611111111112,0,2672,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9772088204824626,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},302,0,2PC,2,1.015539440580139,0.0,39365,347,40,0,0,1240,1049,0,1108,130,0,33,0,2298,269878,0,1005,6759,0,0,0,570,0,94,0.0,1.0,2217,2PC__ TO__ PB,0,0,2,911.8388888888888,0.05007447809751073,291,0,0.0,0,0.05008855722130413,1253,1253
3,180003,0,125822,6668,0,2,4250.280794691062,1199.0195761154648,4257.232175014997,1.2298056033571838,2978.9679389622074,0.7175727566476823,1.0136874933333333E8,1,2500,UNIFORM,1,8.238890038643842,6.17389401624249,13,0,0,4183,42,0,0,0.9434995469790657,0,0.0,39,0,false,0,5,0,0,443,801,6668,0,0,0,0,223,40,0,0,1.0,202,0,3259,87,0,0,2,1,SAFE,0,0,129546,0,0,2703,4,662,0,0,0,1318,125822,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2237,162217,0,0.51124775044991,71,-1.0,0,1.5095251034024695E-5,1059,132490,0,2,75,1167,0,0,true,70,51,0,1.0,1166,0,0,5,5,0,0.0,6668,0,0,0,true,0.48875224955009,157,0,0,42,0,0,true,4185,0.9781278313808396,2170,0,0,0,8859,736.0555555555555,0,2703,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9391121775644871,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},499,0,2PC,2,0.9712057588482303,0.0,22490,348,38,0,0,1263,1098,0,1131,130,0,35,0,2329,264980,0,1054,6670,0,0,0,546,0,95,0.0,1.0,2284,2PC__ TO__ PB,0,0,2,901.2444444444444,0.050328326666163485,440,0,0.0,0,0.05034266219847236,1284,1284
4,179997,0,128318,6596,0,2,4233.6298963007885,1178.7113304524696,4247.503550485142,0.9264078241276053,2999.982644329897,0.7038344556669575,1.0250232E8,1,2500,UNIFORM,1,7.8629778825343175,5.900487681223873,13,0,0,4190,41,0,0,0.9483938340684861,0,0.0,39,0,false,0,5,0,0,456,791,6596,0,0,0,0,211,39,0,0,1.0,206,0,3252,84,0,0,2,1,SAFE,0,0,133121,0,0,2664,4,662,0,0,0,1297,128318,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2165,164561,0,0.5069739235900546,71,-1.0,0,1.4824038661092828E-5,1567,134914,0,2,54,1149,0,0,true,50,56,0,1.0,1148,0,0,5,5,0,0.0,6596,0,0,0,true,0.49302607640994545,155,0,0,42,0,0,true,4192,0.9866893187237956,2176,0,0,0,8970,749.5222222222222,0,2664,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9499696785930867,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},447,0,2PC,2,0.9871134020618557,0.0,45385,347,38,0,0,1248,1072,0,1113,128,0,31,0,2338,269828,0,1030,6598,0,0,0,564,0,93,0.0,1.0,2213,2PC__ TO__ PB,0,0,2,914.2666666666667,0.04889040425752702,1134,0,0.0,0,0.04890450354294524,1276,1276
5,180001,0,125872,6642,0,0,4359.934882565492,1193.9321339932628,4359.934882565492,1.1073851517575501,3097.9922970490816,0.5147844385051328,1.0318237706666666E8,1,2500,UNIFORM,1,8.211914529785533,5.839021326048569,14,0,0,4317,40,0,0,0.9430929833481632,0,0.0,39,0,false,0,5,0,0,494,819,6642,0,0,0,0,219,39,0,0,1.0,216,0,3195,88,0,0,0,1,SAFE,0,0,129832,0,0,2847,4,662,0,0,0,1320,125872,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2125,162436,0,0.518970189701897,0,-1.0,0,0.0,0,132514,0,2,50,1163,0,0,true,47,53,0,1.0,1162,0,0,0,5,0,0.0,6642,0,0,0,true,0.481029810298103,156,0,0,42,0,0,true,4319,0.9793679293250286,2235,0,0,0,9415,736.1888888888889,0,2847,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9500150557061127,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.9872026498042759,0.0,0,357,38,0,0,1276,1093,0,1126,129,0,32,0,2400,265028,0,1049,6642,0,0,0,601,0,95,0.0,1.0,2205,2PC__ TO__ PB,0,0,0,902.4611111111111,0.05012300587107777,0,0,0.0,0,0.05012300587107777,1280,1280
6,180010,0,124175,6576,0,4,4380.397446167884,1210.7836852023354,4399.326540906326,1.2889093724905358,3109.290234184915,0.7432120542761436,1.070006E8,1,2500,UNIFORM,1,8.291123796413139,6.004441811020611,14,0,0,4330,46,0,0,0.9632695792228709,0,0.0,41,0,false,0,5,0,0,487,831,6576,0,0,0,0,222,43,0,0,1.0,222,0,3251,91,0,0,4,1,SAFE,0,0,130643,0,0,2937,4,662,0,0,0,1336,124175,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2169,160158,0,0.5056265206812652,71,-1.0,0,3.059156437612328E-5,746,130751,0,2,76,1179,0,0,true,73,53,0,1.0,1177,0,0,5,5,0,0.0,6576,0,0,0,true,0.4943734793187348,164,0,0,42,0,0,true,4332,0.9987437084759412,2243,0,0,0,9502,726.3944444444444,0,2937,71,0,60,0.0,0.0,0,0,2,5,0,0,0.968978102189781,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},274,0,2PC,4,1.0072992700729928,0.0,30886,359,40,0,0,1278,1080,0,1138,135,0,34,0,2407,261502,0,1034,6580,0,0,0,602,0,97,0.0,1.0,2251,2PC__ TO__ PB,0,0,4,889.8166666666667,0.05029407040863932,469,0,0.0,0,0.0503231233987228,1253,1253
7,180009,0,125027,6440,0,0,4299.218742236025,1212.04883314804,4299.218742236025,1.1552628188062404,3044.409281055901,0.6644743161127236,8.22941264E7,1,2500,UNIFORM,1,8.700429750431667,5.984243254961322,14,0,0,4258,45,0,0,0.9592168091692195,0,0.0,40,0,false,0,5,0,0,486,833,6440,0,0,0,0,217,43,0,0,1.0,226,0,3213,86,0,0,0,1,SAFE,0,0,130453,0,0,2762,4,662,0,0,0,1329,125027,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2158,161374,0,0.5010869565217392,0,-1.0,0,0.0,0,131467,0,2,69,1180,0,0,true,64,57,0,1.0,1179,0,0,0,5,0,0.0,6440,0,0,0,true,0.4989130434782609,162,0,0,42,0,0,true,4260,0.9920897086229374,2182,0,0,0,9256,730.3722222222223,0,2762,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9619565217391305,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.9961180124223602,0.0,0,362,40,0,0,1269,1091,0,1141,133,0,34,0,2349,262934,0,1048,6440,0,0,0,598,0,96,0.0,1.0,2215,2PC__ TO__ PB,0,0,0,896.5555555555555,0.04898567701400351,0,0,0.0,0,0.04898567701400351,1262,1262
8,180009,0,122849,6591,0,0,4152.172278713398,1237.054178764174,4152.172278713398,1.041210050988875,2873.039908359885,0.5452023143138781,9.573415786666666E7,1,2500,UNIFORM,1,7.669082941903585,5.869566926761434,13,0,0,4109,44,0,0,0.9965241882310805,0,0.0,42,0,false,0,5,0,0,406,796,6591,0,0,0,0,225,44,0,0,1.0,199,0,3404,86,0,0,0,1,SAFE,0,0,133989,0,0,2388,4,662,0,0,0,1353,122849,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2175,158036,0,0.4835381580943711,0,-1.0,0,0.0,0,129440,0,2,90,1206,0,0,true,85,49,0,1.0,1205,0,0,0,5,0,0.0,6591,0,0,0,true,0.5164618419056289,163,0,0,42,0,0,true,4111,1.0356616659476268,2118,0,0,0,9494,719.1111111111111,0,2388,71,0,60,0.0,0.0,0,0,2,5,0,0,0.9912001213776361,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.0254893035958124,0.0,0,346,42,0,0,1290,1075,0,1168,134,0,32,0,2271,258880,0,1033,6591,0,0,0,508,0,94,0.0,1.0,2197,2PC__ TO__ PB,0,0,0,878.0,0.05091934487021014,0,0,0.0,0,0.05091934487021014,1213,1213
9,179995,0,121506,6376,0,0,4329.647475690088,1247.7783229140946,4329.647475690088,1.1786891743951455,3070.548414366374,0.7090857575296543,9.641002453333333E7,1,2500,UNIFORM,1,8.895142834800833,6.2411886504746565,14,0,0,4281,47,0,0,0.972379964775402,0,0.0,43,0,false,0,5,0,0,494,830,6376,0,0,0,0,225,43,0,0,1.0,221,0,3251,87,0,0,0,1,SAFE,0,0,128732,0,0,2841,4,662,0,0,0,1367,121506,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},2119,157140,0,0.49011919698870765,0,-1.0,0,0.0,0,127882,0,2,82,1216,0,0,true,78,53,0,1.0,1214,0,0,0,5,0,0.0,6376,0,0,0,true,0.5098808030112923,161,0,0,42,0,0,true,4283,1.0070860698237125,2208,0,0,0,9487,710.4555555555555,0,2841,71,0,60,0.0,0.0,0,0,2,5,0,0,0.965495608531995,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.9982747804265998,0.0,0,357,42,0,0,1265,1111,0,1177,133,0,35,0,2369,255764,0,1067,6376,0,0,0,607,0,95,0.0,1.0,2189,2PC__ TO__ PB,0,0,0,873.0277777777778,0.049858463270827796,0,0,0.0,0,0.049858463270827796,1241,1241
