SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180009,0,6849,6733,0,11,19646.42753824447,6869.814377865381,19688.21623852666,10.745615169572575,12951.415906728056,0.8641524295043088,3.4650624906666666E8,1,100000,UNIFORM,1,40.55085845655853,25.73664047671596,4,0,0,19552,56,0,0,0,0.0,0,0,27,false,0,0,20,1008,5201,0,0,0,0,38,0,4180,0,5.0,409,0,0,8,0,0,11,0,SAFE,0,0,0,0,0,12540,19,0,2863,0,0,13134,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10634,135259,0,5.0,71,-1.0,0,8.092400500257485E-4,1134,0,13582,1000,42,6786,0,true,39,0,0,0,5.0,6784,0,20,20,0.0,24494,33665,0,0,0,0.0,4184,0,0,0,0,0,true,19555,0.0,11268,0,0,0,14371,75.45555555555555,0,71,0,12533,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,362,2PC,11,0.0,0.0,25431,31,0,568,0,6729,0,0,4101,6652,0,108,0,11485,13582000,0,0,0,6744,0,0,1269,0,0,0.0,5.0,10733,2PC__ TO__ PB,0,0,11,752.7222222222222,0.4957296421734649,1001,0.0,0,0,0.49613771794305894,100040,100040
1,180010,0,6605,6553,0,12,20305.570017244012,7011.821717638152,20346.99384358309,10.7580099468489,13196.218406683962,0.8463117472524377,3.211031941333333E8,1,100000,UNIFORM,1,37.161273576309796,24.88621974183751,4,0,0,20213,56,0,0,0,0.0,0,0,26,false,0,1,20,1136,5440,0,0,0,0,39,0,4346,0,5.0,437,0,0,8,0,0,12,0,SAFE,0,0,0,0,0,12834,19,0,2863,0,1,13567,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11055,135034,0,5.0,71,-1.0,0,9.111617312072893E-4,853,0,13158,1000,37,6934,0,true,34,0,0,0,5.0,6932,0,18,20,0.0,9429,32765,0,0,0,0.0,4240,0,0,0,0,0,true,20215,0.0,11302,0,0,0,14937,73.1,0,71,0,12842,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,360,2PC,12,0.0,0.0,22467,31,0,612,0,7158,0,0,4155,6787,0,105,0,11570,13158000,0,0,0,6565,0,0,1409,0,0,3.0464584920030466E-5,5.0,11148,2PC__ TO__ PB,0,0,12,751.4777777777778,0.49802401580787353,745,0.0,0,0,0.4984813971146545,100040,100040
2,180006,0,6550,6604,0,8,20199.542251059964,7033.68946259542,20231.88745563295,9.033774958213039,13075.297763173834,0.8147103282630529,2.821955808E8,1,100000,UNIFORM,1,34.02644985564504,22.436020513599757,4,0,0,20114,55,0,0,0,0.0,0,0,26,false,0,0,20,1140,5391,0,0,0,0,38,0,4387,0,5.0,401,0,0,8,0,0,8,0,SAFE,0,0,0,0,0,12794,19,0,2863,0,0,13579,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11069,134968,0,5.0,71,-1.0,0,6.07810363166692E-4,1315,0,13154,1000,36,6960,0,true,32,0,0,0,5.0,6959,0,20,20,0.0,18517,33020,0,0,0,0.0,4287,0,0,0,0,0,true,20116,0.0,11275,0,0,0,15884,73.07777777777778,0,71,0,12791,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,390,2PC,8,0.0,0.0,26559,30,0,563,0,7149,0,0,4209,6842,0,96,0,11504,13154000,0,0,0,6612,0,0,1396,0,0,0.0,5.0,11153,2PC__ TO__ PB,0,0,8,751.1055555555556,0.5020526075718412,1096,0.0,0,0,0.5023552651572709,100040,100040
3,180007,0,6597,6473,0,17,20444.57078279005,7104.996928149159,20513.103020701375,10.875976312371055,13257.100463154642,0.8577815244563579,2.9204569706666666E8,1,100000,UNIFORM,1,36.64600053488195,24.45831863681516,4,0,0,20349,55,0,0,0,0.0,0,0,26,false,0,0,20,1196,5506,0,0,0,0,39,0,4464,0,5.0,420,0,0,8,0,0,17,0,SAFE,0,0,0,0,0,12943,19,0,2863,0,0,13660,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11022,135011,0,5.0,71,-1.0,0,0.0012989990066478185,974,0,13070,1000,39,7031,0,true,36,0,0,0,5.0,7029,0,20,20,0.0,12252,32365,0,0,0,0.0,4338,0,0,0,0,0,true,20351,0.0,11372,0,0,0,15554,72.61111111111111,0,71,0,12944,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,356,2PC,17,0.0,0.0,25892,31,0,578,0,7225,0,0,4259,6902,0,102,0,11603,13070000,0,0,0,6490,0,0,1451,0,0,0.0,5.0,11118,2PC__ TO__ PB,0,0,17,751.3444444444444,0.49525631216526395,827,0.0,0,0,0.49591197371437307,100040,100040
4,179996,0,6385,6409,0,11,20512.066598689344,7501.971259671104,20557.055891246684,10.726856384224911,12991.280764393821,0.8797168945984659,3.545677744E8,1,100000,UNIFORM,1,35.50517079265912,23.130055603279967,4,0,0,20419,56,0,0,0,0.0,0,0,26,false,0,0,20,1105,5660,0,0,0,0,38,0,4630,0,5.0,418,0,0,8,0,0,11,0,SAFE,0,0,0,0,0,13037,19,0,2863,0,0,13958,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10794,134786,0,5.0,71,-1.0,0,8.590394377196407E-4,1346,0,12794,1000,41,7429,0,true,38,0,0,0,5.0,7427,0,20,20,0.0,48373,32045,0,0,0,0.0,4542,0,0,0,0,0,true,20422,0.0,11200,0,0,0,13591,71.07777777777778,0,71,0,13015,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,389,2PC,11,0.0,0.0,26074,31,0,570,0,7546,0,0,4463,7301,0,101,0,11420,12794000,0,0,0,6420,0,0,1384,0,0,0.0,5.0,10904,2PC__ TO__ PB,0,0,11,750.0944444444444,0.5009379396592153,1187,0.0,0,0,0.5013666536509176,100040,100040
5,179995,0,6220,6272,0,12,21018.429703762755,7647.249641961414,21060.401677455357,9.803397152911067,13237.832994419643,0.871808085661746,2.86385328E8,1,100000,UNIFORM,1,36.90712867882277,23.85221769033909,5,0,0,20918,56,0,0,0,0.0,0,0,26,false,0,0,20,1188,5820,0,0,0,0,40,0,4754,0,5.0,435,0,0,8,0,0,12,0,SAFE,0,0,0,0,0,12853,19,0,2863,0,0,14293,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10683,134623,0,5.0,71,-1.0,0,9.596928982725527E-4,1058,0,12492,1000,40,7572,0,true,41,0,0,0,5.0,7570,0,20,20,0.0,14370,31360,0,0,0,0.0,4553,0,0,0,0,0,true,20921,0.0,11317,0,0,0,15852,69.4,0,71,0,12847,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,367,2PC,12,0.0,0.0,21740,35,0,587,0,7816,0,0,4471,7432,0,104,0,11561,12492000,0,0,0,6284,0,0,1471,0,0,0.0,5.0,10791,2PC__ TO__ PB,0,0,12,749.1888888888889,0.5020813320525136,899,0.0,0,0,0.5025591810620601,100040,100040
6,180011,0,6555,6582,0,15,20156.93329778183,7123.910445308925,20203.57345654816,12.231998023114354,13046.10340777879,0.8286515596824133,3.5908852053333336E8,1,100000,UNIFORM,1,34.16418278588808,21.762713503649636,4,0,0,20065,55,0,0,0,0.0,0,0,26,false,0,1,20,1124,5437,0,0,0,0,39,0,4391,0,5.0,429,0,0,8,0,0,15,0,SAFE,0,0,0,0,0,12957,19,0,2863,0,1,13594,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10637,134962,0,5.0,71,-1.0,0,0.0011405109489051094,996,0,13137,1000,38,7051,0,true,35,0,0,0,5.0,7049,0,20,20,0.0,13567,32910,0,0,0,0.0,4321,0,0,0,0,0,true,20067,0.0,11208,0,0,0,12032,72.98333333333333,0,71,0,12956,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,340,2PC,15,0.0,0.0,20329,30,0,574,0,7145,0,0,4237,6905,0,101,0,11440,13137000,0,0,0,6597,0,0,1413,0,0,3.0316810671517358E-5,5.0,10758,2PC__ TO__ PB,0,0,15,751.0777777777778,0.5010276318794246,869,0.0,0,0,0.5015967153284672,100040,100040
7,180004,0,6535,6600,0,5,20269.222058484847,7007.603822494262,20285.656186515153,9.93592298325723,13201.705991363637,0.8140754037874833,3.104286533333333E8,1,100000,UNIFORM,1,34.76399642313546,23.073761872146118,4,0,0,20181,54,0,0,0,0.0,0,0,26,false,0,0,20,1122,5457,0,0,0,0,39,0,4409,0,5.0,421,0,0,8,0,0,5,0,SAFE,0,0,0,0,0,13218,19,0,2863,0,0,13598,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10926,134956,0,5.0,71,-1.0,0,3.80517503805175E-4,1217,0,13135,1000,39,6935,0,true,36,0,0,0,5.0,6933,0,20,20,0.0,13869,33000,0,0,0,0.0,4294,0,0,0,0,0,true,20183,0.0,11389,0,0,0,12099,72.97222222222223,0,71,0,13217,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,396,2PC,5,0.0,0.0,21353,29,0,580,0,7092,0,0,4209,6809,0,98,0,11621,13135000,0,0,0,6605,0,0,1397,0,0,0.0,5.0,11044,2PC__ TO__ PB,0,0,5,751.0388888888889,0.5024743052912067,948,0.0,0,0,0.5026636225266362,100040,100040
8,180001,0,6106,6150,0,14,21428.840552682926,7778.581545365214,21487.781000650404,9.116396006519969,13569.93245512195,0.8919439964134152,3.150752992E8,1,100000,UNIFORM,1,38.644739853300734,20.95381898940505,5,0,0,21338,58,0,0,0,0.0,0,0,28,false,0,0,20,1416,5835,0,0,0,0,41,0,4797,0,5.0,441,0,0,8,0,0,14,0,SAFE,0,0,0,0,0,13249,19,0,2863,0,0,14574,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11082,134530,0,5.0,71,-1.0,0,0.0011409942950285248,1384,0,12256,1000,35,7703,0,true,32,0,0,0,5.0,7701,0,20,20,0.0,21104,30750,0,0,0,0.0,4692,0,0,0,0,0,true,21340,0.0,11418,0,0,0,13992,68.08888888888889,0,71,0,13239,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,357,2PC,14,0.0,0.0,25760,32,0,553,0,7882,0,0,4618,7579,0,105,0,11672,12256000,0,0,0,6164,0,0,1698,0,0,0.0,5.0,11182,2PC__ TO__ PB,0,0,14,748.6722222222222,0.5017950391644909,1116,0.0,0,0,0.502363488182559,100040,100040
9,180005,0,6480,6662,0,15,20119.330046682677,6989.230392592593,20164.921101170818,9.48066443718173,13135.707343140199,0.7367678320743973,3.36134208E8,1,100000,UNIFORM,1,37.63331975374326,25.76159291631831,4,0,0,20031,57,0,0,0,0.0,0,0,27,false,0,3,20,1141,5385,0,0,0,0,40,0,4294,0,5.0,434,0,0,8,0,0,15,0,SAFE,0,0,0,0,0,12898,19,0,2863,0,3,13583,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10968,134913,0,5.0,71,-1.0,0,0.0011400775252717185,1326,0,13142,1000,37,6909,0,true,34,0,0,0,5.0,6907,0,20,20,0.0,17094,33310,0,0,0,0.0,4187,0,0,0,0,0,true,20033,0.0,11288,0,0,0,15025,73.0111111111111,0,71,0,12893,60,0,0.0,0.0,1000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,396,2PC,15,0.0,0.0,20091,36,0,608,0,7004,0,0,4097,6758,0,103,0,11531,13142000,0,0,0,6677,0,0,1420,0,0,8.986071589036993E-5,5.0,11068,2PC__ TO__ PB,0,0,15,750.8166666666667,0.506924364632476,1169,0.0,0,0,0.5074865090826176,100040,100040
