SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180006,0,10032,9944,0,4,12404.283247787609,5601.691115330941,12411.855634151247,5.267279829829829,6890.505416934835,0.8656977914677307,3.688383498666667E8,1,100000,UNIFORM,1,25.854513813813814,19.24887652652653,3,0,0,12342,53,0,0,0,0.0,27,false,0,0,1,10,0,483,4619,0,0,0,0,39,0,3888,275,5.0,0,0,0,4,0,0,4,0,SAFE,0,0,0,0,0,6724,9,0,2863,0,1,8932,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5672,102366,0,5.0,71,-1.0,0,2.002002002002002E-4,867,0,19976,1000,38,5547,0,true,34,0,0,5.0,0,5545,0,10,10,1022,0.0,49720,0,0,0,0.0,3829,0,0,0,0,0,true,12343,0.0,5949,0,0,0,11565,110.97777777777777,0,71,6725,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},399,0,2PC,4,0.0,0.0,18541,35,425,0,0,5535,0,0,5443,3757,0,70,0,6111,19976000,0,0,0,9948,0,0,653,0,0,2.010454362685967E-5,5.0,5784,2PC__ TO__ PB,0,0,4,568.9888888888889,0.4977973568281938,616,0.0,0,0,0.4978978978978979,100020,100020
1,179998,0,9626,9577,0,4,12907.194335804532,5800.965402867234,12918.913770805053,7.0632098193367,7172.59048418085,0.8826330371365554,2.995856464E8,1,100000,UNIFORM,1,29.070256781381786,20.370127870047376,3,0,0,12839,55,0,0,0,0.0,26,false,0,0,0,10,0,540,4817,0,0,0,0,39,0,4061,284,5.0,0,0,0,4,0,0,4,0,SAFE,0,0,0,0,0,7079,9,0,2863,0,0,9287,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5800,101954,0,5.0,71,-1.0,0,2.0825740615400636E-4,586,0,19203,1000,42,5744,0,true,39,0,0,5.0,0,5742,0,10,10,7662,0.0,47885,0,0,0,0.0,4004,0,0,0,0,0,true,12840,0.0,6127,0,0,0,11389,106.68333333333334,0,71,7078,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},276,0,2PC,4,0.0,0.0,27893,33,439,0,0,5759,0,0,5633,3929,0,78,0,6303,19203000,0,0,0,9581,0,0,728,0,0,0.0,5.0,5930,2PC__ TO__ PB,0,0,4,566.6944444444445,0.49872415768369527,444,0.0,0,0,0.49882855209038374,100020,100020
2,179999,0,8973,9007,0,4,13636.764138558898,6324.974337233924,13647.280271011436,6.16233390791815,7320.693760519596,0.8810015322368961,2.6620672E8,1,100000,UNIFORM,1,25.488947175266905,17.61691303380783,4,0,0,13575,54,0,0,0,0.0,27,false,0,0,0,10,0,662,5171,0,0,0,0,41,0,4449,286,5.0,0,0,0,5,0,0,4,0,SAFE,0,0,0,0,0,7241,9,0,2863,0,0,9934,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5747,101307,0,5.0,71,-1.0,0,2.2241992882562276E-4,648,0,17980,1000,36,6270,0,true,33,0,0,5.0,0,6269,0,10,10,12452,0.0,45035,0,0,0,0.0,4368,0,0,0,0,0,true,13577,0.0,6177,0,0,0,10460,99.88888888888889,0,71,7240,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},240,0,2PC,4,0.0,0.0,23527,33,405,0,0,6332,0,0,6162,4296,0,70,0,6354,17980000,0,0,0,9011,0,0,836,0,0,0.0,5.0,5894,2PC__ TO__ PB,0,0,4,563.1,0.5009454949944383,354,0.0,0,0,0.5010564946619217,100020,100020
3,180002,0,9137,9391,0,5,13252.595481418379,6035.283223705811,13261.39950559046,6.052160308638645,7166.854784687467,0.8297080350207884,3.1707056053333336E8,1,100000,UNIFORM,1,22.813055576539146,16.66084589650893,3,0,0,13190,54,0,0,0,0.0,26,false,0,0,0,10,0,591,4953,0,0,0,0,41,0,4249,274,5.0,0,0,0,5,0,0,5,0,SAFE,0,0,0,0,0,7068,9,0,2863,0,0,9637,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5739,101465,0,5.0,71,-1.0,0,2.6978902498246373E-4,611,0,18528,1000,35,5978,0,true,32,0,0,5.0,0,5976,0,10,10,16608,0.0,46955,0,0,0,0.0,4167,0,0,0,0,0,true,13191,0.0,6107,0,0,0,11320,102.93333333333334,0,71,7066,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},267,0,2PC,5,0.0,0.0,16202,34,395,0,0,6098,0,0,5867,4090,0,71,0,6284,18528000,0,0,0,9396,0,0,755,0,0,0.0,5.0,5872,2PC__ TO__ PB,0,0,5,563.9777777777778,0.5068544905008635,433,0.0,0,0,0.5069875357470458,100020,100020
4,179993,0,9234,9051,0,2,13423.514767429013,6292.804741931991,13429.533285272344,6.062844096899436,7194.583617058888,0.8729299656151178,3.8741607146666664E8,1,100000,UNIFORM,1,24.915696997867336,16.768135834199157,4,0,0,13362,53,0,0,0,0.0,27,false,0,0,0,10,0,578,5080,0,0,0,0,40,0,4375,282,5.0,0,0,0,5,0,0,2,0,SAFE,0,0,0,0,0,7143,9,0,2863,0,0,9765,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5717,101564,0,5.0,71,-1.0,0,1.0936731011100782E-4,625,0,18285,1000,44,6236,0,true,41,0,0,5.0,0,6234,0,10,10,26331,0.0,45255,0,0,0,0.0,4343,0,0,0,0,0,true,13365,0.0,6128,0,0,0,10788,101.58333333333333,0,71,7139,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},382,0,2PC,2,0.0,0.0,26673,34,392,0,0,6248,0,0,6139,4273,0,70,0,6306,18285000,0,0,0,9053,0,0,759,0,0,0.0,5.0,5855,2PC__ TO__ PB,0,0,2,564.5277777777778,0.49499589827727647,380,0.0,0,0,0.4950511292174769,100020,100020
5,179999,0,9149,9059,0,12,13571.781092725467,6179.313853973112,13592.49482702285,6.563973819978046,7222.456457887184,0.8240118192095139,2.849245658666667E8,1,100000,UNIFORM,1,25.96297392974753,18.00669193194292,4,0,0,13504,59,0,0,0,0.0,26,false,0,0,1,10,0,614,5125,0,0,0,0,41,0,4373,294,5.0,0,0,0,5,0,0,12,0,SAFE,0,0,0,0,0,7198,9,0,2863,0,1,9806,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5711,101479,0,5.0,71,-1.0,0,6.586169045005489E-4,788,0,18208,1000,43,6125,0,true,39,0,0,5.0,0,6124,0,10,9,6938,0.0,45295,0,0,0,0.0,4282,0,0,0,0,0,true,13505,0.0,6083,0,0,0,12604,101.15555555555555,0,71,7199,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},251,0,2PC,12,0.0,0.0,15493,30,420,0,0,6357,0,0,6011,4203,0,71,0,6272,18208000,0,0,0,9071,0,0,808,0,0,2.2048285745783266E-5,5.0,5854,2PC__ TO__ PB,0,0,12,564.0611111111111,0.4975285588752197,647,0.0,0,0,0.4978594950603732,100020,100020
6,180002,0,8967,8886,0,5,13742.12351811839,6410.895965986394,13751.432033760972,7.19896477769067,7260.875819941481,0.9137649051941946,2.8183019573333335E8,1,100000,UNIFORM,1,23.905362022622914,17.35380188150969,4,0,0,13677,54,0,0,0,0.0,27,false,0,0,0,10,0,596,5234,0,0,0,0,42,0,4503,291,5.0,0,0,0,5,0,0,5,0,SAFE,0,0,0,0,0,7060,9,0,2863,0,0,10002,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5676,101295,0,5.0,71,-1.0,0,2.7998656064508903E-4,728,0,17853,1000,41,6353,0,true,38,0,0,5.0,0,6351,0,10,10,9134,0.0,44430,0,0,0,0.0,4388,0,0,0,0,0,true,13679,0.0,6146,0,0,0,12837,99.18333333333334,0,71,7060,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},276,0,2PC,5,0.0,0.0,16357,32,406,0,0,6499,0,0,6252,4316,0,72,0,6331,17853000,0,0,0,8891,0,0,791,0,0,0.0,5.0,5807,2PC__ TO__ PB,0,0,5,563.0333333333333,0.49773147370189885,560,0.0,0,0,0.49787210213909733,100020,100020
7,179998,0,9292,8994,0,4,13414.558534912163,6340.417282608695,13429.20258539026,8.10625106615637,7132.131672670669,0.8446450500253248,2.6592783946666667E8,1,100000,UNIFORM,1,23.095129524330233,16.92257665390924,4,0,0,13354,51,0,0,0,0.0,26,false,0,0,2,10,0,563,5151,0,0,0,0,38,0,4440,282,5.0,0,0,0,5,0,0,4,0,SAFE,0,0,0,0,0,7134,9,0,2863,0,2,9766,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5760,101622,0,5.0,71,-1.0,0,2.1869874248223073E-4,1188,0,18286,1000,42,6282,0,true,39,0,0,5.0,0,6280,0,10,7,93693,0.0,44970,0,0,0,0.0,4423,0,0,0,0,0,true,13356,0.0,6084,0,0,0,10624,101.58888888888889,0,71,7115,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},283,0,2PC,4,0.0,0.0,32623,35,398,0,0,6300,0,0,6181,4352,0,69,0,6261,18286000,0,0,0,8998,0,0,741,0,0,4.445432318292954E-5,5.0,5893,2PC__ TO__ PB,0,0,4,564.8611111111111,0.4918516898173466,1029,0.0,0,0,0.49196282121377805,100020,100020
8,180000,0,8824,8875,0,6,13871.540142422535,6399.602574796011,13885.93931030986,6.678738943801186,7356.572817577465,0.8230026289625276,2.58492112E8,1,100000,UNIFORM,1,23.403682180175092,16.878849872917254,4,0,0,13804,53,0,0,0,0.0,28,false,0,0,0,10,0,638,5282,0,0,0,0,42,0,4574,278,5.0,0,0,0,5,0,0,6,0,SAFE,0,0,0,0,0,7344,9,0,2863,0,0,10092,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5783,101152,0,5.0,71,-1.0,0,3.388873199661113E-4,866,0,17699,1000,34,6345,0,true,31,0,0,5.0,0,6344,0,10,10,0,0.0,44375,0,0,0,0.0,4468,0,0,0,0,0,true,13806,0.0,6221,0,0,0,12184,98.32777777777778,0,71,7344,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},317,0,2PC,6,0.0,0.0,21078,34,397,0,0,6535,0,0,6252,4403,0,69,0,6407,17699000,0,0,0,8881,0,0,810,0,0,0.0,5.0,5932,2PC__ TO__ PB,0,0,6,562.2388888888889,0.5014407593649358,503,0.0,0,0,0.5016097147698391,100020,100020
9,179999,0,9427,9544,0,9,13054.702856978205,5813.4317094515745,13074.281539291702,6.56645258166491,7247.592908528918,0.8055964041582008,2.865453648E8,1,100000,UNIFORM,1,28.614519494204426,21.355162802950474,3,0,0,12994,55,0,0,0,0.0,27,false,0,0,0,10,0,520,4856,0,0,0,0,41,0,4083,290,5.0,0,0,0,5,0,0,9,0,SAFE,0,0,0,0,0,7283,9,0,2863,0,0,9405,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5791,101757,0,5.0,71,-1.0,0,4.741833508956797E-4,690,0,18971,1000,37,5755,0,true,34,0,0,5.0,0,5753,0,10,10,15506,0.0,47720,0,0,0,0.0,4040,0,0,0,0,0,true,12995,0.0,6213,0,0,0,10625,105.39444444444445,0,71,7271,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},270,0,2PC,9,0.0,0.0,20616,36,449,0,0,5831,0,0,5638,3962,0,76,0,6388,18971000,0,0,0,9553,0,0,719,0,0,0.0,5.0,5945,2PC__ TO__ PB,0,0,9,565.6,0.5030836539982078,533,0.0,0,0,0.5033192834562698,100020,100020
