SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180688,0,170,1,0,0,979798.587,1056970.9226470587,979798.587,8.71722807017544,5174.687,0.6916111403572095,1.418652672E8,1,100000,UNIFORM,1,118.35351461988304,54.31553216374269,15,0,0,979641,277,0,0,0,39.0,0.0,false,0,0,181,0,0,10,1083,101430,1,0,0,0,0,0,99280,288,5.0,0,626,0,5,18,0,0,0,1,SAFE,0,0,162490,0,0,0,10,0,2864,0,0,1056312,170,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8559,186,0,0.0,0,-1.0,0,0,0.0,0,171,1000,0,1056771,0,true,0,0,97,0,1.1333333333333333,1056763,0,0,0,2,0,0.0,5,0,0,0,true,5.0,100641,0,0,43,0,0,true,979648,950.2647058823529,3240,0,0,0,78341,0.95,0,71,0,0,60,0.0,0.0,0,1000,0,10,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,945.0,0.0,0,1438,716,0,974708,0,1090,0,100305,1056276,0,221,0,3554,171000,0,1050,1,0,0,0,0,1291,93,0.0,5.0,8559,2PC__ TO__ PB,0,0,0,1.0333333333333334,0.005847953216374269,0,0,0.0,0,0.005847953216374269,4940,4940
1,180490,0,164,4,0,0,1084028.6045,1074008.8839207317,1084028.6045,11.638773809523808,14180.4975,0.6961889795893612,7.474940533333333E7,1,100000,UNIFORM,1,83.59380357142857,55.322386904761906,16,0,0,1083108,216,0,0,0,39.0,0.0,false,0,0,161,0,0,9,1259,102744,4,0,0,0,0,0,99046,219,5.0,0,1832,0,19,19,0,0,0,1,SAFE,0,0,159774,0,0,9188,9,0,2863,0,0,1073990,164,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4842,179,0,0.25,0,-1.0,0,0,0.0,0,168,1000,0,1073778,0,true,0,0,131,0,1.2727272727272727,1073768,0,0,0,2,0,0.0,20,0,0,0,true,4.75,101945,0,0,43,0,0,true,1083118,950.9634146341464,9212,0,0,0,90534,0.9333333333333333,0,71,9188,0,60,0.0,0.0,0,1000,0,9,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,954.0,0.0,0,1756,156,0,1070018,0,1107,0,101612,1073307,0,224,0,9935,168000,0,1069,4,0,0,0,0,2996,94,0.0,5.0,5325,2PC__ TO__ PB,0,0,0,0.9944444444444445,0.023809523809523808,0,0,0.0,0,0.023809523809523808,4873,4873
2,180127,0,175,1,0,0,1003807.571,1023464.2242057143,1003807.571,6.071852272727273,9493.369,0.6866545938591173,8.487947573333333E7,1,100000,UNIFORM,1,89.59427840909092,56.77939204545454,14,0,0,1003115,223,0,0,0,39.0,0.0,false,0,0,169,0,0,8,1227,114450,1,0,0,0,0,0,110145,226,5.0,0,1932,0,4,19,0,0,0,1,SAFE,0,0,167051,0,0,8414,7,0,2861,0,0,1023118,175,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5844,184,0,1.0,0,-1.0,0,0,0.0,1,176,1000,0,1023244,0,true,0,0,112,0,1.0,1023232,0,0,0,2,0,0.0,5,0,0,0,true,4.0,99040,0,0,43,0,0,true,1003124,949.1485714285715,5166,0,0,0,98228,0.9777777777777777,0,71,8414,0,60,0.0,0.0,0,1000,0,8,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,950.0,0.0,0,2275,161,0,994356,0,1056,0,98707,1022755,1,197,0,6033,176000,0,1020,1,0,0,0,0,2628,91,0.0,5.0,6272,2PC__ TO__ PB,0,0,0,1.0222222222222221,0.005681818181818182,0,0,0.0,0,0.005681818181818182,5036,5036
3,180008,0,167,2,0,0,1099983.715,1064603.3294191617,1099983.715,12.020715976331362,18016.3,0.6266520817520663,9.233608586666666E7,1,100000,UNIFORM,1,92.25226035502959,60.51418934911243,14,0,0,1099849,221,0,0,0,39.0,0.0,false,0,0,176,0,0,9,968,106298,2,0,0,0,0,0,102717,226,5.0,0,1424,0,10,19,0,0,0,1,SAFE,0,0,160753,0,0,0,9,0,2863,0,0,1064818,167,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5369,184,0,0.0,0,-1.0,0,0,0.0,0,169,1000,0,1064407,0,true,0,0,171,0,1.2,1064399,0,0,0,2,0,0.0,10,0,0,0,true,5.0,101984,0,0,43,0,0,true,1099856,951.2215568862275,14881,0,0,0,80985,0.9388888888888889,0,71,0,0,60,0.0,0.0,0,1000,0,9,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,949.5,0.0,0,2079,172,0,1082050,0,1098,0,101651,1063933,0,193,0,15598,169000,0,1059,2,0,0,0,0,2124,94,0.0,5.0,5369,2PC__ TO__ PB,0,0,0,1.0222222222222221,0.011834319526627219,0,0,0.0,0,0.011834319526627219,4984,4984
4,180668,0,174,2,0,0,1006361.384,1026646.1573908046,1006361.384,6.796522727272727,8441.922,0.5595410013308331,9.25595904E7,1,100000,UNIFORM,1,105.1803125,57.37468181818181,15,0,0,1006202,228,0,0,0,39.0,0.0,false,0,0,165,0,0,9,1086,104093,2,0,0,0,0,1,100481,231,5.0,0,1683,0,10,19,0,0,0,1,SAFE,0,0,167143,0,0,0,9,0,2864,0,0,1026224,174,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8007,190,0,0.0,0,-1.0,0,0,0.0,0,176,1000,0,1026464,0,true,0,0,93,0,1.4285714285714286,1026454,0,0,0,2,0,0.0,10,0,0,0,true,5.0,103347,0,0,43,0,0,true,1006215,949.6781609195402,5080,0,0,0,70279,0.9777777777777777,0,71,0,0,60,0.0,0.0,0,1000,0,9,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,949.5,0.0,0,1841,340,0,998063,0,1059,0,103014,1026027,0,188,0,5638,176000,0,1020,2,0,0,0,0,2416,95,0.0,5.0,8007,2PC__ TO__ PB,0,0,0,1.0555555555555556,0.011363636363636364,0,0,0.0,0,0.011363636363636364,4970,4970
5,180001,0,170,0,0,0,NaN,1058725.996970588,NaN,10.326229411764706,NaN,0.6340708391984252,8.017709866666667E7,1,100000,UNIFORM,1,89.52421764705882,63.06919411764706,16,0,0,0,200,0,0,0,39.0,0.0,false,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,203,0.0,0,0,0,0,18,0,0,0,1,SAFE,0,0,161479,0,0,0,0,0,0,0,0,1058493,170,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7348,184,0,0.0,0,0.0,0,0,0.0,0,170,0,0,1058501,0,true,0,0,0,0,1.2142857142857142,1058493,0,0,0,2,0,0.0,0,0,0,0,true,0.0,99360,0,0,43,0,0,true,0,949.8764705882353,0,0,0,0,85643,0.9444444444444444,0,0,0,0,60,0.0,0.0,0,1000,0,0,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,0,176,0,0,0,1093,0,99021,1058045,0,214,0,0,170000,0,1055,0,0,0,0,0,0,92,0.0,0.0,7348,2PC__ TO__ PB,0,0,0,1.0222222222222221,0.0,0,0,0.0,0,0.0,4980,4980
6,180661,0,175,0,0,0,NaN,1032239.31336,NaN,6.195817142857143,NaN,0.5932345662534583,1.10031032E8,1,100000,UNIFORM,1,101.73770857142858,54.774611428571426,16,0,0,0,181,0,0,0,39.0,0.0,false,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,186,0.0,0,0,0,0,18,0,0,0,1,SAFE,0,0,166134,0,0,0,0,0,0,0,0,1032042,175,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5276,184,0,0.0,0,0.0,0,0,0.0,0,175,0,0,1032052,0,true,0,0,0,0,1.0,1032042,0,0,0,2,0,0.0,0,0,0,0,true,0.0,101080,0,0,43,0,0,true,0,949.3371428571429,0,0,0,0,81982,0.9722222222222222,0,0,0,0,60,0.0,0.0,0,1000,0,0,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,0,135,0,0,0,1066,0,100749,1031616,0,183,0,0,175000,0,1027,0,0,0,0,0,0,94,0.0,0.0,5276,2PC__ TO__ PB,0,0,0,1.0222222222222221,0.0,0,0,0.0,0,0.0,5003,5003
7,180761,0,168,2,0,0,1077398.582,1063020.3756428573,1077398.582,8.688088235294117,14236.266,0.7452361526290534,7.547496586666666E7,1,100000,UNIFORM,1,100.41921764705882,59.527088235294116,16,0,0,1076631,186,0,0,0,39.0,0.0,false,0,0,147,0,0,9,1513,112411,2,0,0,0,0,0,107612,190,5.0,0,1962,0,10,20,0,0,0,1,SAFE,0,0,161683,0,0,0,9,0,2863,0,0,1062967,168,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8190,188,0,0.0,0,-1.0,0,0,0.0,0,170,1000,0,1062816,0,true,0,0,205,0,1.1111111111111112,1062804,0,0,0,2,0,0.0,10,0,0,0,true,5.0,106695,0,0,43,0,0,true,1076641,951.0059523809524,9060,0,0,0,96047,0.9444444444444444,0,71,0,0,60,0.0,0.0,0,1000,0,9,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,957.0,0.0,0,2735,142,0,1063391,0,1094,0,106380,1062372,0,205,0,9895,170000,0,1054,2,0,0,0,0,3244,98,0.0,5.0,8190,2PC__ TO__ PB,0,0,0,1.0444444444444445,0.011764705882352941,0,0,0.0,0,0.011764705882352941,4907,4907
8,180870,0,174,2,0,0,1011718.0955,1027736.028321839,1011718.0955,10.201642045454546,9326.5665,0.6377281416857199,8.220811146666667E7,1,100000,UNIFORM,1,85.93568181818182,59.347170454545456,14,0,0,1011566,214,0,0,0,39.0,0.0,false,0,0,168,0,0,8,1132,105711,2,0,0,0,0,0,101291,216,5.0,0,1847,0,9,18,0,0,0,1,SAFE,0,0,166897,0,0,9186,7,0,2863,0,0,1027347,174,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4683,185,0,0.5,0,-1.0,0,0,0.0,0,176,1000,0,1027541,0,true,0,0,125,0,1.1111111111111112,1027528,0,0,0,2,0,0.0,10,0,0,0,true,4.5,100329,0,0,43,0,0,true,1011575,948.264367816092,5457,0,0,0,83074,0.9777777777777777,0,71,9186,0,60,0.0,0.0,0,1000,0,8,0,0,39.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,949.5,0.0,0,2470,163,0,1002470,0,1062,0,99984,1027093,0,182,0,6261,176000,0,1023,2,0,0,0,0,2733,92,0.0,5.0,5183,2PC__ TO__ PB,0,0,0,1.0277777777777777,0.011363636363636364,0,0,0.0,0,0.011363636363636364,5110,5110
9,180127,0,170,0,0,0,NaN,1059461.5632882353,NaN,21.85165294117647,NaN,0.6259815620659867,8.34916176E7,1,100000,UNIFORM,1,143.7739,64.18505882352942,15,0,0,0,196,0,0,0,39.0,0.0,false,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,201,0.0,0,0,0,0,19,0,0,0,1,SAFE,0,0,161673,0,0,0,0,0,0,0,0,1059173,170,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},6913,185,0,0.0,0,0.0,0,0,0.0,0,170,0,0,1059182,0,true,0,0,0,0,1.0666666666666667,1059173,0,0,0,2,0,0.0,0,0,0,0,true,0.0,100721,0,0,43,0,0,true,0,951.0176470588235,0,0,0,0,100586,0.9444444444444444,0,0,0,0,60,0.0,0.0,0,1000,0,0,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,0,258,0,0,0,1092,0,100390,1058745,0,262,0,0,170000,0,1054,0,0,0,0,0,0,93,0.0,0.0,6913,2PC__ TO__ PB,0,0,0,1.0277777777777777,0.0,0,0,0.0,0,0.0,4980,4980
