SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,readOnlyTxTotalResponseTime,remoteUpdateTxRollbackServiceTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180090,0,359,3,0,0,482162.9206666667,497548.8827827298,482162.9206666667,8.733132596685083,4934.111666666667,0.5739586172366125,1.909743456E8,1,100000,UNIFORM,1,67.61591988950276,44.057917127071825,10,0,482004,0,226,0,0,0,7.0,0.0,0,166,false,0,0,0,8,538,57154,3,0,0,0,0,55248,217,0,641,5.0,0,0,5,11,0,0,0,1,SAFE,0,0,181688,0,0,3670,7,2863,0,0,0,497229,359,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3812,392,0,3.3333333333333335,0,-1.0,0,0,0.0,362,0,1000,497366,0,0,true,0,0,64,0,2.6666666666666665,497356,0,0,4,0,0.0,0,15,0,0,0,true,1.6666666666666667,55631,0,0,43,0,0,true,482011,501.949860724234,2839,0,0,0,72337,2.011111111111111,0,3670,71,0,60,0,0.0,0.0,0,1000,8,0,0,7.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,496.0,0,1177,0,876,0,477660,956,0,496949,55308,0,172,0,3219,362000,0,924,3,0,0,0,0,1036,87,0.0,5.0,3806,2PC__ TO__ PB,0,0,0,2.1777777777777776,0.008287292817679558,0,0,0.0,0,0.008287292817679558,49854,49854
1,180266,0,359,2,0,0,508560.0,499221.6971699165,508560.0,17.225362880886426,11672.166,0.6824821146230909,1.738996832E8,1,100000,UNIFORM,1,77.36092797783934,49.83347645429363,10,0,508275,0,150,0,0,0,6.0,0.0,0,138,false,0,0,0,8,1486,57695,2,0,0,0,0,53159,152,0,1964,5.0,0,0,4,11,0,0,0,1,SAFE,0,0,180694,0,0,13388,7,2864,0,0,0,499064,359,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3671,394,0,3.0,0,-1.0,0,0,0.0,361,0,1000,499024,0,0,true,0,0,311,0,2.606060606060606,499013,0,0,4,0,0.0,0,10,0,0,0,true,2.0,54222,0,0,43,0,0,true,508284,500.4568245125348,4015,0,0,0,79133,2.0055555555555555,0,13388,71,0,60,0,0.0,0.0,0,1000,8,0,0,6.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,515.0,0,2469,0,132,0,496972,963,0,498586,53893,0,188,0,5277,361000,0,931,2,0,0,0,0,5924,85,0.0,5.0,4278,2PC__ TO__ PB,0,0,0,2.188888888888889,0.00554016620498615,0,0,0.0,0,0.00554016620498615,49902,49902
2,180325,0,357,2,0,0,502053.908,502215.4657647059,502053.908,7.576125348189415,15780.3835,0.6306431760938067,1.6855106453333333E8,1,100000,UNIFORM,1,82.82911699164346,45.61077158774373,10,0,499690,0,144,0,0,0,6.0,0.0,0,127,false,0,0,0,7,1199,59239,2,0,0,0,0,54880,147,0,2012,5.0,0,0,5,10,0,0,0,1,SAFE,0,0,180474,0,0,6598,6,2863,0,0,0,501947,357,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4017,391,0,2.5,0,-1.0,0,0,0.0,359,0,1000,501970,0,0,true,0,0,188,0,2.25,501960,0,0,4,0,0.0,0,10,0,0,0,true,2.5,54831,0,0,43,0,0,true,499699,502.79831932773106,6170,0,0,0,93749,1.9944444444444445,0,6598,71,0,60,0,0.0,0.0,0,1000,7,0,0,6.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,487.5,0,2247,0,123,0,486345,965,0,501589,54525,0,244,0,7197,359000,0,934,2,0,0,0,0,6047,86,0.0,5.0,4135,2PC__ TO__ PB,0,0,0,2.172222222222222,0.005571030640668524,0,0,0.0,0,0.005571030640668524,49786,49786
3,180321,0,351,5,0,0,510018.6648,506372.547982906,510018.6648,6.598421348314607,11678.930400000001,0.655845789051209,1.673025872E8,1,100000,UNIFORM,1,98.85986516853933,49.884221910112366,10,0,509874,0,248,0,0,0,6.0,0.0,0,135,false,0,0,0,8,1011,58834,5,0,0,0,0,55508,172,0,1408,5.0,0,0,10,10,0,0,0,1,SAFE,0,0,178085,0,0,6418,7,2863,0,0,0,506231,351,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3035,386,0,3.0,0,-1.0,0,0,0.0,356,0,1000,506188,0,0,true,0,0,334,0,2.3,506179,0,0,4,0,0.0,0,25,0,0,0,true,2.0,54883,0,0,43,0,0,true,509883,500.1054131054131,6050,0,0,0,74735,1.9777777777777779,0,6418,71,0,60,0,0.0,0.0,0,1000,8,0,0,6.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,509.6,0,1808,0,130,0,498454,978,0,505773,54553,0,203,0,7153,356000,0,946,5,0,0,0,0,4158,86,0.0,5.0,3411,2PC__ TO__ PB,0,0,0,2.1444444444444444,0.014044943820224719,0,0,0.0,0,0.014044943820224719,50037,50037
4,180031,0,380,8,0,0,468288.01175,463837.51363684214,468288.01175,8.13531443298969,5220.235125,0.5795773309623796,1.5795288053333333E8,1,100000,UNIFORM,1,68.87993041237114,45.956115979381444,10,0,468136,0,160,0,0,0,7.0,0.0,0,121,false,0,0,0,7,474,62017,8,0,0,0,0,59840,163,0,856,5.0,0,0,21,10,0,0,0,1,SAFE,0,0,193135,0,0,5937,6,2863,0,0,0,463745,380,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5073,415,0,2.375,0,-1.0,0,0,0.0,388,0,1000,463660,0,0,true,0,0,93,0,2.259259259259259,463653,0,0,4,0,0.0,0,40,0,0,0,true,2.625,53952,0,0,43,0,0,true,468145,497.6421052631579,2659,0,0,0,67229,2.1555555555555554,0,5937,71,0,60,0,0.0,0.0,0,1000,7,0,0,7.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,503.875,0,1222,0,117,0,463106,899,0,463295,53647,0,174,0,3079,388000,0,868,8,0,0,0,0,1266,86,0.0,5.0,5327,2PC__ TO__ PB,0,0,0,2.3055555555555554,0.020618556701030927,0,0,0.0,0,0.020618556701030927,50185,50185
5,180188,0,351,9,0,0,506055.7777777778,500296.3180940171,506055.7777777778,9.729986111111112,9143.444444444443,0.49678811014071267,1.578641632E8,1,100000,UNIFORM,1,80.6667638888889,50.07321666666667,10,0,505851,0,180,0,0,0,7.0,0.0,0,121,false,0,0,0,7,856,58217,9,0,0,0,0,55473,183,0,1019,5.0,0,0,20,11,0,0,0,1,SAFE,0,0,179079,0,0,10481,6,2863,0,0,0,500244,351,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4144,386,0,2.7777777777777777,0,-1.0,0,0,0.0,360,0,1000,500110,0,0,true,0,0,89,0,2.769230769230769,500100,0,0,4,0,0.0,0,45,0,0,0,true,2.2222222222222223,55583,0,0,43,0,0,true,505883,497.3988603988604,5235,0,0,0,76978,2.0,0,10481,71,0,60,0,0.0,0.0,0,1000,7,0,0,7.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,499.1111111111111,0,1614,0,117,0,497058,971,0,499692,55257,0,187,0,6089,360000,0,938,9,0,0,0,0,2597,88,0.0,5.0,5412,2PC__ TO__ PB,0,0,0,2.1444444444444444,0.025,0,0,0.0,0,0.025,50210,50210
6,180133,0,365,4,0,0,481377.02025,488157.2491232877,481377.02025,7.40269647696477,7974.8395,0.5241384660710017,1.5759570986666667E8,1,100000,UNIFORM,1,82.66737398373984,46.38969918699187,10,0,481255,0,158,0,0,0,7.0,0.0,0,134,false,0,0,0,7,1142,58154,4,0,0,0,0,54593,161,0,1459,5.0,0,0,7,11,0,0,0,1,SAFE,0,0,184358,0,0,6302,6,2863,0,0,0,487912,365,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3788,399,0,3.25,0,-1.0,0,0,0.0,369,1,1000,487992,0,0,true,0,0,330,0,2.7666666666666666,487985,0,0,4,0,0.0,0,20,0,0,0,true,1.75,55509,0,0,43,0,0,true,481263,499.7150684931507,3335,0,0,0,63094,2.05,0,6302,71,0,60,0,0.0,0.0,0,1000,7,0,0,7.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,490.5,0,1987,0,130,0,473482,943,0,487635,55211,1,176,0,4255,369000,0,912,4,0,0,0,0,3336,88,0.0,5.0,4542,2PC__ TO__ PB,0,0,0,2.216666666666667,0.01084010840108401,0,0,0.0,0,0.01084010840108401,49994,49994
7,180447,0,367,2,0,0,540678.103,488657.1993514987,540678.103,8.814880758807588,10217.0675,0.6691103117925151,1.5706953973333332E8,1,100000,UNIFORM,1,78.0011029810298,50.50175067750678,10,0,540532,0,158,0,0,0,6.0,0.0,0,128,false,0,0,0,8,1054,70490,2,0,0,0,0,66037,161,0,1888,5.0,0,0,5,11,0,0,0,1,SAFE,0,0,184098,0,0,7919,7,2864,0,0,0,488760,367,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3782,400,0,2.5,0,-1.0,0,0,0.0,369,1,1000,488484,0,0,true,0,0,321,0,2.5483870967741935,488478,0,0,4,0,0.0,0,10,0,0,0,true,2.5,54389,0,0,43,0,0,true,540542,498.8991825613079,4379,0,0,0,65517,2.05,0,7919,71,0,60,0,0.0,0.0,0,1000,8,0,0,6.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,501.0,0,2452,0,135,0,530527,945,0,488048,54081,1,175,0,5117,369000,0,915,2,0,0,0,0,4774,85,0.0,5.0,4127,2PC__ TO__ PB,0,0,0,2.2222222222222223,0.005420054200542005,0,0,0.0,0,0.005420054200542005,50064,50064
