SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180027,0,125134,6669,0,0,23531.311908232117,176.21825959371554,23531.311908232117,1.8194450733291352,23344.945628579997,0.7096495357669675,3.567960453333333E8,1,100000,UNIFORM,1,11.38297499298195,4.07402469594774,20,0,23425,0,25,0,0,0.0,0,0.0,0,false,0,21,40,0,0,4536,1206,6669,0,0,0,0,21,0,66,1.0,0,481,0,0,487,0,0,0,0,SAFE,0,0,0,0,0,23190,39,0,663,0,0,1310,125134,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17827,400957,0,1.0,0,-1.0,0,0,0.0,131803,0,2,45,133,0,true,0,40,0,0,1.0,131,0,0,40,0,0,0.0,6669,0,0,0,true,0.0,46,0,0,0,0,0,true,23430,0.0,18040,0,0,0,13683,732.2388888888889,0,71,23190,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,25,633,0,178,0,0,0,28,83,0,48,0,18393,263606,0,0,6669,0,0,0,0,4759,0,0.0,1.0,17948,2PC__ TO__ PB,0,0,0,2227.927777777778,0.050598241314689346,0,0.0,0,0,0.050598241314689346,100040,100040
1,179994,0,133532,7144,0,1,21803.679431270997,173.44121819488961,21807.632509238523,2.1978186768270573,21544.87165285554,0.8011942486797834,2.7228752426666665E8,1,100000,UNIFORM,1,10.713159848447152,4.026651769656731,19,0,21717,0,22,0,0,0.0,0,0.0,0,false,0,20,40,0,0,3474,1257,7144,0,0,0,0,19,0,99,1.0,0,480,0,0,472,0,0,1,0,SAFE,0,0,0,0,0,20897,39,0,663,0,0,1225,133532,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17033,409211,0,1.0,71,-1.0,0,2754,7.108482552229576E-6,140676,0,2,43,130,0,true,0,42,0,0,1.0,128,0,0,40,40,0,0.0,7144,0,0,0,true,0.0,47,0,0,0,0,0,true,21721,0.0,17510,0,0,0,11675,781.5333333333333,0,71,20897,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},673,0,2PC,1,0.0,0.0,27379,21,652,0,251,0,0,0,29,84,0,48,0,17757,281352,0,0,7145,0,0,0,0,3651,0,0.0,1.0,17128,2PC__ TO__ PB,0,0,1,2273.7833333333333,0.050783360345759046,2367,0.0,0,0,0.05079010783568032,100040,100040
2,180026,0,139124,7421,0,2,21122.112650990435,158.6523717187545,21131.880935992453,1.9508528458446779,20849.623313434848,0.8129889825540523,2.659689408E8,1,100000,UNIFORM,1,10.448254205135553,3.900686748961084,18,0,21021,0,21,0,0,0.0,0,0.0,0,false,0,20,40,0,0,2950,1248,7421,0,0,0,0,19,0,100,1.0,0,462,0,0,465,0,0,2,0,SAFE,0,0,0,0,0,20766,39,0,663,0,0,1176,139124,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17042,414825,0,1.0,71,-1.0,0,1537,1.3647498754665738E-5,146545,0,2,42,119,0,true,0,39,0,0,1.0,117,0,0,40,40,0,0.0,7421,0,0,0,true,0.0,45,0,0,0,0,0,true,21024,0.0,17393,0,0,0,11209,814.1388888888889,0,71,20766,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},518,0,2PC,2,0.0,0.0,35910,21,660,0,256,0,0,0,28,77,0,46,0,17616,293090,0,0,7423,0,0,0,0,3101,0,0.0,1.0,17156,2PC__ TO__ PB,0,0,2,2304.972222222222,0.05063973523491078,1206,0.0,0,0,0.050652691627941886,100040,100040
3,180022,0,132712,6959,0,2,22399.615957177753,172.50509025559106,22415.153689754276,2.2913667423195605,22117.071049863487,0.8521815389850338,2.759554864E8,1,100000,UNIFORM,1,11.8497347375656,4.187232858175882,19,0,22297,0,22,0,0,0.0,0,0.0,0,false,0,19,40,0,0,3862,1251,6959,0,0,0,0,19,0,101,1.0,0,475,0,0,468,0,0,2,0,SAFE,0,0,0,0,0,23019,39,0,663,0,0,1230,132712,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17284,408415,0,1.0,71,-1.0,0,2959,1.431915975170577E-5,139671,0,2,41,127,0,true,0,37,0,0,1.0,124,0,0,40,40,0,0.0,6959,0,0,0,true,0.0,46,0,0,0,0,0,true,22301,0.0,17615,0,0,0,12454,775.95,0,71,23019,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},500,0,2PC,2,0.0,0.0,53781,22,648,0,280,0,0,0,29,83,0,51,0,17897,279342,0,0,6961,0,0,0,0,4054,0,0.0,1.0,17430,2PC__ TO__ PB,0,0,2,2269.3611111111113,0.0498242297971662,2567,0.0,0,0,0.04983783551581193,100040,100040
4,180007,0,137982,7195,0,4,21534.100886309938,171.59981254801352,21559.405862682415,2.26363639870231,21284.083257400976,0.7806721795055017,2.884216293333333E8,1,100000,UNIFORM,1,11.713637631646014,3.9317509660355006,18,0,21461,0,21,0,0,0.0,0,0.0,0,false,0,19,40,0,0,3234,1289,7195,0,0,0,0,19,0,104,1.0,0,483,0,0,462,0,0,4,0,SAFE,0,0,0,0,0,22243,39,0,663,0,0,1183,137982,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17187,413667,0,1.0,71,-1.0,0,2654,2.755181463139116E-5,145177,0,2,37,126,0,true,0,34,0,0,1.0,124,0,0,40,40,0,0.0,7195,0,0,0,true,0.0,46,0,0,0,0,0,true,21464,0.0,17500,0,0,0,12220,806.5388888888889,0,71,22243,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},521,0,2PC,4,0.0,0.0,45316,22,675,0,274,0,0,0,28,80,0,50,0,17735,290354,0,0,7199,0,0,0,0,3395,0,0.0,1.0,17316,2PC__ TO__ PB,0,0,4,2298.538888888889,0.04956019204143907,2086,0.0,0,0,0.04958637838284624,100040,100040
5,180028,0,125833,6782,0,2,22894.517031406664,187.09074860330756,22906.307213211443,2.5138289434989485,22618.169346800354,0.765740057031254,2.5276605386666667E8,1,100000,UNIFORM,1,12.420350203970832,4.2126741745025145,19,0,22787,0,23,0,0,0.0,0,0.0,0,false,0,20,40,0,0,4117,1263,6782,0,0,0,0,20,0,98,1.0,0,485,0,0,487,0,0,2,0,SAFE,0,0,0,0,0,24144,39,0,663,0,0,1294,125833,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17681,401578,0,1.0,71,-1.0,0,2128,1.5081022794965954E-5,132615,0,2,42,137,0,true,0,38,0,0,1.0,135,0,0,40,40,0,0.0,6782,0,0,0,true,0.0,47,0,0,0,0,0,true,22793,0.0,17731,0,0,0,13074,736.75,0,71,24144,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},543,0,2PC,2,0.0,0.0,39651,25,653,0,296,0,0,0,29,88,0,56,0,18054,265230,0,0,6784,0,0,0,0,4362,0,0.0,1.0,17831,2PC__ TO__ PB,0,0,2,2231.3777777777777,0.05114051954907062,1812,0.0,0,0,0.051154829320524516,100040,100040
6,180002,0,130815,6941,0,0,22494.30963492292,174.43197535450827,22494.30963492292,1.8310111719271756,22266.270409883302,0.7660893477707373,2.8925249653333336E8,1,100000,UNIFORM,1,11.129236853567178,3.9988328130898108,19,0,22417,0,22,0,0,0.0,0,0.0,0,false,0,20,40,0,0,3909,1274,6941,0,0,0,0,20,0,97,1.0,0,489,0,0,476,0,0,0,0,SAFE,0,0,0,0,0,22307,39,0,663,0,0,1251,130815,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17608,406507,0,1.0,0,-1.0,0,0,0.0,137756,0,2,36,130,0,true,0,32,0,0,1.0,128,0,0,40,0,0,0.0,6941,0,0,0,true,0.0,46,0,0,0,0,0,true,22423,0.0,17676,0,0,0,11984,765.3111111111111,0,71,22307,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,22,662,0,254,0,0,0,29,82,0,49,0,17982,275512,0,0,6941,0,0,0,0,4109,0,0.0,1.0,17727,2PC__ TO__ PB,0,0,0,2258.761111111111,0.050386190075205436,0,0.0,0,0,0.050386190075205436,100040,100040
7,180030,0,125485,6589,0,1,23471.80361041129,192.94441093357773,23484.932176809838,2.3024549460533787,23213.555278797994,0.8149643463917295,2.6346411466666666E8,1,100000,UNIFORM,1,11.845609532462616,3.9332108650388036,19,0,23396,0,24,0,0,0.0,0,0.0,0,false,0,21,40,0,0,4490,1328,6589,0,0,0,0,21,0,102,1.0,0,508,0,0,484,0,0,1,0,SAFE,0,0,0,0,0,23967,39,0,663,0,0,1301,125485,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17481,401221,0,1.0,71,-1.0,0,6333,7.571455612341473E-6,132074,0,2,41,142,0,true,0,39,0,0,1.0,140,0,0,40,40,0,0.0,6589,0,0,0,true,0.0,48,0,0,0,0,0,true,23400,0.0,17988,0,0,0,13273,733.7444444444444,0,71,23967,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},833,0,2PC,1,0.0,0.0,86218,23,690,0,280,0,0,0,30,90,0,55,0,18327,264148,0,0,6590,0,0,0,0,4703,0,0.0,1.0,17625,2PC__ TO__ PB,0,0,1,2229.3944444444446,0.04988869875978618,5311,0.0,0,0,0.04989589248533031,100040,100040
8,179999,0,133021,7023,0,2,22186.60229218283,173.12699281316483,22199.879550477006,2.068304042957314,21923.58448924961,0.7357926400322264,2.404939488E8,1,100000,UNIFORM,1,10.96797825714408,3.8368706282221554,18,0,22093,0,23,0,0,0.0,0,0.0,0,false,0,20,40,0,0,3729,1238,7023,0,0,0,0,19,0,100,1.0,0,469,0,0,469,0,0,2,0,SAFE,0,0,0,0,0,21884,39,0,663,0,0,1227,133021,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17643,408758,0,1.0,71,-1.0,0,3284,1.4281021949930737E-5,140044,0,2,40,127,0,true,0,36,0,0,1.0,125,0,0,40,40,0,0.0,7023,0,0,0,true,0.0,45,0,0,0,0,0,true,22097,0.0,17481,0,0,0,12921,778.0222222222222,0,71,21884,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},717,0,2PC,2,0.0,0.0,46164,23,642,0,277,0,0,0,28,84,0,50,0,17797,280088,0,0,7025,0,0,0,0,3941,0,0.0,1.0,17750,2PC__ TO__ PB,0,0,2,2271.266666666667,0.05014852474936449,2767,0.0,0,0,0.050162089599131716,100040,100040
9,180022,0,126125,6681,0,1,23130.839534201466,192.2748664023786,23133.4321853016,2.830399195825521,22897.93361023799,0.8005962151583382,2.5598941386666667E8,1,100000,UNIFORM,1,13.03561944024035,4.148904093910713,20,0,23046,0,24,0,0,0.0,0,0.0,0,false,0,20,40,0,0,4318,1284,6681,0,0,0,0,20,0,98,1.0,0,490,0,0,484,0,0,1,0,SAFE,0,0,0,0,0,23036,39,0,663,0,0,1291,126125,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17651,401901,0,1.0,71,-1.0,0,2803,7.529723583847237E-6,132806,0,2,40,140,0,true,0,37,0,0,1.0,138,0,0,40,40,0,0.0,6681,0,0,0,true,0.0,48,0,0,0,0,0,true,23049,0.0,17868,0,0,0,13592,737.8111111111111,0,71,23036,0,60,0.0,0.0,0,0,2,40,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},719,0,2PC,1,0.0,0.0,16963,23,668,0,254,0,0,0,30,92,0,56,0,18173,265612,0,0,6682,0,0,0,0,4532,0,0.0,1.0,17779,2PC__ TO__ PB,0,0,1,2233.1722222222224,0.05030646205743716,1867,0.0,0,0,0.05031361298726724,100040,100040
