SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179992,0,46815,2468,0,41,9453.046283225283,3328.6986326391116,9664.537373176661,1.4665516786959696,5960.079090356564,0.9434650767685256,5.126184053333333E7,1,1000,UNIFORM,1,8.63081635714865,6.712343463628254,1,0,0,9419,69,0,0,0,0.0,40,false,0,0,4,10,0,508,3795,0,0,0,0,62,0,2851,301,5.0,0,0,0,1,0,0,41,0,SAFE,0,0,0,0,0,5840,9,0,2853,0,4,3616,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4557,73601,0,5.0,71,-1.0,0,8.312383423891007E-4,755,0,49283,1000,37,3301,0,true,34,0,0,5.0,0,3300,0,10,9,9460,0.0,12340,0,0,0,0.0,2703,0,0,0,0,0,true,9420,0.0,5058,0,0,0,8825,273.7944444444444,0,71,5806,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},296,0,2PC,41,0.0,0.0,12635,59,614,0,0,3509,0,0,3250,2662,0,28,0,5230,49283000,0,0,0,2509,0,0,644,0,0,3.188521323236349E-4,5.0,4674,2PC__ TO__ PB,0,0,41,411.0833333333333,0.05007812024430331,665,0.0,0,0,0.05086773173303057,1020,1020
1,179994,0,51259,2727,0,38,9056.386170517051,3015.240241772177,9201.044166116611,1.0857025766326078,5840.382859185918,0.9792790436397989,7.886458453333333E7,1,1000,UNIFORM,1,8.666077724714942,5.841929605360581,1,0,0,9027,69,0,0,0,0.0,39,false,0,0,3,10,0,498,3535,0,0,0,0,58,0,2638,301,5.0,0,0,0,1,0,0,38,0,SAFE,0,0,0,0,0,5698,9,0,2853,0,3,3303,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4715,78043,0,5.0,71,-1.0,0,7.033910854435066E-4,653,0,53986,1000,35,2992,0,true,33,0,0,5.0,0,2990,0,10,10,7591,0.0,13635,0,0,0,0.0,2454,0,0,0,0,0,true,9028,0.0,4931,0,0,0,7706,299.9222222222222,0,71,5675,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},296,0,2PC,38,0.0,0.0,10291,54,571,0,0,3227,0,0,2941,2414,0,26,0,5118,53986000,0,0,0,2765,0,0,649,0,0,2.1699819168173598E-4,5.0,4812,2PC__ TO__ PB,0,0,38,435.75555555555553,0.0505130959878487,549,0.0,0,0,0.0511809566118762,1020,1020
2,179997,0,50973,2680,0,54,9374.139444402985,3016.1787937731738,9697.746514179105,1.5299546986426351,6191.184439179105,0.9778664013101057,8.012196853333333E7,1,1000,UNIFORM,1,6.739489340309457,5.196678887295883,1,0,0,9340,62,0,0,0,0.0,36,false,0,0,2,10,0,620,3596,0,0,0,0,52,0,2689,330,5.0,0,0,0,1,0,0,54,0,SAFE,0,0,0,0,0,6151,9,0,2853,0,2,3325,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4598,77763,0,5.0,71,-1.0,0,0.0010054555272124676,1171,0,53653,1000,33,2993,0,true,31,0,0,5.0,0,2991,0,10,9,16089,0.0,13400,0,0,0,0.0,2492,0,0,0,0,0,true,9342,0.0,5154,0,0,0,7208,298.0722222222222,0,71,5998,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},353,0,2PC,54,0.0,0.0,15973,51,552,0,0,3192,0,0,2944,2452,0,24,0,5350,53653000,0,0,0,2734,0,0,767,0,0,1.463057790782736E-4,5.0,4747,2PC__ TO__ PB,0,0,54,434.19444444444446,0.049950608540062995,831,0.0,0,0,0.05090584095183123,1020,1020
3,179998,0,52883,2809,0,45,9040.069680313278,2907.066470113269,9244.527474902101,1.6271371261460073,5933.588974012104,0.8982987072996491,8.100648053333333E7,1,1000,UNIFORM,1,7.1424987530724655,5.2976729102750415,1,0,0,9010,59,0,0,0,0.0,35,false,0,0,0,10,0,565,3453,0,0,0,0,52,0,2587,310,5.0,0,0,0,1,0,0,45,0,SAFE,0,0,0,0,0,5999,9,0,2853,0,0,3203,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4662,79667,0,5.0,71,-1.0,0,8.073631519457452E-4,768,0,55692,1000,30,2884,0,true,28,0,0,5.0,0,2883,0,10,10,8710,0.0,14045,0,0,0,0.0,2401,0,0,0,0,0,true,9012,0.0,4979,0,0,0,7285,309.4,0,71,5963,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},306,0,2PC,45,0.0,0.0,12675,51,532,0,0,3117,0,0,2838,2363,0,23,0,5162,55692000,0,0,0,2854,0,0,701,0,0,0.0,5.0,4806,2PC__ TO__ PB,0,0,45,444.7611111111111,0.05043812396753573,549,0.0,0,0,0.05120476523673682,1020,1020
4,179999,0,50007,2618,0,40,9214.55131130634,3102.3266282320474,9394.57706722689,1.2265884933067503,5985.27435828877,0.9801914134491543,7.8775808E7,1,1000,UNIFORM,1,7.336798879711383,5.368294958701225,1,0,0,9180,63,0,0,0,0.0,36,false,0,0,5,10,0,605,3656,0,0,0,0,54,0,2733,342,5.0,0,0,0,1,0,0,40,0,SAFE,0,0,0,0,0,6127,9,0,2853,0,5,3389,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4704,76791,0,5.0,71,-1.0,0,7.595177062565271E-4,716,0,52625,1000,33,3078,0,true,31,0,0,5.0,0,3077,0,10,10,9011,0.0,13090,0,0,0,0.0,2555,0,0,0,0,0,true,9182,0.0,4950,0,0,0,8288,292.3611111111111,0,71,6094,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},336,0,2PC,40,0.0,0.0,11705,52,554,0,0,3240,0,0,3027,2515,0,24,0,5143,52625000,0,0,0,2658,0,0,763,0,0,3.762227238525207E-4,5.0,4844,2PC__ TO__ PB,0,0,40,428.81111111111113,0.04974821852731592,586,0.0,0,0,0.05046995158074623,1020,1020
5,179994,0,51505,2643,0,35,9258.835667045025,3004.77114280167,9435.960758986,1.4458523706697672,6115.059118804389,0.9509954742521409,8.004433866666667E7,1,1000,UNIFORM,1,7.438491261096654,5.648438513925032,1,0,0,9225,66,0,0,0,0.0,37,false,0,0,4,10,0,647,3582,0,0,0,0,55,0,2624,358,5.0,0,0,0,1,0,0,35,0,SAFE,0,0,0,0,0,6379,9,0,2853,0,4,3293,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4585,78289,0,5.0,71,-1.0,0,6.459590646512743E-4,796,0,54148,1000,34,2980,0,true,32,0,0,5.0,0,2979,0,10,9,8687,0.0,13215,0,0,0,0.0,2455,0,0,0,0,0,true,9227,0.0,5033,0,0,0,7902,300.8222222222222,0,71,6350,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},346,0,2PC,35,0.0,0.0,13292,52,573,0,0,3152,0,0,2932,2415,0,24,0,5237,54148000,0,0,0,2678,0,0,800,0,0,2.987303958177745E-4,5.0,4760,2PC__ TO__ PB,0,0,35,437.1277777777778,0.04881066706064859,688,0.0,0,0,0.04942509643246037,1020,1020
6,179996,0,51790,2689,0,51,9291.631159910748,2973.207271789921,9574.089858683525,1.3316155877498626,6161.902467831907,0.9741117412152787,8.088509493333334E7,1,1000,UNIFORM,1,7.10331784338896,5.590856024206859,1,0,0,9259,65,0,0,0,0.0,37,false,0,0,4,10,0,650,3557,0,0,0,0,54,0,2608,361,5.0,0,0,0,1,0,0,51,0,SAFE,0,0,0,0,0,6263,9,0,2853,0,4,3274,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4734,78574,0,5.0,71,-1.0,0,9.352649917476619E-4,754,0,54479,1000,33,2949,0,true,30,0,0,5.0,0,2948,0,10,10,11374,0.0,13445,0,0,0,0.0,2433,0,0,0,0,0,true,9261,0.0,5053,0,0,0,7070,302.6611111111111,0,71,6178,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},357,0,2PC,51,0.0,0.0,14787,59,560,0,0,3140,0,0,2901,2393,0,25,0,5265,54479000,0,0,0,2740,0,0,818,0,0,2.9197080291970805E-4,5.0,4891,2PC__ TO__ PB,0,0,51,438.7111111111111,0.04935846840066815,621,0.0,0,0,0.05024757014487438,1020,1020
7,179993,0,50107,2635,0,31,9351.480261859582,3086.4363980481767,9513.649319165084,1.5465746688647606,6031.715513472485,0.9793746180215575,8.147616266666667E7,1,1000,UNIFORM,1,6.989257840183427,5.419471870085082,1,0,0,9320,62,0,0,0,0.0,36,false,0,0,1,10,0,608,3668,0,0,0,0,52,0,2762,337,5.0,0,0,0,1,0,0,31,0,SAFE,0,0,0,0,0,6022,9,0,2853,0,1,3382,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4766,76891,0,5.0,71,-1.0,0,5.874215981657287E-4,1031,0,52742,1000,34,3063,0,true,31,0,0,5.0,0,3062,0,10,9,9074,0.0,13175,0,0,0,0.0,2555,0,0,0,0,0,true,9321,0.0,4995,0,0,0,7356,293.0111111111111,0,71,5995,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},391,0,2PC,31,0.0,0.0,13692,48,542,0,0,3327,0,0,3015,2517,0,25,0,5196,52742000,0,0,0,2666,0,0,763,0,0,7.501875468867217E-5,5.0,4889,2PC__ TO__ PB,0,0,31,429.34444444444443,0.049960183534943685,911,0.0,0,0,0.05051825744225267,1020,1020
8,179996,0,53872,2774,0,43,8900.82732372026,2866.8691072171073,9114.937347512618,1.7309515426273174,5811.011755948089,0.9758445455070974,7.909249653333333E7,1,1000,UNIFORM,1,6.499491947291362,5.163272186844009,1,0,0,8871,55,0,0,0,0.0,34,false,0,0,3,10,0,572,3432,0,0,0,0,49,0,2580,311,5.0,0,0,0,1,0,0,43,0,SAFE,0,0,0,0,0,5871,9,0,2853,0,3,3149,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4633,80658,0,5.0,71,-1.0,0,7.585245814884722E-4,944,0,56646,1000,31,2844,0,true,29,0,0,5.0,0,2843,0,10,10,12064,0.0,13870,0,0,0,0.0,2362,0,0,0,0,0,true,8874,0.0,4834,0,0,0,6909,314.7,0,71,5811,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},348,0,2PC,43,0.0,0.0,13723,53,518,0,0,3100,0,0,2797,2323,0,24,0,5031,56646000,0,0,0,2817,0,0,709,0,0,2.1299254526091586E-4,5.0,4758,2PC__ TO__ PB,0,0,43,450.28333333333336,0.04897080111570102,688,0.0,0,0,0.04969218014076805,1020,1020
9,179996,0,50898,2741,0,44,9116.174341116382,3028.939608118197,9309.843984677125,1.592193413184807,5897.161362276541,0.9778017686595052,7.85546752E7,1,1000,UNIFORM,1,7.712505560419499,6.068227558072388,1,0,0,9082,69,0,0,0,0.0,38,false,0,0,6,10,0,539,3546,0,0,0,0,58,0,2658,300,5.0,0,0,0,1,0,0,44,0,SAFE,0,0,0,0,0,5861,9,0,2853,0,6,3324,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4690,77682,0,5.0,71,-1.0,0,8.196263249073264E-4,864,0,53639,1000,34,3005,0,true,32,0,0,5.0,0,3004,0,10,10,9035,0.0,13705,0,0,0,0.0,2488,0,0,0,0,0,true,9083,0.0,4959,0,0,0,7764,297.99444444444447,0,71,5833,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},300,0,2PC,44,0.0,0.0,11975,56,562,0,0,3228,0,0,2955,2447,0,25,0,5145,53639000,0,0,0,2785,0,0,677,0,0,4.308797127468582E-4,5.0,4811,2PC__ TO__ PB,0,0,44,433.76666666666665,0.051100878092432744,756,0.0,0,0,0.051878620792429636,1020,1020
