SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179994,0,40152,2126,0,0,9639.182411100657,3965.7601950587764,9639.182411100657,1.97012990207673,5654.808863593603,0.981889171733559,2.195061312E8,1,100000,UNIFORM,1,8.50597734046076,6.927282676569375,2,0,0,9602,59,0,0,0,0.0,37,false,0,0,0,10,0,408,4315,0,0,0,0,52,0,3461,286,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5597,9,0,2863,0,0,4221,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4488,60288,0,5.0,0,-1.0,0,0.0,0,0,42278,1000,123,3937,0,true,120,0,0,5.0,0,3936,0,10,0,0,0.0,10630,0,0,0,0.0,3385,0,0,0,0,0,true,9607,0.0,4909,0,0,0,8346,234.87777777777777,0,71,5597,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,51,545,0,0,3994,0,0,3873,3331,0,30,0,5041,42278000,0,0,0,2126,0,0,539,0,0,0.0,5.0,4607,2PC__ TO__ PB,0,0,0,334.93888888888887,0.050286200860967877,0,0.0,0,0,0.050286200860967877,100020,100020
1,179994,0,38040,2016,0,0,10316.8078125,4176.889250709779,10316.8078125,2.514564235070901,6000.850969742063,0.9836676781384597,1.948639488E8,1,100000,UNIFORM,1,10.67076545336529,8.499291017575395,2,0,0,10279,66,0,0,0,0.0,39,false,0,0,0,10,0,517,4778,0,0,0,0,54,0,3714,358,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5722,9,0,2863,0,0,4453,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4539,58174,0,5.0,0,-1.0,0,0.0,0,0,40056,1000,95,4146,0,true,93,0,0,5.0,0,4144,0,10,0,0,0.0,10080,0,0,0,0.0,3504,0,0,0,0,0,true,10280,0.0,4999,0,0,0,9110,222.53333333333333,0,71,5722,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,57,676,0,0,4327,0,0,4073,3442,0,33,0,5214,40056000,0,0,0,2016,0,0,703,0,0,0.0,5.0,4655,2PC__ TO__ PB,0,0,0,323.19444444444446,0.05032953864589575,0,0.0,0,0,0.05032953864589575,100020,100020
2,179996,0,38289,1972,0,1,10442.748269776877,4155.867207109091,10465.33563286004,1.8880987034921266,6053.165763691683,0.9833464225607861,1.9503332693333334E8,1,100000,UNIFORM,1,7.933016392628285,6.44885385723511,2,0,0,10407,55,0,0,0,0.0,33,false,0,0,0,10,0,641,4719,0,0,0,0,46,0,3752,371,5.0,0,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,6001,9,0,2863,0,0,4437,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4554,58423,0,5.0,71,-1.0,0,2.4837315582931796E-5,2076,0,40261,1000,0,4130,0,true,0,0,0,5.0,0,4129,0,10,10,38874,0.0,9860,0,0,0,0.0,3558,0,0,0,0,0,true,10409,0.0,4958,0,0,0,7598,223.67222222222222,0,71,5937,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},671,0,2PC,1,0.0,0.0,43571,46,570,0,0,4399,0,0,4065,3502,0,28,0,5158,40261000,0,0,0,1973,0,0,816,0,0,0.0,5.0,4698,2PC__ TO__ PB,0,0,1,324.5777777777778,0.048980402871265,1459,0.0,0,0,0.049004023645124434,100020,100020
3,179994,0,38026,2050,0,0,10237.384039512195,4174.575537369168,10237.384039512195,1.8552441361413314,5900.31206097561,0.982855980817421,1.9983287413333333E8,1,100000,UNIFORM,1,8.88740804970556,6.598200444156103,2,0,0,10190,56,0,0,0,0.0,32,false,0,0,0,10,0,608,4677,0,0,0,0,44,0,3730,347,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5690,9,0,2863,0,0,4456,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4521,58160,0,5.0,0,-1.0,0,0.0,0,0,40076,1000,103,4148,0,true,101,0,0,5.0,0,4147,0,10,0,0,0.0,10250,0,0,0,0.0,3560,0,0,0,0,0,true,10195,0.0,4861,0,0,0,7300,222.64444444444445,0,71,5690,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,52,573,0,0,4343,0,0,4082,3504,0,29,0,5056,40076000,0,0,0,2050,0,0,760,0,0,0.0,5.0,4647,2PC__ TO__ PB,0,0,0,323.1166666666667,0.05115280966164288,0,0.0,0,0,0.05115280966164288,100020,100020
4,179995,0,37037,1931,0,0,10834.202990160538,4287.560665982666,10834.202990160538,1.8615619226031614,6368.333942516831,0.9833763463489646,1.9555087626666668E8,1,100000,UNIFORM,1,8.915640422911107,6.9091757852597,2,0,0,10797,61,0,0,0,0.0,34,false,0,0,0,10,0,652,4934,0,0,0,0,53,0,3828,415,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6176,9,0,2863,0,0,4584,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4453,57171,0,5.0,0,-1.0,0,0.0,0,0,38968,1000,110,4261,0,true,107,0,0,5.0,0,4260,0,10,0,0,0.0,9655,0,0,0,0.0,3662,0,0,0,0,0,true,10799,0.0,5200,0,0,0,7457,216.48888888888888,0,71,6176,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,47,660,0,0,4477,0,0,4191,3605,0,29,0,5437,38968000,0,0,0,1931,0,0,845,0,0,0.0,5.0,4616,2PC__ TO__ PB,0,0,0,317.6222222222222,0.04955347977827961,0,0.0,0,0,0.04955347977827961,100020,100020
5,179997,0,36338,1984,0,0,10515.533189012098,4371.967169409433,10515.533189012098,2.6188916027347213,6037.421869455645,0.9851026830798333,1.9604505226666668E8,1,100000,UNIFORM,1,9.398457309117479,7.499132639215072,2,0,0,10475,62,0,0,0,0.0,34,false,0,0,0,10,0,650,4947,0,0,0,0,47,0,3914,387,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6276,9,0,2863,0,0,4660,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4524,56472,0,5.0,0,-1.0,0,0.0,0,0,38322,1000,115,4344,0,true,113,0,0,5.0,0,4343,0,10,0,0,0.0,9920,0,0,0,0.0,3720,0,0,0,0,0,true,10477,0.0,4901,0,0,0,8087,212.9,0,71,6276,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,44,616,0,0,4491,0,0,4275,3662,0,30,0,5114,38322000,0,0,0,1984,0,0,829,0,0,0.0,5.0,4703,2PC__ TO__ PB,0,0,0,313.7388888888889,0.051771828192683056,0,0.0,0,0,0.051771828192683056,100020,100020
6,180003,0,38609,2007,0,0,10472.645338315895,4111.797337770986,10472.645338315895,2.1204339915304313,6193.839464374689,0.9300374163072,1.9701466826666668E8,1,100000,UNIFORM,1,7.8448053722670865,6.737443766003546,2,0,0,10438,65,0,0,0,0.0,36,false,0,0,0,10,0,661,4715,0,0,0,0,55,0,3666,403,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6205,9,0,2863,0,0,4398,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4645,58743,0,5.0,0,-1.0,0,0.0,0,0,40616,1000,101,4085,0,true,98,0,0,5.0,0,4084,0,10,0,0,0.0,10035,0,0,0,0.0,3487,0,0,0,0,0,true,10440,0.0,5019,0,0,0,7625,225.64444444444445,0,71,6205,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,58,617,0,0,4290,0,0,4016,3430,0,29,0,5243,40616000,0,0,0,2007,0,0,868,0,0,0.0,5.0,4796,2PC__ TO__ PB,0,0,0,326.35555555555555,0.04941402402993894,0,0.0,0,0,0.04941402402993894,100020,100020
7,179998,0,39076,2020,0,0,10121.734688613862,4076.5523589415498,10121.734688613862,1.8947926562195834,5909.572703960396,0.9840870747261741,1.9581902986666667E8,1,100000,UNIFORM,1,8.463109134708974,6.467425783531244,2,0,0,10085,55,0,0,0,0.0,33,false,0,0,0,10,0,571,4610,0,0,0,0,47,0,3636,365,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5640,9,0,2863,0,0,4345,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4588,59210,0,5.0,0,-1.0,0,0.0,0,0,41096,1000,96,4050,0,true,93,0,0,5.0,0,4049,0,10,0,0,0.0,10100,0,0,0,0.0,3486,0,0,0,0,0,true,10087,0.0,4873,0,0,0,8204,228.3111111111111,0,71,5640,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,46,581,0,0,4220,0,0,3984,3429,0,28,0,5076,41096000,0,0,0,2020,0,0,754,0,0,0.0,5.0,4692,2PC__ TO__ PB,0,0,0,328.95,0.04915320225812731,0,0.0,0,0,0.04915320225812731,100020,100020
8,179993,0,39419,2095,0,0,10192.20230739857,4018.177910246328,10192.20230739857,2.2945688683335743,5997.4913136038185,0.9824931278863225,1.9973782026666668E8,1,100000,UNIFORM,1,8.055741966565495,6.548918702124585,2,0,0,10155,57,0,0,0,0.0,33,false,0,0,0,10,0,653,4581,0,0,0,0,49,0,3626,361,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6061,9,0,2863,0,0,4304,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4578,59553,0,5.0,0,-1.0,0,0.0,0,0,41514,1000,90,3994,0,true,88,0,0,5.0,0,3993,0,10,0,0,0.0,10475,0,0,0,0.0,3438,0,0,0,0,0,true,10157,0.0,4897,0,0,0,7229,230.63333333333333,0,71,6061,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,49,568,0,0,4203,0,0,3928,3381,0,26,0,5096,41514000,0,0,0,2095,0,0,818,0,0,0.0,5.0,4733,2PC__ TO__ PB,0,0,0,330.85555555555555,0.050464903406079877,0,0.0,0,0,0.050464903406079877,100020,100020
9,179995,0,37042,1933,0,0,10380.832104500776,4310.063532449652,10380.832104500776,2.4673501988454136,5923.599444386964,0.9863477869585697,1.9661847786666667E8,1,100000,UNIFORM,1,9.52758819756254,7.854977908915972,2,0,0,10343,68,0,0,0,0.0,39,false,0,0,0,10,0,554,4862,0,0,0,0,58,0,3802,350,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5748,9,0,2863,0,0,4579,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4581,57176,0,5.0,0,-1.0,0,0.0,0,0,38975,1000,100,4280,0,true,97,0,0,5.0,0,4279,0,10,0,0,0.0,9665,0,0,0,0.0,3634,0,0,0,0,0,true,10344,0.0,4909,0,0,0,9881,216.52777777777777,0,71,5748,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,56,680,0,0,4464,0,0,4204,3571,0,31,0,5107,38975000,0,0,0,1933,0,0,737,0,0,0.0,5.0,4693,2PC__ TO__ PB,0,0,0,317.65,0.04959589480436177,0,0.0,0,0,0.04959589480436177,100020,100020
