SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179994,0,85766,4518,0,1,4151.380559982293,1872.8910752279457,4159.004535856574,1.425145096084621,2212.4347007525453,0.6207359029449865,6.62053568E7,1,2500,UNIFORM,1,9.56815427811929,7.008063033726533,16,0,0,4099,85,0,0,1.5265606417461466,0,0.0,71,0,false,0,2,0,0,263,850,4518,0,0,0,0,297,82,0,0,1.0,195,0,3555,80,0,0,1,1,SAFE,0,0,144381,0,0,1932,1,662,0,0,0,1947,85766,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1569,98446,0,0.21314741035856574,71,-1.0,0,1.107603699396356E-5,2672,90284,0,2,126,1835,0,0,true,122,66,0,1.0,1833,0,0,2,2,0,0.0,4518,0,0,0,true,0.7868525896414342,233,0,0,42,0,0,true,4101,1.5997248326842806,1551,0,0,0,11067,501.5777777777778,0,1932,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5241257193448428,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},716,0,2PC,1,1.5889774236387781,0.0,33906,328,77,0,0,1949,1080,0,1786,197,0,39,0,1718,180568,0,1032,4519,0,0,0,389,0,100,0.0,1.0,1607,2PC__ TO__ PB,0,0,1,546.9333333333333,0.05004208940676089,1036,0,0.0,0,0.05005261117572133,500,500
1,180001,0,87890,4573,0,0,4145.508681172097,1826.2133419729207,4145.508681172097,1.4204067032218293,2200.6320636343758,0.6206872975706657,8.993746933333333E7,1,2500,UNIFORM,1,8.451586256124072,6.631628370267025,15,0,0,4092,78,0,0,1.5189896461485948,0,0.0,69,0,false,0,2,0,0,271,841,4573,0,0,0,0,287,77,0,0,1.0,193,0,3683,73,0,0,0,1,SAFE,0,0,147541,0,0,1810,1,662,0,0,0,1905,87890,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1526,100757,0,0.19462059916903565,0,-1.0,0,0.0,0,92463,0,2,183,1792,0,0,true,178,65,0,1.0,1791,0,0,0,2,0,0.0,4573,0,0,0,true,0.8053794008309644,214,0,0,42,0,0,true,4095,1.5950847650472182,1545,0,0,0,10288,513.6833333333333,0,1810,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5331292368248415,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6070413295429695,0.0,0,334,70,0,0,1951,1067,0,1753,184,0,34,0,1712,184926,0,1024,4573,0,0,0,392,0,94,0.0,1.0,1553,2PC__ TO__ PB,0,0,0,559.7666666666667,0.049457620886192315,0,0,0.0,0,0.049457620886192315,506,506
2,179994,0,89968,4618,0,1,3986.99657275877,1789.7254965543304,3987.7740077955827,1.3450612769196613,2156.9415558683413,0.5777152478352873,8.787307786666666E7,1,2500,UNIFORM,1,8.716400773890705,6.704717857633713,15,0,0,3941,79,0,0,1.5234305530855414,0,0.0,67,0,false,0,2,1,0,251,811,4618,0,0,0,0,279,74,0,0,1.0,190,0,3714,73,0,0,1,1,SAFE,0,0,151012,0,0,1781,1,662,0,0,1,1861,89968,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1537,103023,0,0.1957557384148982,71,-1.0,0,1.0572277374269191E-5,636,94586,0,2,104,1756,0,0,true,99,66,0,1.0,1755,0,0,0,2,0,0.0,4618,0,0,0,true,0.8042442615851018,214,0,0,42,0,0,true,3943,1.5969789258402989,1519,0,0,0,10071,525.4777777777778,0,1781,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5164573408401905,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},253,0,2PC,1,1.5883499350368124,0.0,3034,314,71,0,0,1841,1040,0,1716,183,0,35,0,1684,189172,0,999,4619,0,0,0,374,0,93,2.1649707728945658E-4,1.0,1560,2PC__ TO__ PB,0,0,1,572.3611111111111,0.048823293087771974,33,0,0.0,0,0.04883334919174939,509,509
3,179997,0,86287,4609,0,0,4114.574905185506,1859.5061240974885,4114.574905185506,1.1288965961098396,2205.9329318724235,0.6455887171938076,9.022660266666667E7,1,2500,UNIFORM,1,9.379963947808484,6.974910150061609,15,0,0,4074,80,0,0,1.5229756510250676,0,0.0,68,0,false,0,2,0,0,252,817,4609,0,0,0,0,282,79,0,0,1.0,189,0,3659,77,0,0,0,1,SAFE,0,0,145816,0,0,1810,1,662,0,0,0,1937,86287,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1557,99099,0,0.2061184638750271,0,-1.0,0,0.0,0,90896,0,2,106,1825,0,0,true,103,64,0,1.0,1823,0,0,0,2,0,0.0,4609,0,0,0,true,0.7938815361249729,216,0,0,42,0,0,true,4076,1.6037178253966415,1563,0,0,0,10167,504.97777777777776,0,1810,71,0,60,0.0,0.0,0,0,2,2,0,0,1.529832935560859,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6133651551312649,0.0,0,318,68,0,0,1925,1077,0,1783,183,0,36,0,1734,181792,0,1035,4609,0,0,0,371,0,92,0.0,1.0,1583,2PC__ TO__ PB,0,0,0,550.5555555555555,0.050706301707445875,0,0,0.0,0,0.050706301707445875,501,501
4,179992,0,88903,4757,0,0,3987.254543830145,1805.1762218597796,3987.254543830145,1.0787450992953236,2159.2958438091237,0.5234807911842011,8.644322666666667E7,1,2500,UNIFORM,1,8.400055060858424,6.552573574631647,14,0,0,3944,75,0,0,1.5269900903231612,0,0.0,68,0,false,0,2,0,0,241,804,4757,0,0,0,0,276,74,0,0,1.0,179,0,3806,75,0,0,0,1,SAFE,0,0,149788,0,0,1797,1,662,0,0,0,1880,88903,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1528,101961,0,0.1999159133907925,0,-1.0,0,0.0,0,93660,0,2,0,1772,0,0,true,0,64,0,1.0,1770,0,0,0,2,0,0.0,4757,0,0,0,true,0.8000840866092075,214,0,0,42,0,0,true,3947,1.5995523210690303,1546,0,0,0,9890,520.3333333333334,0,1797,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5223880597014925,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5940718940508725,0.0,0,322,67,0,0,1839,1048,0,1730,183,0,35,0,1708,187320,0,1005,4757,0,0,0,359,0,92,0.0,1.0,1556,2PC__ TO__ PB,0,0,0,566.45,0.050790091821481954,0,0,0.0,0,0.050790091821481954,503,503
5,179995,0,87290,4525,0,1,4126.611767513812,1840.8827191201742,4135.568192486188,1.1883045329790016,2244.156156243094,0.5149925743249761,8.781891146666667E7,1,2500,UNIFORM,1,9.265701435479656,6.684310142023177,16,0,0,4081,78,0,0,1.512807881773399,0,0.0,68,0,false,0,2,0,0,277,839,4525,0,0,0,0,284,76,0,0,1.0,200,0,3613,77,0,0,1,1,SAFE,0,0,145749,0,0,1900,1,662,0,0,0,1917,87290,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1549,100556,0,0.20154696132596686,71,-1.0,0,1.0891347913217739E-5,1033,91815,0,2,180,1806,0,0,true,175,61,0,1.0,1805,0,0,2,2,0,0.0,4525,0,0,0,true,0.7984530386740332,220,0,0,42,0,0,true,4083,1.587730553327987,1572,0,0,0,10058,510.0833333333333,0,1900,71,0,60,0.0,0.0,0,0,2,2,0,0,1.505635359116022,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},436,0,2PC,1,1.5814364640883978,0.0,40169,327,71,0,0,1896,1075,0,1763,187,0,36,0,1744,183630,0,1031,4526,0,0,0,401,0,95,0.0,1.0,1582,2PC__ TO__ PB,0,0,1,558.6555555555556,0.04928388607526003,415,0,0.0,0,0.04929424065522349,517,517
6,179995,0,89256,4756,0,0,4080.7586379310346,1792.772088767142,4080.7586379310346,1.2993747713057908,2216.444318334735,0.598161340216517,9.174990773333333E7,1,2500,UNIFORM,1,8.79021378121942,6.796795951580649,15,0,0,4039,75,0,0,1.50063861253025,0,0.0,68,0,false,0,2,0,0,275,845,4756,0,0,0,0,284,76,0,0,1.0,204,0,3779,76,0,0,0,1,SAFE,0,0,147811,0,0,2010,1,662,0,0,0,1872,89256,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1529,102815,0,0.2054247266610597,0,-1.0,0,0.0,0,94012,0,2,179,1758,0,0,true,173,62,0,1.0,1756,0,0,0,2,0,0.0,4756,0,0,0,true,0.7945752733389403,215,0,0,42,0,0,true,4041,1.5711772878013803,1526,0,0,0,10482,522.2888888888889,0,2010,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5174516400336417,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5925147182506307,0.0,0,328,70,0,0,1881,1056,0,1716,183,0,36,0,1706,188024,0,1013,4756,0,0,0,409,0,94,0.0,1.0,1580,2PC__ TO__ PB,0,0,0,571.2,0.05058928647406714,0,0,0.0,0,0.05058928647406714,534,534
7,179995,0,86629,4608,0,0,4105.393090711806,1853.1290606378927,4105.393090711806,1.1647172857502988,2169.5051067708337,0.6090602137311163,8.70009184E7,1,2500,UNIFORM,1,8.675528787662898,6.789015761149534,16,0,0,4059,79,0,0,1.553036512022533,0,0.0,70,0,false,0,2,0,0,258,843,4608,0,0,0,0,288,79,0,0,1.0,196,0,3704,75,0,0,0,1,SAFE,0,0,148598,0,0,1713,1,662,0,0,0,1929,86629,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1503,99006,0,0.19618055555555555,0,-1.0,0,0.0,0,91237,0,2,166,1818,0,0,true,160,63,0,1.0,1816,0,0,0,2,0,0.0,4608,0,0,0,true,0.8038194444444444,224,0,0,42,0,0,true,4061,1.629304274550093,1511,0,0,0,9959,506.8722222222222,0,1713,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5425347222222223,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6174045138888888,0.0,0,331,70,0,0,1952,1057,0,1774,191,0,37,0,1681,182474,0,1015,4608,0,0,0,386,0,95,0.0,1.0,1525,2PC__ TO__ PB,0,0,0,550.0388888888889,0.05050582548746671,0,0,0.0,0,0.05050582548746671,466,466
8,179996,0,88250,4603,0,1,3991.593866825983,1824.7630343116148,4000.48810840756,1.3459020505309411,2115.813637193135,0.6636493437307907,8.0539872E7,1,2500,UNIFORM,1,8.602317509208003,6.798489262713507,15,0,0,3944,75,0,0,1.5279093484419264,0,0.0,67,0,false,0,2,0,0,205,803,4603,0,0,0,0,288,74,0,0,1.0,167,0,3653,73,0,0,1,1,SAFE,0,0,148554,0,0,1698,1,662,0,0,0,1896,88250,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1475,101236,0,0.20638713882250706,71,-1.0,0,1.076959527860943E-5,963,92853,0,2,106,1791,0,0,true,102,59,0,1.0,1789,0,0,2,2,0,0.0,4603,0,0,0,true,0.793612861177493,221,0,0,42,0,0,true,3947,1.5992747875354107,1523,0,0,0,10193,515.85,0,1698,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5331305670215076,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},349,0,2PC,1,1.6115576797740605,0.0,40636,320,66,0,0,1884,1061,0,1751,189,0,35,0,1690,185706,0,1019,4604,0,0,0,328,0,96,0.0,1.0,1498,2PC__ TO__ PB,0,0,1,562.4333333333333,0.04957298094838077,400,0,0.0,0,0.04958321666271782,502,502
9,179994,0,86535,4554,0,1,4153.288855731225,1854.3965308372335,4162.841911067194,1.3510470194313315,2188.292381422925,0.7210419791027087,8.250295413333334E7,1,2500,UNIFORM,1,8.985584048743002,6.631397431112087,15,0,0,4115,76,0,0,1.5393077945340037,0,0.0,69,0,false,0,2,0,0,227,807,4554,0,0,0,0,287,77,0,0,1.0,172,0,3639,75,0,0,1,1,SAFE,0,0,147125,0,0,2017,1,662,0,0,0,1935,86535,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1572,98926,0,0.20092226613965744,71,-1.0,0,1.0978153474585575E-5,1064,91089,0,2,0,1821,0,0,true,0,61,0,1.0,1819,0,0,2,2,0,0.0,4554,0,0,0,true,0.7990777338603425,218,0,0,42,0,0,true,4117,1.614907262957185,1568,0,0,0,9765,506.05,0,2017,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5474308300395256,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},471,0,2PC,1,1.6203337725076856,0.0,43176,321,70,0,0,1983,1071,0,1780,187,0,35,0,1741,182178,0,1030,4555,0,0,0,352,0,94,0.0,1.0,1619,2PC__ TO__ PB,0,0,1,549.5944444444444,0.049995059776701906,308,0,0.0,0,0.05000548907673729,482,482
