SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180368,0,759,88,21,406,942051.3330227273,77543.60958629777,29.20885557299843,848057.0979659092,0.6458769724038459,1.1960818133333333E8,2,1000,UNIFORM,1,0,2897,868,496093,10,0,265,9564.0,0,5.0,20,9287,8,880324,500131,251,5603,76241,677,0,1162,525917,1553.0,573057,25,19,6.985649856498565,941310.0,10,1254,865,332497,0.1038961038961039,0.0,76994.0,137,21,0,0,67.7159090909091,150814,21.0,365.0,0,7923,493907,494.0,0.0,772.0,1,1,3.4431818181818183,14,99,2477,2.9288537549407114,0,0,0.0,9913,1756,242,0,0.4042386185243328,12347,18,25,2.8863636363636362,546,-1.0,3.4877682110154433,1172,351501,41.0,199,14,1050,14236.0,12094,93950,126945.0,12,7653,0.0,521923,341,427,5.0,398,87,1.5568181818181819,2947,686,351113,3140,20,8470,70,0.010272619517977083,76966,1524,0,3772,715,715
1,181076,0,868,90,16,416,743364.8992999999,78080.87394815669,22.958844604316546,674572.6042222222,0.5706860893501654,9.794573866666667E7,2,1000,UNIFORM,1,0,2451,1567,455064,10,0,266,7732.0,0,5.0,20,7480,2,663606,503342,211,3496,76912,739,0,986,527188,1132.0,533876,22,19,7.074748827863362,742182.0,10,1196,748,243304,0.09394572025052192,0.0,77710.0,120,16,0,0,75.6,71845,16.0,377.0,0,14834,451559,506.0,0.0,618.0,1,1,3.6666666666666665,14,89,2753,2.889400921658986,0,0,0.0,8148,2590,242,0,0.37553956834532376,7287,18,22,2.7222222222222223,587,-1.0,3.535833891493637,859,231683,39.0,166,14,1049,12343.0,16841,67889,97852.0,14,7978,0.0,526632,320,432,5.0,414,84,1.3333333333333333,2866,659,218994,3142,20,9580,70,0.008921644685802949,77697,1454,0,2614,723,723
2,180503,0,625,71,23,375,920677.3405774648,108939.7048928,20.28087568555759,846414.3200422535,0.6677146130409507,1.0199316E8,2,1000,UNIFORM,1,0,3228,1273,478965,10,0,266,9673.0,0,5.0,20,9395,18,807030,554581,304,6753,107453,695,0,1161,530573,1720.0,589184,21,19,6.826505697232773,919536.0,10,1360,1326,327449,0.10201149425287356,0.0,108447.0,109,23,0,0,66.5774647887324,168596,23.0,345.0,0,13703,475674,446.0,0.0,854.0,2,2,3.464788732394366,14,99,2210,3.1632,0,0,0.0,9487,2046,242,0,0.4287020109689214,11330,18,21,3.2816901408450705,599,-1.0,3.39392295170917,1058,362721,30.0,189,14,1050,14107.0,18095,73377,134082.0,15,11766,0.0,526384,343,398,5.0,357,71,1.5352112676056338,3134,711,367050,3140,20,6960,70,0.009982638888888888,108378,1514,0,6594,698,698
3,180156,0,740,81,14,365,902717.7552345679,92644.36555675675,19.7105775,831126.5763827161,0.6472177991787138,1.3996650826666668E8,2,1000,UNIFORM,1,0,3239,1855,504281,10,0,266,10217.0,0,5.0,20,9932,10,948968,570620,338,4858,91053,660,0,1236,523360,1926.0,636905,17,19,6.885948414830736,902012.0,10,1341,1017,315544,0.09866017052375152,0.0,92054.0,122,14,0,0,70.28395061728395,102938,14.0,335.0,0,13460,500876,446.0,0.0,838.0,3,3,3.493827160493827,14,99,2498,3.0324324324324325,0,0,0.0,9602,1905,242,0,0.38333333333333336,10413,18,17,3.1358024691358026,547,-1.0,3.430413756045137,1397,330150,30.0,126,14,1050,14449.0,17100,71195,125091.0,8,11952,0.0,515286,354,379,5.0,355,79,1.5061728395061729,3378,695,326386,3141,20,8210,70,0.00882223202470225,91980,1530,0,6035,705,705
4,180786,0,819,102,14,385,925171.881127451,74143.78286568986,71.72883409090909,854810.315127451,0.5146029869383932,1.3472952586666667E8,2,1000,UNIFORM,1,0,3085,1576,491624,10,0,266,9207.0,0,5.0,20,8929,10,940252,521690,261,4890,72534,706,0,1137,536113,1682.0,617943,17,19,7.2202274907496236,924364.0,10,1329,974,337099,0.11074918566775244,0.0,73500.0,142,14,0,0,65.38235294117646,117694,14.0,347.0,0,8338,488406,487.0,0.0,805.0,0,0,3.607843137254902,14,96,2513,2.741147741147741,0,0,0.0,9771,1941,242,0,0.3795454545454545,13428,18,17,2.627450980392157,572,-1.0,3.6046320405646157,1270,358333,38.0,125,14,1049,14308.0,12462,70287,121768.0,11,8955,0.0,529539,341,399,5.0,375,102,1.392156862745098,3083,697,362286,3142,20,9210,70,0.006843800322061192,73490,1510,0,3605,742,742
5,180785,0,583,82,21,324,943941.8228414635,109517.7508542024,12.549586138613861,818221.4156829268,0.7208436710116406,1.2649970986666666E8,2,1000,UNIFORM,1,0,3775,2050,493837,10,0,266,9717.0,0,5.0,20,9444,11,819092,554998,333,6265,108010,743,0,1133,520054,2006.0,584362,17,19,7.168422492817075,942479.0,10,1216,804,346851,0.12330827067669173,0.0,109017.0,124,21,0,0,57.829268292682926,128043,21.0,296.0,0,20113,491266,406.0,0.0,991.0,2,2,3.4878048780487805,14,87,1882,2.775300171526587,0,0,0.0,10540,2368,242,0,0.42277227722772276,14291,18,17,3.2195121951219514,594,-1.0,3.5850321521411956,971,324505,28.0,119,14,1050,14876.0,25048,124594,123055.0,8,15671,0.0,515929,323,345,5.0,313,81,1.5121951219512195,2997,686,323909,3140,20,6650,70,0.009043312708234174,109003,1531,0,7792,733,733
6,181209,0,455,61,19,321,789025.6885573771,153888.36767692308,28.524975467289718,636685.9842295082,0.8657961867049317,1.203959456E8,2,1000,UNIFORM,1,0,5298,1969,388785,10,0,266,10160.0,0,5.0,20,9874,7,776768,498479,348,5000,152188,1086,0,1260,512907,3889.0,547420,14,19,7.148247616489861,787418.0,10,1341,784,310673,0.1182170542635659,0.0,153244.0,81,19,0,0,60.57377049180328,87218,19.0,292.0,0,58181,384804,382.0,0.0,1391.0,0,0,3.6721311475409837,14,91,1446,2.8241758241758244,0,0,0.0,10988,5291,242,0,0.46845794392523366,10516,18,14,2.639344262295082,638,-1.0,3.560091311937693,967,255410,29.0,355,14,1050,15519.0,59938,151200,128023.0,12,27964,0.0,510854,321,340,5.0,314,58,1.3278688524590163,3060,680,247259,3142,20,5160,70,0.007113821138211382,153232,1554,0,26046,733,733
7,181162,0,892,95,14,401,861448.6652,70293.32664461884,25.84744293865906,794787.5283157894,0.6412894001875563,1.1605485386666666E8,2,1000,UNIFORM,1,0,3336,1203,501765,10,0,266,9518.0,0,5.0,20,9249,3,786532,528609,212,3965,68909,624,0,1123,530400,1760.0,573628,19,19,7.082874412357286,860935.0,10,1168,829,296794,0.09625126646403243,0.0,69745.0,138,14,0,0,74.0,128414,14.0,371.0,0,9931,499404,496.0,0.0,892.0,3,3,3.5473684210526315,14,92,2812,2.8396860986547083,0,0,0.0,9658,1340,242,0,0.3637660485021398,6924,18,19,2.9368421052631577,511,-1.0,3.5386165211551375,989,303222,30.0,104,14,1050,13983.0,12620,66384,108783.0,24,11151,0.0,526880,325,415,5.0,398,91,1.4526315789473685,3033,675,292645,3141,20,9870,70,0.008712871287128714,69730,1487,0,2900,723,723
8,180761,0,841,98,9,398,910948.4589285714,65944.5602627824,19.329523031203568,835577.5159081633,0.6494285992364135,1.1039221226666667E8,2,1000,UNIFORM,1,0,3323,1014,489836,10,0,266,9658.0,0,5.0,20,9384,8,798880,503057,198,4335,64286,646,0,1114,524262,1715.0,565897,16,19,7.028149952632291,910597.0,10,1241,749,319296,0.10436634717784878,0.0,65162.0,134,9,0,0,67.11224489795919,210050,9.0,364.0,0,8567,487357,496.0,0.0,882.0,1,1,3.63265306122449,14,95,2789,2.9833531510107014,0,0,0.0,9833,2716,242,0,0.37518573551263,9921,19,16,2.857142857142857,696,-1.0,3.5203681147651915,830,342289,34.0,199,14,1049,14219.0,11539,75416,114903.0,13,9858,0.0,520885,322,407,5.0,390,98,1.3673469387755102,3016,674,345199,3142,20,9390,70,0.006794564348521183,65149,1496,0,3777,716,716
9,180670,0,1095,95,13,337,619215.448936842,96600.50690410958,16.117511688311687,498694.81541052635,0.43105436336957115,9.953737973333333E7,2,1000,UNIFORM,1,0,1420,976,437661,10,0,266,6080.0,0,5.0,20,5833,0,474404,515325,105,784,95495,523,0,1005,519767,540.0,497889,21,19,6.9254731861198735,618879.0,10,1047,713,78028,0.07983193277310924,0.0,96094.0,159,13,0,0,86.90526315789474,94098,13.0,312.0,0,30656,435322,432.0,0.0,350.0,0,0,3.3263157894736843,14,78,3600,3.009132420091324,0,0,0.0,6719,1158,242,0,0.288961038961039,794,18,21,3.210526315789474,493,-1.0,3.4834384858044163,708,88732,25.0,110,14,1050,10876.0,31109,120474,76263.0,31,2229,0.0,521358,307,350,5.0,337,63,1.6736842105263159,2987,640,60608,3139,20,11900,70,0.009567198177676537,96063,913,0,1482,707,707
