SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180004,0,401,3901,8,25,87663.71673032557,38456.105578553615,18.124356401384084,51719.97616252243,0.6583860031408482,4.2396002453333336E8,2,100000,UNIFORM,1,0,2105,883,34942,10,0,188,3222.0,0,5.0,8,3024,6,55422,37265,132,368,34775,552,0,321,54159,872.0,55329,2,8,2.234220844927903,87376.0,10,556,1187,20599,0.9067875406787541,0.0,38261.0,15626,8,0,0,2.184311714944886,41411,8.0,23.0,0,3833,29331,3926.0,0.0,546.0,0,0,0.9943604204050244,2,94,34499,8.054862842892769,0,0,0.0,3220,634,162,0,0.9074971164936563,7626,6,2,8.015637016149705,221,-1.0,1.1097830898627712,147,20488,2.0,50,2,810,6703.0,4280,35892,13424.0,9,5786,0.0,35524,92,33,5.0,19,2368,4.005639579594976,2819,406,16342,3055,8,43020,70,1.0175527855507505E-4,38256,21327,0,0,19909,19909
1,180031,0,441,3929,5,31,86584.77896894884,36959.55299319728,28.543073536087157,50073.94237108679,0.6162786883695422,3.750181616E8,2,100000,UNIFORM,1,0,1933,1051,34141,10,0,188,3001.0,0,5.0,8,2807,11,54207,42267,113,364,33244,699,0,305,53061,801.0,54130,1,8,2.220114451927029,86243.0,10,557,1127,19660,0.8990846681922197,0.0,36740.0,15827,5,0,0,2.184779842199033,49180,5.0,30.0,0,3860,29254,3960.0,0.0,499.0,0,0,0.9717485365232884,2,86,35116,7.99546485260771,0,0,0.0,3287,308,162,0,0.8999092147072174,6764,7,1,8.040213794858742,252,-1.0,1.095861393025388,143,20640,1.0,81,2,810,6691.0,4293,36441,12669.0,10,5096,0.0,34458,89,36,5.0,20,2262,4.028251463476711,2736,530,15473,3055,8,43700,70,5.04693650953871E-5,36710,21155,0,0,19796,19796
2,180096,0,393,3559,10,35,94892.7500938466,45109.25834096692,16.41483612709532,55304.924593987074,0.6437739933038639,3.7868895893333334E8,2,100000,UNIFORM,1,0,2161,1237,37205,10,0,188,3564.0,0,5.0,8,3355,10,59540,43808,103,499,40064,865,0,351,57808,982.0,59320,3,8,2.224224162032866,94562.0,10,625,1478,20962,0.9005566801619433,0.0,44851.0,14166,10,0,0,2.220005619556055,58651,10.0,31.0,0,4154,30505,3594.0,0.0,585.0,0,0,1.0196684461927508,2,85,31619,8.05089058524173,0,0,0.0,3760,386,162,0,0.9016762571928947,9135,6,3,7.995223377353189,232,-1.0,1.1034139977012207,169,20316,4.0,95,2,810,7614.0,4693,39534,13576.0,10,6645,0.0,33580,95,45,5.0,25,2178,3.980331553807249,3119,597,17630,3056,8,39520,70,1.666203832268814E-4,44846,21621,0,1571,20043,20043
3,180028,0,434,3850,14,29,87872.19284311688,40592.25282718894,15.574549572452046,51726.73517792208,0.7110908288335123,3.78868928E8,2,100000,UNIFORM,1,0,2015,978,34599,10,0,188,3256.0,0,5.0,8,3057,3,55178,59059,237,396,36435,434,0,323,53951,917.0,55201,0,7,2.2169278996865205,87606.0,10,562,832,20250,0.8986928104575164,0.0,40358.0,15387,14,0,0,2.2324675324675325,43566,14.0,28.0,0,3874,29048,3879.0,0.0,556.0,0,0,1.0033766233766235,2,85,34245,8.071428571428571,0,0,0.0,3443,220,162,0,0.8996995608966951,7690,5,0,7.9849350649350646,160,-1.0,1.0934169278996866,141,21027,1.0,75,2,810,6912.0,4313,36120,12829.0,5,5821,0.0,34319,89,43,5.0,26,2359,3.9966233766233765,2800,437,16721,3055,8,42840,70,0.0,40352,21352,0,0,19920,19920
4,180047,0,389,3620,12,29,93902.33430303867,43243.80504884319,17.294956543209874,54961.15973370166,0.7039826801481429,3.8920047626666665E8,2,100000,UNIFORM,1,0,2113,1144,37128,10,0,188,3627.0,0,5.0,8,3419,9,57943,36176,87,445,38644,1189,0,359,56284,930.0,57801,1,8,2.2388445718559145,93561.0,10,625,1885,20827,0.9029683212771265,0.0,42841.0,14463,12,0,0,2.2232044198895027,51633,12.0,27.0,0,4103,30638,3649.0,0.0,566.0,0,0,1.004696132596685,2,85,32042,8.023136246786633,0,0,0.0,3815,906,162,0,0.9039506172839507,8913,6,1,7.989226519337016,238,-1.0,1.1069425401969337,162,20673,2.0,92,2,810,7625.0,4606,38862,13395.0,6,6410,0.0,33609,101,41,5.0,20,2215,3.995303867403315,3071,563,17388,3055,8,40090,70,5.4704595185995626E-5,42835,21588,0,5694,20028,20028
5,180036,0,483,3837,6,40,87896.84659708105,38864.2277494824,16.536276912505727,51258.777082356006,0.6314740796927457,3.976350906666667E8,2,100000,UNIFORM,1,0,1956,1076,34813,10,0,188,3224.0,0,5.0,8,3016,14,53930,40696,111,407,34573,725,0,322,52709,877.0,53810,0,8,2.22724835178701,87599.0,10,590,1233,20044,0.8881944444444444,0.0,38613.0,15351,6,0,0,2.244722439405786,44039,6.0,39.0,0,3854,29706,3877.0,0.0,535.0,0,0,0.9992181391712275,2,85,34587,7.989648033126294,0,0,0.0,3429,539,162,0,0.8893724232707284,7165,7,0,8.00833984884024,265,-1.0,1.1029620516702943,150,20871,1.0,83,2,810,6942.0,4316,36609,13475.0,11,5156,0.0,34076,96,46,5.0,26,2276,4.000781860828773,2812,474,15988,3055,8,43200,70,0.0,38608,21378,0,0,19956,19956
6,180097,0,416,3992,8,33,85469.35119739479,36366.37538701923,18.184378512025173,50109.350834168334,0.5638726926402138,4.0713478453333336E8,2,100000,UNIFORM,1,0,1980,943,34307,10,0,188,3057.0,0,5.0,8,2869,8,54031,46898,97,420,33554,690,0,305,52631,823.0,53903,0,8,2.227954466182579,85180.0,10,565,1259,20003,0.9056261343012704,0.0,36170.0,15970,8,0,0,2.186623246492986,46187,8.0,31.0,0,3739,29231,4025.0,0.0,520.0,0,0,0.999498997995992,2,75,35351,7.985576923076923,0,0,0.0,3253,231,162,0,0.9064958417621938,6839,7,0,8.023296593186373,206,-1.0,1.1036243142974917,142,20226,2.0,83,2,810,6711.0,4161,35310,13598.0,9,5106,0.0,31595,88,41,5.0,25,2384,4.000501002004008,2792,532,15404,3055,8,44080,70,0.0,36166,21220,0,829,19945,19945
7,180047,0,418,3875,6,34,87449.21705212902,41314.107779904305,21.53743734133395,50779.67433935484,0.620497028610278,4.016594293333333E8,2,100000,UNIFORM,1,0,1991,1066,34909,10,0,188,3314.0,0,5.0,8,3111,8,54516,52301,81,369,37544,710,0,322,53177,782.0,54501,0,8,2.219882930513595,87135.0,10,591,917,20122,0.902632191940368,0.0,41085.0,15533,6,0,0,2.1961290322580647,49717,6.0,34.0,0,3911,29484,3909.0,0.0,498.0,0,0,0.9914838709677419,2,81,34420,8.009569377990431,0,0,0.0,3418,737,162,0,0.9035310408492961,7269,7,0,8.01858064516129,221,-1.0,1.091515609264854,131,19426,0.0,74,2,810,6904.0,4366,36614,14184.0,8,5686,0.0,30673,86,40,5.0,26,2290,4.008516129032258,2785,456,15435,3055,8,42930,70,0.0,41080,21159,0,0,19988,19988
8,180039,0,425,4004,5,29,85073.79791683317,38027.16491529412,18.31621039659422,50010.73088986014,0.671731620297378,4.005023696E8,2,100000,UNIFORM,1,0,1905,963,34313,10,0,188,3108.0,0,5.0,8,2910,9,53161,40749,97,363,34906,825,0,313,52092,758.0,53033,0,8,2.2592918684359473,84800.0,10,576,1044,19424,0.9040415443666742,0.0,37655.0,16025,5,0,0,2.2235264735264737,45828,5.0,27.0,0,3772,29463,4033.0,0.0,488.0,0,0,0.9977522477522478,2,86,35387,7.934117647058824,0,0,0.0,3334,1137,162,0,0.9047725745014564,6863,7,0,7.995754245754246,264,-1.0,1.1170366643607321,132,20297,2.0,76,2,810,6744.0,4179,35045,12828.0,9,4774,0.0,35797,86,34,5.0,20,2405,4.002247752247753,2727,516,15276,3055,8,44290,70,0.0,37651,21390,0,3071,20353,20353
9,180038,0,438,3891,7,28,87299.2948694423,39549.80947031963,17.581293079743354,51146.32503932151,0.6188673490453734,3.843186192E8,2,100000,UNIFORM,1,0,1999,1006,34343,10,0,188,3172.0,0,5.0,8,2969,5,55081,29563,85,392,36040,440,0,309,53786,842.0,54921,2,8,2.2425573297361736,86986.0,10,584,704,19936,0.8988218988218988,0.0,39316.0,15480,7,0,0,2.2297609868928294,45374,7.0,25.0,0,3880,28926,3919.0,0.0,522.0,0,0,1.0215882806476484,2,82,34614,8.015981735159817,0,0,0.0,3323,594,162,0,0.8996333638863429,7252,6,2,7.993574916473914,280,-1.0,1.1144085077014776,154,20706,3.0,77,2,810,6837.0,4292,36081,12687.0,7,5462,0.0,34136,90,35,5.0,23,2372,3.9784117193523514,2821,430,16389,3056,8,43290,70,1.0197318105338296E-4,39307,21585,0,1028,20082,20082
