SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
10,179992,0,10279,1145,0,4,59517.73471091704,28267.31587615527,17.948504112705635,29948.672930131004,0.7818788108491962,3.2145372906666666E8,2,100000,UNIFORM,1,0,753,1852,23521,10,0,268,2787.0,0,5.0,13,2617,2,31960,19982,84,297,27660,2008,0,262,32700,347.0,31938,0,12,1.5385696439725172,59206.0,10,741,2656,15969,0.10022759103641457,0.0,28031.0,5150,0,0,0,9.960698689956331,40031,0.0,4.0,0,2662,21417,1149.0,0.0,196.0,0,0,0.5021834061135371,2,87,102835,9.000681000097286,0,0,0.0,3195,0,242,0,0.10054252712635632,8496,11,0,9.010480349344979,0,-1.0,0.7654773987040362,209,16408,0.0,137,2,1050,6097.0,3004,29530,22340.0,2,1046,0.0,46008,129,4,5.0,2,248,4.497816593886463,2065,709,5966,3129,13,114240,70,0.0,28023,4971,0,0,10110,10110
11,180006,0,8075,872,0,6,73478.45938302753,36454.14733981424,24.61256662571205,35253.88150344037,0.7697120471035106,3.3326927893333334E8,2,100000,UNIFORM,1,0,898,2884,27695,10,0,268,3743.0,0,5.0,13,3526,0,33831,34049,144,411,35484,3342,0,352,35501,719.0,33834,0,12,1.528772821816501,72978.0,10,814,4781,17097,0.0974628367050408,0.0,36127.0,3927,0,0,0,10.089449541284404,65063,0.0,6.0,0,3288,24343,878.0,0.0,319.0,0,0,0.49655963302752293,2,120,80670,9.019566563467492,0,0,0.0,4201,0,242,0,0.09806768680889087,11029,13,0,8.987385321100918,0,-1.0,0.7624990370541561,337,16565,0.0,197,2,1050,7409.0,3826,38123,24041.0,1,1734,0.0,57130,164,6,5.0,6,157,4.503440366972477,2278,734,6898,3129,13,89470,70,0.0,36115,5041,0,0,10051,10051
12,180007,0,9878,1051,0,4,64971.21910275928,29378.86913120065,18.844999359736576,33775.075452902,0.7568736729720155,3.424981141333333E8,2,100000,UNIFORM,1,0,822,1939,27283,10,0,268,2805.0,0,5.0,12,2633,2,35274,77339,98,241,28756,1842,0,264,35358,395.0,35440,0,12,1.5385695343576944,64656.0,10,693,2310,15506,0.09616616341842804,0.0,29137.0,4758,0,0,0,10.547098001902949,42104,0.0,4.0,0,2788,25103,1055.0,0.0,217.0,0,0,0.47288296860133205,2,97,98205,8.979044340959708,0,0,0.0,3420,0,242,0,0.0964968444159883,7565,13,0,9.048525214081828,0,-1.0,0.7711566960455503,229,17228,0.0,126,2,1050,6225.0,3137,31152,22141.0,1,1187,0.0,34104,135,4,5.0,2,211,4.527117031398668,2010,988,5970,3128,12,109290,70,0.0,29129,4934,0,0,10007,10007
13,180007,0,9588,1062,2,7,64636.653422787196,30227.07336378807,19.23327507270851,33593.651382297554,0.7394821155694805,3.402923221333333E8,2,100000,UNIFORM,1,0,806,1855,26987,10,0,268,2877.0,0,5.0,13,2697,2,37022,37803,91,278,29570,1150,0,268,37116,404.0,37025,0,12,1.5225704085680285,64352.0,10,718,3822,15878,0.09971830985915493,0.0,29959.0,4777,2,0,0,9.832391713747645,43630,2.0,7.0,0,2826,24726,1069.0,0.0,220.0,0,0,0.5018832391713748,2,92,96058,9.023258239466,0,0,0.0,3341,398,242,0,0.10047846889952153,8804,9,0,8.985875706214689,383,-1.0,0.760174533915113,234,18050,0.0,140,2,1050,6236.0,3201,31039,22447.0,0,1207,0.0,38344,126,9,5.0,5,212,4.498116760828625,2074,662,6123,3129,13,106500,70,0.0,29950,4963,0,0,9864,9864
14,180005,0,9838,1079,0,4,63645.55589990732,29474.944830453343,17.968754051826757,32250.874170528266,0.7316133668280765,3.02707432E8,2,100000,UNIFORM,1,0,793,1770,26160,10,0,268,2834.0,0,5.0,13,2657,2,35176,0,107,299,28863,1298,0,265,35424,393.0,35176,0,12,1.5357425272813539,63294.0,10,678,1825,15828,0.09883667674269488,0.0,29240.0,4922,0,0,0,10.036144578313253,44658,0.0,4.0,0,2784,23989,1083.0,0.0,209.0,0,0,0.43836886005560705,2,96,98341,9.006200447245375,0,0,0.0,3292,0,242,0,0.09916674297225529,7784,13,0,9.025023169601482,0,-1.0,0.7640360588328325,225,17693,0.0,128,2,1050,6022.0,3140,31310,21782.0,0,1165,0.0,38953,129,4,5.0,2,202,4.561631139944393,1952,689,5617,3128,13,109170,70,0.0,29232,4891,0,0,9861,9861
15,180003,0,8429,929,2,5,71203.30442949408,34684.35392846126,24.403682221035773,35203.7904628633,0.7881295928973733,3.1146381546666664E8,2,100000,UNIFORM,1,0,880,2563,27484,10,0,268,3604.0,0,5.0,13,3406,1,36008,20793,163,376,33830,992,0,340,35919,604.0,35972,0,12,1.5402431517389965,70816.0,10,817,2726,16426,0.0992733490061979,0.0,34375.0,4195,2,0,0,10.092572658772873,58680,2.0,5.0,0,3161,24540,934.0,0.0,292.0,0,0,0.48439181916038754,2,110,84204,8.992169889666627,0,0,0.0,4144,392,242,0,0.0999466097170315,8550,9,0,9.051668460710442,400,-1.0,0.7682363804247461,297,17692,0.0,181,2,1050,7314.0,3653,36011,24911.0,3,1455,0.0,35408,157,7,5.0,4,185,4.515608180839613,2244,657,7075,3129,13,93580,70,0.0,34368,5111,0,0,10045,10045
16,180001,0,9903,1086,0,4,62720.4135985267,29341.564660506916,19.22684753934322,32758.728103130754,0.7966864540817248,3.3483783253333336E8,2,100000,UNIFORM,1,0,787,1910,26600,10,0,268,2965.0,0,5.0,13,2789,1,33620,50431,96,293,28698,2621,0,279,33955,473.0,33650,0,12,1.5285758658176736,62396.0,10,729,3560,15717,0.09882609882609883,0.0,29099.0,4947,0,0,0,10.109576427255986,45507,0.0,4.0,0,2752,24431,1090.0,0.0,246.0,0,0,0.4447513812154696,2,99,98911,8.996162778955872,0,0,0.0,3415,0,242,0,0.09915400709542437,7299,12,0,9.044198895027625,0,-1.0,0.756114605171209,244,16949,0.0,150,2,1050,6270.0,3106,29971,21295.0,0,1137,0.0,39032,137,4,5.0,3,198,4.55524861878453,2027,938,5647,3128,13,109890,70,0.0,29090,4801,0,0,10073,10073
17,180011,0,9495,1032,4,4,66102.93221996124,30556.575955450237,18.206181585192216,33576.8605629845,0.8419691189967995,3.144198453333333E8,2,100000,UNIFORM,1,0,811,2106,26291,10,0,268,3105.0,0,5.0,13,2922,1,35207,54791,278,291,29888,1256,0,293,35464,484.0,35284,0,12,1.5315503875968992,65689.0,10,756,1794,15626,0.09803362781419207,0.0,30301.0,4630,4,0,0,10.400193798449612,54720,4.0,4.0,0,2843,23886,1036.0,0.0,242.0,0,0,0.5135658914728682,2,106,94537,8.981253291205897,0,0,0.0,3561,2195,242,0,0.09871855719031798,9218,6,0,8.972868217054264,454,-1.0,0.7603875968992249,262,19337,0.0,159,2,1050,6499.0,3256,32374,22857.0,0,1370,0.0,38335,143,8,5.0,3,216,4.486434108527132,2079,735,6835,3129,13,105270,70,0.0,30293,4975,0,0,10175,10175
18,180009,0,9179,1068,2,4,66357.70733426967,31334.042484366488,17.125464644494297,32911.91178558052,0.757726463619733,3.482800432E8,2,100000,UNIFORM,1,0,819,2053,25517,10,0,268,3340.0,0,5.0,13,3149,1,36595,77039,108,329,30589,1263,0,314,36804,479.0,36819,0,12,1.5452786377708978,65963.0,10,764,7590,15618,0.10422562701278423,0.0,31053.0,4778,2,0,0,9.851123595505618,48296,2.0,4.0,0,2900,22846,1072.0,0.0,246.0,0,0,0.5262172284644194,2,106,91949,8.970693975378582,0,0,0.0,3811,301,242,0,0.10474982931824832,8645,8,0,8.995318352059925,302,-1.0,0.7784829721362229,271,20108,0.0,158,2,1050,6838.0,3325,33371,21813.0,1,1294,0.0,36612,150,6,5.0,3,211,4.47378277153558,2157,1021,6803,3129,13,102470,70,0.0,31042,5005,0,0,10125,10125
19,180032,0,9387,1032,0,1,66113.44596414728,30958.548822200915,17.034640115163146,34618.24598449613,0.8005762159646359,3.2473232746666664E8,2,100000,UNIFORM,1,0,828,1999,26729,10,0,268,3153.0,0,5.0,13,2963,1,36623,36316,105,301,30217,1895,0,295,36506,494.0,36622,0,12,1.5353417406196481,65746.0,10,778,6816,15877,0.09904981284192341,0.0,30669.0,4601,0,0,0,10.151162790697674,45430,0.0,1.0,0,2872,24159,1033.0,0.0,252.0,0,0,0.5416666666666666,2,98,93713,9.002982848620432,0,0,0.0,3617,0,242,0,0.0991362763915547,8001,15,0,8.916666666666666,0,-1.0,0.7676319476879963,288,22023,0.0,162,2,1050,6639.0,3262,31540,21389.0,1,1332,0.0,34756,149,1,5.0,0,211,4.458333333333333,2139,1398,7261,3129,13,104190,70,0.0,30662,4894,0,0,10039,10039
