SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180102,0,2769,2788,1,39,115972.67895193688,12039.855517515349,24.200386457030554,109329.23181169297,0.5978888810413441,3.9301834773333335E8,2,100000,UNIFORM,1,0,4583,770,66630,10,0,0,3647.0,0,5.0,10,3462,5,110322,74612,80,609,6366,621,0,0,106367,0.0,109857,2,9,10.0,115734.0,10,677,934,37920,0.501709555515566,0.0,11799.0,0,1,0,0,19.931492109038736,35105,1.0,35.0,0,0,56298,2827.0,0.0,0.0,0,0,5.0,10,84,0,0.0,0,0,0.0,3543,1274,162,0,0.5052706807218152,0,9,2,0.0,562,-1.0,5.0,125,38262,4.0,0,0,0,8388.0,0,6640,0.0,2,13140,0.0,52078,106,40,5.0,34,2757,0.0,4058,560,42298,3107,10,55570,70,1.4145271942853102E-4,11791,24854,0,1632,100010,100010
1,180099,0,2751,2769,3,34,116012.15276561935,13025.701768084333,11.44574896526903,107879.2345940773,0.7214662366325999,3.6624832053333336E8,2,100000,UNIFORM,1,0,4457,836,66794,10,0,0,3863.0,0,5.0,10,3691,2,107166,59357,183,742,7934,997,0,0,103395,0.0,106677,1,9,10.0,115726.0,10,691,1240,37590,0.5016304347826087,0.0,12790.0,0,3,0,0,19.934994582881906,39488,3.0,32.0,0,0,56910,2803.0,0.0,0.0,0,0,5.0,10,81,0,0.0,0,0,0.0,3971,1590,162,0,0.5049487133345331,0,8,1,0.0,272,-1.0,5.0,139,36980,2.0,0,0,0,8715.0,0,8128,0.0,2,12854,0.0,53213,113,37,5.0,32,2726,0.0,3950,556,40633,3107,10,55200,70,7.131141695785496E-5,12786,24947,0,7489,100010,100010
2,180062,0,2833,2752,3,27,117992.64171875,11535.994013060359,12.570643633125558,110804.49019585755,0.7443120917437898,3.8448586506666666E8,2,100000,UNIFORM,1,0,4547,892,67500,10,0,0,3398.0,0,5.0,10,3214,3,111198,78023,208,605,6086,561,0,0,106808,0.0,110919,3,9,10.0,117698.0,10,728,916,37818,0.4927484333034915,0.0,11327.0,0,3,0,0,20.29360465116279,47923,3.0,24.0,0,0,56855,2779.0,0.0,0.0,0,0,5.0,10,88,0,0.0,0,0,0.0,3657,435,162,0,0.4954585930543188,0,8,3,0.0,338,-1.0,5.0,148,38724,3.0,0,0,0,8725.0,0,7144,0.0,2,12968,0.0,49990,108,30,5.0,24,2721,0.0,4232,578,42885,3107,10,55850,70,2.1578076674099114E-4,11318,24930,0,0,100010,100010
3,180002,0,2800,2765,0,33,116429.9513721519,12502.746477857143,15.290335119685603,109028.7944198915,0.6796460786413662,3.9213514293333334E8,2,100000,UNIFORM,1,0,4557,806,66059,10,0,0,3614.0,0,5.0,10,3427,4,108249,71366,142,651,6984,757,0,0,104024,0.0,107942,3,9,10.0,116135.0,10,733,1279,37901,0.4968553459119497,0.0,12255.0,0,0,0,0,20.125497287522602,43007,0.0,29.0,0,0,56199,2798.0,0.0,0.0,0,0,5.0,10,86,0,0.0,0,0,0.0,3706,2454,162,0,0.49982136477313327,0,9,3,0.0,480,-1.0,5.0,145,38983,4.0,0,0,0,8660.0,0,7361,0.0,1,12943,0.0,56931,115,33,5.0,29,2713,0.0,4110,606,42576,3107,10,55650,70,2.1443888491779842E-4,12244,24943,0,0,100010,100010
4,180095,0,2739,2766,0,34,116735.33373825018,12382.39547754655,16.802214298609858,109386.14079718004,0.6095380951408642,3.81618584E8,2,100000,UNIFORM,1,0,4547,899,66835,10,0,0,3595.0,0,5.0,10,3410,4,108950,76593,154,637,6624,517,0,0,104904,0.0,108582,0,9,10.0,116506.0,10,724,749,37792,0.5024523160762943,0.0,12139.0,0,0,0,0,19.90166305133767,30178,0.0,33.0,0,0,56450,2800.0,0.0,0.0,0,0,5.0,10,85,0,0.0,0,0,0.0,3738,1466,162,0,0.5055064090991154,0,10,0,0.0,623,-1.0,5.0,148,37878,1.0,0,0,0,8699.0,0,7370,0.0,5,13355,0.0,56277,113,34,5.0,30,2729,0.0,4130,489,42164,3107,10,55050,70,0.0,12134,24847,0,1746,100010,100010
5,179999,0,2841,2809,1,23,115373.94742897828,11820.708191481874,15.428375044060628,107786.6918298327,0.5477019020657826,3.618589696E8,2,100000,UNIFORM,1,0,4488,747,65490,10,0,0,3801.0,0,5.0,10,3637,3,107211,56077,108,671,6986,491,0,0,103504,0.0,106758,3,9,10.0,115105.0,10,688,789,36976,0.49716814159292033,0.0,11546.0,0,1,0,0,20.113563545745816,39541,1.0,18.0,0,0,56771,2832.0,0.0,0.0,0,0,5.0,10,79,0,0.0,0,0,0.0,4005,540,162,0,0.49929502996122666,0,8,3,0.0,354,-1.0,5.0,128,38753,5.0,0,0,0,8685.0,0,7521,0.0,4,11955,0.0,61006,108,24,5.0,20,2770,0.0,3886,578,41957,3107,10,56500,70,2.118494456606172E-4,11538,24898,0,1151,100010,100010
6,180043,0,2830,2860,0,23,114236.65271398601,11054.90200565371,19.079319271836166,107341.16747307693,0.5993051024884914,3.862228741333333E8,2,100000,UNIFORM,1,0,4287,785,64368,10,0,0,3726.0,0,5.0,10,3556,2,107952,55390,189,621,6741,690,0,0,103646,0.0,107616,2,9,10.0,113977.0,10,689,1198,36725,0.5026362038664324,0.0,10838.0,0,0,0,0,19.895104895104897,43039,0.0,19.0,0,0,56341,2883.0,0.0,0.0,0,0,5.0,10,82,0,0.0,0,0,0.0,3810,848,162,0,0.5046385436723263,0,10,2,0.0,554,-1.0,5.0,133,39513,4.0,0,0,0,8437.0,0,6839,0.0,2,10716,0.0,53378,106,23,5.0,21,2824,0.0,3833,577,42595,3107,10,56900,70,1.3874436351023238E-4,10829,24918,0,1435,100010,100010
7,180098,0,2900,2755,7,23,116669.68556116152,12491.223490344828,14.334127000879507,108874.53356116152,0.6557471168423267,4.009695306666667E8,2,100000,UNIFORM,1,0,4669,868,65920,10,0,0,3689.0,0,5.0,10,3510,4,110460,70797,161,668,6821,618,0,0,105913,0.0,110121,2,9,10.0,116427.0,10,735,1402,37561,0.48717948717948717,0.0,12252.0,0,7,0,0,20.52595281306715,32357,7.0,20.0,0,0,55569,2778.0,0.0,0.0,0,0,5.0,10,86,0,0.0,0,0,0.0,3991,673,162,0,0.48988566402814426,0,7,2,0.0,322,-1.0,5.0,143,38276,3.0,0,0,0,8976.0,0,7799,0.0,4,14014,0.0,54755,117,30,5.0,19,2711,0.0,4140,658,42538,3107,10,56550,70,1.4381246854102252E-4,12249,24860,0,1808,100010,100010
8,180095,0,2782,2893,1,33,114164.4767483581,9779.116572609633,14.008508320196182,107236.33899135844,0.7309569839726202,3.873716848E8,2,100000,UNIFORM,1,0,4185,812,64912,10,0,0,3557.0,0,5.0,10,3400,2,106594,63603,107,597,6283,697,0,0,102556,0.0,106152,2,9,10.0,113917.0,10,676,1054,36862,0.5097797356828194,0.0,9563.0,0,1,0,0,19.61631524369167,47085,1.0,29.0,0,0,57399,2926.0,0.0,0.0,0,0,5.0,10,81,0,0.0,0,0,0.0,3790,987,162,0,0.512699246803293,0,9,2,0.0,422,-1.0,5.0,134,39284,4.0,0,0,0,8354.0,0,6891,0.0,5,10145,0.0,55030,103,34,5.0,31,2844,0.0,3786,536,41987,3107,10,56750,70,1.366586949094636E-4,9556,24862,0,4428,100010,100010
9,180099,0,2833,2844,1,33,115029.6901814346,10547.327942463819,12.133116792155489,108158.26587447258,0.6462838880714644,3.814817733333333E8,2,100000,UNIFORM,1,0,4361,780,65830,10,0,0,3450.0,0,5.0,10,3283,0,107333,68870,119,596,6154,811,0,0,103273,0.0,106817,0,9,10.0,114776.0,10,701,1620,37403,0.5009688215606835,0.0,10334.0,0,1,0,0,19.96097046413502,36655,1.0,33.0,0,0,57231,2877.0,0.0,0.0,0,0,5.0,10,79,0,0.0,0,0,0.0,3617,276,162,0,0.5039397653650849,0,9,0,0.0,282,-1.0,5.0,146,38714,0.0,0,0,0,8357.0,0,6866,0.0,2,11432,0.0,55026,107,34,5.0,33,2812,0.0,3934,573,41918,3107,10,56770,70,0.0,10323,24898,0,0,100010,100010
