SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180102,0,2677,2663,439,2044,63175.078889222685,27000.23777101233,19.882615620605907,38170.623571160344,0.7762004875506412,2.6225342346666667E8,2,1000,UNIFORM,1,0,1487,1345,25970,10,0,186,2619.0,0,5.0,8,2435,442,40930,32480,83,247,24132,882,0,271,26407,118.0,36655,141,8,2.2337311659556085,62812.0,10,627,1519,14123,0.49868913857677905,0.0,26738.0,10577,439,0,0,4.146451370634622,48014,439.0,1768.0,0,2608,21634,4707.0,0.0,84.0,12,12,1.0281637251220428,2,61,42342,7.939110945087785,0,0,0.0,2825,622,162,0,0.6578039115428863,13201,6,141,7.919263987983477,200,-1.0,1.0955608359885511,172,14437,276.0,88,2,809,5942.0,2978,24969,11292.0,638,4098,0.0,23248,118,2483,5.0,1602,1398,3.971836274877957,2389,488,11668,3034,8,53400,70,0.006131035864556201,26731,14422,0,2006,207,207
1,180044,0,2789,2819,446,2149,59094.75784214261,26204.777184295446,17.883793855906376,35393.43223199716,0.6832170077001561,2.547556448E8,2,1000,UNIFORM,1,0,1395,1104,24375,10,0,186,2337.0,0,5.0,8,2163,424,37114,28692,73,269,23996,742,0,231,25819,110.0,33282,106,7,2.245451149885278,58758.0,10,534,1334,13642,0.5026747503566333,0.0,25967.0,11152,446,0,0,4.133380631429585,32303,446.0,1934.0,0,2557,20530,4968.0,0.0,77.0,12,12,1.043987229514012,2,56,44400,7.943707422015059,0,0,0.0,2449,382,162,0,0.6600024381323906,10867,7,106,7.891096133380631,169,-1.0,1.1065311349447735,145,14183,215.0,63,2,809,5268.0,2882,23643,10727.0,504,3645,0.0,23431,108,2595,5.0,1725,1483,3.9560127704859878,2189,407,10546,3034,8,56080,70,0.004483282674772037,25957,14468,0,1466,209,209
2,180045,0,2886,2736,505,2087,59622.72298135964,26340.710456340956,17.761872778183587,34965.650771929824,0.6196757386860563,2.337823792E8,2,1000,UNIFORM,1,0,1227,1197,24616,10,0,186,2711.0,0,5.0,8,2533,438,35837,29155,75,297,24522,810,0,267,25256,108.0,32569,120,8,2.104360079575597,59281.0,10,611,1416,13189,0.48665955176093917,0.0,26057.0,11022,505,0,0,3.907529239766082,56006,505.0,1872.0,0,2548,21405,4823.0,0.0,81.0,9,9,0.9714912280701754,2,58,45502,8.115731115731116,0,0,0.0,2800,392,162,0,0.6486486486486487,9137,6,120,8.070175438596491,183,-1.0,1.0366931918656057,161,13590,215.0,78,2,809,5665.0,2896,24667,12587.0,496,2657,0.0,22955,117,2592,5.0,1649,1419,4.0285087719298245,2153,476,9799,3033,8,56220,70,0.00501321311985077,26046,13662,0,1517,191,191
3,180097,0,2851,2783,482,2199,58308.22752964427,25529.004004559803,15.771367528562838,35124.59302479339,0.5791423801394536,2.5055879306666666E8,2,1000,UNIFORM,1,0,1383,1233,24568,10,0,186,2462.0,0,5.0,8,2292,466,37313,30100,69,270,23367,841,0,246,25637,110.0,33630,143,8,2.195789819916125,58006.0,10,581,1384,13868,0.4939652112176074,0.0,25286.0,11116,482,0,0,4.093065037729069,34281,482.0,1944.0,0,2517,20887,4982.0,0.0,79.0,9,9,1.0057491915199426,2,51,44923,7.95826025955805,0,0,0.0,2597,431,162,0,0.6571256764882742,10999,6,143,7.989220265900108,176,-1.0,1.07677548447222,151,13325,255.0,69,2,809,5423.0,2827,23166,11923.0,529,3562,0.0,23132,106,2681,5.0,1733,1425,3.9942508084800576,2151,442,10070,3033,8,56340,70,0.00573606551190611,25279,14342,0,1521,203,203
4,180091,0,2629,2540,458,2100,63303.40972834646,27145.972016736403,25.796970881325223,37185.33465826771,0.6430733543711274,2.57998664E8,2,1000,UNIFORM,1,0,1331,1332,25789,10,0,186,2666.0,0,5.0,8,2486,446,38446,32017,87,277,24877,1005,0,277,25620,128.0,34786,143,8,2.3106863135536972,62933.0,10,619,1693,13423,0.4913909847165796,0.0,26855.0,9975,458,0,0,4.398425196850393,39331,458.0,1842.0,0,2736,21742,4640.0,0.0,87.0,14,14,1.0728346456692914,2,60,40493,7.852034994294408,0,0,0.0,2849,648,162,0,0.6597644622751391,12097,6,143,7.81496062992126,210,-1.0,1.1373423602814283,181,13603,258.0,89,2,809,5868.0,3123,26118,12164.0,604,3399,0.0,22860,121,2558,5.0,1654,1341,3.927165354330709,2294,487,10794,3034,8,51690,70,0.0063488212220469895,26848,14834,0,2012,217,217
5,180056,0,2952,2846,455,2147,58496.023664089946,24804.017642953928,21.753767023809523,34732.35187174982,0.6048427427318814,2.4980984053333333E8,2,1000,UNIFORM,1,0,1152,1305,24262,10,0,186,2494.0,0,5.0,8,2319,460,36448,29478,67,274,23330,919,0,249,25332,116.0,32821,142,8,2.2088884005823055,58124.0,10,592,1475,13004,0.49085891686788546,0.0,24566.0,11373,455,0,0,4.11841180604357,34474,455.0,1907.0,0,2483,21278,4993.0,0.0,78.0,11,11,1.0038650737877723,2,54,46236,7.974593495934959,0,0,0.0,2620,559,162,0,0.6485714285714286,9314,7,142,7.974349964862966,200,-1.0,1.0876479797841074,146,14340,240.0,74,2,809,5352.0,2815,23696,11933.0,558,2393,0.0,22970,109,2602,5.0,1687,1462,3.996134926212228,2043,468,9931,3033,8,57980,70,0.005783843042377046,24557,14301,0,2141,207,207
6,180093,0,2817,2848,407,2183,59846.25520962079,25138.578277600285,19.577830284675954,36534.49706495787,0.6610006648845195,2.4365897333333334E8,2,1000,UNIFORM,1,0,1224,1224,25563,10,0,186,2429.0,0,5.0,8,2255,447,38298,28736,71,262,23407,865,0,244,25520,112.0,33665,147,8,2.3738883431999787,59474.0,10,597,1483,12943,0.5027360988526037,0.0,24884.0,11009,407,0,0,4.509129213483146,40538,407.0,1901.0,0,2566,22067,5031.0,0.0,77.0,12,12,1.1344803370786516,2,56,43780,7.777067802626908,0,0,0.0,2515,641,162,0,0.6587522713506966,10682,7,147,7.679775280898877,205,-1.0,1.1684143460139638,153,13739,282.0,65,2,809,5314.0,2875,23223,11296.0,632,2935,0.0,22776,109,2590,5.0,1736,1595,3.8655196629213484,2105,458,10515,3035,8,56650,70,0.0059997735934493035,24877,14663,0,2113,226,226
7,180095,0,2781,2841,474,2237,58560.42165399507,25575.700645810863,20.186471258850354,35045.79337064414,0.648006623862801,2.213688864E8,2,1000,UNIFORM,1,0,1233,1137,24595,10,0,186,2537.0,0,5.0,8,2353,457,37121,28854,70,280,23813,821,0,248,25516,110.0,33210,136,8,2.0605803255484783,58243.0,10,595,1372,13516,0.5053361792956244,0.0,25323.0,11538,474,0,0,3.681450193593805,34477,474.0,1989.0,0,2439,21380,5078.0,0.0,77.0,9,9,0.938753959873284,2,55,45744,8.162891046386193,0,0,0.0,2637,499,162,0,0.6662666506660266,9423,7,136,8.110876451953537,204,-1.0,1.0089171974522293,155,14305,248.0,72,2,809,5447.0,2768,23477,11414.0,568,2731,0.0,22979,113,2711,5.0,1780,1454,4.061246040126716,2117,469,9998,3033,8,56220,70,0.005376344086021506,25317,13555,0,2210,183,183
8,180107,0,2994,2911,475,2176,57362.525080384745,24662.432323313293,18.674998246844318,33904.90773651666,0.6667501577429938,2.2630518506666666E8,2,1000,UNIFORM,1,0,1183,1284,24372,10,0,186,2459.0,0,5.0,8,2287,470,36656,28462,70,285,23138,858,0,247,25715,105.0,32739,107,8,2.091076356945722,57006.0,10,589,1416,13230,0.49297205757832346,0.0,24374.0,11911,475,0,0,3.766403297835795,59385,475.0,1977.0,0,2420,21514,5087.0,0.0,76.0,6,6,0.908278941944349,2,51,48056,8.142284569138276,0,0,0.0,2630,520,162,0,0.6500701262272089,8800,7,107,8.13397457918241,184,-1.0,1.0299406205569959,149,13190,199.0,70,2,809,5352.0,2731,23435,11333.0,416,2389,0.0,23409,108,2651,5.0,1706,1423,4.091721058055651,2038,458,8998,3032,8,59050,70,0.004190151290418273,24367,13646,0,1797,186,186
9,180004,0,2788,2836,444,2227,58865.59070239774,24591.145819942612,17.82716298975286,34887.114598025386,0.6719709686285689,2.3497882613333333E8,2,1000,UNIFORM,1,0,1224,1175,24340,10,0,186,2473.0,0,5.0,8,2302,477,36744,29941,79,272,22982,905,0,246,25307,105.0,33500,118,8,2.1134471331903875,58515.0,10,591,1459,12942,0.5042674253200569,0.0,24346.0,11432,444,0,0,3.7923131170662905,36400,444.0,2006.0,0,2462,21086,5063.0,0.0,75.0,7,7,0.9689703808180536,2,53,45466,8.11154949784792,0,0,0.0,2626,689,162,0,0.6638939119951778,9107,7,118,8.057475317348379,182,-1.0,1.0348082760157056,144,14283,221.0,71,2,809,5428.0,2775,23897,11558.0,465,2664,0.0,22627,109,2671,5.0,1750,1480,4.031029619181947,2116,453,10099,3033,8,56240,70,0.004665745959463999,24336,13672,0,3022,191,191
