SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180110,0,326,2877,1,35,122687.55625616961,13432.627095092024,12.95975640629824,115687.45457351407,0.6373435094480485,4.3716056853333336E8,2,100000,UNIFORM,1,0,4574,680,71416,10,0,0,3498.0,0,5.0,10,3288,5,115901,79841,102,648,6305,532,0,0,110532,0.0,115542,3,9,10.0,122459.0,10,670,1062,39097,0.8982204183577895,0.0,13180.0,0,1,0,0,11.13312478275982,46821,1.0,30.0,0,0,58866,2912.0,0.0,0.0,0,0,5.0,10,87,0,0.0,0,0,0.0,3539,1159,162,0,0.8993516517443656,0,9,3,0.0,479,-1.0,5.0,138,39063,5.0,0,0,0,8583.0,0,7016,0.0,6,15945,0.0,57308,106,36,5.0,30,2847,0.0,4265,559,43882,3107,10,32030,70,2.0602980564521668E-4,13175,25674,0,1882,100010,100010
1,180107,0,310,2879,2,33,122590.8300559222,12878.828093548387,13.64135545905707,115073.26817158736,0.584813588366005,3.899310368E8,2,100000,UNIFORM,1,0,4338,742,71933,10,0,0,3609.0,0,5.0,10,3412,1,114925,64967,79,662,6928,640,0,0,109943,0.0,114410,4,9,10.0,122354.0,10,693,1018,38552,0.9027908435246159,0.0,12515.0,0,2,0,0,11.076415422021535,40295,2.0,29.0,0,0,59926,2912.0,0.0,0.0,0,0,5.0,10,82,0,0.0,0,0,0.0,3857,677,162,0,0.9038461538461539,0,9,4,0.0,451,-1.0,5.0,133,38889,4.0,0,0,0,8757.0,0,7503,0.0,2,14422,0.0,60333,109,35,5.0,32,2834,0.0,4100,518,42785,3107,10,31890,70,2.745744096650192E-4,12511,25796,0,1271,100010,100010
2,180107,0,320,2851,1,48,123105.481914416,14381.647825,12.719862422360249,115475.76898491757,0.6867624563465277,3.8810322506666666E8,2,100000,UNIFORM,1,0,4553,789,71466,10,0,0,3723.0,0,5.0,10,3515,8,114907,76261,95,650,6721,687,0,0,109782,0.0,114192,1,9,10.0,122825.0,10,716,1093,38655,0.8990854619993692,0.0,14094.0,0,1,0,0,11.122413188354964,42425,1.0,45.0,0,0,59638,2899.0,0.0,0.0,0,0,5.0,10,90,0,0.0,0,0,0.0,3875,4436,162,0,0.9006211180124224,0,9,1,0.0,431,-1.0,5.0,135,39152,3.0,0,0,0,8974.0,0,7633,0.0,2,15081,0.0,57809,109,49,5.0,40,2807,0.0,4273,576,43573,3107,10,31710,70,6.897978892184589E-5,14079,25728,0,0,100010,100010
3,180086,0,335,2871,1,35,122951.76577568792,12012.025211940298,14.577264034546577,115705.26459456635,0.5204943409740228,3.9731753973333335E8,2,100000,UNIFORM,1,0,4366,777,71382,10,0,0,3471.0,0,5.0,10,3276,6,116493,78838,98,618,5758,694,0,0,111515,0.0,116046,2,9,10.0,122661.0,10,723,811,38827,0.8955084217092951,0.0,11827.0,0,1,0,0,11.166840822013237,36753,1.0,30.0,0,0,59722,2906.0,0.0,0.0,0,0,5.0,10,84,0,0.0,0,0,0.0,3597,1525,162,0,0.8966687230104874,0,9,2,0.0,610,-1.0,5.0,128,39532,5.0,0,0,0,8752.0,0,7253,0.0,6,14183,0.0,60690,104,36,5.0,29,2836,0.0,4321,572,43877,3107,10,32060,70,1.3762730525736306E-4,11822,25839,0,2236,100010,100010
4,180112,0,324,2869,2,43,122588.07286301847,13735.83674382716,12.642781964175418,114343.49411258279,0.6104244017655477,4.012853456E8,2,100000,UNIFORM,1,0,4431,738,70830,10,0,0,3836.0,0,5.0,10,3633,5,113607,78108,101,719,6767,610,0,0,109314,0.0,113072,3,9,10.0,122303.0,10,692,920,37846,0.8985280300657689,0.0,13551.0,0,2,0,0,11.1289647960962,38814,2.0,40.0,0,0,58620,2912.0,0.0,0.0,0,0,5.0,10,77,0,0.0,0,0,0.0,3878,661,162,0,0.8999382334774553,0,9,3,0.0,466,-1.0,5.0,146,38767,3.0,0,0,0,8843.0,0,8209,0.0,3,15243,0.0,63640,109,45,5.0,38,2833,0.0,4167,572,43105,3107,10,31930,70,2.0597322348094748E-4,13510,25753,0,1339,100010,100010
5,180108,0,357,2938,2,25,120370.12204594963,11916.684319327731,14.442004214328717,113464.91213818925,0.6467495763487995,3.8717568853333336E8,2,100000,UNIFORM,1,0,4165,701,70258,10,0,0,3799.0,0,5.0,10,3606,3,114248,55924,80,601,6935,809,0,0,109450,0.0,113809,1,9,10.0,120057.0,10,711,1269,37762,0.8916540212443096,0.0,11744.0,0,2,0,0,11.21511232130701,51093,2.0,24.0,0,0,60523,2963.0,0.0,0.0,0,0,5.0,10,80,0,0.0,0,0,0.0,3746,178,162,0,0.8925346177001806,0,8,1,0.0,183,-1.0,5.0,133,39556,1.0,0,0,0,8590.0,0,6826,0.0,4,12313,0.0,61566,110,27,5.0,22,2911,0.0,4025,556,42817,3107,10,32950,70,6.748549061951681E-5,11735,25780,0,0,100010,100010
6,180100,0,303,2881,2,41,122287.0808760847,13203.447514851485,12.958210412147507,115044.68764630337,0.4331208409501478,4.1589657546666664E8,2,100000,UNIFORM,1,0,4283,791,71396,10,0,0,3555.0,0,5.0,10,3355,2,115631,79220,130,638,6536,1280,0,0,111010,0.0,114989,4,9,10.0,122027.0,10,710,1358,38719,0.9048366834170855,0.0,12977.0,0,2,0,0,11.051718153418951,41693,2.0,35.0,0,0,60228,2922.0,0.0,0.0,0,0,5.0,10,84,0,0.0,0,0,0.0,3662,2528,162,0,0.906104741245739,0,9,4,0.0,502,-1.0,5.0,141,39163,6.0,0,0,0,8632.0,0,7270,0.0,4,13663,0.0,61826,110,43,5.0,39,2856,0.0,4150,596,43219,3107,10,31840,70,2.7369141293191924E-4,12973,25785,0,1459,100010,100010
7,180103,0,299,2824,0,42,124630.84025318697,15693.63318394649,14.612415481832544,116513.88147946176,0.5978683917451796,3.879415728E8,2,100000,UNIFORM,1,0,4475,956,72610,10,0,0,3771.0,0,5.0,10,3553,3,115175,81613,111,703,7392,786,0,0,110381,0.0,114739,2,9,10.0,124312.0,10,770,1391,38960,0.904258725584374,0.0,15301.0,0,0,0,0,11.058781869688385,56849,0.0,35.0,0,0,58950,2866.0,0.0,0.0,1,1,5.0,10,93,0,0.0,0,0,0.0,3794,1782,162,0,0.9055292259083728,0,10,2,0.0,620,-1.0,5.0,160,38266,7.0,0,0,0,9163.0,0,8053,0.0,4,16041,0.0,63108,116,42,5.0,39,2785,0.0,4483,616,43510,3107,10,31230,70,2.09351011863224E-4,15289,25769,0,1530,100010,100010
8,180100,0,342,2977,0,31,118879.64081457842,9490.353859649123,11.287585074626866,112618.1017816594,0.5432940297014553,3.892821573333333E8,2,100000,UNIFORM,1,0,4059,724,68274,10,0,0,3369.0,0,5.0,10,3188,3,111800,84476,102,539,5442,705,0,0,107249,0.0,111607,1,9,10.0,118594.0,10,679,837,37604,0.8969569147333534,0.0,9281.0,0,0,0,0,11.148807524353376,37942,0.0,28.0,0,0,59762,3008.0,0.0,0.0,0,0,5.0,10,74,0,0.0,0,0,0.0,3531,1833,162,0,0.897910447761194,0,10,1,0.0,503,-1.0,5.0,129,41089,3.0,0,0,0,8203.0,0,6190,0.0,6,11301,0.0,57950,107,31,5.0,28,2951,0.0,3891,555,43991,3107,10,33190,70,6.648936170212766E-5,9277,25750,0,0,100010,100010
9,180101,0,330,2932,4,36,120570.63351364256,10862.695433333334,13.009162023016353,113872.5829048431,0.5882476037134566,3.99183304E8,2,100000,UNIFORM,1,0,4170,790,70073,10,0,0,3484.0,0,5.0,10,3293,4,111894,76622,101,578,5321,484,0,0,107415,0.0,111550,2,9,10.0,120354.0,10,722,823,37788,0.8988350705088902,0.0,10696.0,0,4,0,0,11.125511596180083,37210,4.0,34.0,0,0,59916,2968.0,0.0,0.0,0,0,5.0,10,79,0,0.0,0,0,0.0,3622,537,162,0,0.9000605693519079,0,9,2,0.0,376,-1.0,5.0,138,39617,2.0,0,0,0,8646.0,0,6713,0.0,3,13013,0.0,59753,110,40,5.0,32,2898,0.0,4193,551,43409,3107,10,32620,70,1.3460761879122358E-4,10692,25765,0,0,100010,100010
