SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180662,0,64,63,62,361,873621.6452698413,268341.388625,23.969756363636364,573116.0363492063,0.8176654104205197,1.087641616E8,2,1000,UNIFORM,1,0,6021,2284,353744,10,0,265,14910.0,0,5.0,20,14590,25,593930,391557,446,5988,266275,851,0,1523,345158,4187.0,410996,26,19,6.991382252559727,872832.0,10,1332,1316,209300,0.49606299212598426,0.0,267607.0,88,62,0,0,14.126984126984127,280875,62.0,322.0,0,103748,350000,424.0,0.0,1662.0,0,0,3.6031746031746033,14,89,378,3.109375,0,0,0.0,14938,1896,242,0,0.8836363636363637,6467,16,26,2.8412698412698414,417,-1.0,3.4937713310580203,897,214527,39.0,276,14,1050,19677.0,105545,300312,98949.0,41,37563,0.0,342161,314,423,5.0,336,63,1.3968253968253967,3276,740,218629,3142,20,1270,70,0.01123110151187905,267598,2264,0,6304,715,715
1,180239,0,137,140,27,647,570561.2883714286,91201.90271532847,27.463109358569927,480338.1330857143,0.6062475078478659,1.1732424053333333E8,2,1000,UNIFORM,1,0,3976,1328,331405,10,0,266,10278.0,0,5.0,20,10036,11,417847,353317,255,4213,89701,637,0,1080,350516,2055.0,356965,28,19,7.066430239598651,570205.0,10,1055,870,152515,0.5054151624548736,0.0,90743.0,204,27,0,0,14.035714285714286,74965,27.0,605.0,0,16523,328724,787.0,0.0,1062.0,2,2,3.5428571428571427,14,78,801,2.897810218978102,0,0,0.0,11504,2030,242,0,0.8559411146161935,2882,18,28,2.8857142857142857,511,-1.0,3.5352478159328777,670,158640,42.0,115,14,1050,15345.0,18198,90322,68652.0,35,16695,0.0,349995,293,674,5.0,636,129,1.457142857142857,2663,651,148339,3141,20,2770,70,0.007451564828614009,90732,2036,0,2201,723,723
2,180683,0,138,136,31,594,704660.0804852941,89751.80782608695,40.38103559510567,605772.8517720589,0.6292145901995111,1.1655389813333334E8,2,1000,UNIFORM,1,0,3661,1199,338763,10,0,266,10132.0,0,5.0,20,9864,19,630851,367098,280,4567,87591,748,0,1211,355357,1966.0,414120,31,19,6.825504538644576,704074.0,10,1136,943,251500,0.49635036496350365,0.0,89398.0,201,31,0,0,13.985294117647058,73630,31.0,533.0,0,16072,335472,730.0,0.0,1019.0,2,2,3.5220588235294117,14,92,831,3.050724637681159,0,0,0.0,11075,2052,242,0,0.8464961067853171,9701,18,31,3.014705882352941,637,-1.0,3.4099762051643605,803,264206,61.0,163,14,1050,15347.0,18917,98603,100680.0,25,15830,0.0,350324,312,625,5.0,575,136,1.4779411764705883,3018,683,266572,3141,20,2740,70,0.008816457387122629,89381,2196,0,7927,698,698
3,180516,0,105,144,35,654,601593.4634166666,85928.97527619047,16.391216417910446,520511.8041666667,0.6453381749226214,9.049005173333333E7,2,1000,UNIFORM,1,0,4265,1272,326078,10,0,266,13242.0,0,5.0,20,12970,11,503363,342999,226,4504,84559,846,0,1249,349408,2292.0,366067,36,19,6.874901583413525,601187.0,10,1082,1345,189991,0.5783132530120482,0.0,85635.0,223,35,0,0,11.8125,63566,35.0,600.0,0,12319,323349,798.0,0.0,1171.0,1,1,3.451388888888889,14,89,785,3.066666666666667,0,0,0.0,13191,2190,242,0,0.8880597014925373,5407,18,36,3.2152777777777777,582,-1.0,3.4372320881812617,1006,194365,54.0,177,14,1050,17374.0,14954,80903,76013.0,30,15389,0.0,348093,318,689,5.0,643,142,1.5486111111111112,2979,674,194067,3140,20,2490,70,0.009028794533918985,85626,2162,0,2801,705,705
4,180584,0,118,122,28,590,709189.5121229507,110167.12053389831,28.663509324009322,613409.4739672132,0.5445354968829996,1.0957284E8,2,1000,UNIFORM,1,0,3480,1249,353059,10,0,266,10503.0,0,5.0,20,10219,15,574705,346294,420,4137,107066,777,0,1328,347986,1879.0,379180,37,19,7.241182078169685,708749.0,10,1194,1164,216048,0.5083333333333333,0.0,109045.0,174,28,0,0,14.188524590163935,215303,28.0,528.0,0,25969,350282,712.0,0.0,913.0,1,1,3.5737704918032787,14,96,668,2.8135593220338984,0,0,0.0,10072,2191,242,0,0.8624708624708625,6538,18,37,2.7540983606557377,638,-1.0,3.621544327931363,1025,257547,62.0,148,14,1050,14538.0,28231,95547,99083.0,37,17335,0.0,345666,334,618,5.0,575,122,1.4262295081967213,3140,720,259951,3141,20,2400,70,0.010399562123700055,109033,2209,0,4309,742,742
5,180688,0,115,107,52,563,653617.4358130841,106883.11820869565,21.109078853046594,538167.0239626168,0.8182836405961122,1.1630683893333334E8,2,1000,UNIFORM,1,0,5827,1491,311863,10,0,266,13086.0,0,5.0,20,12822,21,583973,344632,336,6969,105204,894,0,1249,349105,3927.0,373824,37,19,7.147414548641542,653197.0,10,1133,976,238271,0.481981981981982,0.0,106494.0,156,52,0,0,14.74766355140187,79026,52.0,508.0,0,29942,308794,670.0,0.0,1577.0,1,1,3.542056074766355,14,84,638,2.7130434782608694,0,0,0.0,13523,3383,242,0,0.8626045400238949,7638,17,37,3.046728971962617,495,-1.0,3.5595968448729183,840,224598,55.0,169,14,1050,17825.0,32474,115467,103529.0,28,29381,0.0,347208,301,615,5.0,542,106,1.4579439252336448,3046,655,225690,3141,20,2220,70,0.010816965556504412,106486,2234,0,13464,733,733
6,180606,0,109,104,34,576,702164.9754519231,144505.4159724771,50.80694653705954,568640.1772403846,0.8299132501909736,1.2142816853333333E8,2,1000,UNIFORM,1,0,5484,1676,339427,10,0,265,13708.0,0,5.0,20,13435,21,577467,378563,340,6447,141677,928,0,1295,348114,3515.0,400116,45,19,7.158069013593587,701884.0,10,1151,890,215596,0.48826291079812206,0.0,143818.0,141,34,0,0,14.884615384615385,213097,34.0,512.0,0,29525,336391,680.0,0.0,1473.0,1,1,3.644230769230769,14,86,578,2.706422018348624,0,0,0.0,14054,3595,242,0,0.8675577156743621,5855,18,45,2.7211538461538463,649,-1.0,3.5717148832345766,938,227594,64.0,179,14,1049,18404.0,32817,133729,103573.0,31,29057,0.0,344025,309,610,5.0,555,103,1.3557692307692308,3074,680,228548,3142,20,2130,70,0.01309049516220831,143811,2218,0,4914,733,733
7,180367,0,139,132,40,636,657223.8232121213,65205.709697841725,14.982365364308341,583682.8763787879,0.5712172371136757,9.612316906666666E7,2,1000,UNIFORM,1,0,3120,1040,345037,10,0,266,8796.0,0,5.0,20,8536,11,593012,372354,264,3473,63847,707,0,1159,350420,1533.0,411884,31,19,7.078997737950235,656605.0,10,1056,765,214486,0.4870848708487085,0.0,64931.0,214,40,0,0,14.363636363636363,57455,40.0,582.0,0,15267,342016,768.0,0.0,822.0,2,2,3.378787878787879,14,83,813,2.8633093525179856,0,0,0.0,9902,1958,242,0,0.853220696937698,5466,18,31,3.143939393939394,586,-1.0,3.5339307464764227,719,237657,54.0,120,14,1050,14112.0,17158,73381,99927.0,39,11733,0.0,345210,310,676,5.0,625,131,1.621212121212121,3038,628,238054,3139,20,2710,70,0.008341759352881698,64924,2191,0,4130,723,723
8,180472,0,132,120,26,620,648077.9917166667,104216.49979545454,14.71912026726058,553224.658375,0.8443994813241802,1.3233894826666667E8,2,1000,UNIFORM,1,0,5273,1468,323083,10,0,265,13535.0,0,5.0,20,13275,23,610870,352027,288,5614,103099,735,0,1249,347811,3215.0,378491,31,19,7.004710397766923,647677.0,10,1101,1013,216106,0.47619047619047616,0.0,103936.0,196,26,0,0,14.558333333333334,67203,26.0,568.0,0,17800,319831,740.0,0.0,1443.0,0,0,3.3666666666666667,14,84,764,3.037878787878788,0,0,0.0,14288,2790,242,0,0.8530066815144766,5316,18,31,3.025,539,-1.0,3.4882240055826936,679,226453,52.0,143,14,1050,18505.0,20767,94724,92454.0,27,24240,0.0,345870,302,646,5.0,597,120,1.6333333333333333,3000,654,229674,3139,20,2520,70,0.008198889182755884,103927,2201,0,2855,716,716
9,180691,0,172,150,31,637,498357.2439266667,105896.68533139535,15.182035353535353,407848.6108133333,0.37269679216096163,1.2774380426666667E8,2,1000,UNIFORM,1,0,2727,1040,326288,10,0,266,8655.0,0,5.0,20,8411,10,422833,321225,149,1871,104742,581,0,1109,348459,1242.0,339217,13,19,6.91862459269422,497768.0,10,1003,827,97689,0.4658385093167702,0.0,105434.0,224,31,0,0,15.293333333333333,45840,31.0,610.0,0,25487,324479,787.0,0.0,728.0,0,0,3.506666666666667,14,70,921,2.808139534883721,0,0,0.0,9068,1399,242,0,0.8262626262626263,1254,18,13,2.92,449,-1.0,3.454038758360487,619,93596,27.0,118,14,1049,13090.0,26268,90299,56852.0,40,8454,0.0,349235,293,668,5.0,627,127,1.4933333333333334,2902,635,80952,3140,20,3220,70,0.0032226078334159644,105403,1703,0,2047,707,707
