SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
10,180023,0,10482,1191,108,608,56977.552562552475,24534.547281053234,22.054827669707,31286.598781696055,0.6484795770104428,1.7945979146666667E8,2,1000,UNIFORM,1,0,617,1996,24286,10,0,266,2568.0,0,5.0,13,2413,135,34734,26091,93,267,23926,1460,0,241,25895,108.0,31564,27,12,1.5080657472902141,56652.0,10,735,2086,14818,0.10203032639424313,0.0,24286.0,5394,108,0,0,9.557514693534845,43786,108.0,567.0,0,2257,22259,1799.0,0.0,65.0,0,0,0.47103274559193953,2,70,105320,9.02308719709979,0,0,0.0,2954,657,242,0,0.15392687061102592,8250,10,27,9.017632241813603,257,-1.0,0.7452546944175868,223,18332,41.0,126,2,1049,5623.0,2582,25617,21081.0,141,905,0.0,24946,143,716,5.0,473,252,4.528967254408061,1846,654,6514,3108,13,116730,70,0.0028938906752411574,24280,5623,0,3238,102,102
11,180019,0,9365,1007,111,560,59801.3682224429,27963.47346994127,19.177511726885808,31612.47612711023,0.722746758148149,1.7943769866666666E8,2,1000,UNIFORM,1,0,611,2103,24377,10,0,266,3035.0,0,5.0,13,2848,118,35120,32845,98,325,27220,1771,0,287,25476,126.0,34018,18,12,1.5059040406556723,59462.0,10,791,2574,15470,0.09708831469340533,0.0,27696.0,4536,111,0,0,10.062562065541211,45917,111.0,529.0,0,2512,22325,1567.0,0.0,77.0,1,1,0.4955312810327706,2,83,93540,9.016978109983983,0,0,0.0,3510,654,242,0,0.1519514624649099,9426,10,18,9.032770605759682,216,-1.0,0.7431617756962782,259,17539,31.0,175,2,1049,6320.0,2933,28139,22535.0,133,971,0.0,24050,164,671,5.0,442,219,4.504468718967229,1919,774,6675,3108,13,103720,70,0.0023184868822452714,27686,5625,0,3819,99,99
12,180004,0,10270,1107,110,589,56810.24358717254,25507.831640214215,17.34624768135144,31235.028040650406,0.5850815139325878,2.2193428373333332E8,2,1000,UNIFORM,1,0,615,1713,24476,10,0,266,2410.0,0,5.0,13,2257,116,33569,27033,92,310,24922,1282,0,226,25586,103.0,31130,25,12,1.5254886553383753,56407.0,10,659,2018,15496,0.09730157334974071,0.0,25281.0,4980,110,0,0,10.720867208672086,35001,110.0,548.0,0,2366,22530,1696.0,0.0,63.0,0,0,0.5013550135501355,2,72,101860,8.951314508276534,0,0,0.0,2835,538,242,0,0.1495528320635972,10437,10,25,8.970189701897018,214,-1.0,0.7504665553481976,255,17396,41.0,121,2,1049,5335.0,2702,25436,22747.0,197,943,0.0,24612,143,699,5.0,473,251,4.4986449864498645,1753,597,6320,3108,13,113770,70,0.002823901502315599,25274,5783,0,2388,106,106
13,179992,0,9373,1055,124,552,61863.819563033176,27621.843700842845,19.578394902737752,34280.324377251185,0.7333743697927613,2.180673344E8,2,1000,UNIFORM,1,0,688,2032,25223,10,0,266,2490.0,0,5.0,13,2331,121,39343,28861,109,381,26880,1411,0,236,25918,137.0,35528,17,12,1.6525670430486945,61384.0,10,695,2102,15187,0.1011699271192942,0.0,27368.0,4582,124,0,0,11.990521327014218,37940,124.0,520.0,0,2552,22869,1607.0,0.0,66.0,1,1,0.656872037914692,2,71,91569,8.788541555531847,0,0,0.0,2891,570,242,0,0.15588976945244956,14299,10,17,8.714691943127962,198,-1.0,0.8138673253352152,251,20186,32.0,150,2,1049,5556.0,2959,27378,20229.0,166,1239,0.0,24275,144,676,5.0,431,300,4.343127962085308,1879,589,8595,3110,13,104280,70,0.002128414331323164,27361,6809,0,2472,122,122
14,179995,0,9479,1048,116,549,60218.8008101145,27368.29967180082,28.938096408148677,32573.40243034351,0.6994648688949999,2.1591796E8,2,1000,UNIFORM,1,0,683,2191,24314,10,0,266,2536.0,0,5.0,13,2374,138,36183,29430,91,365,26614,1434,0,240,25747,125.0,33546,15,12,1.6291336430718775,59766.0,10,682,2193,15820,0.09955352902061367,0.0,27090.0,4627,116,0,0,11.68416030534351,42506,116.0,516.0,0,2531,21700,1597.0,0.0,69.0,0,0,0.5849236641221374,2,71,92966,8.829623377993459,0,0,0.0,2946,466,242,0,0.15305575411007863,12605,10,15,8.845419847328245,181,-1.0,0.8032704746287692,274,17523,33.0,163,2,1049,5574.0,2924,27459,20166.0,157,1241,0.0,24450,151,665,5.0,411,279,4.415076335877862,1857,622,7800,3109,13,105270,70,0.0017919006092462072,27081,6651,0,2161,117,117
15,180008,0,9186,994,123,513,64149.10225150906,28403.48290866536,18.920949149408283,34143.28394869215,0.7125643318058433,1.763493504E8,2,1000,UNIFORM,1,0,648,2426,26124,10,0,266,3069.0,0,5.0,13,2888,109,35762,29762,115,335,27668,1595,0,290,26210,138.0,33318,20,12,1.5127118644067796,63764.0,10,802,2544,15231,0.09764243614931238,0.0,28117.0,4496,123,0,0,9.972837022132797,49688,123.0,477.0,0,2559,23756,1507.0,0.0,80.0,0,0,0.4768611670020121,2,87,91848,9.022969736555629,0,0,0.0,3611,603,242,0,0.1507026627218935,9850,10,20,9.017102615694165,220,-1.0,0.7469944816712653,286,19432,36.0,170,2,1049,6488.0,2991,29946,21311.0,149,1087,0.0,25063,170,636,5.0,404,210,4.523138832997988,1972,737,7389,3108,13,101800,70,0.002512562814070352,28109,5858,0,5212,102,102
16,180014,0,10408,1171,119,599,55948.73370794193,24732.27757724827,16.335798975359843,30938.324745516653,0.590304833775347,2.052873104E8,2,1000,UNIFORM,1,0,562,1892,23863,10,0,266,2609.0,0,5.0,13,2451,118,34788,29395,98,315,24152,1337,0,245,25516,105.0,32551,14,12,1.5182161753590324,55642.0,10,732,1993,15270,0.10113135849382503,0.0,24495.0,5280,119,0,0,9.931682322801025,38240,119.0,576.0,0,2264,21899,1770.0,0.0,65.0,0,0,0.4910333048676345,2,73,104111,8.988278247501922,0,0,0.0,3046,449,242,0,0.15361470277303407,9638,10,14,9.018787361229718,215,-1.0,0.7561602418745276,246,17982,23.0,142,2,1049,5687.0,2605,24976,20504.0,184,824,0.0,24161,151,718,5.0,481,257,4.508966695132366,1815,652,6530,3108,13,115790,70,0.001513840830449827,24489,5773,0,2344,103,103
17,180072,0,9980,1106,126,603,57407.25323869802,25939.72413547094,23.527990435886586,31222.80733363472,0.7701933189689867,2.0301602773333332E8,2,1000,UNIFORM,1,0,603,2086,23870,10,0,266,2674.0,0,5.0,12,2508,138,35145,27247,87,387,25300,1602,0,252,25675,119.0,31985,28,12,1.5636502700893924,57077.0,10,744,2397,15469,0.09976546996211438,0.0,25691.0,4960,126,0,0,10.67359855334539,37631,126.0,561.0,0,2364,21834,1709.0,0.0,68.0,0,0,0.515370705244123,2,71,99016,8.929859719438877,0,0,0.0,3106,956,242,0,0.15531104528142192,12695,10,28,8.94755877034358,228,-1.0,0.7839284860652995,258,17901,42.0,148,2,1049,5802.0,2745,26113,19883.0,177,953,0.0,24561,154,729,5.0,465,254,4.4846292947558775,1856,655,6885,3108,12,110860,70,0.003131991051454139,25682,6200,0,2461,110,110
18,180001,0,9670,1124,131,657,58228.92672153025,26077.94181261634,19.91683232602314,32209.877199288258,0.6872318343489785,2.1718034773333332E8,2,1000,UNIFORM,1,0,601,2165,24129,10,0,266,2605.0,0,5.0,13,2435,177,33861,30251,90,318,25404,1621,0,246,25258,124.0,32290,19,12,1.5903143189755529,57825.0,10,743,2367,15559,0.1041319251435983,0.0,25821.0,4996,131,0,0,10.621886120996441,39369,131.0,616.0,0,2398,22006,1781.0,0.0,67.0,0,0,0.5551601423487544,2,70,95949,8.894415718717683,0,0,0.0,2977,497,242,0,0.16508375064755657,13145,10,19,8.84341637010676,212,-1.0,0.7928288707799768,249,18180,41.0,141,2,1049,5647.0,2784,25949,20875.0,165,1006,0.0,24000,149,788,5.0,480,278,4.444839857651245,1829,625,7557,3108,13,107940,70,0.0020353508302088912,25813,6449,0,2101,115,115
19,179996,0,9696,1036,119,573,59537.53889478765,26993.59713469472,25.781980654761906,31229.027027992277,0.7356543924280624,2.1510563786666667E8,2,1000,UNIFORM,1,0,613,2039,23429,10,0,266,2805.0,0,5.0,13,2639,137,33441,28884,100,368,26275,1525,0,265,25894,126.0,31457,24,12,1.5775272418510307,59122.0,10,783,2367,15272,0.09653373089824822,0.0,26721.0,4594,119,0,0,11.426640926640927,46808,119.0,533.0,0,2458,21263,1609.0,0.0,71.0,0,0,0.5656370656370656,2,72,95436,8.894389438943895,0,0,0.0,3219,604,242,0,0.15126050420168066,11376,10,24,8.876447876447877,238,-1.0,0.7744704938912212,255,18764,40.0,160,2,1049,6043.0,2868,28267,20850.0,185,1004,0.0,24951,155,692,5.0,436,236,4.434362934362935,1943,683,7204,3109,13,107320,70,0.0028429282160625444,26712,6243,0,2448,112,112
