SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180070,0,721,742,462,3162,87946.85011455526,41783.116110957,21.007684489876155,45445.523871967656,0.7856566987835969,1.582143584E8,2,1000,UNIFORM,1,0,562,2302,33340,10,0,346,4144.0,0,5.0,14,3905,318,54537,34133,90,575,40554,1964,0,383,31343,165.0,37976,122,14,1.2896577322810034,87600.0,10,875,2645,29922,0.507177033492823,0.0,41462.0,3471,462,0,0,1.330188679245283,38244,462.0,2962.0,0,3738,31308,3904.0,0.0,107.0,0,0,0.3221024258760108,2,50,13643,9.36754507628294,0,0,0.0,4431,637,322,0,0.8582661686652251,7743,12,122,9.284366576819407,226,-1.0,0.6176838321481597,259,32461,200.0,126,2,1289,7412.0,4417,42505,19919.0,596,1466,0.0,31042,180,3624,5.0,2844,188,4.677897574123989,1989,737,11535,3186,14,14630,70,0.005804824665746776,41447,6304,0,3223,66,66
1,179990,0,908,884,487,3414,77043.75905429864,36544.943572687225,20.17161496574741,41107.297614253395,0.5629069317259917,1.5785179946666667E8,2,1000,UNIFORM,1,0,494,1892,30757,10,0,346,3405.0,0,5.0,14,3200,307,48883,35191,60,616,35691,1450,0,314,31772,132.0,37467,88,14,1.2771732460625895,76657.0,10,728,1913,30737,0.49330357142857145,0.0,36215.0,4156,487,0,0,1.237556561085973,34697,487.0,3272.0,0,3152,29017,4298.0,0.0,93.0,1,1,0.2986425339366516,2,42,16825,9.385462555066079,0,0,0.0,3665,355,322,0,0.8405058844194625,7326,12,88,9.392533936651583,171,-1.0,0.6188460043770837,209,30081,142.0,92,2,1289,6257.0,3755,35931,20770.0,386,898,0.0,31489,165,3901,5.0,3107,208,4.701357466063349,1749,605,9767,3186,14,17920,70,0.0038471513789227977,36208,5938,0,1983,61,61
2,180039,0,739,730,497,3120,88342.9203,42315.18468064952,24.782301022414472,45420.78063424657,0.7844424475876982,1.5411928426666668E8,2,1000,UNIFORM,1,0,586,2761,33520,10,0,346,4171.0,0,5.0,14,3929,280,53994,37556,105,563,41029,1840,0,386,31877,167.0,40434,120,14,1.303830384936603,87945.0,10,886,2496,30618,0.49693669162695714,0.0,41875.0,3407,497,0,0,1.358904109589041,65357,497.0,2934.0,0,3712,31342,3850.0,0.0,112.0,2,2,0.33287671232876714,2,52,13693,9.327469553450609,0,0,0.0,4487,569,322,0,0.8546991742036965,7950,12,120,9.315068493150685,203,-1.0,0.6323551742464505,266,27324,186.0,116,2,1289,7543.0,4399,42927,20034.0,470,1594,0.0,31491,176,3617,5.0,2840,189,4.667123287671233,2050,727,11159,3186,14,14690,70,0.005838158587357037,41861,6437,0,2541,69,69
3,180026,0,696,740,482,3196,84143.75129459461,43919.116183908045,17.77147712162691,42768.95142027027,0.6938553653813914,1.5819415146666667E8,2,1000,UNIFORM,1,0,529,2747,31994,10,0,346,4372.0,0,5.0,14,4139,316,50665,36122,95,551,42796,1918,0,394,31989,167.0,38393,105,14,1.272457862567142,83716.0,10,903,2645,30716,0.5153203342618384,0.0,43654.0,3492,482,0,0,1.1216216216216217,35601,482.0,3015.0,0,3642,29954,3936.0,0.0,110.0,5,5,0.2810810810810811,2,52,13529,9.420977011494253,0,0,0.0,4496,520,322,0,0.8639030113414157,6803,12,105,9.421621621621622,222,-1.0,0.6148052108415138,277,29903,181.0,118,2,1289,7556.0,4336,41314,20430.0,418,1254,0.0,31715,188,3678,5.0,2880,161,4.718918918918919,2034,767,10178,3185,14,14360,70,0.0051742791288395505,43648,6008,0,2629,61,61
4,180023,0,703,719,477,3110,83954.37493741307,44997.49373257468,30.565843881014175,42470.40996522949,0.7186269346400741,1.7678477813333333E8,2,1000,UNIFORM,1,0,588,2657,30852,10,0,346,4240.0,0,5.0,14,4007,335,53167,38291,104,525,43457,2013,0,398,31698,201.0,40397,110,14,1.3078266093453732,83347.0,10,872,2752,31325,0.5056258790436006,0.0,44672.0,3345,477,0,0,1.3546592489568845,54993,477.0,2928.0,0,3835,28697,3829.0,0.0,119.0,2,2,0.3477051460361613,2,50,13245,9.330014224751066,0,0,0.0,4363,597,322,0,0.8596526252745059,8000,12,110,9.299026425591098,222,-1.0,0.6297332307056902,277,30303,182.0,107,2,1289,7397.0,4524,41332,20479.0,460,1652,0.0,31278,181,3587,5.0,2775,168,4.652294853963839,2046,752,10922,3186,14,14220,70,0.005395770101652455,44666,6424,0,4521,68,68
5,180021,0,728,730,470,3125,88130.41027534247,43934.84339697802,32.831421135958834,44766.030283561646,0.8371503980543917,1.8813743253333333E8,2,1000,UNIFORM,1,0,589,2489,32443,10,0,346,4292.0,0,5.0,14,4059,292,52370,36740,96,649,42617,1991,0,396,32626,164.0,39233,129,14,1.2962579788791504,87730.0,10,889,2686,31202,0.5006858710562414,0.0,43695.0,3388,470,0,0,1.3246575342465754,46815,470.0,2922.0,0,3713,30057,3855.0,0.0,113.0,4,4,0.3589041095890411,2,51,13611,9.372252747252746,0,0,0.0,4454,661,322,0,0.8559271719770434,8145,12,129,9.2986301369863,229,-1.0,0.6245681157157079,280,29507,203.0,111,2,1289,7520.0,4440,43342,21506.0,496,1549,0.0,32323,183,3595,5.0,2833,202,4.641095890410959,2059,750,11751,3186,14,14580,70,0.006382570304251847,43690,6411,0,3505,68,68
6,180055,0,904,914,489,3338,79662.35407111597,38947.91812168142,21.82454366696191,43292.83926367615,0.7030686564325356,1.7160553173333332E8,2,1000,UNIFORM,1,0,582,2147,31825,10,0,346,3765.0,0,5.0,14,3555,281,52212,34230,67,721,37871,1532,0,335,31578,131.0,38403,136,14,1.3355146386503398,79326.0,10,838,2066,31108,0.5027502750275028,0.0,38694.0,4234,489,0,0,1.461706783369803,36228,489.0,3128.0,0,3248,29793,4252.0,0.0,96.0,3,3,0.3676148796498906,2,43,16841,9.293141592920353,0,0,0.0,3927,508,322,0,0.8398582816651904,8825,12,136,9.23413566739606,196,-1.0,0.6453556125284615,213,27687,210.0,82,2,1289,6834.0,3877,36346,20523.0,563,1459,0.0,31241,157,3827,5.0,3057,253,4.63238512035011,1958,655,10956,3186,14,18180,70,0.006077565475930217,38687,6790,0,2938,75,75
7,180045,0,977,994,493,3590,72534.19193762576,34039.991369498464,17.31568632309217,39121.716916499,0.5821243059581861,1.7869811466666666E8,2,1000,UNIFORM,1,0,425,1743,29434,10,0,346,3303.0,0,5.0,14,3106,321,50373,34694,53,594,33371,1487,0,302,31665,119.0,38128,113,14,1.24736958443855,72237.0,10,773,1963,30668,0.504312531709792,0.0,33832.0,4700,493,0,0,1.1398390342052314,29146,493.0,3406.0,0,2910,27998,4584.0,0.0,87.0,4,4,0.2716297786720322,2,40,18576,9.443193449334698,0,0,0.0,3510,395,322,0,0.8386190948133465,6424,12,113,9.406438631790744,186,-1.0,0.6068610331336619,203,32796,184.0,71,2,1289,6149.0,3466,33404,20457.0,494,659,0.0,31327,155,4083,5.0,3269,209,4.7283702213279675,1759,655,9199,3185,14,19710,70,0.004769086536501855,33827,5522,0,1972,57,57
8,180002,0,920,989,484,3547,73918.27868250759,35579.12783369565,17.44246531986532,40459.22823255814,0.5846029009734969,1.476338992E8,2,1000,UNIFORM,1,0,446,2022,29973,10,0,346,3380.0,0,5.0,14,3178,312,50880,34035,52,567,34909,1531,0,313,31732,132.0,37883,109,14,1.268504252759545,73609.0,10,799,2045,30630,0.5180722891566265,0.0,35338.0,4649,484,0,0,1.1334681496461072,29271,484.0,3366.0,0,2949,28372,4536.0,0.0,91.0,7,7,0.2992922143579373,2,41,17966,9.43695652173913,0,0,0.0,3615,440,322,0,0.8451178451178452,6607,12,109,9.38725985844287,186,-1.0,0.6134608079017349,222,31645,181.0,75,2,1289,6368.0,3513,33453,20321.0,431,718,0.0,31394,160,4031,5.0,3235,231,4.700707785642063,1842,683,9992,3186,14,19090,70,0.004776021080368906,35333,5759,0,1740,60,60
9,180055,0,957,928,453,3508,75141.76143426723,36292.329339602926,21.146268730756073,40631.1352887931,0.6736968969433501,1.5330621333333334E8,2,1000,UNIFORM,1,0,457,2101,31209,10,0,346,3848.0,0,5.0,14,3631,294,49505,35062,60,486,35585,1537,0,346,31048,137.0,37314,80,14,1.236450050269628,74829.0,10,840,2026,31005,0.49230769230769234,0.0,36030.0,4395,453,0,0,1.0614224137931034,34171,453.0,3370.0,0,2985,29337,4436.0,0.0,100.0,3,3,0.2640086206896552,2,48,17863,9.466039707419018,0,0,0.0,4057,384,322,0,0.8362983236400958,5407,12,80,9.487068965517242,183,-1.0,0.5989854675075404,246,30020,138.0,85,2,1289,6936.0,3556,34531,19595.0,358,739,0.0,30708,175,3961,5.0,3214,188,4.735991379310345,1922,697,8882,3185,14,18850,70,0.003509365354530464,36025,5077,0,2092,53,53
