SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,181244,0,1335,135,1,0,1349764.8081777778,133753.54529363295,20.439493541808293,1220694.8591851853,0.9100642836390835,2.6066837653333333E8,2,100000,UNIFORM,1,0,7987,392,1054396,10,0,268,17031.0,0,5.0,20,16758,0,1189859,0,260,6912,132179,102,0,1291,1192256,6737.0,1189859,0,19,6.981845688350983,1348857.0,10,874,0,161113,0.09183673469387756,0.0,133225.0,186,1,0,0,76.39259259259259,116055,1.0,0.0,0,25724,1052034,135.0,0.0,2128.0,0,0,3.6222222222222222,14,171,4386,2.995505617977528,0,0,0.0,17138,573,242,0,0.09245411284840245,3042,0,0,2.8666666666666667,568,-1.0,3.5173978819969745,1359,190757,0.0,116,14,1050,21004.0,27534,128787,166108.0,0,39837,0.0,1212631,232,1,5.0,0,116,1.3777777777777778,2868,0,165500,3169,20,14700,70,0.0,133202,1749,0,0,69959,69959
1,180122,0,1001,107,0,1,1487384.4765327103,199353.54782217782,29.433620378719567,1322269.5925140188,0.9055678649608183,2.694150096E8,2,100000,UNIFORM,1,0,7921,3481,1093949,10,0,268,18418.0,0,5.0,20,18132,1,1381454,0,98,10042,197417,715,0,1342,1384812,7487.0,1381454,0,19,6.959555106167846,1486912.0,10,1298,2270,219722,0.09657039711191336,0.0,198556.0,135,0,0,0,72.79439252336448,212484,0.0,1.0,0,37699,1089558,108.0,0.0,2176.0,0,0,3.7383177570093458,14,104,3291,3.0259740259740258,0,0,0.0,18053,0,242,0,0.09738503155996393,11692,20,0,2.4485981308411215,0,-1.0,3.488372093023256,717,232717,0.0,211,14,1050,22746.0,41081,165280,145073.0,0,44208,0.0,1453104,200,1,5.0,0,101,1.2616822429906542,3271,969,227538,3171,20,11080,70,0.0,198532,1905,0,0,69887,69887
2,180849,0,785,105,0,1,1616397.7624285715,240677.79699745224,13.465188552188552,1348233.3171619049,0.9613912105923517,2.494447264E8,2,100000,UNIFORM,1,0,7982,3948,1196758,10,0,268,21246.0,0,5.0,20,20942,0,1350447,0,109,9476,237948,747,0,1686,1331877,6872.0,1350447,0,19,6.965317919075145,1615681.0,10,1219,4462,149949,0.11797752808988764,0.0,239842.0,168,0,0,0,58.93333333333333,189127,0.0,1.0,0,54617,1192075,106.0,0.0,2230.0,0,0,3.4,14,116,2712,3.029299363057325,0,0,0.0,22865,0,242,0,0.11896745230078563,2479,20,0,3.1809523809523808,0,-1.0,3.489884393063584,596,164159,0.0,425,14,1050,28037.0,56845,267950,128135.0,0,50604,0.0,1167845,253,1,5.0,1,93,1.6,3821,1154,150813,3166,20,8900,70,0.0,239834,1734,0,0,69843,69843
3,180601,0,188,26,0,0,2391739.1283846153,1587242.27318617,10.746116822429908,1190107.8413461538,0.9246293156723612,2.3697985866666666E8,2,100000,UNIFORM,1,0,8451,21834,814089,10,0,267,22412.0,0,5.0,20,22068,0,1196219,0,1034,10116,1583854,0,0,2226,1126479,7722.0,1196219,0,19,7.002386634844869,2390857.0,10,2037,0,173560,0.12149532710280374,0.0,1585806.0,44,0,0,0,57.30769230769231,207733,0.0,0.0,0,479428,807214,26.0,0.0,2358.0,0,0,3.3076923076923075,14,143,650,2.973404255319149,0,0,0.0,21290,0,242,0,0.12149532710280374,7730,0,0,3.5,0,-1.0,3.5064439140811454,811,358861,0.0,941,14,1050,28189.0,481806,1201256,125018.0,0,63380,0.0,931205,279,0,5.0,0,25,1.6923076923076923,4703,0,375315,3165,20,2140,0,0.0,1585797,1967,0,0,69931,69931
4,181212,0,692,65,0,0,1482757.3038307694,383652.82671387284,33.873612945838836,1155704.2996153845,0.9610145588590486,2.6454089173333332E8,2,100000,UNIFORM,1,0,8104,4095,1003305,10,0,268,17036.0,0,5.0,20,16706,0,1116702,0,104,7624,380495,0,0,1671,1131263,10717.0,1116702,0,19,6.984496124031008,1482007.0,10,1400,0,212551,0.08586525759577279,0.0,382667.0,97,0,0,0,80.75384615384615,201120,0.0,0.0,0,102354,997333,65.0,0.0,2276.0,0,0,3.5076923076923077,14,112,2321,3.0736994219653178,0,0,0.0,17308,0,242,0,0.08586525759577279,9517,0,0,2.9846153846153847,0,-1.0,3.506782945736434,969,150233,0.0,153,14,1050,22664.0,104630,326745,216498.0,0,54453,0.0,1400636,252,0,5.0,0,63,1.4923076923076923,3816,0,151794,3168,20,7570,0,0.0,382656,1942,0,0,69868,69868
5,180390,0,714,108,0,0,1632589.3541203705,257098.50737955183,16.062048661800485,1309655.664851852,0.8754109680482784,2.5737038933333334E8,2,100000,UNIFORM,1,0,7855,3937,1015034,10,0,267,19902.0,0,5.0,20,19583,0,1424272,0,192,11916,254433,0,0,1573,1396648,10676.0,1424272,0,19,6.968277945619335,1630697.0,10,1577,0,269947,0.13138686131386862,0.0,256328.0,182,0,0,0,52.833333333333336,354104,0.0,0.0,0,51581,1009935,108.0,0.0,2177.0,0,0,3.314814814814815,14,135,2514,3.0322128851540615,0,0,0.0,19966,0,242,0,0.13138686131386862,16692,0,0,3.2314814814814814,0,-1.0,3.471299093655589,1143,288767,0.0,464,14,1050,25351.0,58150,322626,192610.0,0,47751,0.0,1234355,241,0,5.0,0,104,1.6851851851851851,3673,0,292860,3165,20,8220,0,0.0,256282,1922,0,0,69894,69894
6,181204,0,867,107,0,1,1611384.3075700933,216528.1076862745,15.539641025641025,1372274.4842990653,0.9008419697521579,2.549215936E8,2,100000,UNIFORM,1,0,7854,3170,1088959,10,0,268,20669.0,0,5.0,20,20364,1,1470455,686891,1726,11239,214007,2247,0,1503,1458044,8438.0,1455387,0,19,6.957852483692926,1610566.0,10,1489,57609,265646,0.10985626283367557,0.0,215519.0,166,0,0,0,62.3177570093458,198639,0.0,1.0,0,38960,1085580,108.0,0.0,2154.0,0,0,3.4485981308411215,14,118,3071,3.1476355247981544,0,0,0.0,21005,0,242,0,0.11076923076923077,17438,20,0,3.196261682242991,0,-1.0,3.464964964964965,698,274935,0.0,212,14,1050,26341.0,43629,238834,198681.0,0,42565,0.0,1504110,240,1,5.0,0,106,1.5514018691588785,3708,1766,282451,3167,20,9740,70,0.0,215419,1931,0,0,69876,69876
7,180607,0,898,111,0,2,1593755.2913153153,201771.00327728287,18.48749950544016,1374170.6999369368,0.880059207018815,2.555198592E8,2,100000,UNIFORM,1,0,7871,2586,1073547,10,0,268,19836.0,0,5.0,20,19524,0,1386223,1127079,104,10806,199424,1775,0,1513,1361990,9078.0,1377287,0,19,6.966817496229261,1593059.0,10,1501,12152,283642,0.11000991080277503,0.0,200870.0,199,0,0,0,63.06306306306306,97077,0.0,2.0,0,35931,1069208,113.0,0.0,2144.0,0,0,3.2072072072072073,14,103,3090,3.041202672605791,0,0,0.0,20665,0,242,0,0.11177052423343224,16697,20,0,3.234234234234234,0,-1.0,3.4665661136249373,788,301768,0.0,281,14,1050,25926.0,40626,219421,225262.0,0,42002,0.0,1140187,239,2,5.0,2,107,1.7927927927927927,3628,1259,299887,3164,20,10090,70,0.0,200847,1886,0,0,69822,69822
8,180226,0,1052,92,0,0,1591059.0076847826,202903.279013308,20.852542832167835,1354980.1078152175,0.9627816192017848,2.7032280053333336E8,2,100000,UNIFORM,1,0,8363,2190,1130768,10,0,268,19954.0,0,5.0,20,19652,0,1356005,0,112,11011,200667,0,0,1447,1360942,7698.0,1356005,0,19,6.995508982035928,1589965.0,10,1337,0,214424,0.08041958041958042,0.0,201992.0,145,0,0,0,86.19565217391305,220644,0.0,0.0,0,38510,1127133,92.0,0.0,2291.0,0,0,3.4239130434782608,14,118,3509,3.0598859315589353,0,0,0.0,21391,0,242,0,0.08041958041958042,11351,0,0,3.152173913043478,0,-1.0,3.4880239520958085,817,221307,0.0,345,14,1050,26399.0,40813,236209,142516.0,0,48016,0.0,1387479,232,0,5.0,0,90,1.576086956521739,3539,0,222840,3167,20,11440,0,0.0,201957,1928,0,0,69962,69962
9,180389,0,1187,138,0,0,1381510.5348333332,142847.07995787702,34.73200905660378,1228419.4748840579,0.890179566179931,2.5551313226666668E8,2,100000,UNIFORM,1,0,8261,1206,1009550,10,0,268,18387.0,0,5.0,20,18125,0,1174743,0,101,8894,141338,0,0,1309,1163479,8781.0,1174743,0,19,7.00714650331802,1381014.0,10,1182,0,197808,0.10415094339622641,0.0,142294.0,221,0,0,0,66.71014492753623,114418,0.0,0.0,0,22739,1006629,138.0,0.0,2197.0,0,0,3.398550724637681,14,105,4044,3.0438079191238416,0,0,0.0,18245,0,242,0,0.10415094339622641,7286,0,0,3.1231884057971016,0,-1.0,3.4982133741704953,715,226521,0.0,255,14,1050,22813.0,26037,152960,192845.0,0,39239,0.0,763600,216,0,5.0,0,130,1.6014492753623188,3259,0,218341,3166,20,13250,0,0.0,142265,1851,0,0,70171,70171
