SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180009,0,12808,1446,0,2,49061.63199100968,22447.65649203623,20.75255927328844,26560.500065698478,0.7945033229690401,3.766062576E8,2,100000,UNIFORM,1,0,986,1355,21308,10,0,188,2411.0,0,5.0,8,2248,1,27591,38848,110,132,21781,1084,0,247,27880,515.0,27615,0,8,2.24021336226381,48691.0,10,592,1767,9463,0.10144520836256489,0.0,22188.0,5797,0,0,0,19.61134163208852,44304,0.0,2.0,0,2398,18460,1448.0,0.0,239.0,0,0,0.9910096818810512,2,112,114180,8.010384134915677,0,0,0.0,2595,0,162,0,0.1015712682379349,4087,9,0,8.010373443983402,0,-1.0,1.1143657897115993,279,10993,0.0,119,2,810,5254.0,2632,22395,14091.0,0,1515,0.0,47510,151,2,5.0,1,360,4.008990318118949,1974,969,4794,3055,8,142540,70,0.0,22180,3939,0,0,19909,19909
1,179983,0,12276,1348,1,2,51642.78191617211,23512.262392880417,22.505214720774934,26960.438981454008,0.7821510304907953,3.312464592E8,2,100000,UNIFORM,1,0,910,1547,21171,10,0,188,2557.0,0,5.0,8,2381,1,27277,61421,95,144,22749,186,0,260,27832,430.0,27355,0,8,2.232141248536168,51268.0,10,601,916,9500,0.0989430416911333,0.0,23227.0,5417,1,0,0,19.799703264094955,50993,1.0,2.0,0,2486,18108,1350.0,0.0,216.0,0,0,0.9814540059347181,2,99,109549,8.042114695340501,0,0,0.0,2931,468,162,0,0.09914141043516549,3997,5,0,8.029673590504451,456,-1.0,1.1107107467795694,270,12233,0.0,159,2,810,5721.0,2746,24581,16110.0,0,1424,0.0,69631,143,3,5.0,1,345,4.018545994065282,2098,440,5320,3055,8,136240,70,0.0,23217,3861,0,0,19796,19796
2,180023,0,12112,1334,0,3,53688.27807196402,23659.358758586524,18.24005108186482,28400.704761619192,0.8280939356375998,3.244199408E8,2,100000,UNIFORM,1,0,964,1866,22232,10,0,188,2677.0,0,5.0,8,2492,1,30240,21590,117,153,22922,1608,0,273,30325,504.0,30227,0,8,2.2333511396011394,53253.0,10,651,2351,9552,0.09921166146065745,0.0,23385.0,5326,0,0,0,20.2263868065967,43463,0.0,3.0,0,2518,19130,1337.0,0.0,238.0,0,0,1.0074962518740629,2,118,107477,7.9924867899603695,0,0,0.0,3137,0,162,0,0.09941259573202468,3986,9,0,8.0,0,-1.0,1.1204594017094016,276,11290,0.0,158,2,810,6061.0,2778,25137,13925.0,1,1574,0.0,38364,149,3,5.0,2,340,3.992503748125937,2178,686,5673,3055,8,134460,70,0.0,23376,3994,0,0,20043,20043
3,180025,0,10585,1173,1,2,59384.68100255755,27233.500493434105,32.093319360598585,30005.14283034953,0.7988571890335289,3.097150464E8,2,100000,UNIFORM,1,0,957,2093,23010,10,0,188,3069.0,0,5.0,8,2876,0,30704,84508,115,224,26284,146,0,314,31144,580.0,30751,0,8,2.2221340388007054,58932.0,10,681,922,10033,0.0997618642626297,0.0,26865.0,4723,1,0,0,19.910485933503836,54818,1.0,2.0,0,2768,19405,1175.0,0.0,265.0,0,0,0.9735720375106565,2,117,94224,8.011053377420879,0,0,0.0,3604,613,162,0,0.09999149732165633,4297,5,0,8.036658141517476,477,-1.0,1.1186067019400352,335,13402,0.0,185,2,810,6649.0,3160,29304,16269.0,2,1614,0.0,57612,168,3,5.0,2,288,4.026427962489343,2261,390,6325,3055,8,117580,70,0.0,26856,4075,0,0,19920,19920
4,179997,0,12171,1316,0,3,53206.167559270514,23678.390456084137,19.434502594514456,28255.735027355622,0.8024728037186186,3.4365558293333334E8,2,100000,UNIFORM,1,0,945,1710,22360,10,0,188,2606.0,0,5.0,8,2428,0,30766,16803,117,153,22950,548,0,267,31096,652.0,30745,0,8,2.246944419662771,52841.0,10,624,2499,10432,0.09757544301920368,0.0,23406.0,5303,0,0,0,20.37613981762918,50787,0.0,3.0,0,2492,19099,1319.0,0.0,279.0,0,0,0.9703647416413373,2,113,108051,8.010927614822117,0,0,0.0,3098,0,162,0,0.0977761304670126,4796,8,0,8.016717325227964,0,-1.0,1.1211526451958247,309,11841,0.0,170,2,810,5852.0,2772,24859,17941.0,0,1564,0.0,52138,155,3,5.0,3,317,4.029635258358662,2037,603,5410,3055,8,134870,70,0.0,23398,4097,0,0,20028,20028
5,180000,0,13131,1467,0,2,48637.32950852079,21860.517734064426,27.83281219178082,25687.769458759372,0.6839269418371153,3.7206577493333334E8,2,100000,UNIFORM,1,0,932,1547,19869,10,0,188,2468.0,0,5.0,8,2306,0,25120,30371,109,146,21235,1110,0,254,25462,340.0,25127,0,8,2.2501362397820164,48274.0,10,619,2050,9920,0.10049321824907521,0.0,21611.0,5891,0,0,0,19.83708248125426,50622,0.0,2.0,0,2344,17186,1469.0,0.0,185.0,0,0,0.9843217450579413,2,106,116878,8.002513136851725,0,0,0.0,2906,0,162,0,0.10061643835616438,4425,8,0,8.041581458759373,0,-1.0,1.1254314259763851,264,12754,0.0,127,2,810,5678.0,2571,22839,15317.0,0,1341,0.0,54059,141,2,5.0,2,367,4.015678254942059,2062,767,5378,3055,8,145980,70,0.0,21600,3968,0,0,19956,19956
6,179996,0,13212,1440,0,2,49695.27576111111,21713.58371049046,16.290031390746552,27488.252421527777,0.804258866967727,3.53885472E8,2,100000,UNIFORM,1,0,940,1425,21502,10,0,188,2397.0,0,5.0,8,2229,0,28908,36972,97,147,21086,1868,0,244,29069,373.0,28924,0,8,2.241528869612361,49341.0,10,601,2642,9783,0.09828009828009827,0.0,21481.0,5783,0,0,0,20.289583333333333,41427,0.0,2.0,0,2324,18615,1442.0,0.0,196.0,0,0,0.9840277777777777,2,101,117303,8.011126248864668,0,0,0.0,2781,0,162,0,0.09840316637095674,4431,9,0,7.958333333333333,0,-1.0,1.1274961597542243,261,12724,0.0,148,2,810,5517.0,2543,22115,13591.0,1,1360,0.0,43647,139,2,5.0,2,382,4.0159722222222225,2046,860,5557,3055,8,146520,70,0.0,21472,3932,0,0,19945,19945
7,180008,0,12624,1414,0,1,51220.02198514851,22656.13953532953,21.13195355794572,27359.146566478077,0.7942310655545225,3.3280802773333335E8,2,100000,UNIFORM,1,0,893,1518,21593,10,0,188,2554.0,0,5.0,8,2376,0,27914,0,121,153,21947,1831,0,262,28307,449.0,27914,0,8,2.2341397849462368,50822.0,10,641,0,9769,0.10072659923065964,0.0,22399.0,5649,0,0,0,19.913719943422915,46791,0.0,0.0,0,2410,18538,1415.0,0.0,223.0,0,0,1.004950495049505,2,121,112222,7.9935044359949305,0,0,0.0,2990,8394,162,0,0.10079065460502885,4365,6,0,8.0,1091,-1.0,1.121236559139785,287,12199,1.0,145,2,810,5820.0,2658,23803,15276.0,0,1323,0.0,52959,152,1,5.0,1,343,3.995049504950495,2094,0,5195,3055,8,140380,70,0.0,22389,3942,0,0,19988,19988
8,180005,0,12751,1424,0,5,50433.05162008427,22455.059741588895,19.47469767277856,26926.258435393258,0.8046786359016598,3.499258032E8,2,100000,UNIFORM,1,0,883,1534,20877,10,0,188,2537.0,0,5.0,8,2372,1,27639,0,94,153,21787,624,0,262,28013,434.0,27639,0,8,2.2833928571428572,50109.0,10,610,1183,9755,0.10045855379188713,0.0,22214.0,5688,0,0,0,20.248595505617978,45066,0.0,5.0,0,2398,18111,1429.0,0.0,220.0,0,0,1.0056179775280898,2,99,112915,7.966512430397616,0,0,0.0,2909,0,162,0,0.10077574047954865,3893,8,0,7.959269662921348,0,-1.0,1.1470535714285715,261,13098,0.0,129,2,810,5682.0,2648,23508,16713.0,0,1294,0.0,62262,144,5,5.0,4,361,3.99438202247191,2075,595,5523,3055,8,141750,70,0.0,22205,4054,0,0,20353,20353
9,179996,0,13173,1428,1,1,49250.54939215686,21877.248384270857,19.098279463124015,26654.120334733892,0.7681354537205226,3.8355932106666666E8,2,100000,UNIFORM,1,0,939,1502,21312,10,0,188,2436.0,0,5.0,8,2265,0,27121,27446,102,131,21234,357,0,249,27476,392.0,27121,0,8,2.2531176576902223,48918.0,10,611,6210,10122,0.09780152044380522,0.0,21631.0,5737,1,0,0,20.590336134453782,43726,1.0,1.0,0,2333,18406,1429.0,0.0,203.0,0,0,0.9824929971988795,2,104,116607,7.984286039626509,0,0,0.0,2834,938,162,0,0.09792508388687256,4165,3,0,8.004201680672269,754,-1.0,1.1171154888848727,251,11876,0.0,141,2,810,5591.0,2576,22488,14775.0,0,1389,0.0,61949,138,2,5.0,1,331,4.01750700280112,2055,494,4928,3055,8,146010,70,0.0,21621,3991,0,0,20082,20082
