SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180044,0,2300,2241,5,35,105308.4500151718,52201.928137826086,18.449844138834315,55069.015660419456,0.6940899445947998,3.856326026666667E8,2,100000,UNIFORM,1,0,1540,1424,40849,10,0,268,4281.0,0,5.0,13,4087,8,63207,47546,115,936,49982,955,0,405,59498,894.0,62948,0,12,1.5312044934470563,104973.0,10,683,1422,29811,0.49350363356088967,0.0,51909.0,10131,5,0,0,2.0124944221329764,54651,5.0,34.0,0,4489,38067,2276.0,0.0,509.0,0,0,0.47925033467202144,2,93,40900,8.980869565217391,0,0,0.0,4389,283,242,0,0.49792621698319145,9931,10,0,9.033467202141901,275,-1.0,0.7509187989737189,178,29883,1.0,69,2,1050,7431.0,5381,50186,20968.0,4,3623,0.0,42338,104,40,5.0,27,793,4.520749665327979,2244,630,13708,3129,13,45410,70,0.0,51903,16116,0,0,9996,9996
1,180049,0,2317,2254,4,27,104896.13606699201,51762.91158221839,16.77475749674055,54875.80457098492,0.770782477355188,3.510131253333333E8,2,100000,UNIFORM,1,0,1391,1575,41260,10,0,268,4036.0,0,5.0,13,3850,7,62884,39439,230,764,50061,713,0,380,58193,802.0,62506,0,12,1.5186310459228218,104491.0,10,667,1154,28877,0.49310872894333846,0.0,51535.0,10184,4,0,0,1.9738243123336292,55070,4.0,26.0,0,4466,38538,2281.0,0.0,471.0,0,0,0.481810115350488,2,90,41261,9.014242555028053,0,0,0.0,4475,415,242,0,0.4965232507605389,9727,11,0,9.039485359361136,381,-1.0,0.7474419416797625,173,28599,1.0,122,2,1050,7536.0,5355,49926,20349.0,9,3143,0.0,37665,97,31,5.0,20,797,4.518189884649512,2282,564,13103,3129,13,45710,70,0.0,51527,15915,0,743,9885,9885
2,180018,0,2163,2187,3,31,110142.82415226338,53149.58329218678,20.140811359489053,55693.86102149063,0.7466305143532596,3.1418067946666664E8,2,100000,UNIFORM,1,0,1514,1710,40558,10,0,268,4573.0,0,5.0,13,4370,7,66298,67381,158,851,50936,1331,0,437,61980,914.0,66311,2,12,1.5298163560079785,109753.0,10,754,2137,29545,0.5027586206896552,0.0,52834.0,9842,3,0,0,2.006858710562414,49460,3.0,29.0,0,4650,37203,2218.0,0.0,512.0,0,0,0.4997713763145862,2,94,39111,8.984281091077207,0,0,0.0,5144,355,242,0,0.5066149635036497,10257,10,2,8.997713763145862,326,-1.0,0.7518054886856043,183,30243,2.0,145,2,1050,8517.0,5640,54355,20733.0,2,3674,0.0,42823,110,34,5.0,24,805,4.500228623685413,2499,667,14630,3129,13,43500,70,1.8013149599207422E-4,52828,16181,0,0,10101,10101
3,180020,0,2169,2204,12,27,109320.82794827587,53021.087531581376,14.37637783318223,55961.28389655172,0.7050267334301016,3.35932736E8,2,100000,UNIFORM,1,0,1482,1786,41826,10,0,268,4489.0,0,5.0,13,4289,9,64142,33579,163,892,51120,1026,0,425,58997,830.0,63578,0,12,1.5163030239760587,108945.0,10,750,2276,28934,0.5040018294077292,0.0,52764.0,9946,12,0,0,1.958711433756806,48946,12.0,25.0,0,4638,38725,2231.0,0.0,491.0,0,0,0.48729582577132485,2,99,39413,9.006915629322268,0,0,0.0,4953,300,242,0,0.5083862194016319,9217,8,0,9.018602540834845,238,-1.0,0.7499043045551032,195,29023,2.0,117,2,1050,8303.0,5581,53277,20860.0,6,3391,0.0,39995,116,39,5.0,18,770,4.512704174228675,2481,800,13648,3129,13,43730,70,0.0,52760,16085,0,1140,9897,9897
4,180041,0,2165,2185,2,39,108265.8499784897,54975.46925080831,17.758001366431337,54332.80526361556,0.7665871035406304,3.5510663626666665E8,2,100000,UNIFORM,1,0,1524,1466,39371,10,0,268,4386.0,0,5.0,13,4196,11,63319,52422,103,1120,52604,1008,0,409,59024,1094.0,63089,2,12,1.5255070039724024,107886.0,10,693,1537,30620,0.5022988505747127,0.0,54759.0,9836,2,0,0,1.9876430205949658,46464,2.0,36.0,0,4756,36281,2224.0,0.0,558.0,0,0,0.4983981693363844,2,87,39156,8.998614318706698,0,0,0.0,4741,631,242,0,0.5069460259621954,12121,12,2,9.00411899313501,311,-1.0,0.7576834622621785,183,31048,3.0,107,2,1050,7892.0,5686,53883,24405.0,6,4488,0.0,40064,104,41,5.0,28,792,4.501601830663615,2344,652,14438,3129,13,43500,70,1.7971066582801688E-4,54755,16217,0,881,9941,9941
5,180047,0,2343,2193,6,37,106832.43603830368,51658.55359325651,14.621546407512556,55754.374293661655,0.7448548353927702,3.4424203946666664E8,2,100000,UNIFORM,1,0,1439,1519,40808,10,0,268,4317.0,0,5.0,13,4126,10,60996,32985,119,1044,49754,1132,0,401,57269,769.0,60722,1,12,1.5224588744588745,106404.0,10,708,1486,28691,0.4834656084656085,0.0,51410.0,9813,6,0,0,2.093935248518012,45971,6.0,36.0,0,4496,37910,2230.0,0.0,458.0,0,0,0.5253077975376197,2,93,40768,9.015364916773368,0,0,0.0,4693,695,242,0,0.488316226250273,10092,11,1,8.958048335613315,319,-1.0,0.7492640692640693,171,30180,1.0,120,2,1050,7890.0,5378,50957,21052.0,10,3263,0.0,41187,104,43,5.0,27,820,4.47469220246238,2371,656,14448,3129,13,45360,70,8.950147677436678E-5,51405,16125,0,0,9984,9984
6,179997,0,2256,2233,13,23,106644.51771697268,52219.47558466312,34.87012,54997.94811419615,0.6810998024893449,3.586239861333333E8,2,100000,UNIFORM,1,0,1475,1524,40397,10,0,268,4316.0,0,5.0,12,4127,3,61862,45982,104,938,50394,1168,0,407,57531,779.0,61694,0,12,1.525041736227045,106291.0,10,726,2081,29519,0.4974381822232123,0.0,51939.0,10021,13,0,0,1.9914912673533363,41035,13.0,22.0,0,4547,37326,2256.0,0.0,458.0,0,0,0.5123152709359606,2,93,40443,9.015514184397164,0,0,0.0,4759,307,242,0,0.5014364640883978,10171,8,0,9.003134796238244,218,-1.0,0.7576158019195994,174,29788,1.0,110,2,1050,7984.0,5465,51583,20698.0,14,3399,0.0,39798,100,36,5.0,20,815,4.487684729064039,2385,639,14129,3129,12,44890,70,0.0,51933,16188,0,0,9961,9961
7,180026,0,2341,2293,9,35,105535.19719188836,48491.87146475865,15.171565412569475,54868.246294374185,0.7142666948963214,3.618424421333333E8,2,100000,UNIFORM,1,0,1338,1559,40611,10,0,268,4101.0,0,5.0,13,3923,8,64042,56155,108,853,47014,958,0,388,60252,794.0,63888,2,12,1.5266152259716246,105211.0,10,676,1437,29050,0.4948208890807078,0.0,48270.0,10349,9,0,0,2.0183166157871786,37851,9.0,33.0,0,4379,38065,2328.0,0.0,463.0,0,0,0.48669864805931096,2,86,41712,9.000427167876976,0,0,0.0,4566,316,242,0,0.4995724668661821,9559,10,2,9.002180549498474,224,-1.0,0.7566049141272269,157,30820,2.0,101,2,1050,7521.0,5231,50611,20933.0,6,2907,0.0,41852,99,44,5.0,27,811,4.513301351940689,2170,612,13817,3129,13,46340,70,1.7143836790673754E-4,48265,15981,0,0,9831,9831
8,180046,0,2168,2190,6,35,109231.55824246575,53630.301550738004,16.521164355535348,56055.457802283105,0.7093152273995987,3.459426224E8,2,100000,UNIFORM,1,0,1497,1616,41125,10,0,268,4449.0,0,5.0,12,4255,5,63266,49457,132,992,51469,945,0,418,58687,910.0,63129,3,12,1.5362538806484995,108852.0,10,733,1696,29494,0.502524093620927,0.0,53356.0,9849,6,0,0,1.984931506849315,39136,6.0,32.0,0,4637,37938,2225.0,0.0,503.0,0,0,0.5027397260273972,2,95,39232,9.00830258302583,0,0,0.0,4909,735,242,0,0.5071607183450785,10649,10,3,8.99634703196347,320,-1.0,0.7528803035529493,191,30278,3.0,114,2,1050,8159.0,5585,53185,21588.0,6,3848,0.0,38688,111,41,5.0,30,794,4.497260273972603,2399,706,14352,3129,12,43580,70,2.6913070781376156E-4,53349,16228,0,0,10129,10129
9,180027,0,2412,2322,7,25,102350.84692204995,49398.678648424546,17.99670205623164,52647.790135658914,0.6437386747857261,3.3097863253333336E8,2,100000,UNIFORM,1,0,1295,1408,39061,10,0,268,3915.0,0,5.0,13,3730,5,60020,53541,114,1041,47918,715,0,366,56050,748.0,59974,4,12,1.525600726459905,102044.0,10,677,4161,28817,0.49049429657794674,0.0,49147.0,10481,7,0,0,2.0305770887166235,38835,7.0,21.0,0,4283,36541,2347.0,0.0,445.0,0,0,0.4862187769164513,2,85,42625,8.993366500829188,0,0,0.0,4317,511,242,0,0.49391523289970624,9770,9,4,9.015073212747632,267,-1.0,0.7537720033528919,155,29481,4.0,92,2,1050,7310.0,5210,49655,22043.0,7,2645,0.0,39797,96,32,5.0,20,839,4.513781223083549,2208,574,13167,3129,13,47340,70,3.4028073160357296E-4,49141,16106,0,0,9965,9965
