SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,NumAbortedTxDueToReadLock,RemoteUpdateTxPrepareServiceTime,AvgCommitAsync,LocalUpdateTxPrepareResponseTime,AvgGetsPerWrTransaction,AvgNumSyncSentCommitMsgs,AvgClusteredGetCommandSize,ReadOnlyTxTotalCpuTime,LocalReadOnlyTxCommitResponseTime,AvgPutsPerWrTransaction,AvgNumNodesPrepare,LocalReadOnlyTxLocalServiceTime,NumAbortedTxDueToValidation,AvgLocalSuccessfulLockHoldTime,AvgLocalRemoteAbortLockHoldTime,RemoteUpdateTxRollbackResponseTime,AvgLocalGetTime,LocalReadOnlyTxLocalResponseTime,AvgRollbackAsync,AvgCommitRtt,RemoteGetServiceTime,AvgLockHoldTime,GMUClusteredGetCommandResponseTime,AvgLocalLockHoldTime,NumLocalRemoteLockContentions,AvgNumAsyncSentCommitMsgs,NumOwnedRdItemsInRemotePrepare,LocalUpdateTxTotalResponseTime,AvgGetsPerROTransaction,LocalUpdateTxCommitServiceTime,LocalUpdateTxRemoteRollbackResponseTime,WaitedTimeInRemoteCommitQueue,PercentageSuccessWriteTransactions,LockContentionProbability,ReadOnlyTxTotalResponseTime,NumberOfRemotePuts,NumAbortedTxDueToNotLastValueAccessed,AvgCompleteNotificationAsync,AvgNumNodesCompleteNotification,NumOwnedRdItemsInLocalPrepare,TerminationCost,NumEarlyAborts,RemotelyDeadXact,LocalReadOnlyTxPrepareServiceTime,AvgRemoteGetRtt,AvgPrepareRtt,UpdateXactToPrepare,WriteSkewProbability,GMUClusteredGetCommandServiceTime,NumRemoteLocalLockContentions,NumLocalLocalLockContentions,NumOwnedWrItemsInLocalPrepare,ReplicationDegree,RemoteUpdateTxRollbackServiceTime,NumberOfRemoteGets,AvgRemoteGetsPerROTransaction,LocalReadOnlyTxCommitServiceTime,AvgRollbackRtt,RemoteContentionProbability,LocalUpdateTxLocalServiceTime,LocalUpdateTxLocalRollbackResponseTime,AvgCommitCommandSize,LocalReadOnlyTxPrepareResponseTime,PercentageWriteTransactions,NumWaitedRemoteGets,AvgNumNodesRollback,NumRemoteRemoteLockContentions,AvgRemoteGetsPerWrTransaction,LocalUpdateTxLocalRollbackServiceTime,NumReadsBeforeWrite,NumOwnedWrItemsInRemotePrepare,RemoteUpdateTxCommitResponseTime,WaitedTimeInLocalCommitQueue,NumLocalPrepareAborts,RemotePutExecutionTime,AvgNumNodesRemoteGet,AvgClusteredGetCommandReplySize,LocalUpdateTxTotalCpuTime,RemoteGetResponseTime,LocalUpdateTxLocalResponseTime,GMUClusteredGetCommandWaitingTime,NumKilledTxDueToValidation,RemoteUpdateTxPrepareResponseTime,ApplicationContentionFactor,AvgRemoteLockHoldTime,RemoteUpdateTxCommitServiceTime,NumAbortedXacts,AvgNumPutsBySuccessfulLocalTx,NumAbortedTxDueToWriteLock,NumWaitedLocalCommits,AvgRemotePutsPerWrTransaction,LocalUpdateTxPrepareServiceTime,LocalUpdateTxRemoteRollbackServiceTime,LocalUpdateTxCommitResponseTime,AvgPrepareCommandSize,AvgNumNodesCommit,NumberOfGets,AvgRollbackCommandSize,LocalContentionProbability,AvgReadOnlyTxDuration,NumWaitedRemoteCommits,AvgPrepareAsync,AvgLocalLocalAbortLockHoldTime,Before,After
0,180004,0,1398,1423,556,2920,74987.61942375264,33916.39994206008,18.29365793234874,41253.97630639494,0.648127305144357,1.8306046773333332E8,2,1000,UNIFORM,1,0,656,1825,29613,10,0,266,3352.0,0,5.0,13,3164,405,46783,34502,69,505,32967,1279,0,318,29527,132.0,38161,135,12,1.4504433324554473,74570.0,10,757,1912,23379,0.5044310528181496,0.0,33655.0,6466,556,0,0,1.8833450456781449,35272,556.0,2688.0,0,2981,27665,4343.0,0.0,93.0,7,7,0.4560787069571328,2,46,25521,9.063662374821174,0,0,0.0,3611,421,242,0,0.777989518818485,7804,10,135,9.030217849613493,181,-1.0,0.7072469493459749,216,25614,232.0,88,2,1049,6325.0,3514,33639,18330.0,608,1275,0.0,28737,137,3476,5.0,2515,469,4.543921293042867,1849,626,11114,3107,13,28210,70,0.006041267815358435,33649,9293,0,1926,93,93
1,180010,0,1453,1475,504,3037,71377.014,32445.40532002753,28.305348585561912,38827.19791118644,0.574280470499275,1.9582439146666667E8,2,1000,UNIFORM,1,0,685,1453,27941,10,0,266,3002.0,0,5.0,13,2814,393,42727,32983,63,514,31395,1217,0,274,29693,132.0,35943,97,12,1.4545870161536116,71032.0,10,638,1717,23576,0.5037568306010929,0.0,32221.0,6685,504,0,0,1.8189830508474576,38110,504.0,2859.0,0,2907,26005,4512.0,0.0,87.0,4,4,0.46779661016949153,2,42,26591,9.125946317962836,0,0,0.0,3084,429,242,0,0.7753903230793013,7908,10,97,9.037966101694915,182,-1.0,0.7097574781207819,193,23401,178.0,75,2,1049,5491.0,3409,32536,17786.0,449,1437,0.0,29083,136,3541,5.0,2644,508,4.532203389830508,1664,511,10360,3107,13,29280,70,0.004167526304930885,32214,9297,0,1706,92,92
2,179999,0,1361,1394,551,3039,72794.60974318508,33370.99887950037,18.506097241922774,39698.2769605452,0.7169943859586525,1.999004448E8,2,1000,UNIFORM,1,0,738,1849,29197,10,0,266,3359.0,0,5.0,13,3160,397,44867,34519,72,481,32355,1321,0,311,29873,125.0,37481,149,12,1.436279362793628,72415.0,10,752,1901,23820,0.505989110707804,0.0,33128.0,6349,551,0,0,1.8170731707317074,34197,551.0,2799.0,0,2921,27191,4433.0,0.0,92.0,4,4,0.445480631276901,2,49,25012,9.072740631888317,0,0,0.0,3646,503,242,0,0.7855003940110323,8174,10,149,9.084648493543758,200,-1.0,0.6888218882188822,193,22035,240.0,87,2,1050,6352.0,3477,33046,18036.0,565,1560,0.0,29175,148,3590,5.0,2642,446,4.554519368723099,1840,601,9915,3107,13,27550,70,0.006372610271148319,33124,9257,0,2249,94,94
3,180030,0,1452,1433,572,2980,72918.81605024425,34197.01395247934,18.778535031847134,39938.719288206565,0.7102468808272883,2.157537376E8,2,1000,UNIFORM,1,0,718,1726,28818,10,0,266,3232.0,0,5.0,13,3051,405,46480,32911,67,421,33069,1255,0,305,29846,137.0,36939,111,12,1.4308854085211913,72597.0,10,723,1843,23495,0.49670710571923743,0.0,33914.0,6502,572,0,0,1.854152128401954,36868,572.0,2781.0,0,2900,26922,4413.0,0.0,90.0,10,10,0.46266573621772505,2,45,26189,9.118457300275482,0,0,0.0,3483,425,242,0,0.7744290818704366,7971,10,111,9.036287508722959,177,-1.0,0.690877812283563,196,23644,199.0,83,2,1049,6069.0,3456,32964,18064.0,477,1499,0.0,29169,138,3552,5.0,2575,483,4.537334263782275,1756,593,10628,3107,13,28850,70,0.00505008347245409,33904,9053,0,2186,90,90
4,180042,0,1274,1256,492,2895,78798.08605971337,36679.05511459968,19.615431637654215,43662.7724339172,0.7727210310081339,1.865015888E8,2,1000,UNIFORM,1,0,831,1844,30691,10,0,266,3527.0,0,5.0,12,3328,401,49652,34668,87,605,34939,1428,0,332,29626,157.0,38921,123,12,1.499586212603964,78363.0,10,759,2076,23752,0.4964426877470356,0.0,36412.0,5631,492,0,0,2.0501592356687897,35210,492.0,2681.0,0,3172,28229,4151.0,0.0,103.0,3,3,0.51671974522293,2,49,22717,8.989795918367347,0,0,0.0,3687,597,242,0,0.7846881865810377,10646,10,123,8.968152866242038,192,-1.0,0.730045102826168,224,25201,214.0,91,2,1049,6536.0,3792,35029,17908.0,572,2370,0.0,28816,146,3387,5.0,2494,450,4.48328025477707,1983,620,12358,3108,12,25300,70,0.005627260953061498,36407,10026,0,2434,101,101
5,180040,0,1355,1362,539,2906,77097.81703303964,35055.99921402214,20.535875202856214,42789.556531571216,0.7546011546213719,1.692540704E8,2,1000,UNIFORM,1,0,837,1831,29881,10,0,266,3236.0,0,5.0,13,3046,382,48733,34475,75,487,33285,1249,0,298,29754,136.0,38474,151,12,1.5392112196184855,76747.0,10,736,1825,23470,0.5012881854987118,0.0,34759.0,6097,539,0,0,2.1556534508076357,32036,539.0,2659.0,0,3055,27409,4268.0,0.0,92.0,8,8,0.5234948604992657,2,43,24227,8.899630996309963,0,0,0.0,3454,573,242,0,0.7801038623823434,10652,10,151,8.933920704845814,197,-1.0,0.7412000079234594,190,24004,247.0,94,2,1049,6219.0,3617,34256,16826.0,628,2453,0.0,28997,134,3445,5.0,2524,492,4.476505139500734,1923,565,12415,3108,13,27170,70,0.0068730007780755595,34751,10239,0,2415,111,111
6,180016,0,1420,1416,529,2897,74938.25019774011,33916.21160774648,29.662475087831364,41437.722270480226,0.5982366163669123,2.165333312E8,2,1000,UNIFORM,1,0,781,1847,29086,10,0,266,3262.0,0,5.0,12,3074,392,46702,34777,61,510,32403,1340,0,302,29929,139.0,38513,105,12,1.4923045182587167,74594.0,10,730,1928,24155,0.4992947813822285,0.0,33598.0,6337,529,0,0,2.0480225988700567,30523,529.0,2691.0,0,2981,26753,4313.0,0.0,94.0,9,9,0.5247175141242938,2,43,25457,8.990140845070423,0,0,0.0,3411,472,242,0,0.7732353880549345,9981,10,105,8.962570621468927,187,-1.0,0.719352176604085,185,23909,206.0,86,2,1049,6130.0,3556,33438,18132.0,557,1960,0.0,29140,133,3426,5.0,2505,517,4.475282485875706,1888,582,11837,3108,12,28360,70,0.004880972769309814,33588,9848,0,2004,103,103
7,180005,0,1619,1569,519,2994,68436.46384639898,31945.55447436689,21.25183435308163,36901.752094327596,0.5710378282256452,1.616361168E8,2,1000,UNIFORM,1,0,627,1520,27843,10,0,266,3158.0,0,5.0,13,2984,379,39642,32507,58,506,31209,1232,0,289,29472,132.0,34681,98,12,1.3982818754242645,68083.0,10,693,1739,23201,0.4921580928481807,0.0,31728.0,7223,519,0,0,1.641172721478649,27050,519.0,2835.0,0,2766,26330,4563.0,0.0,86.0,3,3,0.3964308476736775,2,43,29302,9.209388511426807,0,0,0.0,3296,373,242,0,0.7583942695120132,7332,10,98,9.172721478648821,171,-1.0,0.6765525151564804,185,23358,159.0,75,2,1049,5750.0,3259,31462,18010.0,507,1120,0.0,28966,136,3513,5.0,2615,427,4.6035691523263225,1661,578,8565,3107,13,31880,70,0.004123122142390594,31719,8422,0,1431,83,83
8,180038,0,1401,1399,561,3016,74148.13072694781,33145.492037116346,22.620940881292142,41030.47803145104,0.7168934893731973,1.9103351146666667E8,2,1000,UNIFORM,1,0,757,1868,29094,10,0,266,3212.0,0,5.0,12,3027,408,48014,32832,64,545,31847,1375,0,299,29011,136.0,37218,121,12,1.4736372140488136,73788.0,10,735,2050,23404,0.49964285714285717,0.0,32823.0,6303,561,0,0,1.960686204431737,31189,561.0,2801.0,0,2923,27016,4415.0,0.0,91.0,10,10,0.49463902787705505,2,44,25253,9.029978586723768,0,0,0.0,3384,436,242,0,0.7803042182844597,9171,10,121,9.007862759113653,183,-1.0,0.7143039374096437,196,24402,215.0,82,2,1049,6049.0,3466,33038,18147.0,526,1760,0.0,28262,138,3577,5.0,2608,483,4.505360972122945,1827,600,11458,3108,12,28000,70,0.005471327736708015,32818,9628,0,3134,97,97
9,180013,0,1644,1606,494,2882,70463.25769800748,31700.76035218978,17.410138846966497,39048.3920373599,0.6318017774407906,1.9547670773333332E8,2,1000,UNIFORM,1,0,610,1713,28516,10,0,266,3080.0,0,5.0,13,2901,373,44525,32644,49,513,30961,1313,0,280,29362,127.0,36916,79,12,1.4339798499844658,70142.0,10,719,1825,23225,0.49415384615384617,0.0,31473.0,7317,494,0,0,1.7235367372353674,30646,494.0,2743.0,0,2765,26881,4488.0,0.0,86.0,2,2,0.4439601494396015,2,39,29725,9.184914841849148,0,0,0.0,3231,354,242,0,0.7518865076969514,7762,10,79,9.106475716064757,164,-1.0,0.6976831920465137,187,24347,139.0,73,2,1049,5734.0,3274,31379,17288.0,404,1098,0.0,28659,131,3376,5.0,2509,498,4.556039850560398,1686,583,10077,3107,13,32500,70,0.0033707865168539327,31467,8898,0,2133,88,88
