SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179998,1,239663,26490,0,56,5322.897494412986,152.0225763092342,5346.358688108719,1.380245897020762,5165.738640317101,0.7404539528400195,9.340928E7,1,2500,UNIFORM,1,10.78815532908354,4.000561739084704,15,0,0,5267,21,0,0,0.0,0,0.0,20,0,false,0,10,5,0,855,467,26490,0,0,0,0,65,19,0,0,1.0,161,0,0,224,0,0,56,0,SAFE,0,0,0,0,0,5198,9,662,0,0,5,626,239663,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3666,519218,0,1.0,71,-1.0,0,2.103610321213783E-4,632,266153,0,2,41,113,0,0,true,37,0,0,1.0,111,0,0,9,10,0,0.0,26490,0,0,0,true,0.0,42,0,0,0,0,0,true,5270,0.0,3950,0,0,0,12299,1478.6277777777777,0,5198,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},174,0,2PC,56,0.0,0.0,10871,221,22,0,0,174,0,0,68,24,0,42,0,4078,532306,0,0,26546,0,0,0,959,0,0,1.883522941309425E-4,1.0,3813,2PC__ TO__ PB,0,0,56,2887.427777777778,0.0995292181564739,507,0,0.0,0,0.09971864211953765,2510,2510
1,179993,1,238586,26633,0,49,5384.232387038636,144.44175570234634,5405.639977208726,1.1582180172504788,5226.723699095108,0.8304519162838501,9.0315496E7,1,2500,UNIFORM,1,8.862609153761479,3.624887076466065,14,0,0,5327,21,0,0,0.0,0,0.0,20,0,false,0,10,2,0,885,459,26633,0,0,0,0,67,19,0,0,1.0,157,0,0,226,0,0,49,0,SAFE,0,0,0,0,0,5324,9,662,0,0,2,633,238586,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3768,518223,0,1.0,71,-1.0,0,1.8471885037019166E-4,847,265219,0,2,37,108,0,0,true,32,0,0,1.0,106,0,0,9,10,0,0.0,26633,0,0,0,true,0.0,41,0,0,0,0,0,true,5330,0.0,3987,0,0,0,11122,1473.4388888888889,0,5324,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},177,0,2PC,49,0.0,0.0,11484,216,20,0,0,172,0,0,67,25,0,39,0,4119,530438,0,0,26682,0,0,0,986,0,0,7.495689978262499E-5,1.0,3914,2PC__ TO__ PB,0,0,49,2881.883333333333,0.10041889909848088,680,0,0.0,0,0.10058506868525416,2510,2510
2,179994,1,267209,29821,0,55,4885.424504845579,120.2522446699026,4906.548913249053,1.0580307824360031,4762.040691157238,0.7587867293985217,9.46399184E7,1,2500,UNIFORM,1,7.741647949240117,3.4042824780786645,11,0,0,4842,20,0,0,0.0,0,0.0,18,0,false,0,10,4,0,796,443,29821,0,0,0,0,58,18,0,0,1.0,154,0,0,204,0,0,55,0,SAFE,0,0,0,0,0,4753,9,662,0,0,4,567,267209,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3775,546719,0,1.0,71,-1.0,0,1.8513220122187254E-4,1011,297030,0,2,34,89,0,0,true,30,0,0,1.0,88,0,0,9,10,0,0.0,29821,0,0,0,true,0.0,37,0,0,0,0,0,true,4845,0.0,3668,0,0,0,9265,1650.1666666666667,0,4753,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},172,0,2PC,55,0.0,0.0,11312,214,19,0,0,140,0,0,54,22,0,34,0,3775,594060,0,0,29876,0,0,0,883,0,0,1.3388673182487614E-4,1.0,3879,2PC__ TO__ PB,0,0,55,3040.2055555555557,0.1003972662694004,896,0,0.0,0,0.10056381170372115,2510,2510
3,179990,1,244413,27036,0,66,5328.311575972777,136.78619764087836,5359.5003020417225,1.2727907555751983,5168.440196034917,0.769548818738966,9.65169072E7,1,2500,UNIFORM,1,8.755300057087087,3.5336840248236743,14,0,0,5275,21,0,0,0.0,0,0.0,20,0,false,0,10,5,0,809,449,27036,0,0,0,0,65,20,0,0,1.0,152,0,0,224,0,0,66,0,SAFE,0,0,0,0,0,5087,9,662,0,0,5,618,244413,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3771,524024,0,1.0,71,-1.0,0,2.4308049279045355E-4,785,271449,0,2,40,101,0,0,true,41,0,0,1.0,100,0,0,9,10,0,0.0,27036,0,0,0,true,0.0,40,0,0,0,0,0,true,5278,0.0,4004,0,0,0,10756,1508.05,0,5087,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},177,0,2PC,66,0.0,0.0,12344,213,20,0,0,174,0,0,63,24,0,38,0,4136,542898,0,0,27102,0,0,0,909,0,0,1.8448822965094828E-4,1.0,3898,2PC__ TO__ PB,0,0,66,2914.1277777777777,0.0995988196677829,665,0,0.0,0,0.09981768963040716,2510,2510
4,179995,1,248375,27916,0,67,5104.151575440608,141.76480212984399,5130.69392266084,1.3187898233450814,4952.960296317524,0.7732082406817616,9.79921168E7,1,2500,UNIFORM,1,8.534255179875379,3.5574399076560113,13,0,0,5058,21,0,0,0.0,0,0.0,19,0,false,0,10,5,0,813,462,27916,0,0,0,0,64,19,0,0,1.0,158,0,0,218,0,0,67,0,SAFE,0,0,0,0,0,4973,9,662,0,0,5,605,248375,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3641,527900,0,1.0,71,-1.0,0,2.4243915500908242E-4,970,276291,0,2,36,103,0,0,true,39,0,0,1.0,102,0,0,9,10,0,0.0,27916,0,0,0,true,0.0,40,0,0,0,0,0,true,5060,0.0,3813,0,0,0,10495,1534.95,0,4973,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},189,0,2PC,67,0.0,0.0,10799,221,20,0,0,166,0,0,65,24,0,40,0,3940,552582,0,0,27983,0,0,0,905,0,0,1.7867991280420256E-4,1.0,3776,2PC__ TO__ PB,0,0,67,2935.661111111111,0.10103839792103253,784,0,0.0,0,0.10125634141222617,2510,2510
5,179996,1,257596,28364,0,42,5080.193695247496,131.5245847024022,5099.141206141589,0.9843355675834434,4937.819490480892,0.8132192473948621,8.845858773333333E7,1,2500,UNIFORM,1,7.790456605198565,3.352133726337578,12,0,0,5031,19,0,0,0.0,0,0.0,18,0,false,0,10,5,0,837,447,28364,0,0,0,0,62,18,0,0,1.0,154,0,0,211,0,0,42,0,SAFE,0,0,0,0,0,4827,9,662,0,0,5,588,257596,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3827,537137,0,1.0,71,-1.0,0,1.4685211991524535E-4,1122,285960,0,2,37,98,0,0,true,33,0,0,1.0,96,0,0,8,10,0,0.0,28364,0,0,0,true,0.0,39,0,0,0,0,0,true,5034,0.0,3790,0,0,0,9851,1588.6666666666667,0,4827,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},191,0,2PC,42,0.0,0.0,12575,213,19,0,0,158,0,0,61,23,0,36,0,3906,571920,0,0,28406,0,0,0,922,0,0,1.7601915088361614E-4,1.0,3930,2PC__ TO__ PB,0,0,42,2986.9777777777776,0.09918869771996083,985,0,0.0,0,0.09932098376934427,2510,2510
6,179995,1,270240,30398,0,60,4816.271107901835,116.61488175325637,4837.5763443976575,0.9678854432021496,4691.9123733469305,0.6655921685144286,1.0018477066666667E8,1,2500,UNIFORM,1,6.949686905134055,3.1661402204204885,11,0,0,4770,20,0,0,0.0,0,0.0,19,0,false,0,10,8,0,768,429,30398,0,0,0,0,57,18,0,0,1.0,149,0,0,203,0,0,60,0,SAFE,0,0,0,0,0,4712,9,662,0,0,8,560,270240,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3841,549746,0,1.0,71,-1.0,0,1.9953574682904441E-4,695,300638,0,2,32,86,0,0,true,29,0,0,1.0,84,0,0,8,10,0,0.0,30398,0,0,0,true,0.0,36,0,0,0,0,0,true,4772,0.0,3632,0,0,0,9468,1670.2111111111112,0,4712,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},163,0,2PC,60,0.0,0.0,10598,205,19,0,0,135,0,0,53,22,0,33,0,3740,601276,0,0,30458,0,0,0,853,0,0,2.6265677326154047E-4,1.0,3937,2PC__ TO__ PB,0,0,60,3057.0555555555557,0.10111163592094147,563,0,0.0,0,0.10129099628198392,2510,2510
7,179994,1,253458,28008,0,45,5120.933407740645,136.1256460754839,5136.665605719794,1.326220421226879,4978.887675806913,0.7980063608997298,1.0409515733333333E8,1,2500,UNIFORM,1,8.11620946605994,3.4182991215263345,13,0,0,5074,20,0,0,0.0,0,0.0,19,0,false,0,10,3,0,835,459,28008,0,0,0,0,64,19,0,0,1.0,159,0,0,214,0,0,45,0,SAFE,0,0,0,0,0,5000,9,662,0,0,3,595,253458,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3704,532966,0,1.0,71,-1.0,0,1.5985165766168994E-4,792,281466,0,2,39,101,300,0,true,36,0,0,1.0,99,0,0,9,10,0,0.0,28008,0,0,0,true,0.0,41,0,0,0,0,0,true,5077,0.0,3838,0,0,0,9457,1563.7,0,5000,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},176,0,2PC,45,0.0,0.0,9605,218,19,0,0,157,0,0,62,24,0,38,0,3950,562932,0,0,28053,0,0,0,925,0,0,1.0694043417816276E-4,1.0,3832,2PC__ TO__ PB,0,0,45,2963.788888888889,0.0995075781799578,649,0,0.0,0,0.09965152338629751,2510,2510
8,179995,1,240231,26712,0,52,5278.298158655286,152.59285615928002,5301.1233106469,1.2703392685256278,5115.427287061995,0.7682273700094615,1.031993824E8,1,2500,UNIFORM,1,9.542438618700723,3.6265454633981906,15,0,0,5223,22,0,0,0.0,0,0.0,20,0,false,0,10,3,0,847,467,26712,0,0,0,0,67,20,0,0,1.0,159,0,0,223,0,0,52,0,SAFE,0,0,0,0,0,5129,9,662,0,0,3,625,240231,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3712,519781,0,1.0,71,-1.0,0,1.947602015019008E-4,822,266943,0,2,39,113,0,0,true,36,0,0,1.0,111,0,0,9,10,0,0.0,26712,0,0,0,true,0.0,43,0,0,0,0,0,true,5226,0.0,3912,0,0,0,11667,1483.0166666666667,0,5129,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},174,0,2PC,52,0.0,0.0,11566,222,20,0,0,181,0,0,70,25,0,43,0,4046,533886,0,0,26764,0,0,0,941,0,0,1.1209086833059333E-4,1.0,3848,2PC__ TO__ PB,0,0,52,2890.5444444444443,0.10006630629010688,733,0,0.0,0,0.10024157755763216,2510,2510
9,179995,1,252585,28100,0,69,5068.308910462633,138.53771193459627,5095.754688790035,1.3737347891748648,4932.73916911032,0.8508936895480208,9.936505866666667E7,1,2500,UNIFORM,1,9.459240388382712,3.5775103506984762,13,0,0,5019,20,0,0,0.0,0,0.0,20,0,false,0,10,8,0,804,440,28100,0,0,0,0,61,18,0,0,1.0,151,0,0,215,0,0,69,0,SAFE,0,0,0,0,0,4895,9,662,0,0,8,595,252585,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3728,532126,0,1.0,71,-1.0,0,2.4576675666241623E-4,816,280685,0,2,34,102,0,0,true,30,0,0,1.0,100,0,0,8,10,0,0.0,28100,0,0,0,true,0.0,40,0,0,0,0,0,true,5021,0.0,3803,0,0,0,11091,1559.361111111111,0,4895,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},184,0,2PC,69,0.0,0.0,11051,210,20,0,0,152,0,0,64,24,0,39,0,3923,561370,0,0,28169,0,0,0,896,0,0,2.84000142000071E-4,1.0,3847,2PC__ TO__ PB,0,0,69,2959.1555555555556,0.10011222544845645,701,0,0.0,0,0.10033338794816815,2510,2510
