SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179994,0,32411,3682,0,2,10106.070045355786,4393.408189009904,10124.291875067896,2.822908519185483,5714.350346550787,0.9030663291510728,2.6077477386666667E8,1,100000,UNIFORM,1,11.9760876575703,9.15706300041557,2,0,0,10067,57,0,0,0,0.0,31,false,0,0,0,10,0,389,4443,0,0,0,0,46,0,3641,279,5.0,0,0,0,2,0,0,2,0,SAFE,0,0,0,0,0,5587,9,0,2863,0,0,4944,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4669,67804,0,5.0,71,-1.0,0,5.540933647319573E-5,548,0,36093,1000,45,4361,0,true,43,0,0,5.0,0,4360,0,10,10,10408,0.0,18410,0,0,0,0.0,3596,0,0,0,0,0,true,10069,0.0,4935,0,0,0,8750,200.51666666666668,0,71,5584,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},232,0,2PC,2,0.0,0.0,33051,47,495,0,0,4406,0,0,4281,3533,0,36,0,5080,36093000,0,0,0,3684,0,0,545,0,0,0.0,5.0,4761,2PC__ TO__ PB,0,0,2,376.72777777777776,0.10201424098855734,285,0.0,0,0,0.10206399778362654,100020,100020
1,179996,0,31477,3502,0,0,10815.868016847515,4501.787070337071,10815.868016847515,2.9985163097858716,6116.4942233009715,0.9719709202866186,2.3842044746666667E8,1,100000,UNIFORM,1,14.837467194602475,11.561150776179993,2,0,0,10775,57,0,0,0,0.0,34,false,0,0,0,10,0,508,4703,0,0,0,0,49,0,3814,319,5.0,0,0,0,2,0,0,0,0,SAFE,0,0,0,0,0,5825,9,0,2863,0,0,5098,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4826,66868,0,5.0,0,-1.0,0,0.0,0,0,34979,1000,54,4468,0,true,51,0,0,5.0,0,4467,0,10,0,0,0.0,17510,0,0,0,0.0,3640,0,0,0,0,0,true,10776,0.0,5147,0,0,0,9091,194.32777777777778,0,71,5825,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,55,543,0,0,4713,0,0,4391,3578,0,40,0,5328,34979000,0,0,0,3502,0,0,698,0,0,0.0,5.0,4924,2PC__ TO__ PB,0,0,0,371.52777777777777,0.10011721318505389,0,0.0,0,0,0.10011721318505389,100020,100020
2,179983,0,32001,3599,0,1,10816.583126701862,4395.290935064529,10838.174534315087,2.589074913626022,6195.666324812448,0.9405892144984758,2.4249280426666668E8,1,100000,UNIFORM,1,11.894791663155528,10.022638437122552,2,0,0,10777,50,0,0,0,0.0,29,false,0,0,0,10,0,588,4664,0,0,0,0,40,0,3807,330,5.0,0,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,6230,9,0,2863,0,0,5013,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4757,67392,0,5.0,71,-1.0,0,2.8089098620825256E-5,2992,0,35600,1000,45,4363,0,true,43,0,0,5.0,0,4362,0,10,10,0,0.0,17995,0,0,0,0.0,3609,0,0,0,0,0,true,10778,0.0,5176,0,0,0,8179,197.77777777777777,0,71,6230,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},1146,0,2PC,1,0.0,0.0,77315,53,499,0,0,4635,0,0,4294,3551,0,36,0,5350,35600000,0,0,0,3600,0,0,755,0,0,0.0,5.0,4906,2PC__ TO__ PB,0,0,1,374.43888888888887,0.10109550561797753,2382,0.0,0,0,0.10112075503497092,100020,100020
3,179997,0,31648,3544,0,0,10616.742988713318,4487.402178463094,10616.742988713318,2.7366785917253917,6020.117041478556,0.971591155080601,2.4154081013333333E8,1,100000,UNIFORM,1,12.738206240054557,10.048022391452603,2,0,0,10575,54,0,0,0,0.0,28,false,0,0,0,10,0,556,4694,0,0,0,0,40,0,3847,314,5.0,0,0,0,2,0,0,0,0,SAFE,0,0,0,0,0,5984,9,0,2863,0,0,5073,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4746,67039,0,5.0,0,-1.0,0,0.0,0,0,35192,1000,40,4458,0,true,38,0,0,5.0,0,4457,0,10,0,0,0.0,17720,0,0,0,0.0,3701,0,0,0,0,0,true,10577,0.0,5021,0,0,0,7708,195.51111111111112,0,71,5984,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,50,507,0,0,4609,0,0,4387,3643,0,36,0,5217,35192000,0,0,0,3544,0,0,715,0,0,0.0,5.0,4873,2PC__ TO__ PB,0,0,0,372.47777777777776,0.10070470561491247,0,0.0,0,0,0.10070470561491247,100020,100020
4,180000,0,30365,3377,0,3,10998.858166123777,4688.076216598057,11040.222774652058,2.8264843976885463,6109.252707136512,0.9712463817912358,2.409316976E8,1,100000,UNIFORM,1,13.88611035708994,10.455752348496073,3,0,0,10961,51,0,0,0,0.0,30,false,0,0,0,10,0,569,4943,0,0,0,0,44,0,4055,334,5.0,0,0,0,2,0,0,3,0,SAFE,0,0,0,0,0,5959,9,0,2863,0,0,5289,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4705,65756,0,5.0,71,-1.0,0,8.890205956437991E-5,883,0,33742,1000,63,4655,0,true,60,0,0,5.0,0,4654,0,10,10,35897,0.0,16885,0,0,0,0.0,3864,0,0,0,0,0,true,10963,0.0,5077,0,0,0,8506,187.45555555555555,0,71,5941,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},402,0,2PC,3,0.0,0.0,46376,51,525,0,0,4906,0,0,4583,3805,0,39,0,5277,33742000,0,0,0,3380,0,0,740,0,0,0.0,5.0,4826,2PC__ TO__ PB,0,0,3,365.35,0.1000829826329204,685,0.0,0,0,0.10016298710920137,100020,100020
5,179996,0,31887,3519,0,1,10761.568371696503,4445.477103239565,10773.70481614095,2.7206120823565962,6112.3709201477695,0.9501536292377628,2.422894656E8,1,100000,UNIFORM,1,12.04672273844155,10.489671957522523,2,0,0,10724,60,0,0,0,0.0,29,false,0,0,0,10,0,545,4687,0,0,0,0,49,0,3800,340,5.0,0,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,5978,9,0,2863,0,0,5042,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4698,67278,0,5.0,71,-1.0,0,2.8243002796057277E-5,1017,0,35406,1000,45,4415,5109,true,43,0,0,5.0,0,4414,0,10,10,0,0.0,17595,0,0,0,0.0,3637,0,0,0,0,0,true,10726,0.0,5100,0,0,0,8374,196.7,0,71,5978,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},541,0,2PC,1,0.0,0.0,42211,52,518,0,0,4669,0,0,4341,3578,0,35,0,5297,35406000,0,0,0,3520,0,0,722,0,0,0.0,5.0,4825,2PC__ TO__ PB,0,0,1,373.80555555555554,0.09938993390950686,631,0.0,0,0,0.09941536984212161,100020,100020
6,180002,0,31659,3518,0,0,10784.773942581012,4476.305926150541,10784.773942581012,2.6178399522415217,6210.487758669698,0.9720346021480736,2.4401149866666666E8,1,100000,UNIFORM,1,12.543850498905535,10.346367143303864,2,0,0,10741,61,0,0,0,0.0,29,false,0,0,0,10,0,587,4711,0,0,0,0,46,0,3806,352,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6270,9,0,2863,0,0,5074,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4738,67050,0,5.0,0,-1.0,0,0.0,0,0,35177,1000,47,4446,0,true,44,0,0,5.0,0,4445,0,10,0,0,0.0,17590,0,0,0,0.0,3660,0,0,0,0,0,true,10743,0.0,5150,0,0,0,7577,195.42777777777778,0,71,6270,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,52,525,0,0,4588,0,0,4375,3602,0,37,0,5345,35177000,0,0,0,3518,0,0,771,0,0,0.0,5.0,4888,2PC__ TO__ PB,0,0,0,372.5388888888889,0.10000852829974131,0,0.0,0,0,0.10000852829974131,100020,100020
7,179996,0,31980,3476,0,0,10727.339107307249,4451.885923639776,10727.339107307249,2.7020821299638986,6098.294955696203,0.9706598589609043,2.424669296E8,1,100000,UNIFORM,1,12.11382764553249,9.891316420351986,2,0,0,10686,57,0,0,0,0.0,33,false,0,0,0,10,0,535,4682,0,0,0,0,47,0,3798,324,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5959,9,0,2863,0,0,5036,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4710,67371,0,5.0,0,-1.0,0,0.0,0,0,35456,1000,62,4423,0,true,94,0,0,5.0,0,4422,0,10,0,0,0.0,17380,0,0,0,0.0,3650,0,0,0,0,0,true,10688,0.0,5111,0,0,0,7544,196.9777777777778,0,71,5959,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,57,532,0,0,4644,0,0,4352,3592,0,34,0,5294,35456000,0,0,0,3476,0,0,711,0,0,0.0,5.0,4828,2PC__ TO__ PB,0,0,0,374.3222222222222,0.09803700361010831,0,0.0,0,0,0.09803700361010831,100020,100020
8,180011,0,33078,3747,0,0,10568.800532692821,4236.608806578391,10568.800532692821,2.9859009640190086,6174.717258073125,0.8882694000154016,2.439224448E8,1,100000,UNIFORM,1,9.769367467752884,7.133077637474542,2,0,0,10530,55,0,0,0,0.0,31,false,0,0,0,10,0,565,4483,0,0,0,0,47,0,3631,328,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,5890,9,0,2863,0,0,4852,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4770,68469,0,5.0,0,-1.0,0,0.0,0,0,36825,1000,60,4210,0,true,57,0,0,5.0,0,4208,0,10,0,0,0.0,18735,0,0,0,0.0,3477,0,0,0,0,0,true,10532,0.0,5172,0,0,0,8495,204.58333333333334,0,71,5890,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,48,497,0,0,4404,0,0,4138,3419,0,30,0,5358,36825000,0,0,0,3747,0,0,731,0,0,0.0,5.0,4888,2PC__ TO__ PB,0,0,0,380.4222222222222,0.10175152749490834,0,0.0,0,0,0.10175152749490834,100020,100020
9,179996,0,31598,3427,0,0,10770.570895827253,4514.050650389266,10770.570895827253,3.4441364453961456,6057.812402392764,0.9715414419689682,2.4261529066666666E8,1,100000,UNIFORM,1,16.571791977159172,11.918937930049964,2,0,0,10735,60,0,0,0,0.0,34,false,0,0,0,10,0,528,4763,0,0,0,0,51,0,3846,315,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,6178,9,0,2863,0,0,5089,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4829,66991,0,5.0,0,-1.0,0,0.0,0,0,35025,1000,56,4478,0,true,53,0,0,5.0,0,4477,0,10,0,0,0.0,17135,0,0,0,0.0,3648,0,0,0,0,0,true,10736,0.0,5085,0,0,0,9168,194.58333333333334,0,71,6178,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,51,575,0,0,4732,0,0,4402,3586,0,43,0,5263,35025000,0,0,0,3427,0,0,703,0,0,0.0,5.0,4956,2PC__ TO__ PB,0,0,0,372.2111111111111,0.09784439685938616,0,0.0,0,0,0.09784439685938616,100020,100020
