SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179996,0,3979,35994,0,1,4697.8187477635165,2609.087003015833,4698.669152108685,2.864090483814479,2181.403381702506,0.6692144140801441,1.8684829173333332E8,1,200000,UNIFORM,1,18.682722894881675,11.889846600290188,21,0,4633,0,36,0,0,1.875848203066097,0,0.0,0,false,0,33,2,0,0,230,594,35994,0,0,0,0,36,0,274,1.0,0,111,0,34250,585,0,0,1,1,SAFE,0,0,76034,0,0,1659,1,0,664,0,0,4426,3979,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1503,113377,0,0.048452519864421846,71,-1.0,0,955,2.501626056937009E-5,39973,0,2,72,2545,0,true,0,74,25,0,1.0,2542,0,0,2,2,0,0.0,35994,0,0,0,true,0.9515474801355781,288,0,0,44,0,0,true,4636,1.9044986177431515,1657,0,0,0,15111,222.07222222222222,0,71,1659,0,60,0.0,0.0,0,0,2,2,0,0,1.8753681169083736,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},433,0,2PC,1,1.9018725343112741,0.0,29888,32,182,0,2524,0,1263,0,248,2478,0,66,0,1754,79946,0,1204,35995,0,0,0,0,310,105,0.0,1.0,1506,2PC__ TO__ PB,0,0,1,629.9,0.9004578090210892,552,0.0,0,0,0.9004602991944765,10049,10049
1,180007,0,4016,36263,0,2,4658.630479910653,2627.539513197211,4659.899999145135,2.364622824656786,2141.7139546921103,0.5320637446914617,9.66555232E7,1,200000,UNIFORM,1,17.02034708671582,10.632889228172091,18,0,4597,0,33,0,0,1.8745019920318724,0,0.0,0,false,0,29,2,0,0,224,582,36263,0,0,0,0,33,0,275,1.0,0,105,0,34435,580,0,0,2,1,SAFE,0,0,76564,0,0,1697,1,0,664,0,0,4395,4016,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1476,112759,0,0.050409508314259714,71,-1.0,0,821,4.965120031776768E-5,40279,0,2,83,2562,2305,true,0,216,31,0,1.0,2560,0,0,2,2,0,0.0,36263,0,0,0,true,0.9495904916857403,282,0,0,44,0,0,true,4600,1.9006474103585658,1642,0,0,0,14023,223.7722222222222,0,71,1697,0,60,0.0,0.0,0,0,2,2,0,0,1.875603231944406,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},297,0,2PC,2,1.9008631387364532,0.0,22722,27,175,0,2529,0,1260,0,244,2506,0,64,0,1729,80558,0,1207,36265,0,0,0,0,296,100,0.0,1.0,1482,2PC__ TO__ PB,0,0,2,626.4722222222222,0.9002954393108071,175,0.0,0,0,0.9003003897619225,9956,9956
2,179997,0,4231,38062,0,1,4437.641705795807,2502.0573705979673,4438.026962009353,2.709617983638341,2019.8391730860176,0.5774535102836462,1.06822216E8,1,200000,UNIFORM,1,16.37009384309831,10.840992126542773,17,0,4382,0,30,0,0,1.8721342472228788,0,0.0,0,false,0,29,2,0,0,199,567,38062,0,0,0,0,30,0,268,1.0,0,102,0,36196,553,0,0,1,1,SAFE,0,0,80377,0,0,1638,1,0,664,0,0,4188,4231,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1480,114611,0,0.04902527455204666,71,-1.0,0,1638,2.3644015699626426E-5,42293,0,2,62,2442,0,true,0,58,29,0,1.0,2440,0,0,2,2,0,0.0,38062,0,0,0,true,0.9509747254479534,277,0,0,44,0,0,true,4384,1.9019144410304893,1570,0,0,0,13181,234.9611111111111,0,71,1638,0,60,0.0,0.0,0,0,2,2,0,0,1.873417056381693,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},607,0,2PC,1,1.9003205296621302,0.0,13709,27,171,0,2424,0,1211,0,238,2385,0,59,0,1654,84586,0,1160,38063,0,0,0,0,264,100,0.0,1.0,1484,2PC__ TO__ PB,0,0,1,636.7611111111111,0.8999598042229211,671,0.0,0,0,0.8999621695748806,9973,9973
3,180001,0,4063,36807,0,2,4593.317569185209,2556.9444912626136,4594.9351651044635,2.319578880407125,2098.74057956367,0.7767446745619561,9.916668213333334E7,1,200000,UNIFORM,1,16.940213960657665,11.047743736543355,18,0,4534,0,32,0,0,1.86857002215112,0,0.0,0,false,0,30,2,0,0,215,586,36807,0,0,0,0,32,0,272,1.0,0,106,0,34987,570,0,0,2,1,SAFE,0,0,77550,0,0,1562,1,0,664,0,0,4332,4063,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1440,113835,0,0.049447116037710216,71,-1.0,0,782,4.893325504012527E-5,40870,0,2,60,2497,0,true,0,55,30,0,1.0,2495,0,0,2,2,0,0.0,36807,0,0,0,true,0.9505528839622898,283,0,0,44,0,0,true,4536,1.897612601525966,1611,0,0,0,14701,227.05555555555554,0,71,1562,0,60,0.0,0.0,0,0,2,2,0,0,1.8733664792023257,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},316,0,2PC,2,1.8974651560844404,0.0,29503,28,181,0,2504,0,1250,0,243,2438,0,62,0,1702,81740,0,1196,36809,0,0,0,0,284,101,0.0,1.0,1443,2PC__ TO__ PB,0,0,2,632.45,0.900587227795449,246,0.0,0,0,0.9005920923859855,9970,9970
4,179991,0,4110,37196,0,3,4548.318688353586,2509.1100649635036,4550.2037908108405,2.8781654118957127,2092.5452562641144,0.7049647883724064,1.1596857493333334E8,1,200000,UNIFORM,1,15.697195477983007,11.455533225205162,18,0,4483,0,33,0,0,1.8739659367396593,0,0.0,0,false,0,30,2,1,0,215,599,37196,0,0,0,0,32,0,280,1.0,0,109,0,35381,568,0,0,3,1,SAFE,0,0,78419,0,0,1559,1,0,664,0,1,4281,4110,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1480,114419,0,0.04879556941606624,71,-1.0,0,670,7.262339925924132E-5,41306,0,2,59,2441,0,true,0,55,31,0,1.0,2434,0,0,2,1,0,0.0,37196,0,0,0,true,0.9512044305839338,291,0,0,44,0,0,true,4486,1.8982968369829685,1595,0,0,0,16155,229.4777777777778,0,71,1559,0,60,0.0,0.0,0,0,2,2,0,0,1.8722443273470266,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},292,0,2PC,3,1.898510592536832,0.0,23065,29,182,0,2466,0,1224,0,251,2376,0,65,0,1685,82612,0,1172,37199,0,0,0,0,286,102,2.6882443076426786E-5,1.0,1482,2PC__ TO__ PB,0,0,3,635.7166666666667,0.9004987168934295,182,0.0,0,0,0.9005059430148393,9985,9985
5,179997,0,4039,36157,0,2,4685.252113781564,2502.6044473879674,4686.567662803883,2.5166132394646503,2172.4147811488783,0.70643126061881,1.124912624E8,1,200000,UNIFORM,1,15.903233295188814,10.42051962784218,18,0,4627,0,34,0,0,1.8700173310225303,0,0.0,0,false,0,30,2,0,0,227,587,36157,0,0,0,0,33,0,274,1.0,0,108,0,34400,589,0,0,2,1,SAFE,0,0,76297,0,0,1673,1,0,664,0,0,4408,4039,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1475,112433,0,0.04859363332134856,71,-1.0,0,476,4.975371909050202E-5,40196,0,2,69,2440,0,true,0,59,30,0,1.0,2437,0,0,2,2,0,0.0,36157,0,0,0,true,0.9514063666786514,284,0,0,44,0,0,true,4629,1.8960138648180243,1675,0,0,0,14420,223.3111111111111,0,71,1673,0,60,0.0,0.0,0,0,2,2,0,0,1.8738833420914345,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},301,0,2PC,2,1.8983599303039522,0.0,23386,29,177,0,2521,0,1255,0,244,2379,0,60,0,1766,80392,0,1202,36159,0,0,0,0,297,102,0.0,1.0,1480,2PC__ TO__ PB,0,0,2,624.6666666666666,0.8995173649119316,256,0.0,0,0,0.8995223642967312,9926,9926
6,179996,0,4210,37484,0,1,4512.666183251521,2463.936372921615,4513.099884644114,2.912025542631011,2077.5732560025613,0.6376390500190438,9.63027856E7,1,200000,UNIFORM,1,15.446877731142822,10.256515193668305,19,0,4455,0,34,0,0,1.866270783847981,0,0.0,0,false,0,29,2,0,0,212,578,37484,0,0,0,0,33,0,271,1.0,0,105,0,35570,565,0,0,1,1,SAFE,0,0,79074,0,0,1670,1,0,664,0,0,4248,4210,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1468,114891,0,0.0510617863621812,71,-1.0,0,1504,2.398369109005876E-5,41694,0,2,62,2402,0,true,0,58,29,0,1.0,2400,0,0,2,2,0,0.0,37484,0,0,0,true,0.9489382136378188,281,0,0,44,0,0,true,4457,1.8921615201900237,1600,0,0,0,14445,231.63333333333333,0,71,1670,0,60,0.0,0.0,0,0,2,2,0,0,1.8719720414043326,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},604,0,2PC,1,1.8970227296980045,0.0,15687,28,175,0,2446,0,1218,0,240,2345,0,61,0,1686,83388,0,1166,37485,0,0,0,0,278,100,0.0,1.0,1473,2PC__ TO__ PB,0,0,1,638.3166666666667,0.8990262387873555,383,0.0,0,0,0.8990286605108526,10080,10080
7,179993,0,4158,36353,0,2,4642.132095260364,2572.1148537758536,4642.9094660413175,2.8472404660232518,2140.010291172668,0.5979575185563256,9.10758272E7,1,200000,UNIFORM,1,18.769074766124454,11.865839804507196,19,0,4580,0,35,0,0,1.8783068783068784,0,0.0,0,false,0,31,2,0,0,227,602,36353,0,0,0,0,34,0,284,1.0,0,110,0,34548,578,0,0,2,1,SAFE,0,0,77062,0,0,1639,1,0,664,0,0,4367,4158,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1473,112422,0,0.04965202321679091,71,-1.0,0,1180,4.93668698936144E-5,40511,0,2,60,2504,0,true,0,55,31,0,1.0,2498,0,0,2,2,0,0.0,36353,0,0,0,true,0.950347976783209,293,0,0,44,0,0,true,4584,1.9004329004329004,1631,0,0,0,13920,225.0611111111111,0,71,1639,0,60,0.0,0.0,0,0,2,2,0,0,1.8760762523037988,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},471,0,2PC,2,1.9024564685170413,0.0,13615,30,180,0,2513,0,1247,0,252,2440,0,66,0,1721,81022,0,1193,36355,0,0,0,0,299,104,0.0,1.0,1477,2PC__ TO__ PB,0,0,2,624.6166666666667,0.8973612105354102,373,0.0,0,0,0.8973662774911757,9866,9866
8,179998,0,4138,37672,0,4,4487.9075963845835,2497.3150872402125,4491.449253875558,2.5545232936337112,2066.4447119080487,0.6580985903410828,8.947801653333333E7,1,200000,UNIFORM,1,15.562026689625483,10.472360907829914,18,0,4432,0,31,0,0,1.8767520541324312,0,0.0,0,false,0,28,2,0,0,206,577,37672,0,0,0,0,30,0,270,1.0,0,105,0,35758,566,0,0,4,1,SAFE,0,0,79460,0,0,1720,1,0,664,0,0,4237,4138,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1454,114828,0,0.050806965385432154,71,-1.0,0,684,9.566174008705218E-5,41810,0,2,0,2431,0,true,0,0,29,0,1.0,2429,0,0,2,2,0,0.0,37672,0,0,0,true,0.9491930346145678,281,0,0,44,0,0,true,4435,1.900918318028033,1602,0,0,0,14384,232.27777777777777,0,71,1720,0,60,0.0,0.0,0,0,2,2,0,0,1.874389466978127,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},217,0,2PC,4,1.900456572520705,0.0,33124,26,176,0,2431,0,1210,0,242,2378,0,59,0,1688,83620,0,1158,37676,0,0,0,0,272,100,0.0,1.0,1461,2PC__ TO__ PB,0,0,4,637.9555555555555,0.901028462090409,446,0.0,0,0,0.9010379298799445,10036,10036
9,180001,0,4141,36931,0,3,4572.918063848799,2554.691224341946,4575.413421326257,2.1895789896530737,2105.698854350004,0.7550284314719142,9.347039413333334E7,1,200000,UNIFORM,1,15.381189872185027,10.308637954960439,20,0,4513,0,37,0,0,1.8809466312484906,0,0.0,0,false,0,30,2,0,0,213,575,36931,0,0,0,0,33,0,270,1.0,0,105,0,35096,572,0,0,3,1,SAFE,0,0,78091,0,0,1496,1,0,664,0,0,4311,4141,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1477,113557,0,0.04968725460994828,71,-1.0,0,439,7.303712720632989E-5,41072,0,2,61,2489,0,true,0,56,31,0,1.0,2488,0,0,2,2,0,0.0,36931,0,0,0,true,0.9503127453900517,280,0,0,44,0,0,true,4516,1.9067858005312726,1625,0,0,0,13342,228.17777777777778,0,71,1496,0,60,0.0,0.0,0,0,2,2,0,0,1.8732230375565244,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},213,0,2PC,3,1.900706723348948,0.0,30491,29,173,0,2474,0,1234,0,241,2431,0,62,0,1715,82144,0,1181,36934,0,0,0,0,281,100,0.0,1.0,1477,2PC__ TO__ PB,0,0,3,630.9166666666666,0.8991770549279314,222,0.0,0,0,0.899184418746196,9941,9941
