SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,299994,0,54000,2828,0,80,20131.12635785007,4453.57797475926,20725.360274398867,2.8618042103043506,15548.956688118811,0.9267415108271936,1.1749760730434783E8,1,5000,UNIFORM,1,19.51317029240177,14.43741038166866,2,0,0,20076,58,0,0,0,0.0,false,0,0,32,0,40,2,1673,5127,0,0,0,0,3409,0,47,654,5.0,0,0,0,2,0,0,80,0,SAFE,0,0,0,0,0,15262,39,0,2857,0,2,5217,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},10944,167294,0,5.0,71,-1.0,0,2078,0.0014057777465382724,0,56828,1000,35,4410,0,true,33,0,0,4408,0,5.0,0,40,40,0.0,16454,14140,0,0,0,true,0.0,3230,0,0,0,0,0,true,20078,0.0,13210,0,0,0,10602,189.42666666666668,0,0,71,15238,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,591,2PC,80,0.0,0.0,20873,0,40,1025,4603,0,0,0,4320,3164,0,53,0,13478,56828000,0,0,2908,0,0,0,1946,0,0,1.375515818431912E-4,5.0,11056,2PC__ TO__ PB,0,0,80,566.1566666666666,0.04976420074611107,1898,0,0.0,0,0.0511000210866662,5080,5080
1,299999,0,51740,2744,0,62,20812.831276239067,4657.468215152687,21289.935080174928,3.429488908444249,15934.835165816326,0.9701813168508869,1.288183867826087E8,1,5000,UNIFORM,1,14.577164320023467,10.225337586624134,2,0,0,20758,55,0,0,0,0.0,false,0,0,31,0,40,2,1776,5444,0,0,0,0,3618,0,44,685,5.0,0,0,0,2,0,0,62,0,SAFE,0,0,0,0,0,15541,39,0,2857,0,2,5451,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12249,165032,0,5.0,71,-1.0,0,1907,0.0011366553001136656,0,54484,1000,35,4616,0,true,33,0,0,4614,0,5.0,0,40,40,0.0,16594,13720,0,0,0,true,0.0,3427,0,0,0,0,0,true,20760,0.0,13456,0,0,0,10466,181.61333333333334,0,0,71,15515,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,619,2PC,62,0.0,0.0,21015,0,41,1102,4898,0,0,0,4528,3360,0,47,0,13760,54484000,0,0,2806,0,0,0,2051,0,0,1.4255167498218105E-4,5.0,12325,2PC__ TO__ PB,0,0,62,558.6166666666667,0.050363409441303866,1721,0,0.0,0,0.05144281890514428,5080,5080
2,299994,0,52592,2812,0,72,20194.257710881935,4586.879635933221,20731.436658961593,2.542198211839354,15450.047400071124,0.9589494754658157,1.1395748973913044E8,1,5000,UNIFORM,1,11.07890330953926,8.084499639483742,2,0,0,20149,54,0,0,0,0.0,false,0,0,28,0,40,2,1653,5244,0,0,0,0,3622,0,41,593,5.0,0,0,0,2,0,0,72,0,SAFE,0,0,0,0,0,14984,39,0,2857,0,2,5370,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11936,165884,0,5.0,71,-1.0,0,1966,0.0012978585334198572,0,55404,1000,32,4553,0,true,30,0,0,4552,0,5.0,0,40,40,0.0,16288,14060,0,0,0,true,0.0,3428,0,0,0,0,0,true,20151,0.0,13174,0,0,0,8608,184.68,0,0,71,14966,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,568,2PC,72,0.0,0.0,20845,0,38,998,4767,0,0,0,4479,3373,0,37,0,13443,55404000,0,0,2884,0,0,0,1895,0,0,1.3869625520110957E-4,5.0,12017,2PC__ TO__ PB,0,0,72,561.4566666666667,0.05075445816186557,1801,0,0.0,0,0.05198644458865095,5080,5080
3,299995,0,54216,2883,0,79,20210.910967048214,4419.225227884757,20798.55351057926,2.289563485956137,15624.844302115853,0.9400777814145986,1.1501661113043478E8,1,5000,UNIFORM,1,10.253492374689566,7.403879429151072,2,0,0,20155,54,0,0,0,0.0,false,0,0,28,0,40,1,1761,5134,0,0,0,0,3493,0,41,610,5.0,0,0,0,2,0,0,79,0,SAFE,0,0,0,0,0,15343,39,0,2857,0,1,5212,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12044,167508,0,5.0,71,-1.0,0,2023,0.001381650285074679,0,57099,1000,33,4388,0,true,32,0,0,4387,0,5.0,0,40,40,0.0,15660,14415,0,0,0,true,0.0,3303,0,0,0,0,0,true,20157,0.0,13243,0,0,0,9620,190.33,0,0,71,15338,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,583,2PC,79,0.0,0.0,21350,0,38,999,4605,0,0,0,4314,3247,0,33,0,13505,57099000,0,0,2962,0,0,0,2000,0,0,6.75219446320054E-5,5.0,12130,2PC__ TO__ PB,0,0,79,566.8666666666667,0.05049125203593758,1890,0,0.0,0,0.05180314106824303,5080,5080
4,299995,0,53178,2842,0,53,20275.0208226601,4526.839333859866,20683.14766995074,2.1897966757619534,15543.654834975368,0.9553580079647458,1.2344284139130434E8,1,5000,UNIFORM,1,11.24831689048205,8.409831665864141,2,0,0,20232,55,0,0,0,0.0,false,0,0,30,0,40,1,1719,5216,0,0,0,0,3540,0,43,623,5.0,0,0,0,2,0,0,53,0,SAFE,0,0,0,0,0,16345,39,0,2857,0,1,5311,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11992,166470,0,5.0,71,-1.0,0,1991,9.451964403545378E-4,0,56020,1000,38,4493,0,true,35,0,0,4492,0,5.0,0,40,40,0.0,17861,14210,0,0,0,true,0.0,3332,0,0,0,0,0,true,20234,0.0,13179,0,0,0,8947,186.73333333333332,0,0,71,16312,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,594,2PC,53,0.0,0.0,21789,0,40,1019,4760,0,0,0,4415,3273,0,38,0,13456,56020000,0,0,2895,0,0,0,1973,0,0,6.90846286701209E-5,5.0,12093,2PC__ TO__ PB,0,0,53,563.4066666666666,0.050731881470903246,1858,0,0.0,0,0.051629126317479,5080,5080
5,299999,0,54063,2867,0,52,20556.890455877223,4422.827233412871,21001.22156923614,2.4998570250254466,15924.04461562609,0.969729328781144,1.149217683478261E8,1,5000,UNIFORM,1,15.046760889403672,11.564294127970236,2,0,0,20506,56,0,0,0,0.0,false,0,0,29,0,40,3,1898,5188,0,0,0,0,3454,0,44,656,5.0,0,0,0,2,0,0,52,0,SAFE,0,0,0,0,0,15906,39,0,2857,0,3,5221,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11716,167357,0,5.0,71,-1.0,0,2075,9.125688814011442E-4,0,56930,1000,37,4388,0,true,35,0,0,4387,0,5.0,0,40,39,0.0,19240,14335,0,0,0,true,0.0,3237,0,0,0,0,0,true,20508,0.0,13358,0,0,0,9090,189.76666666666668,0,0,71,15833,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,627,2PC,52,0.0,0.0,24386,0,39,1042,4652,0,0,0,4313,3181,0,41,0,13644,56930000,0,0,2919,0,0,0,2157,0,0,2.0554984583761563E-4,5.0,11828,2PC__ TO__ PB,0,0,52,566.37,0.050360091340242406,1896,0,0.0,0,0.05122670316942192,5080,5080
6,300008,0,54094,2881,0,66,20195.666276640055,4436.7488746811105,20674.51737105172,2.6620528917795974,15617.662120097188,0.9545103342919153,1.0073585043478261E8,1,5000,UNIFORM,1,10.307966760751038,7.572037306498834,2,0,0,20149,53,0,0,0,0.0,false,0,0,28,0,40,3,1807,5116,0,0,0,0,3479,0,42,613,5.0,0,0,0,2,0,0,66,0,SAFE,0,0,0,0,0,15345,39,0,2857,0,3,5223,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},11365,167388,0,5.0,71,-1.0,0,2235,0.001157062463841798,0,56975,1000,35,4404,0,true,37,0,0,4402,0,5.0,0,40,39,0.0,13390,14405,0,0,0,true,0.0,3286,0,0,0,0,0,true,20151,0.0,13175,0,0,0,8863,189.91666666666666,0,0,71,15381,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,593,2PC,66,0.0,0.0,20804,0,39,991,4596,0,0,0,4330,3231,0,36,0,13457,56975000,0,0,2947,0,0,0,2054,0,0,2.035968781812012E-4,5.0,11465,2PC__ TO__ PB,0,0,66,566.4733333333334,0.050566037735849056,2090,0,0.0,0,0.051664592135481496,5080,5080
7,299992,0,55893,2955,0,72,20205.108249069373,4264.256162417476,20706.361049407784,2.961891276306857,15674.778874788495,0.9565658318925638,1.143261387826087E8,1,5000,UNIFORM,1,10.669037525458249,7.524763968092328,2,0,0,20161,53,0,0,0,0.0,false,0,0,28,0,40,1,1708,5049,0,0,0,0,3399,0,43,618,5.0,0,0,0,2,0,0,72,0,SAFE,0,0,0,0,0,15518,39,0,2857,0,1,5056,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12942,169185,0,5.0,71,-1.0,0,1973,0.0012219959266802445,0,58848,1000,35,4233,0,true,33,0,0,4232,0,5.0,0,40,40,0.0,13949,14775,0,0,0,true,0.0,3184,0,0,0,0,0,true,20163,0.0,13344,0,0,0,8070,196.16,0,0,71,15548,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,593,2PC,72,0.0,0.0,20485,0,38,1000,4552,0,0,0,4163,3130,0,35,0,13617,58848000,0,0,3027,0,0,0,1945,0,0,6.607201850016519E-5,5.0,13005,2PC__ TO__ PB,0,0,72,572.4566666666667,0.05021411092985318,1827,0,0.0,0,0.05137474541751527,5080,5080
8,299997,0,54895,2801,0,74,20260.026978936094,4394.010020566536,20816.815195644413,2.1808453003288903,15671.426490182077,0.9384930947000689,1.1898788939130434E8,1,5000,UNIFORM,1,10.996937320408517,7.923652916738791,2,0,0,20221,52,0,0,0,0.0,false,0,0,28,0,40,1,1678,5136,0,0,0,0,3477,0,42,610,5.0,0,0,0,2,0,0,74,0,SAFE,0,0,0,0,0,15627,39,0,2857,0,1,5158,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12912,168189,0,5.0,71,-1.0,0,1890,0.0012809416652241649,0,57696,1000,31,4362,0,true,33,0,0,4361,0,5.0,0,40,40,0.0,13576,14005,0,0,0,true,0.0,3264,0,0,0,0,0,true,20223,0.0,13379,0,0,0,9563,192.32,0,0,71,15656,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,584,2PC,74,0.0,0.0,20943,0,39,1017,4610,0,0,0,4288,3208,0,34,0,13650,57696000,0,0,2875,0,0,0,1918,0,0,6.956521739130434E-5,5.0,12976,2PC__ TO__ PB,0,0,74,569.1366666666667,0.0485475596228508,1720,0,0.0,0,0.0497663146962091,5080,5080
9,299995,0,52165,2729,0,59,20884.333070355442,4621.973452257261,21366.39689519971,2.904695503430204,15997.949649322096,0.9239027803296065,1.0757574713043478E8,1,5000,UNIFORM,1,14.228442687387403,10.394731042891198,2,0,0,20840,57,0,0,0,0.0,false,0,0,31,0,40,1,1775,5455,0,0,0,0,3633,0,46,681,5.0,0,0,0,2,0,0,59,0,SAFE,0,0,0,0,0,16040,39,0,2857,0,1,5412,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13017,165459,0,5.0,71,-1.0,0,2148,0.00107364475096901,0,54894,1000,35,4581,0,true,36,0,0,4579,0,5.0,0,40,40,0.0,16197,13645,0,0,0,true,0.0,3384,0,0,0,0,0,true,20842,0.0,13521,0,0,0,10504,182.98,0,0,71,16039,60,0.0,0,0.0,0,1000,40,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,618,2PC,59,0.0,0.0,22187,0,39,1102,4914,0,0,0,4495,3318,0,45,0,13826,54894000,0,0,2788,0,0,0,2050,0,0,7.173601147776183E-5,5.0,13088,2PC__ TO__ PB,0,0,59,560.0366666666666,0.049713994243451014,2000,0,0.0,0,0.05073426382545084,5080,5080
