SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,299993,0,65069,3374,0,22,13451.501611144044,3900.9951463984385,13556.494780082987,1.1250752939458117,9472.260006224065,0.9729990672935227,9.758943582608695E7,1,5000,UNIFORM,1,8.075280113926825,6.2272345431972544,2,0,0,13418,57,0,0,0,0.0,false,0,0,30,0,20,2,814,4363,0,0,0,0,3237,0,47,392,5.0,0,0,0,1,0,0,22,0,SAFE,0,0,0,0,0,9780,19,0,2857,0,2,4350,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7075,133808,0,5.0,71,-1.0,0,1317,3.2133206747973417E-4,0,68443,1000,44,3875,0,true,41,0,0,3874,0,5.0,0,20,18,0.0,14318,16870,0,0,0,true,0.0,3127,0,0,0,0,0,true,13419,0.0,8206,0,0,0,7676,228.14333333333335,0,0,71,9764,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,376,2PC,22,0.0,0.0,15966,0,42,706,3999,0,0,0,3812,3075,0,27,0,8378,68443000,0,0,3396,0,0,0,1003,0,0,1.1778563015312132E-4,5.0,7209,2PC__ TO__ PB,0,0,22,447.9033333333333,0.04929649489356107,1148,0,0.0,0,0.049601986416417145,5040,5040
1,299996,0,64130,3327,0,31,14018.005535617674,3934.8408422891002,14193.967788397957,1.3608615309388334,9812.085771565975,0.9719785947466222,7.51894316521739E7,1,5000,UNIFORM,1,8.541977166311048,6.376332370199147,2,0,0,13981,58,0,0,0,0.0,false,0,0,30,0,20,1,860,4579,0,0,0,0,3388,0,46,417,5.0,0,0,0,1,0,0,31,0,SAFE,0,0,0,0,0,9748,19,0,2857,0,1,4412,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7974,132869,0,5.0,71,-1.0,0,980,4.5934091986723564E-4,0,67457,1000,43,3908,0,true,41,0,0,3907,0,5.0,0,20,20,0.0,13616,16635,0,0,0,true,0.0,3147,0,0,0,0,0,true,13983,0.0,8436,0,0,0,8575,224.85666666666665,0,0,71,9733,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,373,2PC,31,0.0,0.0,18794,0,44,745,4222,0,0,0,3846,3096,0,29,0,8661,67457000,0,0,3358,0,0,0,1061,0,0,5.955926146515783E-5,5.0,8062,2PC__ TO__ PB,0,0,31,444.77,0.049320307751604724,850,0,0.0,0,0.049756993835941205,5040,5040
2,300001,0,67595,3526,0,20,13522.673360465116,3722.560548087876,13619.656915201362,1.402468028281863,9583.498843448668,0.9106571575556732,7.262674330434783E7,1,5000,UNIFORM,1,6.7553831124105646,5.597678567914423,2,0,0,13488,54,0,0,0,0.0,false,0,0,28,0,20,1,830,4298,0,0,0,0,3200,0,43,378,5.0,0,0,0,1,0,0,20,0,SAFE,0,0,0,0,0,9360,19,0,2857,0,1,4187,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7953,136334,0,5.0,71,-1.0,0,958,2.8113183677485557E-4,0,71121,1000,40,3698,0,true,42,0,0,3697,0,5.0,0,20,20,0.0,8749,17630,0,0,0,true,0.0,3001,0,0,0,0,0,true,13489,0.0,8302,0,0,0,7373,237.07,0,0,71,9362,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,361,2PC,20,0.0,0.0,17004,0,38,695,3961,0,0,0,3640,2953,0,26,0,8495,71121000,0,0,3546,0,0,0,999,0,0,5.640157924421884E-5,5.0,8024,2PC__ TO__ PB,0,0,20,456.32,0.04957748063159967,830,0,0.0,0,0.049844674660181894,5040,5040
3,299997,0,65251,3423,0,47,13540.158331288343,3869.577129116795,13765.07753315805,1.1172540417048646,9490.593415425066,0.9625534491968861,9.995161669565217E7,1,5000,UNIFORM,1,7.745689439909198,5.687339852446851,2,0,0,13508,53,0,0,0,0.0,false,0,0,28,0,20,3,890,4378,0,0,0,0,3301,0,43,387,5.0,0,0,0,1,0,0,47,0,SAFE,0,0,0,0,0,9077,19,0,2857,0,3,4336,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7850,133990,0,5.0,71,-1.0,0,914,6.839248555754428E-4,0,68674,1000,37,3844,0,true,34,0,0,3843,0,5.0,0,20,19,0.0,12832,17115,0,0,0,true,0.0,3118,0,0,0,0,0,true,13510,0.0,8141,0,0,0,7661,228.91333333333333,0,0,71,9040,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,345,2PC,47,0.0,0.0,16102,0,40,664,4067,0,0,0,3784,3068,0,26,0,8340,68674000,0,0,3470,0,0,0,1067,0,0,1.729106628242075E-4,5.0,7910,2PC__ TO__ PB,0,0,47,448.5133333333333,0.04984419139703527,814,0,0.0,0,0.05049402657120822,5040,5040
4,299994,0,66731,3533,0,37,13397.762931502972,3771.647391991728,13564.121218511182,1.1526025945576877,9384.076757712992,0.955268170724559,8.009928660869566E7,1,5000,UNIFORM,1,7.364252002105233,5.584135744868494,2,0,0,13363,52,0,0,0,0.0,false,0,0,29,0,20,0,780,4338,0,0,0,0,3244,0,45,377,5.0,0,0,0,1,0,0,37,0,SAFE,0,0,0,0,0,9452,19,0,2857,0,0,4238,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7576,135472,0,5.0,71,-1.0,0,1095,5.263083028690915E-4,0,70264,1000,38,3747,0,true,36,0,0,3746,0,5.0,0,20,20,0.0,16666,17665,0,0,0,true,0.0,3035,0,0,0,0,0,true,13365,0.0,8166,0,0,0,7725,234.21333333333334,0,0,71,9397,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,391,2PC,37,0.0,0.0,15720,0,42,693,4034,0,0,0,3686,2985,0,26,0,8351,70264000,0,0,3570,0,0,0,947,0,0,0.0,5.0,7670,2PC__ TO__ PB,0,0,37,453.4433333333333,0.05028179437549812,842,0,0.0,0,0.05078163895250423,5040,5040
5,299996,0,65039,3316,0,36,13755.535274125454,3896.64302187918,13925.81522074789,1.3058212337880717,9651.963935464415,0.9725791665444823,6.506932591304348E7,1,5000,UNIFORM,1,7.645959658434589,5.733468146393531,2,0,0,13714,55,0,0,0,0.0,false,0,0,29,0,20,6,883,4449,0,0,0,0,3309,0,46,401,5.0,0,0,0,1,0,0,36,0,SAFE,0,0,0,0,0,9237,19,0,2857,0,6,4354,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7293,133778,0,5.0,71,-1.0,0,1019,5.263850506645612E-4,0,68355,1000,39,3869,0,true,36,0,0,3868,0,5.0,0,20,18,0.0,9816,16580,0,0,0,true,0.0,3135,0,0,0,0,0,true,13716,0.0,8288,0,0,0,8252,227.85,0,0,71,9231,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,380,2PC,36,0.0,0.0,15594,0,37,712,4121,0,0,0,3808,3085,0,29,0,8494,68355000,0,0,3352,0,0,0,1067,0,0,3.5799522673031026E-4,5.0,7389,2PC__ TO__ PB,0,0,36,447.81666666666666,0.048511447589788606,891,0,0.0,0,0.0490122969396558,5040,5040
6,299996,0,66327,3606,0,25,13413.437934553524,3781.546380553922,13539.64088824182,1.238231753337717,9452.430488907376,0.9712736650729532,9.056716556521739E7,1,5000,UNIFORM,1,6.789330383944653,5.510249492552674,2,0,0,13377,55,0,0,0,0.0,false,0,0,29,0,20,1,851,4318,0,0,0,0,3222,0,44,377,5.0,0,0,0,1,0,0,25,0,SAFE,0,0,0,0,0,9126,19,0,2857,0,1,4258,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7277,135066,0,5.0,71,-1.0,0,1194,3.573572715057606E-4,0,69933,1000,34,3756,0,true,31,0,0,3755,0,5.0,0,20,20,0.0,14968,18030,0,0,0,true,0.0,3038,0,0,0,0,0,true,13379,0.0,8157,0,0,0,6947,233.11,0,0,71,9086,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,409,2PC,25,0.0,0.0,18074,0,42,693,3978,0,0,0,3698,2989,0,27,0,8350,69933000,0,0,3631,0,0,0,1018,0,0,5.50812448361333E-5,5.0,7371,2PC__ TO__ PB,0,0,25,452.0933333333333,0.05156363948350564,1056,0,0.0,0,0.05190257011349667,5040,5040
7,299997,0,66545,3561,0,36,13330.810987082281,3780.966236561725,13489.01608621174,1.2112647914231132,9360.261227464196,0.9297212203369876,8.994690852173913E7,1,5000,UNIFORM,1,6.930186407573208,5.503964799977188,2,0,0,13301,53,0,0,0,0.0,false,0,0,28,0,20,1,779,4267,0,0,0,0,3200,0,44,357,5.0,0,0,0,1,0,0,36,0,SAFE,0,0,0,0,0,9399,19,0,2857,0,1,4247,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7975,135284,0,5.0,71,-1.0,0,958,5.132445610333324E-4,0,70106,1000,37,3756,0,true,35,0,0,3755,0,5.0,0,20,20,0.0,15543,17805,0,0,0,true,0.0,3040,0,0,0,0,0,true,13303,0.0,8144,0,0,0,7389,233.68666666666667,0,0,71,9363,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,350,2PC,36,0.0,0.0,15550,0,41,687,3990,0,0,0,3695,2991,0,26,0,8339,70106000,0,0,3597,0,0,0,943,0,0,5.560189046427579E-5,5.0,8050,2PC__ TO__ PB,0,0,36,452.82,0.05079451116880153,845,0,0.0,0,0.05128168572324713,5040,5040
8,299997,0,62759,3257,0,21,14308.547805956401,4026.5433086409917,14404.37383942278,1.070768417705226,10096.381025483575,0.9074612354749042,9.187019826086956E7,1,5000,UNIFORM,1,7.880658282478004,5.544063040416736,2,0,0,14270,54,0,0,0,0.0,false,0,0,30,0,20,1,1089,4694,0,0,0,0,3450,0,46,470,5.0,0,0,0,1,0,0,21,0,SAFE,0,0,0,0,0,9989,19,0,2857,0,1,4510,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7908,131498,0,5.0,71,-1.0,0,1037,3.180035434680558E-4,0,66016,1000,38,4000,0,true,35,0,0,3999,0,5.0,0,20,20,0.0,14798,16285,0,0,0,true,0.0,3247,0,0,0,0,0,true,14272,0.0,8455,0,0,0,7567,220.05333333333334,0,0,71,9978,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,381,2PC,21,0.0,0.0,14701,0,43,745,4235,0,0,0,3937,3196,0,28,0,8691,66016000,0,0,3278,0,0,0,1304,0,0,6.101281269066504E-5,5.0,8010,2PC__ TO__ PB,0,0,21,440.2,0.0493365244789142,900,0,0.0,0,0.04963883883277557,5040,5040
9,299995,0,65017,3355,0,20,13699.796143070043,3896.099331651722,13780.226858122205,1.4678349953210903,9652.036546944859,0.9728565478346849,8.600602017391305E7,1,5000,UNIFORM,1,8.641131111825944,6.272758626739969,2,0,0,13661,59,0,0,0,0.0,false,0,0,31,0,20,2,840,4485,0,0,0,0,3282,0,48,417,5.0,0,0,0,1,0,0,20,0,SAFE,0,0,0,0,0,9518,19,0,2857,0,2,4351,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7983,133756,0,5.0,71,-1.0,0,952,2.9243186337583345E-4,0,68372,1000,37,3868,1343,true,35,0,0,3866,0,5.0,0,20,18,0.0,12937,16775,0,0,0,true,0.0,3099,0,0,0,0,0,true,13663,0.0,8304,0,0,0,8514,227.90666666666667,0,0,71,9514,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,348,2PC,20,0.0,0.0,13072,0,48,757,4067,0,0,0,3804,3048,0,30,0,8515,68372000,0,0,3375,0,0,0,1043,0,0,1.1851851851851852E-4,5.0,8061,2PC__ TO__ PB,0,0,20,447.73,0.04906979465278184,836,0,0.0,0,0.04934787694467189,5040,5040
