SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,300001,0,22834,2473,0,254,44999.75399191266,7697.829570333713,49822.482794177115,10.116263330855599,36918.835055802665,0.9317063395612104,2.6192655791304347E8,1,5000,UNIFORM,1,51.31616443018661,26.817669965963773,4,0,0,44875,73,0,0,0,0.0,false,0,0,32,0,80,4,6396,6919,0,0,0,0,4143,0,46,1097,5.0,0,0,0,5,0,0,254,0,SAFE,0,0,0,0,0,37030,79,0,2857,0,4,11701,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22224,255107,0,5.0,71,-1.0,0,6830,0.009937013418880326,0,25307,1000,32,7593,868,true,35,0,0,7590,0,5.0,0,80,79,0.0,38980,12365,0,0,0,true,0.0,3930,0,0,0,0,0,true,44880,0.0,29200,0,0,0,19469,84.35666666666667,0,0,71,36914,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1002,2PC,254,0.0,0.0,46605,0,42,1621,8167,0,0,0,7393,3826,0,138,0,29645,25307000,0,0,2727,0,0,0,6940,0,0,2.9336266960029337E-4,5.0,22387,2PC__ TO__ PB,0,0,254,929.4466666666667,0.09771999841940965,6530,0,0.0,0,0.10668596690270334,5160,5160
1,299998,0,23587,2543,0,286,43400.859084939046,7459.6378667910285,48448.19953991349,11.486042095699577,35935.61021588675,0.9589786600600906,1.843933652173913E8,1,5000,UNIFORM,1,43.06072020745003,24.511639801635376,4,0,0,43273,67,0,0,0,0.0,false,0,0,32,0,80,2,6078,7029,0,0,0,0,4140,0,44,1140,5.0,0,0,0,5,0,0,286,0,SAFE,0,0,0,0,0,34996,79,0,2857,0,2,11342,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23421,255874,0,5.0,71,-1.0,0,7462,0.010826771653543307,0,26130,1000,30,7361,544,true,33,0,0,7358,0,5.0,0,80,80,0.0,35375,12715,0,0,0,true,0.0,3915,0,0,0,0,0,true,43282,0.0,28570,0,0,0,17249,87.1,0,0,71,34968,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1087,2PC,286,0.0,0.0,44648,0,40,1689,7521,0,0,0,7169,3811,0,125,0,29062,26130000,0,0,2829,0,0,0,6581,0,0,1.4139271827500884E-4,5.0,23546,2PC__ TO__ PB,0,0,286,931.97,0.09732108687332568,7158,0,0.0,0,0.10709418534221683,5160,5160
2,299998,0,26864,2937,0,330,37579.74527477017,6552.268385906789,41896.85726081035,8.169868042879427,30891.787144024514,0.8879605875933854,1.6675534747826087E8,1,5000,UNIFORM,1,39.84942298629319,24.16921764959676,4,0,0,37476,60,0,0,0,0.0,false,0,0,28,0,80,4,3946,6546,0,0,0,0,3898,0,40,1017,5.0,0,0,0,4,0,0,330,0,SAFE,0,0,0,0,0,29452,79,0,2857,0,4,9948,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23415,259088,0,5.0,71,-1.0,0,4688,0.01095217550031529,0,29801,1000,26,6471,0,true,24,0,0,6469,0,5.0,0,80,80,0.0,28842,14685,0,0,0,true,0.0,3693,0,0,0,0,0,true,37478,0.0,25837,0,0,0,15103,99.33666666666667,0,0,71,29504,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,969,2PC,330,0.0,0.0,38233,0,36,1578,6737,0,0,0,6315,3601,0,107,0,26260,29801000,0,0,3267,0,0,0,4392,0,0,2.448729721456994E-4,5.0,23493,2PC__ TO__ PB,0,0,330,942.6766666666666,0.09855373980738902,4418,0,0.0,0,0.10842653745312136,5160,5160
3,300010,0,25942,2863,0,269,38165.30926056584,6920.770579523552,41807.766703807196,9.230454976955356,31064.091136220744,0.9370982163966857,1.734222775652174E8,1,5000,UNIFORM,1,36.905778324275985,21.753854681158423,4,0,0,38059,57,0,0,0,0.0,false,0,0,29,0,80,3,4009,6800,0,0,0,0,4134,0,41,1030,5.0,0,0,0,5,0,0,269,0,SAFE,0,0,0,0,0,30832,79,0,2857,0,3,10297,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23376,258153,0,5.0,71,-1.0,0,4403,0.00925225287198184,0,28805,1000,28,6835,0,true,28,0,0,6833,0,5.0,0,80,79,0.0,34092,14315,0,0,0,true,0.0,3924,0,0,0,0,0,true,38062,0.0,25914,0,0,0,14480,96.01666666666667,0,0,71,30550,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,955,2PC,269,0.0,0.0,38587,0,35,1585,7161,0,0,0,6676,3831,0,108,0,26380,28805000,0,0,3132,0,0,0,4444,0,0,1.9157088122605365E-4,5.0,23475,2PC__ TO__ PB,0,0,269,939.5566666666666,0.09939246658566221,4135,0,0.0,0,0.1077251152232235,5160,5160
4,300008,0,26658,2961,0,293,37036.888006754474,6691.521103083503,40847.68056231003,6.983995052152982,30206.45955285377,0.9384295550632925,1.7179693913043478E8,1,5000,UNIFORM,1,32.08159364134795,19.87164291922974,4,0,0,36931,55,0,0,0,0.0,false,0,0,28,0,80,6,3829,6662,0,0,0,0,4062,0,39,996,5.0,0,0,0,4,0,0,293,0,SAFE,0,0,0,0,0,30310,79,0,2857,0,6,10022,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23408,258876,0,5.0,71,-1.0,0,4389,0.009795399839529286,0,29619,1000,26,6614,0,true,25,0,0,6612,0,5.0,0,80,79,0.0,34040,14805,0,0,0,true,0.0,3873,0,0,0,0,0,true,36937,0.0,25364,0,0,0,14800,98.73,0,0,71,30061,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,943,2PC,293,0.0,0.0,38329,0,33,1554,6864,0,0,0,6469,3787,0,95,0,25760,29619000,0,0,3254,0,0,0,4237,0,0,3.687768899815612E-4,5.0,23501,2PC__ TO__ PB,0,0,293,941.9766666666667,0.09996961409905804,4137,0,0.0,0,0.10878577159668361,5160,5160
5,299996,0,27056,3014,0,299,36779.59721731918,6547.188756209343,40518.07800696749,7.98156376568211,29971.912674850697,0.9305794212390259,1.7254520382608697E8,1,5000,UNIFORM,1,32.23767265962,19.38770236096019,4,0,0,36683,56,0,0,0,0.0,false,0,0,28,0,80,5,3831,6539,0,0,0,0,3992,0,39,986,5.0,0,0,0,4,0,0,299,0,SAFE,0,0,0,0,0,30050,79,0,2857,0,5,9873,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},23212,259259,0,5.0,71,-1.0,0,4272,0.009845566202377424,0,30070,1000,26,6474,0,true,26,0,0,6472,0,5.0,0,80,79,0.0,30432,15070,0,0,0,true,0.0,3816,0,0,0,0,0,true,36685,0.0,25106,0,0,0,13692,100.23333333333333,0,0,71,30019,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,929,2PC,299,0.0,0.0,37512,0,33,1504,6844,0,0,0,6309,3717,0,92,0,25510,30070000,0,0,3313,0,0,0,4240,0,0,3.0184123151222455E-4,5.0,23300,2PC__ TO__ PB,0,0,299,943.25,0.10023279015630196,3952,0,0.0,0,0.1090915077875465,5160,5160
6,300007,0,27145,2922,0,333,37195.80734120465,6570.2793021919315,41410.76026659822,6.613813914473684,30321.346391512663,0.9420952179247241,1.645818775652174E8,1,5000,UNIFORM,1,30.76800434210526,19.278985625,4,0,0,37104,55,0,0,0,0.0,false,0,0,27,0,80,6,3851,6604,0,0,0,0,4016,0,39,985,5.0,0,0,0,4,0,0,333,0,SAFE,0,0,0,0,0,30865,79,0,2857,0,6,9875,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},20912,259342,0,5.0,71,-1.0,0,4383,0.010953947368421053,0,30067,1000,28,6494,0,true,29,0,0,6492,0,5.0,0,80,79,0.0,33943,14610,0,0,0,true,0.0,3834,0,0,0,0,0,true,37108,0.0,25443,0,0,0,14925,100.22333333333333,0,0,71,30475,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,934,2PC,333,0.0,0.0,36790,0,32,1545,6921,0,0,0,6331,3735,0,94,0,25825,30067000,0,0,3255,0,0,0,4263,0,0,3.686635944700461E-4,5.0,21032,2PC__ TO__ PB,0,0,333,943.5233333333333,0.09718295806033192,4148,0,0.0,0,0.10707236842105264,5160,5160
7,300015,0,27971,3073,0,317,36384.000082980805,6276.640257552465,40235.68909469574,6.706895507158572,29912.067679791733,0.8585919459114865,1.598140396521739E8,1,5000,UNIFORM,1,35.04014805012595,21.00243872963235,3,0,0,36285,54,0,0,0,0.0,false,0,0,27,0,80,6,3803,6405,0,0,0,0,3833,0,39,991,5.0,0,0,0,4,0,0,317,0,SAFE,0,0,0,0,0,29289,79,0,2857,0,6,9557,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22062,260181,0,5.0,71,-1.0,0,4263,0.010108096042855777,0,31044,1000,25,6202,0,true,25,0,0,6200,0,5.0,0,80,79,0.0,28180,15365,0,0,0,true,0.0,3615,0,0,0,0,0,true,36287,0.0,25141,0,0,0,13587,103.48,0,0,71,29399,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,918,2PC,317,0.0,0.0,37150,0,34,1532,6502,0,0,0,6060,3533,0,96,0,25506,31044000,0,0,3390,0,0,0,4197,0,0,3.5398230088495576E-4,5.0,22158,2PC__ TO__ PB,0,0,317,946.32,0.09898853240561784,4034,0,0.0,0,0.10809604285577629,5160,5160
8,299999,0,27791,3065,0,303,36686.98951615008,6315.116820877262,40375.377534094616,6.560599955069161,29992.21476900489,0.9226480260066603,1.7612663339130434E8,1,5000,UNIFORM,1,33.3561073526108,18.761892904136847,3,0,0,36594,53,0,0,0,0.0,false,0,0,27,0,80,6,3795,6484,0,0,0,0,3911,0,38,969,5.0,0,0,0,4,0,0,303,0,SAFE,0,0,0,0,0,30678,79,0,2857,0,6,9620,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22159,259994,0,5.0,71,-1.0,0,4179,0.00972431721172053,0,30856,1000,25,6242,2177,true,24,0,0,6240,0,5.0,0,80,79,0.0,37744,15325,0,0,0,true,0.0,3704,0,0,0,0,0,true,36596,0.0,25226,0,0,0,13102,102.85333333333334,0,0,71,30126,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,899,2PC,303,0.0,0.0,37153,0,32,1547,6718,0,0,0,6081,3606,0,93,0,25611,30856000,0,0,3368,0,0,0,4174,0,0,3.5629453681710216E-4,5.0,22274,2PC__ TO__ PB,0,0,303,945.7033333333334,0.09933238268084003,3945,0,0.0,0,0.10809076029397606,5160,5160
9,300015,0,22196,2531,0,263,44642.60527854603,7844.766348351054,49411.69307388384,10.424730332132853,36495.420994863685,0.9289310979955427,1.6524962573913044E8,1,5000,UNIFORM,1,45.49608763505402,26.05020068027211,4,0,0,44525,70,0,0,0,0.0,false,0,0,32,0,80,4,6160,7173,0,0,0,0,4342,0,44,1116,5.0,0,0,0,5,0,0,263,0,SAFE,0,0,0,0,0,37094,79,0,2857,0,4,11997,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},22114,254454,0,5.0,71,-1.0,0,6400,0.01052420968387355,0,24727,1000,30,7750,0,true,32,0,0,7747,0,5.0,0,80,79,0.0,38111,12655,0,0,0,true,0.0,4104,0,0,0,0,0,true,44527,0.0,29135,0,0,0,17544,82.42333333333333,0,0,71,37015,60,0.0,0,0.0,0,1000,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1028,2PC,263,0.0,0.0,45642,0,42,1650,8197,0,0,0,7533,3987,0,122,0,29593,24727000,0,0,2794,0,0,0,6616,0,0,2.863278453829635E-4,5.0,22260,2PC__ TO__ PB,0,0,263,927.2633333333333,0.1023577465927933,6121,0,0.0,0,0.1118047218887555,5160,5160
