SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179999,2,467414,24712,0,44,5014.482610513111,113.76820374871099,5034.31903391065,0.8127570676798668,4868.423913685659,0.7144574323776655,9.9333648E7,1,2500,UNIFORM,1,7.231832450169657,3.2456429180974053,10,0,0,4969,22,0,0,0.0,0,0.0,21,0,false,0,10,5,0,723,477,24712,0,0,0,0,72,20,0,0,1.0,165,0,0,119,0,0,44,0,SAFE,0,0,0,0,0,4858,9,662,0,0,5,329,467414,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3738,713279,0,1.0,71,-1.0,0,8.940000406363654E-5,611,492126,0,2,36,84,0,0,true,32,0,0,1.0,82,0,0,8,10,0,0.0,24712,0,0,0,true,0.0,37,0,0,0,0,0,true,4971,0.0,3828,0,0,0,8923,2734.0333333333333,0,4858,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},171,0,2PC,44,0.0,0.0,10973,220,22,0,0,161,0,0,50,21,0,32,0,3942,984252,0,0,24756,0,0,0,821,0,0,2.0197123929552432E-4,1.0,3850,2PC__ TO__ PB,0,0,44,3964.777777777778,0.05021478239312696,495,0,0.0,0,0.0502996931954406,2510,2510
1,179996,2,451789,23701,0,39,5348.5209235475295,111.76287545734844,5366.595827686596,0.8352104224978918,5199.66307826674,0.7937669944193703,8.382462453333333E7,1,2500,UNIFORM,1,7.095914522563293,3.3017829659179565,11,0,0,5300,22,0,0,0.0,0,0.0,20,0,false,0,10,9,0,843,506,23701,0,0,0,0,72,20,0,0,1.0,178,0,0,122,0,0,39,0,SAFE,0,0,0,0,0,5150,9,662,0,0,9,341,451789,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3765,697632,0,1.0,71,-1.0,0,8.201392554397313E-5,631,475490,0,2,36,82,0,0,true,33,0,0,1.0,80,0,0,7,10,0,0.0,23701,0,0,0,true,0.0,36,0,0,0,0,0,true,5302,0.0,4033,0,0,0,8998,2641.6111111111113,0,5150,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},179,0,2PC,39,0.0,0.0,10873,237,21,0,0,159,0,0,50,22,0,32,0,4153,950980,0,0,23740,0,0,0,943,0,0,3.7910699241786017E-4,1.0,3900,2PC__ TO__ PB,0,0,39,3877.8722222222223,0.04984542261666912,490,0,0.0,0,0.0499233485234339,2510,2510
2,179999,2,481606,25149,0,38,5071.567890532427,103.63645968073487,5086.105409201161,0.755138368130578,4930.963778718836,0.8422279755334159,1.1474359893333334E8,1,2500,UNIFORM,1,6.274576693048247,2.948060371788876,10,0,0,5032,20,0,0,0.0,0,0.0,19,0,false,0,10,5,0,768,491,25149,0,0,0,0,72,19,0,0,1.0,170,0,0,117,0,0,38,0,SAFE,0,0,0,0,0,4844,9,662,0,0,5,322,481606,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3821,727457,0,1.0,71,-1.0,0,7.498130400380431E-5,780,506755,0,2,33,77,0,0,true,29,0,0,1.0,76,0,0,8,10,0,0.0,25149,0,0,0,true,0.0,35,0,0,0,0,0,true,5034,0.0,3867,0,0,0,7890,2815.3055555555557,0,4844,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},179,0,2PC,38,0.0,0.0,9439,231,19,0,0,153,0,0,48,22,0,28,0,3975,1013510,0,0,25187,0,0,0,862,0,0,1.9851510699964267E-4,1.0,3924,2PC__ TO__ PB,0,0,38,4043.5444444444443,0.04962753204211108,634,0,0.0,0,0.049698792209047875,2510,2510
3,179997,2,486344,25605,0,41,4965.1289537980865,103.12487813975294,4981.031252567857,0.7785930662708256,4825.209552899824,0.7877567068449522,1.1843377813333334E8,1,2500,UNIFORM,1,6.6346380691029125,3.051778011289283,10,0,0,4922,21,0,0,0.0,0,0.0,19,0,false,0,10,5,0,712,471,25605,0,0,0,0,71,19,0,0,1.0,160,0,0,116,0,0,41,0,SAFE,0,0,0,0,0,4834,9,662,0,0,5,318,486344,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3890,732202,0,1.0,71,-1.0,0,8.007968905642688E-5,693,511949,0,2,36,76,0,0,true,39,0,0,1.0,74,0,0,8,10,0,0.0,25605,0,0,0,true,0.0,35,0,0,0,0,0,true,4924,0.0,3811,0,0,0,8112,2844.161111111111,0,4834,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},172,0,2PC,41,0.0,0.0,9778,221,19,0,0,153,0,0,46,21,0,29,0,3921,1023898,0,0,25646,0,0,0,803,0,0,1.949621773375965E-4,1.0,3987,2PC__ TO__ PB,0,0,41,4069.9055555555556,0.05001474756274551,589,0,0.0,0,0.05009082208636888,2510,2510
4,179993,2,449993,23758,0,50,5223.831761006819,117.79326519301411,5248.796489182591,0.8702477390296771,5062.490830835929,0.7899640597902107,1.0409608E8,1,2500,UNIFORM,1,7.3988762708394455,3.4117992026188206,11,0,0,5181,21,0,0,0.0,0,0.0,20,0,false,0,10,2,0,783,510,23758,0,0,0,0,77,20,0,0,1.0,175,0,0,123,0,0,50,0,SAFE,0,0,0,0,0,5002,9,662,0,0,2,343,449993,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3692,695840,0,1.0,71,-1.0,0,1.0552953666201634E-4,983,473751,0,2,36,88,0,0,true,32,0,0,1.0,86,0,0,9,10,0,0.0,23758,0,0,0,true,0.0,38,0,0,0,0,0,true,5184,0.0,3965,0,0,0,8690,2631.95,0,5002,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},196,0,2PC,50,0.0,0.0,11752,239,21,0,0,176,0,0,53,22,0,32,0,4083,947502,0,0,23808,0,0,0,879,0,0,8.400537634408603E-5,1.0,3819,2PC__ TO__ PB,0,0,50,3867.8777777777777,0.05014870681011755,787,0,0.0,0,0.050248944176985694,2510,2510
5,179996,2,465284,24736,0,47,5130.301105675938,108.11325162051564,5152.996177474127,0.7618306231596904,4987.1030641979305,0.8068522428365785,1.1149269066666667E8,1,2500,UNIFORM,1,6.858288307517136,3.2097074481652506,10,0,0,5084,20,0,0,0.0,0,0.0,19,0,false,0,10,2,0,786,486,24736,0,0,0,0,71,19,0,0,1.0,168,0,0,120,0,0,47,0,SAFE,0,0,0,0,0,4972,9,662,0,0,2,332,465284,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3790,711151,0,1.0,71,-1.0,0,9.590525377142309E-5,800,490020,0,2,36,80,0,0,true,32,0,0,1.0,78,0,0,9,10,0,0.0,24736,0,0,0,true,0.0,36,0,0,0,0,0,true,5087,0.0,3904,0,0,0,8696,2722.3333333333335,0,4972,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},201,0,2PC,47,0.0,0.0,11817,229,20,0,0,157,0,0,49,21,0,30,0,4012,980040,0,0,24783,0,0,0,875,0,0,8.0700480167857E-5,1.0,3912,2PC__ TO__ PB,0,0,47,3952.938888888889,0.05047957226235664,669,0,0.0,0,0.05057063625993997,2510,2510
6,179996,2,492467,25836,0,39,4958.219840029416,100.20885002446865,4972.69976308252,0.8456015873689572,4830.094266604738,0.6920991625427301,9.838153333333333E7,1,2500,UNIFORM,1,6.193107957680451,3.0356053995238668,9,0,0,4921,20,0,0,0.0,0,0.0,20,0,false,0,10,2,0,719,480,25836,0,0,0,0,70,19,0,0,1.0,168,0,0,115,0,0,39,0,SAFE,0,0,0,0,0,4800,9,662,0,0,2,315,492467,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3774,738324,0,1.0,71,-1.0,0,7.52398995257957E-5,793,518303,0,2,32,74,0,0,true,28,0,0,1.0,73,0,0,9,10,0,0.0,25836,0,0,0,true,0.0,35,0,0,0,0,0,true,4922,0.0,3823,0,0,0,7540,2879.461111111111,0,4800,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},185,0,2PC,39,0.0,0.0,9483,225,20,0,0,144,0,0,46,21,0,28,0,3927,1036606,0,0,25875,0,0,0,810,0,0,7.729468599033817E-5,1.0,3883,2PC__ TO__ PB,0,0,39,4103.9,0.04984729009864886,679,0,0.0,0,0.049918779493076,2510,2510
7,179995,2,443664,23251,0,40,5377.175000129027,118.11230159084351,5395.588895660401,0.9873382981229455,5230.928679712701,0.7754201318119903,1.055224864E8,1,2500,UNIFORM,1,6.792645002195072,3.2486001884549904,11,0,0,5333,20,0,0,0.0,0,0.0,19,0,false,0,10,5,0,841,520,23251,0,0,0,0,73,19,0,0,1.0,183,0,0,125,0,0,40,0,SAFE,0,0,0,0,0,5131,9,662,0,0,5,350,443664,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3771,689511,0,1.0,71,-1.0,0,8.56613592316176E-5,706,466915,0,2,33,89,0,0,true,30,0,0,1.0,88,0,0,8,10,0,0.0,23251,0,0,0,true,0.0,39,0,0,0,0,0,true,5335,0.0,4080,0,0,0,8584,2593.972222222222,0,5131,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},188,0,2PC,40,0.0,0.0,10529,245,19,0,0,163,0,0,55,23,0,31,0,4196,933830,0,0,23291,0,0,0,933,0,0,2.1467519642780474E-4,1.0,3898,2PC__ TO__ PB,0,0,40,3832.733333333333,0.04979707227225512,585,0,0.0,0,0.04987846794659014,2510,2510
8,179993,2,473705,24671,0,35,5078.1857522597375,109.95808278358894,5095.038830327105,1.0134117886643754,4923.103330874306,0.7361840273383722,9.757631413333334E7,1,2500,UNIFORM,1,6.841210159888124,3.1209278647541887,11,0,0,5032,21,0,0,0.0,0,0.0,20,0,false,0,10,1,0,743,487,24671,0,0,0,0,75,20,0,0,1.0,166,0,0,118,0,0,35,0,SAFE,0,0,0,0,0,4928,9,662,0,0,1,326,473705,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3800,719552,0,1.0,71,-1.0,0,7.022316923181873E-5,890,498376,0,2,35,82,0,0,true,31,0,0,1.0,80,0,0,9,10,0,0.0,24671,0,0,0,true,0.0,36,0,0,0,0,0,true,5034,0.0,3872,0,0,0,8700,2768.7555555555555,0,4928,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},202,0,2PC,35,0.0,0.0,11722,228,21,0,0,169,0,0,50,21,0,30,0,3987,996752,0,0,24706,0,0,0,832,0,0,4.0475997733344126E-5,1.0,3913,2PC__ TO__ PB,0,0,35,3999.6055555555554,0.049502785045828855,753,0,0.0,0,0.04956953197260895,2510,2510
9,179993,2,467393,24420,0,43,5085.484733456184,113.72999531871466,5103.323665847665,0.9297829486679028,4936.852893038493,0.8621490107342341,9.626980533333333E7,1,2500,UNIFORM,1,6.633520050583911,3.0478009763020073,11,0,0,5040,21,0,0,0.0,0,0.0,20,0,false,0,10,4,0,739,472,24420,0,0,0,0,73,20,0,0,1.0,161,0,0,119,0,0,43,0,SAFE,0,0,0,0,0,4860,9,662,0,0,4,330,467393,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3772,713240,0,1.0,71,-1.0,0,8.742396148466217E-5,686,491813,0,2,35,84,0,0,true,32,0,0,1.0,83,0,0,9,10,0,0.0,24420,0,0,0,true,0.0,37,0,0,0,0,0,true,5043,0.0,3886,0,0,0,9234,2732.2944444444443,0,4860,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},175,0,2PC,43,0.0,0.0,9961,219,21,0,0,165,0,0,52,22,0,30,0,3999,983626,0,0,24463,0,0,0,833,0,0,1.6351224297919307E-4,1.0,3883,2PC__ TO__ PB,0,0,43,3964.5555555555557,0.04965301852533382,557,0,0.0,0,0.04973610162323932,2510,2510
