SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179997,0,9808,92,0,1,63152.59426086956,17727.8964045677,63821.390989130436,8.441530451469548,44183.02895652174,0.9989114855371203,8.61848976E7,1,1000,UNIFORM,1,33.64292637107363,28.104828704171297,2,0,0,62980,107,0,0,0,0.0,0,0,87,false,0,0,99,7963,19542,0,0,0,0,93,0,15437,0,5.0,1456,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,40299,98,0,2853,0,0,18057,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},25929,19670,0,5.0,71,-1.0,0,1.00999899000101E-4,3568,0,9900,5000,42,17633,0,true,39,0,0,0,5.0,17630,0,99,99,0.0,0,460,0,0,0,0.0,14784,0,0,0,0,0,true,62985,0.0,35199,0,0,0,38003,55.0,0,71,0,40299,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1179,2PC,1,0.0,0.0,61152,86,0,2567,0,18940,0,0,14618,17442,0,93,0,35605,49500000,0,0,0,93,0,0,8346,0,0,0.0,5.0,26040,2PC__ TO__ PB,0,0,1,111.06666666666666,0.009292929292929294,2710,0.0,0,0,0.009392990607009393,1198,1198
1,180014,0,10225,105,0,5,66989.41696190476,16862.076594132028,69984.87911428571,8.49459603289792,49559.770247619046,0.9984465349522882,4.734235786666667E7,1,1000,UNIFORM,1,31.976469182389938,28.983962844702464,2,0,0,66804,98,0,0,0,0.0,0,0,88,false,0,0,99,9726,19850,0,0,0,0,91,0,14464,0,5.0,2025,0,0,1,0,0,5,0,SAFE,0,0,0,0,0,48899,98,0,2853,0,0,17300,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},27202,20087,0,5.0,71,-1.0,0,4.837929366231253E-4,10053,0,10330,5000,43,16765,0,true,39,0,0,0,5.0,16761,0,99,99,0.0,0,525,0,0,0,0.0,14088,0,0,0,0,0,true,66809,0.0,38461,0,0,0,38986,57.388888888888886,0,71,0,48899,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1833,2PC,5,0.0,0.0,62694,91,0,3280,0,17487,0,0,13919,16570,0,92,0,39042,51650000,0,0,0,110,0,0,10185,0,0,0.0,5.0,27443,2PC__ TO__ PB,0,0,5,113.38333333333334,0.01016456921587609,9664,0.0,0,0,0.010643444605708756,1198,1198
2,180001,0,10657,119,0,7,50500.37005042016,16267.911959181758,53588.38741176471,9.315425484559027,33679.807210084036,0.9979403529342105,4.92831312E7,1,1000,UNIFORM,1,31.64571056292312,27.324265139571548,1,0,0,50306,94,0,0,0,0.0,0,0,81,false,0,0,99,5739,18375,0,0,0,0,85,0,13924,0,5.0,1676,0,0,1,0,0,7,0,SAFE,0,0,0,0,0,39552,98,0,2853,0,0,16586,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26421,20519,0,5.0,71,-1.0,0,6.491699897987573E-4,9263,0,10776,5000,41,16179,0,true,38,0,0,0,5.0,16175,0,99,99,0.0,0,595,0,0,0,0.0,13707,0,0,0,0,0,true,50310,0.0,26647,0,0,0,33914,59.86666666666667,0,71,0,39552,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1648,2PC,7,0.0,0.0,52311,78,0,2696,0,16764,0,0,13548,16004,0,89,0,27314,53880000,0,0,0,126,0,0,6144,0,0,0.0,5.0,26554,2PC__ TO__ PB,0,0,7,115.78333333333333,0.011043058648849295,8907,0.0,0,0,0.011685059816377632,1198,1198
3,180005,0,9607,86,0,1,69817.85126744186,18082.73430914958,70418.3243255814,9.35625510625129,48799.17406976745,0.9990892820125226,4.8956618666666664E7,1,1000,UNIFORM,1,31.564633897256034,27.502395708685786,2,0,0,69656,99,0,0,0,0.0,0,0,81,false,0,0,99,9463,22574,0,0,0,0,87,0,17020,0,5.0,2085,0,0,1,0,0,1,0,SAFE,0,0,0,0,0,48237,98,0,2853,0,0,18449,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26625,19469,0,5.0,71,-1.0,0,1.0315659170621003E-4,5122,0,9693,5000,40,17990,0,true,37,0,0,0,5.0,17985,0,99,99,0.0,0,430,0,0,0,0.0,15316,0,0,0,0,0,true,69661,0.0,38043,0,0,0,35579,53.85,0,71,0,48237,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1500,2PC,1,0.0,0.0,51242,80,0,3393,0,21021,0,0,15155,17807,0,90,0,38630,48465000,0,0,0,87,0,0,9870,0,0,0.0,5.0,26816,2PC__ TO__ PB,0,0,1,109.95,0.008872382131435055,4206,0.0,0,0,0.008974623478440273,1198,1198
4,180005,0,10595,118,0,3,47352.12127966101,16424.344333364796,48652.99611864406,9.379382138857784,30927.928330508475,0.9976576380235592,5.2041307733333334E7,1,1000,UNIFORM,1,31.011531168346398,26.910085293019783,1,0,0,47207,95,0,0,0,0.0,0,0,80,false,0,0,99,4660,18479,0,0,0,0,85,0,14100,0,5.0,1624,0,0,1,0,0,3,0,SAFE,0,0,0,0,0,28022,98,0,2853,0,0,16687,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26423,20457,0,5.0,71,-1.0,0,2.799552071668533E-4,5403,0,10713,5000,39,16336,0,true,36,0,0,0,5.0,16332,0,99,99,0.0,0,590,0,0,0,0.0,13896,0,0,0,0,0,true,47211,0.0,25124,0,0,0,33279,59.516666666666666,0,71,0,28022,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1625,2PC,3,0.0,0.0,50931,83,0,2681,0,16414,0,0,13745,16165,0,87,0,25658,53565000,0,0,0,121,0,0,5057,0,0,0.0,5.0,26450,2PC__ TO__ PB,0,0,3,115.43888888888888,0.011014655091944367,4974,0.0,0,0,0.011291526689063084,1198,1198
5,179996,0,10449,98,0,2,50715.83895918367,16718.907953679776,51624.19307142858,8.899650393402219,33706.993877551016,0.9981930269517002,5.15584144E7,1,1000,UNIFORM,1,30.42757019622713,27.777561095838468,2,0,0,50585,96,0,0,0,0.0,0,0,80,false,0,1,99,5664,19041,0,0,0,0,86,0,14435,0,5.0,1761,0,0,1,0,0,2,0,SAFE,0,0,0,0,0,29496,98,0,2853,0,1,16950,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26549,20311,0,5.0,71,-1.0,0,1.8959143046734286E-4,11388,0,10547,5000,41,16630,0,true,38,0,0,0,5.0,16626,0,99,99,0.0,0,490,0,0,0,0.0,14163,0,0,0,0,0,true,50590,0.0,26876,0,0,0,33440,58.59444444444444,0,71,0,29496,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1889,2PC,2,0.0,0.0,44248,83,0,2770,0,17014,0,0,14007,16458,0,89,0,27468,52735000,0,0,0,100,0,0,6024,0,0,0.0020,5.0,26587,2PC__ TO__ PB,0,0,2,114.63333333333334,0.009291741727505453,10807,0.0,0,0,0.009479571523367144,1198,1198
6,180006,0,10513,92,0,2,49169.15988043478,16659.9351745458,50274.263413043474,8.511078533044216,31826.35547826087,0.9983040832968884,4.89501008E7,1,1000,UNIFORM,1,29.410475912133496,25.740046101631002,1,0,0,49040,98,0,0,0,0.0,0,0,79,false,0,0,99,4992,19083,0,0,0,0,86,0,14543,0,5.0,1745,0,0,1,0,0,2,0,SAFE,0,0,0,0,0,36785,98,0,2853,0,0,16857,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},25156,20375,0,5.0,71,-1.0,0,1.8855472800980485E-4,4564,0,10605,5000,40,16571,0,true,37,0,0,0,5.0,16566,0,99,99,0.0,0,460,0,0,0,0.0,14140,0,0,0,0,0,true,49045,0.0,25624,0,0,0,32917,58.916666666666664,0,71,0,36785,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1450,2PC,2,0.0,0.0,50562,79,0,2720,0,17348,0,0,13988,16400,0,88,0,26217,53025000,0,0,0,94,0,0,5379,0,0,0.0,5.0,25244,2PC__ TO__ PB,0,0,2,114.98333333333333,0.008675153229608676,4180,0.0,0,0,0.008862072216460827,1198,1198
7,179997,0,10625,105,0,2,48403.812419047616,16431.060802352942,49332.296533333334,7.874306839358926,31728.21177142857,0.998069247535012,5.156941493333333E7,1,1000,UNIFORM,1,28.92738967573612,26.406276649273202,1,0,0,48201,107,0,0,0,0.0,0,0,77,false,0,0,99,5219,18537,0,0,0,0,83,0,13962,0,5.0,1724,0,0,1,0,0,2,0,SAFE,0,0,0,0,0,27560,98,0,2853,0,0,16665,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26598,20487,0,5.0,71,-1.0,0,1.8635855385762206E-4,6335,0,10730,5000,40,16348,0,true,37,0,0,0,5.0,16344,0,99,99,0.0,0,525,0,0,0,0.0,13915,0,0,0,0,0,true,48206,0.0,25307,0,0,0,31829,59.611111111111114,0,71,0,27560,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1961,2PC,2,0.0,0.0,48529,77,0,2778,0,16663,0,0,13764,16176,0,83,0,25858,53650000,0,0,0,107,0,0,5593,0,0,0.0,5.0,26607,2PC__ TO__ PB,0,0,2,115.60555555555555,0.0097856477166822,5432,0.0,0,0,0.00997018263138278,1198,1198
8,179995,0,10288,91,0,5,48268.72004395604,17019.15884972784,51307.17605494505,8.336696648690292,30373.420065934064,0.9980167364645367,5.086999306666667E7,1,1000,UNIFORM,1,30.235467257318952,27.11299720724191,1,0,0,48118,93,0,0,0,0.0,0,0,79,false,0,0,99,4929,19137,0,0,0,0,85,0,14740,0,5.0,1651,0,0,1,0,0,5,0,SAFE,0,0,0,0,0,39014,98,0,2853,0,0,17227,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26645,20150,0,5.0,71,-1.0,0,4.815100154083205E-4,8019,0,10379,5000,38,16931,0,true,35,0,0,0,5.0,16927,0,99,99,0.0,41223,455,0,0,0,0.0,14493,0,0,0,0,0,true,48123,0.0,24328,0,0,0,33157,57.66111111111111,0,71,0,38383,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,2231,2PC,5,0.0,0.0,55117,79,0,2672,0,17895,0,0,14339,16760,0,87,0,24865,51895000,0,0,0,96,0,0,5280,0,0,0.0,5.0,26765,2PC__ TO__ PB,0,0,5,113.73333333333333,0.008767704017728105,7661,0.0,0,0,0.009244992295839754,1198,1198
9,180006,0,9877,101,0,3,66560.84302970297,17499.73848476258,68693.73997029703,11.253661757338945,48961.44442574257,0.9989731127259032,4.75052256E7,1,1000,UNIFORM,1,31.43607313896403,28.359979460975854,2,0,0,66390,105,0,0,0,0.0,0,0,86,false,0,0,99,9327,20326,0,0,0,0,91,0,14830,0,5.0,2083,0,0,1,0,0,3,0,SAFE,0,0,0,0,0,52997,98,0,2853,0,0,17919,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},25900,19739,0,5.0,71,-1.0,0,3.0057108506161706E-4,14561,0,9978,5000,40,17405,0,true,37,0,0,0,5.0,17401,0,99,99,0.0,0,505,0,0,0,0.0,14684,0,0,0,0,0,true,66395,0.0,38272,0,0,0,34374,55.43333333333333,0,71,0,52997,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1962,2PC,3,0.0,0.0,71574,90,0,3336,0,17676,0,0,14517,17215,0,92,0,38892,49890000,0,0,0,104,0,0,9736,0,0,0.0,5.0,26166,2PC__ TO__ PB,0,0,3,111.45,0.01012226899178192,14083,0.0,0,0,0.010419797615469392,1198,1198
