SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180000,0,13361,173,0,0,21512.985023121386,13176.969618516578,21512.985023121386,6.414966750406384,8127.096225433525,0.9985345428404298,2.11091184E7,1,1000,UNIFORM,1,22.31259930545293,21.176260972365892,1,0,0,21371,155,0,0,0,0.0,110,false,0,0,0,10,0,980,13882,0,0,0,0,157,0,12150,616,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7936,9,0,2853,0,0,13202,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5526,14808,0,5.0,0,-1.0,0,0.0,0,0,13534,5000,0,13099,0,true,0,0,0,5.0,0,13096,0,10,0,0,0.0,865,0,0,0,0.0,11956,0,0,0,0,0,true,21374,0.0,6432,0,0,0,31606,75.18888888888888,0,71,7936,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,115,1062,0,0,13384,0,0,12964,11828,0,71,0,6691,67670000,0,0,0,173,0,0,1240,0,0,0.0,5.0,5818,2PC__ TO__ PB,0,0,0,82.26666666666667,0.012782621545736663,0,0.0,0,0,0.012782621545736663,1020,1020
1,180009,0,14292,139,0,0,20652.916604316546,12377.591303736355,20652.916604316546,5.617428521931952,7960.334071942446,0.9990725932309343,1.83038592E7,1,1000,UNIFORM,1,22.564314669808052,21.246092439886358,1,0,0,20538,160,0,0,0,0.0,106,false,0,0,0,10,0,1114,13445,0,0,0,0,158,0,11425,654,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7505,9,0,2853,0,0,12378,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5541,15739,0,5.0,0,-1.0,0,0.0,0,0,14431,5000,0,12302,0,true,0,0,0,5.0,0,12299,0,10,0,0,0.0,695,0,0,0,0.0,11199,0,0,0,0,0,true,20542,0.0,5906,0,0,0,29658,80.17222222222222,0,71,7505,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,103,1310,0,0,12697,0,0,12171,11076,0,70,0,6415,72155000,0,0,0,139,0,0,1369,0,0,0.0,5.0,5758,2PC__ TO__ PB,0,0,0,87.43888888888888,0.009632042131522417,0,0.0,0,0,0.009632042131522417,1020,1020
2,179995,0,14619,161,0,0,20931.907124223602,12069.403510158014,20931.907124223602,4.7395844384303105,8211.972633540372,0.9989830472792568,1.9941231466666665E7,1,1000,UNIFORM,1,16.180360757780786,14.83848146143437,1,0,0,20833,146,0,0,0,0.0,93,false,0,0,0,10,0,1203,13671,0,0,0,0,147,0,11641,701,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,8374,9,0,2853,0,0,12106,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5687,16066,0,5.0,0,-1.0,0,0.0,0,0,14780,5000,0,12012,0,true,0,0,0,5.0,0,12010,0,10,0,0,0.0,805,0,0,0,0.0,10936,0,0,0,0,0,true,20836,0.0,6119,0,0,0,21084,82.11111111111111,0,71,8374,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,90,1282,0,0,12714,0,0,11910,10845,0,55,0,6603,73900000,0,0,0,161,0,0,1467,0,0,0.0,5.0,6029,2PC__ TO__ PB,0,0,0,89.25555555555556,0.010893098782138025,0,0.0,0,0,0.010893098782138025,1020,1020
3,180009,0,14198,133,0,0,20611.889887218047,12473.010935836033,20611.889887218047,4.960431861000628,7983.10584962406,0.9989812186868294,1.931588E7,1,1000,UNIFORM,1,16.277645523689905,15.097413858069919,1,0,0,20500,145,0,0,0,0.0,94,false,0,0,0,10,0,1058,13398,0,0,0,0,146,0,11489,627,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7389,9,0,2853,0,0,12488,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5638,15645,0,5.0,0,-1.0,0,0.0,0,0,14331,5000,0,12415,0,true,0,0,0,5.0,0,12413,0,10,0,0,0.0,665,0,0,0,0.0,11337,0,0,0,0,0,true,20503,0.0,6116,0,0,0,21026,79.61666666666666,0,71,7389,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,91,1234,0,0,12601,0,0,12313,11241,0,55,0,6512,71655000,0,0,0,133,0,0,1299,0,0,0.0,5.0,5788,2PC__ TO__ PB,0,0,0,86.91666666666667,0.009280580559625986,0,0.0,0,0,0.009280580559625986,1020,1020
4,179999,0,14318,124,0,0,20646.279919354838,12380.617980653722,20646.279919354838,5.117244010524858,7708.800395161291,0.99916651381786,1.6959228266666666E7,1,1000,UNIFORM,1,15.690413931588422,15.186549231408392,1,0,0,20558,153,0,0,0,0.0,97,false,0,0,0,10,0,975,13571,0,0,0,0,154,0,11586,635,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7519,9,0,2853,0,0,12388,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5757,15765,0,5.0,0,-1.0,0,0.0,0,0,14442,5000,0,12320,0,true,0,0,0,5.0,0,12318,0,10,0,0,0.0,620,0,0,0,0.0,11234,0,0,0,0,0,true,20561,0.0,5827,0,0,0,22939,80.23333333333333,0,71,7519,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,94,1303,0,0,12936,0,0,12221,11140,0,55,0,6359,72210000,0,0,0,124,0,0,1206,0,0,0.0,5.0,5888,2PC__ TO__ PB,0,0,0,87.58333333333333,0.008586068411577344,0,0.0,0,0,0.008586068411577344,1020,1020
5,179994,0,13840,146,0,0,21269.209143835615,12766.9418625,21269.209143835615,5.288776419276419,8369.515260273973,0.9989102811414016,1.8871430933333334E7,1,1000,UNIFORM,1,18.04771728871729,16.541042828542828,1,0,0,21151,162,0,0,0,0.0,101,false,0,0,0,10,0,1115,13823,0,0,0,0,163,0,11718,688,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,9440,9,0,2853,0,0,12791,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5730,15287,0,5.0,0,-1.0,0,0.0,0,0,13986,5000,0,12705,0,true,0,0,0,5.0,0,12703,0,10,0,0,0.0,730,0,0,0,0.0,11576,0,0,0,0,0,true,21155,0.0,6260,0,0,0,21112,77.7,0,71,9440,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,98,1366,0,0,12897,0,0,12596,11474,0,61,0,6791,69930000,0,0,0,146,0,0,1402,0,0,0.0,5.0,6096,2PC__ TO__ PB,0,0,0,84.92777777777778,0.01043901043901044,0,0.0,0,0,0.01043901043901044,1020,1020
6,180003,0,14738,142,0,0,21291.3245,11995.709922784637,21291.3245,4.655068884408602,8944.641936619717,0.9987953963386007,1.8121690133333333E7,1,1000,UNIFORM,1,16.599119758064518,14.750760551075269,1,0,0,21176,150,0,0,0,0.0,98,false,0,0,0,10,0,1212,13334,0,0,0,0,152,0,11189,737,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,8750,9,0,2853,0,0,12022,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5432,16185,0,5.0,0,-1.0,0,0.0,0,0,14880,5000,0,11936,0,true,0,0,0,5.0,0,11933,0,10,0,0,0.0,710,0,0,0,0.0,10828,0,0,0,0,0,true,21180,0.0,6737,0,0,0,22991,82.66666666666667,0,71,8750,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,95,1357,0,0,12326,0,0,11833,10734,0,55,0,7303,74400000,0,0,0,142,0,0,1493,0,0,0.0,5.0,5778,2PC__ TO__ PB,0,0,0,89.91666666666667,0.009543010752688172,0,0.0,0,0,0.009543010752688172,1020,1020
7,179996,0,14325,134,0,0,20785.488186567163,12358.14486687609,20785.488186567163,5.061489452935888,7975.078611940298,0.999254711159631,1.87102608E7,1,1000,UNIFORM,1,16.291895497613943,14.519556746662978,1,0,0,20688,150,0,0,0,0.0,96,false,0,0,0,10,0,1224,13551,0,0,0,0,152,0,11498,672,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7784,9,0,2853,0,0,12375,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5996,15772,0,5.0,0,-1.0,0,0.0,0,0,14459,5000,0,12300,0,true,0,0,0,5.0,0,12298,0,10,0,0,0.0,670,0,0,0,0.0,11257,0,0,0,0,0,true,20692,0.0,5856,0,0,0,21077,80.32777777777778,0,71,7784,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,93,1330,0,0,12806,0,0,12200,11163,0,56,0,6339,72295000,0,0,0,134,0,0,1475,0,0,0.0,5.0,6172,2PC__ TO__ PB,0,0,0,87.62222222222222,0.009267584203610207,0,0.0,0,0,0.009267584203610207,1020,1020
8,180003,0,14513,163,0,0,20525.94315337423,12159.003442706538,20525.94315337423,4.60472846824748,8310.17974233129,0.9988822863515034,1.9787992E7,1,1000,UNIFORM,1,16.809880962115017,14.778847642409374,1,0,0,20439,138,0,0,0,0.0,90,false,0,0,0,10,0,1228,13316,0,0,0,0,138,0,11310,703,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,8411,9,0,2853,0,0,12191,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5889,15960,0,5.0,0,-1.0,0,0.0,0,0,14676,5000,0,12100,0,true,0,0,0,5.0,0,12098,0,10,0,0,0.0,815,0,0,0,0.0,11057,0,0,0,0,0,true,20443,0.0,6192,0,0,0,21945,81.53333333333333,0,71,8411,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,87,1255,0,0,12217,0,0,12003,10966,0,55,0,6654,73380000,0,0,0,163,0,0,1483,0,0,0.0,5.0,6131,2PC__ TO__ PB,0,0,0,88.66666666666667,0.011106568547288089,0,0.0,0,0,0.011106568547288089,1020,1020
9,179996,0,13679,132,0,0,22564.78699242424,12924.438166532642,22564.78699242424,6.205451306929259,8867.184098484848,0.9988747886220122,1.7756791466666665E7,1,1000,UNIFORM,1,21.63865918470784,20.816909564839623,1,0,0,22454,153,0,0,0,0.0,106,false,0,0,0,10,0,1124,14119,0,0,0,0,155,0,12091,658,5.0,0,0,0,1,0,0,0,0,SAFE,0,0,0,0,0,7304,9,0,2853,0,0,12936,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5810,15126,0,5.0,0,-1.0,0,0.0,0,0,13811,5000,0,12848,0,true,0,0,0,5.0,0,12844,0,10,0,0,0.0,660,0,0,0,0.0,11757,0,0,0,0,0,true,22458,0.0,6792,0,0,0,29127,76.72777777777777,0,71,7304,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,103,1312,0,0,13701,0,0,12712,11630,0,71,0,7232,69055000,0,0,0,132,0,0,1456,0,0,0.0,5.0,5960,2PC__ TO__ PB,0,0,0,84.03333333333333,0.009557599015277677,0,0.0,0,0,0.009557599015277677,1020,1020
