SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,avgWriteTxDuration,gMUClusteredGetCommandWaitingTime,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179990,0,68774,3630,0,0,4851.1342,2353.7361874545613,4851.1342,1.4394444367714492,2444.429561983471,0.5119142037043269,1.058861504E8,1,100000,UNIFORM,1,9.942062579415502,7.559845505773161,18,0,4781,0,91,0,0,1.9182539913339343,0,0.0,0,false,0,62,2,0,0,236,837,3630,0,0,0,0,92,0,313,1.0,0,158,0,3497,87,0,0,0,1,SAFE,0,0,140075,0,0,2173,1,0,663,0,0,2437,68774,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1679,79546,0,0.03663911845730027,0,-1.0,0,0,0.0,72404,0,2,0,2315,0,true,0,0,43,0,1.0,2313,0,0,2,0,0,0.0,3630,0,0,0,true,0.9633608815426997,275,0,0,43,0,0,true,4785,1.934757321080641,1828,0,0,0,11900,402.24444444444447,0,71,2173,0,60,0.0,0.0,0,0,2,2,0,0,1.9195592286501377,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9322314049586777,0.0,0,65,334,0,2408,0,1142,0,238,2266,0,41,0,1985,144808,0,1094,3630,0,0,0,0,346,104,0.0,1.0,1688,2PC__ TO__ PB,0,0,0,441.9222222222222,0.050135351638031046,0,0.0,0,0,0.050135351638031046,3253,3253
1,179995,0,68923,3629,0,0,4982.668761917884,2341.8091066117263,4982.668761917884,1.525282997022825,2509.729133094517,0.5270816965009372,6.30260944E7,1,100000,UNIFORM,1,9.988603429264527,7.499596634138274,16,0,4908,0,90,0,0,1.919489865502082,0,0.0,0,false,0,80,2,0,0,261,963,3629,0,0,0,0,91,0,365,1.0,0,200,0,3503,86,0,0,0,1,SAFE,0,0,140397,0,0,2236,1,0,663,0,0,2433,68923,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1639,79706,0,0.03472030862496556,0,-1.0,0,0,0.0,72552,0,2,0,2305,0,true,0,0,77,0,1.0,2303,0,0,2,0,0,0.0,3629,0,0,0,true,0.9652796913750344,264,0,0,43,0,0,true,4911,1.9352755974058007,1822,0,0,0,11371,403.06666666666666,0,71,2236,0,60,0.0,0.0,0,0,2,2,0,0,1.9140259024524662,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9322127307798291,0.0,0,79,367,0,2464,0,1140,0,228,2259,0,40,0,1995,145104,0,1096,3629,0,0,0,0,407,100,0.0,1.0,1648,2PC__ TO__ PB,0,0,0,442.81111111111113,0.05001929650457603,0,0.0,0,0,0.05001929650457603,3261,3261
2,179996,0,72044,3856,0,0,4726.549015819502,2238.8948370162675,4726.549015819502,1.4146804084321476,2397.9548770746887,0.6232789237831121,7.080073386666666E7,1,100000,UNIFORM,1,8.994907378129117,7.150478629776021,16,0,4653,0,87,0,0,1.9183832102603964,0,0.0,0,false,0,79,2,0,0,268,959,3856,0,0,0,0,88,0,357,1.0,0,215,0,3731,82,0,0,0,1,SAFE,0,0,146819,0,0,2130,1,0,663,0,0,2327,72044,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1726,83248,0,0.03241701244813278,0,-1.0,0,0,0.0,75900,0,2,0,2204,0,true,0,0,71,0,1.0,2202,0,0,2,0,0,0.0,3856,0,0,0,true,0.9675829875518672,255,0,0,43,0,0,true,4655,1.9343456776414414,1718,0,0,0,10146,421.6666666666667,0,71,2130,0,60,0.0,0.0,0,0,2,2,0,0,1.9157157676348548,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9349066390041494,0.0,0,77,355,0,2324,0,1090,0,222,2162,0,38,0,1890,151800,0,1047,3856,0,0,0,0,395,97,0.0,1.0,1733,2PC__ TO__ PB,0,0,0,462.4888888888889,0.05080368906455863,0,0.0,0,0,0.05080368906455863,3367,3367
3,179994,0,70541,3683,0,0,4839.386745044801,2292.3329446137705,4839.386745044801,1.60211742832507,2452.189760521314,0.6660035740572497,6.466046986666667E7,1,100000,UNIFORM,1,9.229401905044192,7.224597529101099,16,0,4766,0,88,0,0,1.918161069448973,0,0.0,0,false,0,75,2,0,0,236,921,3683,0,0,0,0,89,0,353,1.0,0,186,0,3585,83,0,0,0,1,SAFE,0,0,143550,0,0,1917,1,0,663,0,0,2379,70541,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1625,81427,0,0.02660874287265816,0,-1.0,0,0,0.0,74224,0,2,0,2256,0,true,0,0,74,0,1.0,2255,0,0,2,0,0,0.0,3683,0,0,0,true,0.9733912571273419,255,0,0,43,0,0,true,4769,1.9346195829375823,1797,0,0,0,10027,412.35555555555555,0,71,1917,0,60,0.0,0.0,0,0,2,2,0,0,1.9087700244366006,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9223459136573446,0.0,0,72,352,0,2379,0,1117,0,222,2214,0,39,0,1966,148448,0,1074,3683,0,0,0,0,375,97,0.0,1.0,1629,2PC__ TO__ PB,0,0,0,452.3722222222222,0.0496200689803837,0,0.0,0,0,0.0496200689803837,3309,3309
4,179996,0,70998,3724,0,0,4808.405662728249,2276.254179892391,4808.405662728249,1.2302667888975134,2416.2248305585395,0.5243915995394041,8.834844906666666E7,1,100000,UNIFORM,1,9.324704196889805,7.556261971039319,16,0,4733,0,89,0,0,1.9178709259415758,0,0.0,0,false,0,77,2,0,0,236,940,3724,0,0,0,0,90,0,367,1.0,0,192,0,3601,83,0,0,0,1,SAFE,0,0,144543,0,0,1930,1,0,663,0,0,2364,70998,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1663,81881,0,0.033029001074113856,0,-1.0,0,0,0.0,74722,0,2,131,2241,0,true,0,127,75,0,1.0,2240,0,0,2,0,0,0.0,3724,0,0,0,true,0.9669709989258861,267,0,0,43,0,0,true,4736,1.9341812445420998,1786,0,0,0,10160,415.1222222222222,0,71,1930,0,60,0.0,0.0,0,0,2,2,0,0,1.9240064446831364,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9387755102040816,0.0,0,75,351,0,2380,0,1109,0,232,2197,0,38,0,1949,149444,0,1063,3724,0,0,0,0,364,102,0.0,1.0,1667,2PC__ TO__ PB,0,0,0,454.9,0.049838066432911325,0,0.0,0,0,0.049838066432911325,3257,3257
5,179995,0,68777,3604,0,0,4874.716387069922,2353.8589836427877,4874.716387069922,1.588743813984333,2436.2543007769145,0.6267977155382678,6.549868746666667E7,1,100000,UNIFORM,1,10.60842776419226,7.954049059836144,16,0,4799,0,91,0,0,1.9166436454047138,0,0.0,0,false,0,79,2,0,0,307,998,3604,0,0,0,0,91,0,366,1.0,0,227,0,3465,83,0,0,0,1,SAFE,0,0,139909,0,0,1962,1,0,663,0,0,2437,68777,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1664,79780,0,0.03856825749167592,0,-1.0,0,0,0.0,72381,0,2,0,2316,0,true,0,0,75,0,1.0,2314,0,0,2,0,0,0.0,3604,0,0,0,true,0.9614317425083241,264,0,0,43,0,0,true,4802,1.9327391424458757,1706,0,0,0,11245,402.1166666666667,0,71,1962,0,60,0.0,0.0,0,0,2,2,0,0,1.923418423973363,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9370144284128745,0.0,0,76,375,0,2428,0,1144,0,229,2270,0,43,0,1882,144762,0,1100,3604,0,0,0,0,444,100,0.0,1.0,1669,2PC__ TO__ PB,0,0,0,443.22222222222223,0.04979207250521546,0,0.0,0,0,0.04979207250521546,3391,3391
6,179996,0,67934,3573,0,0,5017.047095438007,2378.4551052344923,5017.047095438007,1.418984812675682,2578.714265883011,0.7364754285130605,6.40494784E7,1,100000,UNIFORM,1,10.357730599801418,7.723968338764037,19,0,4941,0,94,0,0,1.913725086112992,0,0.0,0,false,0,83,2,0,0,289,1015,3573,0,0,0,0,94,0,384,1.0,0,218,0,3460,90,0,0,0,1,SAFE,0,0,138030,0,0,2143,1,0,663,0,0,2467,67934,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1658,78636,0,0.03162608452280996,0,-1.0,0,0,0.0,71507,0,2,149,2338,0,true,0,140,79,0,1.0,2337,0,0,2,0,0,0.0,3573,0,0,0,true,0.96837391547719,282,0,0,43,0,0,true,4943,1.930461918921306,1857,0,0,0,11575,397.2611111111111,0,71,2143,0,60,0.0,0.0,0,0,2,2,0,0,1.9112790372236217,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9272320179121187,0.0,0,82,382,0,2431,0,1153,0,243,2287,0,43,0,2033,143014,0,1105,3573,0,0,0,0,434,106,0.0,1.0,1666,2PC__ TO__ PB,0,0,0,436.8777777777778,0.04996713608457913,0,0.0,0,0,0.04996713608457913,3322,3322
7,179994,0,66872,3490,0,1,5179.522568194842,2412.858276154444,5191.260296848138,2.0625695322825917,2643.782763323782,0.5928709001124746,6.78436528E7,1,100000,UNIFORM,1,11.07986023904609,8.259969316259967,20,0,5096,0,94,0,0,1.9168261753798301,0,0.0,0,false,0,82,2,0,0,329,1053,3490,0,0,0,0,95,0,388,1.0,0,243,0,3373,91,0,0,1,1,SAFE,0,0,136055,0,0,2192,1,0,663,0,0,2504,66872,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1671,77543,0,0.0335243553008596,71,-1.0,0,1604,1.421201483734349E-5,70362,0,2,0,2370,0,true,0,0,77,0,1.0,2368,0,0,2,2,0,0.0,3490,0,0,0,true,0.9664756446991404,289,0,0,43,0,0,true,5100,1.9336942217968656,1849,0,0,0,12277,390.9,0,71,2192,0,60,0.0,0.0,0,0,2,2,0,0,1.9186246418338109,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},772,0,2PC,1,1.9326647564469914,0.0,40330,78,389,0,2529,0,1167,0,249,2318,0,46,0,2036,140724,0,1119,3491,0,0,0,0,485,108,0.0,1.0,1679,2PC__ TO__ PB,0,0,1,430.8,0.04960063670731361,686,0.0,0,0,0.049614143797166124,3311,3311
8,179996,0,70458,3661,0,0,4821.771929527451,2296.7152734962674,4821.771929527451,1.5980690781041298,2437.843745697897,0.5422710969790722,6.863785653333333E7,1,100000,UNIFORM,1,9.805165355711761,7.546057205304983,16,0,4753,0,87,0,0,1.9148570779755316,0,0.0,0,false,0,76,2,0,0,242,923,3661,0,0,0,0,88,0,353,1.0,0,183,0,3545,83,0,0,0,1,SAFE,0,0,143146,0,0,1773,1,0,663,0,0,2383,70458,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1648,81514,0,0.031685331876536466,0,-1.0,0,0,0.0,74119,0,2,0,2262,0,true,0,0,73,0,1.0,2260,0,0,2,0,0,0.0,3661,0,0,0,true,0.9683146681234636,258,0,0,43,0,0,true,4755,1.9310227369496722,1801,0,0,0,10492,411.77222222222224,0,71,1773,0,60,0.0,0.0,0,0,2,2,0,0,1.9175088773559137,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9366293362469271,0.0,0,73,358,0,2375,0,1120,0,224,2218,0,39,0,1966,148238,0,1077,3661,0,0,0,0,373,98,0.0,1.0,1649,2PC__ TO__ PB,0,0,0,452.85555555555555,0.04939354281628192,0,0.0,0,0,0.04939354281628192,3416,3416
9,179997,0,68444,3590,0,0,4959.086793036211,2362.851664441003,4959.086793036211,1.710100813504734,2547.9568710306407,0.6788756277316288,7.265605226666667E7,1,100000,UNIFORM,1,9.777570910958714,7.694985145903323,17,0,4886,0,95,0,0,1.9178160247793816,0,0.0,0,false,0,79,2,0,0,252,977,3590,0,0,0,0,93,0,378,1.0,0,195,0,3469,89,0,0,0,1,SAFE,0,0,139244,0,0,2544,1,0,663,0,0,2448,68444,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1638,79270,0,0.03370473537604457,0,-1.0,0,0,0.0,72034,0,2,128,2323,0,true,0,125,77,0,1.0,2320,0,0,2,0,0,0.0,3590,0,0,0,true,0.9662952646239554,278,0,0,43,0,0,true,4889,1.9334492431769037,1853,0,0,0,12345,400.18888888888887,0,71,2544,0,60,0.0,0.0,0,0,2,2,0,0,1.9089136490250695,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.9250696378830083,0.0,0,76,373,0,2405,0,1145,0,241,2276,0,42,0,2036,144068,0,1099,3590,0,0,0,0,398,105,0.0,1.0,1654,2PC__ TO__ PB,0,0,0,440.39444444444445,0.049837576699891716,0,0.0,0,0,0.049837576699891716,3287,3287
