SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179992,0,40210,4524,0,122,9452.62968744474,3367.849009599602,9785.28809969054,1.580542357767077,5875.356729221928,0.9311196458822206,8.721472693333334E7,1,1000,UNIFORM,1,9.567741015694669,7.104909844836811,1,0,0,9418,61,0,0,0,0.0,29,false,0,0,11,10,0,444,3619,0,0,0,0,50,0,2829,265,5.0,0,0,0,1,0,0,122,0,SAFE,0,0,0,0,0,5864,9,0,2853,0,11,3985,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4652,86152,0,5.0,71,-1.0,0,0.0027198145175673268,568,0,44734,1000,33,3338,0,true,31,0,0,5.0,0,3337,0,10,9,8902,0.0,22620,0,0,0,0.0,2635,0,0,0,0,0,true,9420,0.0,5063,0,0,0,9275,248.5222222222222,0,71,5804,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},263,0,2PC,122,0.0,0.0,12227,52,500,0,0,3588,0,0,3282,2591,0,31,0,5219,44734000,0,0,0,4646,0,0,578,0,0,4.735256134309083E-4,5.0,4775,2PC__ TO__ PB,0,0,122,484.7888888888889,0.10113113068359637,449,0.0,0,0,0.10357588728375246,1020,1020
1,180006,0,42636,4717,0,119,9172.112434174263,3168.2139455858896,9458.313055755778,1.8746552915402763,5847.4914229383085,0.9599395150598312,6.0038499733333334E7,1,1000,UNIFORM,1,8.985792193292887,6.731461809066397,1,0,0,9137,59,0,0,0,0.0,28,false,0,0,10,10,0,487,3419,0,0,0,0,48,0,2630,267,5.0,0,0,0,1,0,0,119,0,SAFE,0,0,0,0,0,5700,9,0,2853,0,10,3766,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4767,88578,0,5.0,71,-1.0,0,0.0025067408156386924,639,0,47353,1000,36,3142,0,true,39,0,0,5.0,0,3141,0,10,9,6796,0.0,23585,0,0,0,0.0,2469,0,0,0,0,0,true,9139,0.0,4976,0,0,0,8283,263.0722222222222,0,71,5680,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},270,0,2PC,119,0.0,0.0,11254,51,497,0,0,3338,0,0,3086,2426,0,29,0,5135,47353000,0,0,0,4836,0,0,631,0,0,4.1356492969396195E-4,5.0,4862,2PC__ TO__ PB,0,0,119,498.2611111111111,0.09961354085274428,536,0.0,0,0,0.1018705763397371,1020,1020
2,179995,0,41972,4725,0,110,9348.538913862434,3197.3528731058805,9626.849265608465,1.388625376546243,6001.151053756615,0.9514198048560697,6.480199306666667E7,1,1000,UNIFORM,1,8.893467066891704,6.51592800222189,1,0,0,9314,59,0,0,0,0.0,29,false,0,0,9,10,0,555,3450,0,0,0,0,47,0,2678,284,5.0,0,0,0,1,0,0,110,0,SAFE,0,0,0,0,0,6107,9,0,2853,0,9,3820,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4706,87914,0,5.0,71,-1.0,0,0.002350075843356763,880,0,46697,1000,31,3172,0,true,29,0,0,5.0,0,3170,0,10,9,8623,0.0,23625,0,0,0,0.0,2523,0,0,0,0,0,true,9316,0.0,5069,0,0,0,7136,259.4277777777778,0,71,6073,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},293,0,2PC,110,0.0,0.0,11842,49,464,0,0,3360,0,0,3119,2483,0,29,0,5231,46697000,0,0,0,4835,0,0,691,0,0,3.7228541882109616E-4,5.0,4847,2PC__ TO__ PB,0,0,110,494.56666666666666,0.10118423025033728,775,0.0,0,0,0.10329651547845407,1020,1020
3,179995,0,40939,4457,0,118,9462.335676688357,3325.3308070788244,9780.56947229078,2.1982231181614447,5921.992988781692,0.9615085607353249,6.911494986666666E7,1,1000,UNIFORM,1,8.730377949641868,6.423645032297754,1,0,0,9429,57,0,0,0,0.0,27,false,0,0,14,10,0,528,3653,0,0,0,0,46,0,2864,275,5.0,0,0,0,1,0,0,118,0,SAFE,0,0,0,0,0,5908,9,0,2853,0,14,3929,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4762,86883,0,5.0,71,-1.0,0,0.0025926088676011777,601,0,45396,1000,31,3297,0,true,28,0,0,5.0,0,3296,0,10,9,8643,0.0,22285,0,0,0,0.0,2634,0,0,0,0,0,true,9431,0.0,4994,0,0,0,8319,252.2,0,71,5862,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},265,0,2PC,118,0.0,0.0,11944,45,489,0,0,3557,0,0,3243,2592,0,30,0,5165,45396000,0,0,0,4575,0,0,666,0,0,6.120218579234972E-4,5.0,4875,2PC__ TO__ PB,0,0,118,488.8666666666667,0.0981804564278791,506,0.0,0,0,0.10051852177352023,1020,1020
4,179996,0,42045,4602,0,113,9277.498044111255,3226.3425728148413,9572.013427640157,1.6463554319931566,5931.647989569752,0.9626913594513866,8.56895632E7,1,1000,UNIFORM,1,8.443175983746793,6.440101646706586,1,0,0,9244,57,0,0,0,0.0,28,false,0,0,9,10,0,517,3473,0,0,0,0,47,0,2703,283,5.0,0,0,0,1,0,0,113,0,SAFE,0,0,0,0,0,5939,9,0,2853,0,9,3823,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4735,87987,0,5.0,71,-1.0,0,0.002416595380667237,613,0,46647,1000,31,3199,0,true,29,0,0,5.0,0,3198,0,10,9,9233,0.0,23010,0,0,0,0.0,2539,0,0,0,0,0,true,9245,0.0,5021,0,0,0,8106,259.15,0,71,5876,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},275,0,2PC,113,0.0,0.0,11895,48,462,0,0,3362,0,0,3143,2496,0,29,0,5195,46647000,0,0,0,4715,0,0,652,0,0,3.8176033934252384E-4,5.0,4853,2PC__ TO__ PB,0,0,113,494.97222222222223,0.09865586211331918,507,0.0,0,0,0.10083404619332763,1020,1020
5,179996,0,42647,4660,0,121,9367.406070815452,3156.2443307618355,9674.714872961375,1.9955711394113183,6031.408835622317,0.962400664867411,7.42694256E7,1,1000,UNIFORM,1,8.909858627814792,6.652931938939023,1,0,0,9332,57,0,0,0,0.0,29,false,0,0,9,10,0,570,3462,0,0,0,0,47,0,2655,293,5.0,0,0,0,1,0,0,121,0,SAFE,0,0,0,0,0,6108,9,0,2853,0,9,3769,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4617,88589,0,5.0,71,-1.0,0,0.002551235557054904,646,0,47307,1000,34,3130,0,true,31,0,0,5.0,0,3128,0,10,9,8795,0.0,23300,0,0,0,0.0,2466,0,0,0,0,0,true,9334,0.0,5041,0,0,0,8274,262.81666666666666,0,71,6049,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},275,0,2PC,121,0.0,0.0,11745,52,489,0,0,3351,0,0,3073,2423,0,29,0,5217,47307000,0,0,0,4781,0,0,726,0,0,3.7649027400125495E-4,5.0,4770,2PC__ TO__ PB,0,0,121,498.31666666666666,0.09850550658464921,519,0.0,0,0,0.10080543139073965,1020,1020
6,179997,0,40467,4455,0,109,9767.169844444445,3330.387113401043,10085.971458810325,1.5579120161666409,6276.810533782267,0.9368770610770537,8.62938576E7,1,1000,UNIFORM,1,8.644411272234684,6.697610135240168,1,0,0,9732,57,0,0,0,0.0,31,false,0,0,10,10,0,627,3584,0,0,0,0,47,0,2766,313,5.0,0,0,0,1,0,0,109,0,SAFE,0,0,0,0,0,6214,9,0,2853,0,10,3969,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4714,86409,0,5.0,71,-1.0,0,0.0024205547289644913,794,0,44922,1000,33,3301,0,true,30,0,0,5.0,0,3300,0,10,9,9567,0.0,22275,0,0,0,0.0,2616,0,0,0,0,0,true,9733,0.0,5216,0,0,0,9170,249.56666666666666,0,71,6155,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},297,0,2PC,109,0.0,0.0,12850,53,477,0,0,3502,0,0,3246,2573,0,30,0,5400,44922000,0,0,0,4564,0,0,790,0,0,4.3821209465381246E-4,5.0,4864,2PC__ TO__ PB,0,0,109,486.2111111111111,0.09917189795645787,637,0.0,0,0,0.10135240167884346,1020,1020
7,180002,0,40962,4486,0,130,9492.639981275079,3310.5921259704114,9830.795851761033,1.726652858835403,5957.533389433794,0.9536218247338732,6.62671632E7,1,1000,UNIFORM,1,8.854432686822589,6.381434047128,1,0,0,9458,53,0,0,0,0.0,27,false,0,0,15,10,0,526,3575,0,0,0,0,45,0,2804,281,5.0,0,0,0,1,0,0,130,0,SAFE,0,0,0,0,0,5989,9,0,2853,0,15,3925,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4785,86908,0,5.0,71,-1.0,0,0.002852253280091272,765,0,45448,1000,30,3283,0,true,28,0,0,5.0,0,3282,0,10,9,8248,0.0,22430,0,0,0,0.0,2626,0,0,0,0,0,true,9459,0.0,5036,0,0,0,8101,252.48888888888888,0,71,5936,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},284,0,2PC,130,0.0,0.0,11581,50,466,0,0,3551,0,0,3228,2585,0,29,0,5207,45448000,0,0,0,4616,0,0,662,0,0,6.499133448873484E-4,5.0,4903,2PC__ TO__ PB,0,0,130,489.0111111111111,0.09870621369477205,656,0.0,0,0,0.10127693185308702,1020,1020
8,179994,0,41674,4495,0,145,9470.972268075639,3246.5560241157555,9876.595782869856,1.7619643736235264,6027.974344605117,0.926863836355961,6.06067072E7,1,1000,UNIFORM,1,8.68515127175368,6.3092731355529645,1,0,0,9440,56,0,0,0,0.0,28,false,0,0,16,10,0,569,3521,0,0,0,0,44,0,2744,285,5.0,0,0,0,1,0,0,145,0,SAFE,0,0,0,0,0,6109,9,0,2853,0,16,3864,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4715,87618,0,5.0,71,-1.0,0,0.0031308027810165394,775,0,46169,1000,28,3221,0,true,25,0,0,5.0,0,3220,0,10,9,8603,0.0,22475,0,0,0,0.0,2576,0,0,0,0,0,true,9441,0.0,5046,0,0,0,7984,256.49444444444447,0,71,6054,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},290,0,2PC,145,0.0,0.0,12485,45,466,0,0,3458,0,0,3168,2534,0,28,0,5227,46169000,0,0,0,4640,0,0,719,0,0,6.89655172413793E-4,5.0,4853,2PC__ TO__ PB,0,0,145,492.9611111111111,0.09735970023175725,664,0.0,0,0,0.10018568899252926,1020,1020
9,179994,0,43974,4821,0,131,9102.096698610247,3054.3090595579206,9398.424050611906,1.8713301312185748,5880.69198900643,0.9478989435297261,6.0669608E7,1,1000,UNIFORM,1,10.345585843927564,6.9918212198013325,1,0,0,9063,58,0,0,0,0.0,29,false,0,0,16,10,0,484,3365,0,0,0,0,50,0,2541,274,5.0,0,0,0,1,0,0,131,0,SAFE,0,0,0,0,0,5779,9,0,2853,0,16,3649,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4821,89916,0,5.0,71,-1.0,0,0.0026775129787842866,655,0,48795,1000,34,3024,0,true,31,0,0,5.0,0,3023,0,10,10,7813,0.0,24105,0,0,0,0.0,2373,0,0,0,0,0,true,9064,0.0,4979,0,0,0,8792,271.0833333333333,0,71,5747,0,60,0,0.0,0.0,0,1000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},280,0,2PC,131,0.0,0.0,10659,46,524,0,0,3238,0,0,2971,2331,0,33,0,5162,48795000,0,0,0,4952,0,0,629,0,0,6.462035541195477E-4,5.0,4925,2PC__ TO__ PB,0,0,131,505.72777777777776,0.09880110667076544,549,0.0,0,0,0.10121407840412051,1020,1020
