SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180043,0,4305,489,0,896,88953.47497341514,11513.180588850175,266074.9656237219,21.1328309314587,75118.42913496932,0.9211207625310074,2.002916384E8,1,1000,UNIFORM,1,96.10737346221441,32.6607223198594,7,0,0,88701,159,0,0,0,0.0,0,0,44,false,0,20,99,13666,7921,0,0,0,0,50,0,4345,0,5.0,1368,0,0,9,0,0,896,0,SAFE,0,0,0,0,0,80256,98,0,2853,0,20,37157,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},48089,72958,0,5.0,71,-1.0,0,0.15746924428822495,16151,0,4794,1000,14,11317,6940,true,33,0,0,0,5.0,11314,0,97,99,0.0,84833,2445,0,0,0,0.0,3980,0,0,0,0,0,true,88704,0.0,58809,0,0,0,48857,26.633333333333333,0,71,0,73022,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1380,2PC,896,0.0,0.0,96034,109,0,2135,0,14239,0,0,3862,11014,0,297,0,59601,4794000,0,0,0,1385,0,0,14740,0,0,0.002888086642599278,5.0,48315,2PC__ TO__ PB,0,0,896,1069.5722222222223,0.10200250312891114,15403,0.0,0,0,0.24340949033391915,1198,1198
1,180044,0,5139,502,0,898,85532.582187251,11162.50990406694,242719.0623565737,23.087396390885456,72148.56706972112,0.8820017024856293,7.725421546666667E7,1,1000,UNIFORM,1,90.96128490594893,33.088369322526376,6,0,0,85060,129,0,0,0,0.0,0,0,44,false,0,14,99,12814,7784,0,0,0,0,47,0,4264,0,5.0,1350,0,0,8,0,0,898,0,SAFE,0,0,0,0,0,76964,98,0,2853,0,14,31541,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},47608,73767,0,5.0,71,-1.0,0,0.13732986695213337,14900,0,5641,1000,14,10984,22183,true,30,0,0,0,5.0,10981,0,98,99,0.0,77638,2510,0,0,0,0.0,3899,0,0,0,0,0,true,85097,0.0,57118,0,0,0,39590,31.33888888888889,0,71,0,76227,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1289,2PC,898,0.0,0.0,87738,103,0,2092,0,13304,0,0,3777,10642,0,302,0,57793,5641000,0,0,0,1400,0,0,13766,0,0,0.0020,5.0,47846,2PC__ TO__ PB,0,0,898,1073.9888888888888,0.08899131359687999,14412,0.0,0,0,0.21410001529285824,1198,1198
2,180034,0,5059,575,0,1141,76217.27346782609,9062.470132041904,232278.16828869566,27.55495380073801,66445.14069391304,0.8627521039745282,7.4442832E7,1,1000,UNIFORM,1,61.10811498154981,28.859227306273063,5,0,0,76032,106,0,0,0,0.0,0,0,40,false,0,30,99,9094,7379,0,0,0,0,44,0,4038,0,5.0,1275,0,0,8,0,0,1141,0,SAFE,0,0,0,0,0,77469,98,0,2853,0,30,31627,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},47948,73685,0,5.0,71,-1.0,0,0.16841328413284132,10340,0,5634,1000,13,8889,2253,true,22,0,0,0,5.0,8883,0,98,99,0.0,72890,2875,0,0,0,0.0,3759,0,0,0,0,0,true,76038,0.0,55447,0,0,0,47403,31.3,0,71,0,83056,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1225,2PC,1141,0.0,0.0,78466,69,0,1990,0,9884,0,0,3648,8619,0,235,0,56050,5634000,0,0,0,1716,0,0,9970,0,0,0.0034965034965034965,5.0,48248,2PC__ TO__ PB,0,0,1141,1073.411111111111,0.10205892793752219,9867,0.0,0,0,0.2532841328413284,1198,1198
3,180010,0,5035,597,0,1073,73744.84683082077,10372.533897715988,213429.36408877722,19.0700129753915,62273.27797487437,0.9025083220746215,6.789277653333333E7,1,1000,UNIFORM,1,82.04541372110366,30.429007904548847,6,0,0,73548,129,0,0,0,0.0,0,0,40,false,0,25,99,9552,7381,0,0,0,0,47,0,4021,0,5.0,1278,0,0,8,0,0,1073,0,SAFE,0,0,0,0,0,65313,98,0,2853,0,25,31630,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},48099,73668,0,5.0,71,-1.0,0,0.1600298284862043,11019,0,5632,1000,13,10212,10256,true,29,0,0,0,5.0,10208,0,98,99,0.0,65054,2985,0,0,0,0.0,3805,0,0,0,0,0,true,73556,0.0,50961,0,0,0,31566,31.288888888888888,0,71,0,65691,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1265,2PC,1073,0.0,0.0,77198,83,0,2009,0,11628,0,0,3698,9906,0,255,0,51569,5632000,0,0,0,1670,0,0,10218,0,0,0.0029940119760479044,5.0,48245,2PC__ TO__ PB,0,0,1073,1073.3333333333333,0.10600142045454546,10646,0.0,0,0,0.24906785980611484,1198,1198
4,180023,0,6645,712,0,1288,61264.97323455057,7545.125110308502,181893.99167837077,17.67014898785425,52830.257096910114,0.8135495085108666,7.324617493333334E7,1,1000,UNIFORM,1,63.43247322151533,29.10091035280509,4,0,0,61068,73,0,0,0,0.0,0,0,35,false,0,38,99,5416,7007,0,0,0,0,42,0,3982,0,5.0,1142,0,0,6,0,0,1288,0,SAFE,0,0,0,0,0,57375,98,0,2853,0,38,24254,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},47895,75264,0,5.0,71,-1.0,0,0.14898785425101216,6329,0,7357,1000,12,7437,6021,true,15,0,0,0,5.0,7434,0,98,99,0.0,60320,3560,0,0,0,0.0,3643,0,0,0,0,0,true,61071,0.0,45970,0,0,0,21381,40.87222222222222,0,71,0,53342,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1108,2PC,1288,0.0,0.0,66425,48,0,1812,0,8512,0,0,3546,7236,0,167,0,46496,7357000,0,0,0,2000,0,0,5932,0,0,0.0038,5.0,48000,2PC__ TO__ PB,0,0,1288,1082.2055555555555,0.0967785782248199,5973,0.0,0,0,0.2313475997686524,1198,1198
5,180008,0,6115,714,0,1305,62080.9251302521,7875.783377432543,183554.06680952382,13.186509835259406,53627.74731232493,0.8361079005950041,8.780710186666666E7,1,1000,UNIFORM,1,64.15045438898451,28.77641344971724,4,0,0,61856,88,0,0,0,0.0,0,0,37,false,0,45,99,6849,6996,0,0,0,0,44,0,3808,0,5.0,1226,0,0,7,0,0,1305,0,SAFE,0,0,0,0,0,56102,98,0,2853,0,45,26113,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},47998,74739,0,5.0,71,-1.0,0,0.16043766904352103,7946,0,6829,1000,13,7761,5724,true,18,0,0,0,5.0,7757,0,97,99,0.0,58599,3570,0,0,0,0.0,3586,0,0,0,0,0,true,61890,0.0,45139,0,0,0,25749,37.93888888888889,0,71,0,52489,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1195,2PC,1305,0.0,0.0,66455,55,0,1891,0,8509,0,0,3479,7528,0,188,0,45696,6829000,0,0,0,2019,0,0,7522,0,0,0.004457652303120356,5.0,48084,2PC__ TO__ PB,0,0,1305,1079.3722222222223,0.10455410748279396,7558,0.0,0,0,0.24821735923284977,1198,1198
6,180036,0,6679,713,0,1350,60095.1243941094,7907.062260967211,177936.01833239832,16.82616975520476,51763.22944039271,0.8934596035233909,7.950831146666667E7,1,1000,UNIFORM,1,63.6673455730954,28.756809196980097,4,0,0,59922,70,0,0,0,0.0,0,0,36,false,0,38,99,5809,7063,0,0,0,0,42,0,4027,0,5.0,1163,0,0,6,0,0,1350,0,SAFE,0,0,0,0,0,55220,98,0,2853,0,38,24115,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},46773,75294,0,5.0,71,-1.0,0,0.15442690459849004,6232,0,7392,1000,12,7776,3982,true,14,0,0,0,5.0,7772,0,97,99,0.0,59073,3565,0,0,0,0.0,3656,0,0,0,0,0,true,59934,0.0,44544,0,0,0,26843,41.06666666666667,0,71,0,50483,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1099,2PC,1350,0.0,0.0,61943,46,0,1805,0,8375,0,0,3551,7547,0,182,0,45093,7392000,0,0,0,2063,0,0,6329,0,0,0.0036839554047503635,5.0,46866,2PC__ TO__ PB,0,0,1350,1082.35,0.09645562770562771,5890,0.0,0,0,0.2359871882864333,1198,1198
7,180030,0,6586,745,0,1337,59295.13097852349,7911.928361220772,170931.03403087248,15.540645708352562,50892.10858926175,0.880278857219133,7.133541386666666E7,1,1000,UNIFORM,1,54.29128587909552,27.945203161052145,4,0,0,59066,71,0,0,0,0.0,0,0,36,false,0,41,99,5657,6964,0,0,0,0,41,0,3938,0,5.0,1148,0,0,6,0,0,1337,0,SAFE,0,0,0,0,0,54092,98,0,2853,0,41,24323,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},48104,75200,0,5.0,71,-1.0,0,0.1542455006922012,6594,0,7331,1000,12,7782,1517,true,15,0,0,0,5.0,7780,0,98,99,0.0,54646,3725,0,0,0,0.0,3682,0,0,0,0,0,true,59069,0.0,43774,0,0,0,16063,40.727777777777774,0,71,0,53577,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1135,2PC,1337,0.0,0.0,62132,50,0,1810,0,8490,0,0,3585,7566,0,185,0,44302,7331000,0,0,0,2082,0,0,6139,0,0,0.0039385206532180595,5.0,48174,2PC__ TO__ PB,0,0,1337,1081.8444444444444,0.10162324375937798,6224,0.0,0,0,0.24019381633594833,1198,1198
8,180016,0,6051,724,0,1394,59618.643939226524,8009.021823004462,181227.1363121547,18.49133051781124,51422.51223342542,0.7923880691212168,7.202196053333333E7,1,1000,UNIFORM,1,60.801347043701796,27.83806218631411,4,0,0,59393,76,0,0,0,0.0,0,0,36,false,0,39,99,5742,6977,0,0,0,0,42,0,3951,0,5.0,1149,0,0,7,0,0,1394,0,SAFE,0,0,0,0,0,53857,98,0,2853,0,39,26300,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},48083,74670,0,5.0,71,-1.0,0,0.17064512180193414,6474,0,6775,1000,12,7868,7374,true,14,0,0,0,5.0,7861,0,97,99,0.0,56861,3620,0,0,0,0.0,3688,0,0,0,0,0,true,59398,0.0,44214,0,0,0,28858,37.638888888888886,0,71,0,50006,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1095,2PC,1394,0.0,0.0,62852,50,0,1806,0,8228,0,0,3582,7633,0,202,0,44758,6775000,0,0,0,2118,0,0,6290,0,0,0.0036827195467422098,5.0,48154,2PC__ TO__ PB,0,0,1394,1078.8777777777777,0.10686346863468635,6172,0.0,0,0,0.2592728608152773,1198,1198
9,180004,0,3829,475,0,900,87678.41532,13627.109320710368,267976.0404905263,21.09207744043044,71941.92569052632,0.9490933051400072,7.301396213333334E7,1,1000,UNIFORM,1,84.21949423520368,32.64234550345888,8,0,0,87432,221,0,0,0,0.0,0,0,43,false,0,7,99,12650,8021,0,0,0,0,52,0,4376,0,5.0,1372,0,0,10,0,0,900,0,SAFE,0,0,0,0,0,69254,98,0,2853,0,7,41378,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},47595,72477,0,5.0,71,-1.0,0,0.17294388931591084,14511,0,4304,1000,17,13360,18800,true,68,0,0,0,5.0,13355,0,98,99,0.0,76065,2375,0,0,0,0.0,4113,0,0,0,0,0,true,87436,0.0,56761,0,0,0,45076,23.91111111111111,0,71,0,55014,60,0,0.0,0.0,1000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1356,2PC,900,0.0,0.0,94915,133,0,2188,0,15895,0,0,3991,12950,0,342,0,57591,4304000,0,0,0,1375,0,0,13475,0,0,0.0010181818181818183,5.0,47714,2PC__ TO__ PB,0,0,900,1066.7055555555555,0.11036245353159851,14020,0.0,0,0,0.26421983089930823,1198,1198
