SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179999,0,3230,28962,0,0,6140.456640598025,415.08430309597526,6140.456640598025,5.5081409977634195,5897.300341309302,0.7347085891946551,5.239011072E8,1,200000,UNIFORM,1,35.30087322937376,10.829081324552684,42,0,0,6032,29,0,0,0.0,0,0.0,22,0,false,0,10,0,0,1020,426,28962,0,0,0,0,77,21,0,0,1.0,138,0,0,1473,0,0,0,0,SAFE,0,0,0,0,0,5805,9,664,0,0,0,5456,3230,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3881,325240,0,1.0,0,-1.0,0,0.0,0,32192,0,2,76,300,0,0,true,70,0,0,1.0,297,0,0,0,10,0,0.0,28962,0,0,0,true,0.0,88,0,0,0,0,0,true,6036,0.0,4369,0,0,0,19476,178.84444444444443,0,5805,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,189,29,0,0,256,0,0,189,54,0,124,0,4539,64384,0,0,28962,0,0,0,1153,0,0,0.0,1.0,4054,2PC__ TO__ PB,0,0,0,1806.9277777777777,0.8996645129224652,0,0,0.0,0,0.8996645129224652,200010,200010
1,179998,0,3316,30069,0,0,5923.973828427949,350.05154674306397,5923.973828427949,7.188900134791074,5684.3372613655265,0.7961423139852086,5.138073728E8,1,200000,UNIFORM,1,31.42177924217463,9.61602623932904,35,0,0,5826,23,0,0,0.0,0,0.0,20,0,false,0,10,0,0,1001,436,30069,0,0,0,0,80,19,0,0,1.0,140,0,0,1424,0,0,0,0,SAFE,0,0,0,0,0,5735,9,664,0,0,0,5271,3316,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4028,324678,0,1.0,0,-1.0,0,0.0,0,33385,0,2,64,239,0,0,true,60,0,0,1.0,237,0,0,0,10,0,0.0,30069,0,0,0,true,0.0,84,0,0,0,0,0,true,5829,0.0,4245,0,0,0,20728,185.47222222222223,0,5735,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,194,23,0,0,245,0,0,147,53,0,108,0,4399,66770,0,0,30069,0,0,0,1116,0,0,0.0,1.0,4185,2PC__ TO__ PB,0,0,0,1803.8277777777778,0.9006739553691778,0,0,0.0,0,0.9006739553691778,200010,200010
2,180001,0,4020,36146,0,0,4935.128654871908,267.7925577114428,4935.128654871908,3.5536947916147987,4760.776235212748,0.814124764602095,5.210994192E8,1,200000,UNIFORM,1,18.83931185579844,8.121857217547179,25,0,0,4865,19,0,0,0.0,0,0.0,18,0,false,0,10,0,0,779,412,36146,0,0,0,0,70,17,0,0,1.0,134,0,0,1212,0,0,0,0,SAFE,0,0,0,0,0,4657,9,664,0,0,0,4396,4020,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4062,324366,0,1.0,0,-1.0,0,0.0,0,40166,0,2,46,189,0,0,true,42,0,0,1.0,186,0,0,0,10,0,0.0,36146,0,0,0,true,0.0,75,0,0,0,0,0,true,4868,0.0,3655,0,0,0,16300,223.14444444444445,0,4657,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,188,18,0,0,181,0,0,116,47,0,74,0,3765,80332,0,0,36146,0,0,0,871,0,0,0.0,1.0,4128,2PC__ TO__ PB,0,0,0,1802.0722222222223,0.8999153512921376,0,0,0.0,0,0.8999153512921376,200010,200010
3,179998,0,3561,31727,0,0,5612.494089954927,344.31904268463916,5612.494089954927,7.3358871004307415,5366.929966526933,0.7567783887635072,4.6178633653333336E8,1,200000,UNIFORM,1,30.453881517796418,9.492040381999546,34,0,0,5512,23,0,0,0.0,0,0.0,19,0,false,0,10,0,0,837,427,31727,0,0,0,0,79,19,0,0,1.0,134,0,0,1380,0,0,0,0,SAFE,0,0,0,0,0,5191,9,664,0,0,0,4979,3561,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4054,324599,0,1.0,0,-1.0,0,0.0,0,35288,0,2,55,239,0,0,true,50,0,0,1.0,237,0,0,0,10,0,0.0,31727,0,0,0,true,0.0,83,0,0,0,0,0,true,5515,0.0,4107,0,0,0,19850,196.04444444444445,0,5191,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,193,22,0,0,250,0,0,148,51,0,109,0,4255,70576,0,0,31727,0,0,0,939,0,0,0.0,1.0,4168,2PC__ TO__ PB,0,0,0,1803.3777777777777,0.8990875085014736,0,0,0.0,0,0.8990875085014736,200010,200010
4,179997,0,3661,33331,0,1,5344.373917734241,339.57783037421467,5344.88001629114,6.647198875462926,5132.291033662356,0.7001010588704565,5.176800186666667E8,1,200000,UNIFORM,1,24.73291246992674,9.743752682940016,30,0,0,5255,22,0,0,0.0,0,0.0,19,0,false,0,10,0,0,824,439,33331,0,0,0,0,81,19,0,0,1.0,139,0,0,1313,0,0,1,0,SAFE,0,0,0,0,0,5205,9,664,0,0,0,4758,3661,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3957,324524,0,1.0,71,-1.0,0,2.703214121590571E-5,1170,36992,0,2,83,236,0,0,true,78,0,0,1.0,231,0,0,10,10,0,0.0,33331,0,0,0,true,0.0,87,0,0,0,0,0,true,5258,0.0,3911,0,0,0,16399,205.51111111111112,0,5205,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},360,0,2PC,1,0.0,0.0,16552,198,21,0,0,225,0,0,150,55,0,97,0,4044,73984,0,0,33332,0,0,0,924,0,0,0.0,1.0,4086,2PC__ TO__ PB,0,0,1,1802.9611111111112,0.9010326557093425,704,0,0.0,0,0.9010353310085691,200010,200010
5,180003,0,3496,31402,0,4,5671.429631329215,318.89660097254006,5674.677574167251,6.059322015930319,5439.0804713712505,0.7342077149819246,5.1772706346666664E8,1,200000,UNIFORM,1,28.308188957652856,9.91356678700361,35,0,0,5570,20,0,0,0.0,0,0.0,19,0,false,0,10,0,0,933,435,31402,0,0,0,0,80,17,0,0,1.0,139,0,0,1367,0,0,4,0,SAFE,0,0,0,0,0,5166,9,664,0,0,0,5038,3496,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4030,324302,0,1.0,71,-1.0,0,1.1460661280155865E-4,854,34898,0,2,66,231,0,0,true,63,0,0,1.0,229,0,0,10,10,0,0.0,31402,0,0,0,true,0.0,82,0,0,0,0,0,true,5573,0.0,4089,0,0,0,21559,193.87777777777777,0,5166,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},286,0,2PC,4,0.0,0.0,25280,194,20,0,0,239,0,0,143,51,0,106,0,4226,69796,0,0,31406,0,0,0,1040,0,0,0.0,1.0,4141,2PC__ TO__ PB,0,0,4,1801.7166666666667,0.8998223393890767,664,0,0.0,0,0.8998338204114378,200010,200010
6,179997,0,3789,33875,0,0,5260.33803698893,317.9637112694642,5260.33803698893,4.363322350254886,5062.647697859779,0.7062453157387281,5.17795544E8,1,200000,UNIFORM,1,21.51313832837723,8.29700257540357,29,0,0,5185,20,0,0,0.0,0,0.0,18,0,false,0,10,0,0,825,420,33875,0,0,0,0,77,17,0,0,1.0,135,0,0,1291,0,0,0,0,SAFE,0,0,0,0,0,4976,9,664,0,0,0,4686,3789,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4084,324480,0,1.0,0,-1.0,0,0.0,0,37664,0,2,60,233,0,0,true,369,0,0,1.0,230,0,0,0,10,0,0.0,33875,0,0,0,true,0.0,83,0,0,0,0,0,true,5187,0.0,3873,0,0,0,17182,209.24444444444444,0,4976,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,189,20,0,0,210,0,0,152,53,0,81,0,3996,75328,0,0,33875,0,0,0,925,0,0,0.0,1.0,4178,2PC__ TO__ PB,0,0,0,1802.7055555555555,0.8993999575191164,0,0,0.0,0,0.8993999575191164,200010,200010
7,179993,0,3351,29476,0,0,6042.460769812729,356.08103968964485,6042.460769812729,6.416767538916136,5798.275571380106,0.6492443765300083,5.179080704E8,1,200000,UNIFORM,1,30.33661653516922,10.043738934413744,34,0,0,5946,21,0,0,0.0,0,0.0,19,0,false,0,10,0,0,1033,452,29476,0,0,0,0,82,18,0,0,1.0,148,0,0,1449,0,0,0,0,SAFE,0,0,0,0,0,5844,9,664,0,0,0,5365,3351,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},3997,324238,0,1.0,0,-1.0,0,0.0,0,32827,0,2,42,253,0,0,true,39,0,0,1.0,250,0,0,0,10,0,0.0,29476,0,0,0,true,0.0,87,0,0,0,0,0,true,5950,0.0,4346,0,0,0,20393,182.37222222222223,0,5844,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,201,20,0,0,249,0,0,151,54,0,107,0,4484,65654,0,0,29476,0,0,0,1149,0,0,0.0,1.0,4171,2PC__ TO__ PB,0,0,0,1801.361111111111,0.8979193956194595,0,0,0.0,0,0.8979193956194595,200010,200010
8,179998,0,3692,32985,0,2,5392.023790995907,357.1749707475623,5396.599823343944,6.5847944600452575,5160.900971138396,0.7320364481552897,5.1760899306666666E8,1,200000,UNIFORM,1,26.826085062297228,9.269612366749367,34,0,0,5295,21,0,0,0.0,0,0.0,19,0,false,0,10,0,0,820,430,32985,0,0,0,0,82,18,0,0,1.0,135,0,0,1321,0,0,2,0,SAFE,0,0,0,0,0,5148,9,664,0,0,0,4791,3692,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4002,324532,0,1.0,71,-1.0,0,5.4527113607241204E-5,961,36677,0,2,70,250,0,0,true,67,0,0,1.0,246,0,0,10,10,0,0.0,32985,0,0,0,true,0.0,87,0,0,0,0,0,true,5298,0.0,3942,0,0,0,17828,203.76111111111112,0,5148,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},383,0,2PC,2,0.0,0.0,75169,191,21,0,0,237,0,0,161,56,0,107,0,4078,73354,0,0,32987,0,0,0,917,0,0,0.0,1.0,4118,2PC__ TO__ PB,0,0,2,1802.9944444444445,0.8993374594432478,596,0,0.0,0,0.8993429482810328,200010,200010
9,179995,0,3593,32243,0,0,5520.189891697422,362.07170526022827,5520.189891697422,6.3100187520928674,5299.234074651862,0.7180981447966939,5.079397658666667E8,1,200000,UNIFORM,1,28.015363600848307,9.30404983815158,33,0,0,5425,22,0,0,0.0,0,0.0,19,0,false,0,10,0,0,879,426,32243,0,0,0,0,78,18,0,0,1.0,135,0,0,1343,0,0,0,0,SAFE,0,0,0,0,0,5208,9,664,0,0,0,4905,3593,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4032,324363,0,1.0,0,-1.0,0,0.0,0,35836,0,2,81,247,0,0,true,75,0,0,1.0,245,0,0,0,10,0,0.0,32243,0,0,0,true,0.0,85,0,0,0,0,0,true,5428,0.0,4010,0,0,0,19318,199.0888888888889,0,5208,71,0,60,0.0,0.0,0,0,2,10,0,0,0.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,0.0,0.0,0,192,21,0,0,226,0,0,139,53,0,106,0,4154,71672,0,0,32243,0,0,0,985,0,0,0.0,1.0,4149,2PC__ TO__ PB,0,0,0,1802.0555555555557,0.8997376939390557,0,0,0.0,0,0.8997376939390557,200010,200010
