SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,numRemoteRemoteLockContentions,avgNumNodesCommit,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgClusteredGetCommandReplySize,avgReadOnlyTxDuration,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180008,0,10219,1136,0,9,22104.26551496479,15115.795511693905,22289.39266021127,6.3582605596620905,6549.125393485916,0.9905336849566582,5.18463856E7,1,1000,UNIFORM,1,25.499104716649068,22.305659890883494,1,0,0,22025,91,0,0,0,0.0,64,false,0,0,1,10,0,720,14600,0,0,0,0,83,0,13389,410,5.0,0,0,0,1,0,0,9,0,SAFE,0,0,0,0,0,6225,9,0,2853,0,1,15759,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4808,22786,0,5.0,71,-1.0,0,7.919746568109821E-4,759,0,11355,5000,39,15045,0,true,37,0,0,5.0,0,15042,0,10,10,4351,0.0,5680,0,0,0,0.0,12926,0,0,0,0,0,true,22028,0.0,5252,0,0,0,22471,63.083333333333336,0,71,6240,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},350,0,2PC,9,0.0,0.0,23243,67,754,0,0,15587,0,0,14909,12808,0,76,0,5471,56775000,0,0,0,1145,0,0,913,0,0,1.7467248908296942E-4,5.0,4938,2PC__ TO__ PB,0,0,9,127.03888888888889,0.10004403346543372,647,0.0,0,0,0.10075677578317493,1020,1020
1,179998,0,11137,1251,0,8,20440.75201199041,13825.856141061326,20594.201552358114,6.62008309131978,6709.2981558753,0.9898039931248465,4.840747093333333E7,1,1000,UNIFORM,1,27.277825427557275,22.52884995159729,1,0,0,20360,87,0,0,0,0.0,64,false,0,0,1,10,0,689,12964,0,0,0,0,82,0,11782,417,5.0,0,0,0,1,0,0,8,0,SAFE,0,0,0,0,0,6722,9,0,2853,0,1,14433,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5065,23704,0,5.0,71,-1.0,0,6.453694740238787E-4,1018,0,12388,5000,35,13753,0,true,33,0,0,5.0,0,13750,0,10,10,11592,0.0,6255,0,0,0,0.0,11740,0,0,0,0,0,true,20363,0.0,5397,0,0,0,23116,68.82222222222222,0,71,6714,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},395,0,2PC,8,0.0,0.0,23867,71,716,0,0,13750,0,0,13614,11618,0,78,0,5637,61940000,0,0,0,1259,0,0,920,0,0,1.5885623510722796E-4,5.0,5230,2PC__ TO__ PB,0,0,8,132.13888888888889,0.1009848240232483,878,0.0,0,0,0.10156502097450791,1020,1020
2,180009,0,11641,1314,0,5,20109.49436910198,13166.524781805687,20217.613517503807,5.338506867283951,6728.504502283105,0.9895908687904643,5.24517648E7,1,1000,UNIFORM,1,17.49177152777778,15.39272924382716,1,0,0,20038,77,0,0,0,0.0,54,false,0,0,1,10,0,826,12782,0,0,0,0,69,0,11612,454,5.0,0,0,0,1,0,0,5,0,SAFE,0,0,0,0,0,6516,9,0,2853,0,1,13822,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4891,24208,0,5.0,71,-1.0,0,3.8580246913580245E-4,1208,0,12955,5000,29,13111,0,true,27,0,0,5.0,0,13108,0,10,10,36062,0.0,6570,0,0,0,0.0,11307,0,0,0,0,0,true,20041,0.0,5341,0,0,0,17641,71.97222222222223,0,71,6469,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},430,0,2PC,5,0.0,0.0,28247,59,672,0,0,13396,0,0,13012,11218,0,58,0,5576,64775000,0,0,0,1319,0,0,1018,0,0,1.5163002274450342E-4,5.0,5067,2PC__ TO__ PB,0,0,5,134.9388888888889,0.10142802006947124,1044,0.0,0,0,0.1017746913580247,1020,1020
3,180003,0,11629,1318,0,7,19938.123459028833,13190.252108435809,20050.880505311077,5.00047375328084,6720.071499241275,0.9903273386109316,5.0964277333333336E7,1,1000,UNIFORM,1,18.926581519221862,16.522737146827236,1,0,0,19865,83,0,0,0,0.0,56,false,0,0,1,10,0,786,12616,0,0,0,0,72,0,11440,424,5.0,0,0,0,1,0,0,7,0,SAFE,0,0,0,0,0,6527,9,0,2853,0,1,13829,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4846,24196,0,5.0,71,-1.0,0,5.403736297668674E-4,833,0,12947,5000,28,13135,0,true,26,0,0,5.0,0,13132,0,10,10,1764,0.0,6590,0,0,0,0.0,11317,0,0,0,0,0,true,19867,0.0,5375,0,0,0,17863,71.92777777777778,0,71,6534,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},310,0,2PC,7,0.0,0.0,21113,59,709,0,0,13230,0,0,13036,11227,0,59,0,5617,64735000,0,0,0,1325,0,0,971,0,0,1.509433962264151E-4,5.0,5022,2PC__ TO__ PB,0,0,7,134.87222222222223,0.10179964470533714,722,0.0,0,0,0.10228500849158562,1020,1020
4,179998,0,11204,1230,0,10,20623.760637398373,13765.151910032131,20808.56846097561,6.080430649308904,6710.229661788619,0.9902984605207155,4.6919389333333336E7,1,1000,UNIFORM,1,18.89616988106718,17.418667148826742,1,0,0,20551,92,0,0,0,0.0,59,false,0,0,1,10,0,818,13267,0,0,0,0,77,0,11971,485,5.0,0,0,0,1,0,0,10,0,SAFE,0,0,0,0,0,6712,9,0,2853,0,1,14396,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4947,23771,0,5.0,71,-1.0,0,8.036001285760206E-4,860,0,12434,5000,36,13703,0,true,33,0,0,5.0,0,13700,0,10,10,7605,0.0,6150,0,0,0,0.0,11763,0,0,0,0,0,true,20555,0.0,5251,0,0,0,19165,69.07777777777778,0,71,6704,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},448,0,2PC,10,0.0,0.0,22589,62,762,0,0,13940,0,0,13598,11671,0,65,0,5505,62170000,0,0,0,1240,0,0,1053,0,0,1.6129032258064516E-4,5.0,5117,2PC__ TO__ PB,0,0,10,132.51111111111112,0.0989223097957214,718,0.0,0,0,0.09964641594342655,1020,1020
5,180001,0,11584,1301,0,9,20275.784884704073,13219.750942679559,20496.871412759418,5.90837474794478,6734.93257878555,0.9904175952881987,4.900143253333333E7,1,1000,UNIFORM,1,21.125848534201957,19.095573522568635,1,0,0,20192,88,0,0,0,0.0,60,false,0,0,1,10,0,855,12770,0,0,0,0,79,0,11495,496,5.0,0,0,0,1,0,0,9,0,SAFE,0,0,0,0,0,6669,9,0,2853,0,1,13887,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4809,24151,0,5.0,71,-1.0,0,6.979990693345743E-4,981,0,12885,5000,33,13156,0,true,31,0,0,5.0,0,13154,0,10,8,8578,0.0,6505,0,0,0,0.0,11242,0,0,0,0,0,true,20196,0.0,5220,0,0,0,20620,71.58333333333333,0,71,6661,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},417,0,2PC,9,0.0,0.0,31806,60,728,0,0,13551,0,0,13045,11143,0,65,0,5497,64425000,0,0,0,1310,0,0,1085,0,0,1.5267175572519084E-4,5.0,5003,2PC__ TO__ PB,0,0,9,134.62222222222223,0.10097012029491657,831,0.0,0,0,0.1015976423142547,1020,1020
6,180009,0,11510,1261,0,9,20179.79445519429,13369.294320503908,20499.280907216493,6.101134741784038,6688.427524187153,0.9904647944913068,4.7738818666666664E7,1,1000,UNIFORM,1,26.644835133020344,17.677861893583724,1,0,0,20103,84,0,0,0,0.0,59,false,0,0,0,10,0,847,12813,0,0,0,0,77,0,11566,484,5.0,0,0,0,1,0,0,9,0,SAFE,0,0,0,0,0,6607,9,0,2853,0,0,14012,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5031,24077,0,5.0,71,-1.0,0,7.042253521126761E-4,1273,0,12771,5000,37,13312,0,true,34,0,0,5.0,0,13310,0,10,10,15627,0.0,6305,0,0,0,0.0,11392,0,0,0,0,0,true,20106,0.0,5206,0,0,0,17947,70.95,0,71,6595,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},504,0,2PC,9,0.0,0.0,44632,67,714,0,0,13503,0,0,13206,11299,0,68,0,5473,63855000,0,0,0,1270,0,0,1070,0,0,0.0,5.0,5188,2PC__ TO__ PB,0,0,9,134.20555555555555,0.09873933129747084,1129,0.0,0,0,0.09937402190923318,1020,1020
7,180000,0,11180,1198,0,5,20812.472442404007,13831.727731663685,21020.65599081803,5.664073245578615,6962.815196994992,0.9181031973636811,4.917737653333333E7,1,1000,UNIFORM,1,19.04946022773157,17.63109093111524,1,0,0,20732,77,0,0,0,0.0,56,false,0,0,0,10,0,742,13179,0,0,0,0,75,0,12027,428,5.0,0,0,0,1,0,0,5,0,SAFE,0,0,0,0,0,7067,9,0,2853,0,0,14463,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},4911,23747,0,5.0,71,-1.0,0,4.037793749495276E-4,1374,0,12378,5000,33,13772,0,true,31,0,0,5.0,0,13769,0,10,10,12508,0.0,5990,0,0,0,0.0,11894,0,0,0,0,0,true,20736,0.0,5620,0,0,0,20237,68.76666666666667,0,71,7028,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},638,0,2PC,5,0.0,0.0,49578,64,680,0,0,13869,0,0,13664,11803,0,61,0,5885,61890000,0,0,0,1203,0,0,921,0,0,0.0,5.0,5099,2PC__ TO__ PB,0,0,5,132.37222222222223,0.09678461787041526,1182,0.0,0,0,0.09714931761285633,1020,1020
8,180000,0,11459,1282,0,14,19970.759741029644,13423.38864159176,20277.546450858033,5.079079576636612,6463.24181825273,0.991431198404198,4.82670512E7,1,1000,UNIFORM,1,19.093492747941983,16.051231046648372,1,0,0,19888,76,0,0,0,0.0,53,false,0,0,0,10,0,836,12913,0,0,0,0,68,0,11745,448,5.0,0,0,0,1,0,0,14,0,SAFE,0,0,0,0,0,6507,9,0,2853,0,0,14050,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5164,24026,0,5.0,71,-1.0,0,0.001097608780870247,1077,0,12741,5000,29,13365,0,true,27,0,0,5.0,0,13363,0,10,10,10685,0.0,6410,0,0,0,0.0,11497,0,0,0,0,0,true,19899,0.0,5040,0,0,0,19891,70.78333333333333,0,71,6456,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},429,0,2PC,14,0.0,0.0,27975,63,676,0,0,13516,0,0,13263,11406,0,61,0,5297,63705000,0,0,0,1296,0,0,1019,0,0,0.0,5.0,5305,2PC__ TO__ PB,0,0,14,133.92222222222222,0.10062004552232949,952,0.0,0,0,0.10160721285770286,1020,1020
9,179999,0,10934,1276,0,10,20431.82734326019,14028.784078379367,20666.552493730407,6.867093289689034,6566.713840125392,0.9684685558924568,2.9827303466666665E7,1,1000,UNIFORM,1,25.47710605564648,22.480784451718492,1,0,0,20349,91,0,0,0,0.0,63,false,0,0,0,10,0,690,13186,0,0,0,0,81,0,11974,415,5.0,0,0,0,1,0,0,10,0,SAFE,0,0,0,0,0,6401,9,0,2853,0,0,14646,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},5008,23501,0,5.0,71,-1.0,0,8.183306055646482E-4,1252,0,12210,5000,37,13957,0,true,35,0,0,5.0,0,13953,0,10,10,24476,0.0,6380,0,0,0,0.0,11891,0,0,0,0,0,true,20353,0.0,5276,0,0,0,25841,67.83333333333333,0,71,6274,0,60,0,0.0,0.0,0,5000,10,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},467,0,2PC,10,0.0,0.0,29825,70,751,0,0,13886,0,0,13825,11776,0,74,0,5519,61050000,0,0,0,1286,0,0,888,0,0,0.0,5.0,5148,2PC__ TO__ PB,0,0,10,131.00555555555556,0.1045045045045045,1115,0.0,0,0,0.10523731587561375,1020,1020
