SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180000,0,6864,749,0,139,49566.46764886515,19758.859523018647,58906.34079839786,13.383779282765738,28505.376527369826,0.983061032831002,1.3241710986666666E8,1,1000,UNIFORM,1,42.979314499484005,31.914672729618164,2,0,0,49458,57,0,0,0,0.0,0,0,38,false,0,1,80,4438,17146,0,0,0,0,49,0,14365,0,5.0,1032,0,0,2,0,0,139,0,SAFE,0,0,0,0,0,29744,79,0,2853,0,1,23518,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16911,64253,0,5.0,71,-1.0,0,0.017930856553147575,4941,0,7613,5000,30,19676,0,true,29,0,0,0,5.0,19673,0,80,80,0.0,27405,3745,0,0,0,0.0,13776,0,0,0,0,0,true,49461,0.0,23141,0,0,0,15029,42.294444444444444,0,71,0,29785,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,952,2PC,139,0.0,0.0,50132,43,0,1681,0,21101,0,0,13647,19500,0,112,0,23471,38065000,0,0,0,888,0,0,4791,0,0,2.2522522522522523E-4,5.0,17060,2PC__ TO__ PB,0,0,139,413.01666666666665,0.09838434257191646,4744,0.0,0,0,0.11455108359133127,1160,1160
1,180007,0,6445,740,0,109,51300.45111351351,21095.573079906902,59174.18739189189,14.443925829448863,30054.26335,0.9840128828015362,6.00764432E7,1,1000,UNIFORM,1,43.888242528105295,31.859066355908965,2,0,0,51163,60,0,0,0,0.0,0,0,40,false,0,0,80,5029,18187,0,0,0,0,47,0,15192,0,5.0,1133,0,0,2,0,0,109,0,SAFE,0,0,0,0,0,30138,79,0,2853,0,0,24918,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18144,63834,0,5.0,71,-1.0,0,0.014943789415958322,5042,0,7185,5000,29,21008,0,true,27,0,0,0,5.0,21004,0,80,80,0.0,29206,3700,0,0,0,0.0,14831,0,0,0,0,0,true,51165,0.0,23971,0,0,0,21506,39.916666666666664,0,71,0,30394,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1056,2PC,109,0.0,0.0,53252,47,0,1793,0,21286,0,0,14696,20820,0,115,0,24381,35925000,0,0,0,849,0,0,5405,0,0,0.0,5.0,18315,2PC__ TO__ PB,0,0,109,410.68333333333334,0.10299234516353514,4782,0.0,0,0,0.1163970386619139,1160,1160
2,179998,0,6775,725,0,148,45107.388682758625,20691.96856900369,54563.750895172416,13.76937839958159,24346.51707862069,0.9494911917640702,6.5847696E7,1,1000,UNIFORM,1,42.786501176778245,31.01348718619247,2,0,0,45006,57,0,0,0,0.0,0,0,35,false,0,0,80,3244,17798,0,0,0,0,45,0,15111,0,5.0,995,0,0,1,0,0,148,0,SAFE,0,0,0,0,0,24917,79,0,2853,0,0,23872,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18215,64162,0,5.0,71,-1.0,0,0.019351464435146442,3263,0,7500,5000,27,20604,0,true,27,0,0,0,5.0,20602,0,80,80,0.0,27148,3625,0,0,0,0.0,14877,0,0,0,0,0,true,45008,0.0,20130,0,0,0,17290,41.666666666666664,0,71,0,24428,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,911,2PC,148,0.0,0.0,46169,40,0,1628,0,20830,0,0,14754,20437,0,110,0,20513,37500000,0,0,0,873,0,0,3582,0,0,0.0,5.0,18311,2PC__ TO__ PB,0,0,148,412.50555555555553,0.09666666666666666,3063,0.0,0,0,0.11414748953974896,1160,1160
3,180016,0,6645,700,0,124,46308.40008,21281.714272084275,54828.90412857143,10.729368456285982,25158.575255714288,0.9821000662048318,6.4981096E7,1,1000,UNIFORM,1,39.00066648815102,31.608990226268574,2,0,0,46211,57,0,0,0,0.0,0,0,35,false,0,1,80,3346,18269,0,0,0,0,46,0,15535,0,5.0,1017,0,0,2,0,0,124,0,SAFE,0,0,0,0,0,25508,79,0,2853,0,1,24391,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18406,64032,0,5.0,71,-1.0,0,0.016601954746284644,3777,0,7345,5000,27,21200,0,true,27,0,0,0,5.0,21198,0,80,80,0.0,25653,3500,0,0,0,0.0,15338,0,0,0,0,0,true,46216,0.0,20911,0,0,0,18724,40.80555555555556,0,71,0,25495,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,957,2PC,124,0.0,0.0,47960,40,0,1652,0,21194,0,0,15212,21026,0,101,0,21269,36725000,0,0,0,824,0,0,3664,0,0,2.4271844660194174E-4,5.0,18494,2PC__ TO__ PB,0,0,124,411.7888888888889,0.09530292716133425,3552,0.0,0,0,0.11032266702369795,1160,1160
4,179992,0,6648,729,0,126,45998.51542798354,21091.922379963897,54238.90265706448,10.623523923763827,24561.95066255144,0.9697932728763499,6.742925493333334E7,1,1000,UNIFORM,1,39.57697401039584,30.26242782886845,2,0,0,45914,59,0,0,0,0.0,0,0,34,false,0,2,80,3214,18122,0,0,0,0,45,0,15486,0,5.0,958,0,0,2,0,0,126,0,SAFE,0,0,0,0,0,24726,79,0,2853,0,2,24280,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},18208,64035,0,5.0,71,-1.0,0,0.01679328268692523,3787,0,7377,5000,26,21009,0,true,25,0,0,0,5.0,21007,0,79,80,0.0,31770,3645,0,0,0,0.0,15323,0,0,0,0,0,true,45916,0.0,20499,0,0,0,12788,40.983333333333334,0,71,0,24012,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,908,2PC,126,0.0,0.0,47490,40,0,1615,0,21488,0,0,15206,20847,0,107,0,20819,36885000,0,0,0,855,0,0,3523,0,0,4.6783625730994154E-4,5.0,18291,2PC__ TO__ PB,0,0,126,411.81111111111113,0.09882065880439203,3544,0.0,0,0,0.11395441823270691,1160,1160
5,180003,0,6962,801,0,130,44806.64963670412,19838.056295317438,51982.66416104869,9.957088306094008,24711.0426803995,0.9012119026256864,8.022848213333334E7,1,1000,UNIFORM,1,40.27077651083238,30.06544545800076,2,0,0,44710,60,0,0,0,0.0,0,0,36,false,0,5,80,3221,17070,0,0,0,0,49,0,14466,0,5.0,961,0,0,1,0,0,130,0,SAFE,0,0,0,0,0,25512,79,0,2853,0,5,23064,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17992,64353,0,5.0,71,-1.0,0,0.016470290130495377,3466,0,7763,5000,27,19753,0,true,26,0,0,0,5.0,19751,0,78,80,0.0,21259,4005,0,0,0,0.0,14255,0,0,0,0,0,true,44714,0.0,20579,0,0,0,20903,43.12777777777778,0,71,0,26073,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,877,2PC,130,0.0,0.0,44049,41,0,1580,0,20154,0,0,14137,19595,0,105,0,20936,38815000,0,0,0,931,0,0,3518,0,0,0.0010741138560687433,5.0,18095,2PC__ TO__ PB,0,0,130,413.59444444444443,0.1031817596290094,3285,0.0,0,0,0.11795261624223996,1160,1160
6,180005,0,6938,727,0,113,44893.01070013755,20434.593158547133,52283.66523796423,11.068018256621238,24113.596566712517,0.9839344882581271,7.08337168E7,1,1000,UNIFORM,1,37.56315788120339,29.105145024427873,2,0,0,44787,54,0,0,0,0.0,0,0,33,false,0,1,80,3213,17755,0,0,0,0,44,0,15094,0,5.0,970,0,0,1,0,0,113,0,SAFE,0,0,0,0,0,24415,79,0,2853,0,1,23364,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},15127,64325,0,5.0,71,-1.0,0,0.014528156338390332,3623,0,7665,5000,26,20349,0,true,24,0,0,0,5.0,20347,0,80,80,0.0,26540,3635,0,0,0,0.0,14940,0,0,0,0,0,true,44790,0.0,20030,0,0,0,14073,42.583333333333336,0,71,0,24225,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,919,2PC,113,0.0,0.0,47384,38,0,1627,0,20819,0,0,14823,20197,0,107,0,20362,38325000,0,0,0,840,0,0,3529,0,0,2.380952380952381E-4,5.0,15258,2PC__ TO__ PB,0,0,113,413.4166666666667,0.09484670580560992,3443,0.0,0,0,0.10799691437387503,1160,1160
7,179997,0,6763,764,0,142,44984.94171465968,20567.071307555816,53237.87456806283,9.594472421436954,24321.04527094241,0.9803880205430716,7.08245648E7,1,1000,UNIFORM,1,37.97927604642065,29.473051766853565,2,0,0,44892,55,0,0,0,0.0,0,0,33,false,0,4,80,3136,17920,0,0,0,0,44,0,15268,0,5.0,962,0,0,1,0,0,142,0,SAFE,0,0,0,0,0,24661,79,0,2853,0,4,23796,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16477,64149,0,5.0,71,-1.0,0,0.018516103794497328,3308,0,7527,5000,26,20485,0,true,25,0,0,0,5.0,20483,0,78,80,0.0,25127,3820,0,0,0,0.0,15049,0,0,0,0,0,true,44894,0.0,20338,0,0,0,17698,41.81666666666667,0,71,0,24618,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,855,2PC,142,0.0,0.0,44257,39,0,1629,0,20705,0,0,14934,20327,0,101,0,20650,37635000,0,0,0,906,0,0,3459,0,0,8.830022075055188E-4,5.0,16621,2PC__ TO__ PB,0,0,142,412.4555555555556,0.10150126212302378,3112,0.0,0,0,0.11813795801277872,1160,1160
8,179998,0,6646,743,0,143,45363.539259757745,20981.750967950647,54271.37333109017,10.438586298459905,24589.86202153432,0.9810719027845093,6.1054349333333336E7,1,1000,UNIFORM,1,39.80504009559214,29.526350770047795,2,0,0,45270,54,0,0,0,0.0,0,0,33,false,0,3,80,3207,18237,0,0,0,0,44,0,15521,0,5.0,977,0,0,2,0,0,143,0,SAFE,0,0,0,0,0,24821,79,0,2853,0,3,24243,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16687,64033,0,5.0,71,-1.0,0,0.01898566117896973,3403,0,7389,5000,26,20901,0,true,23,0,0,0,5.0,20900,0,78,80,0.0,22898,3715,0,0,0,0.0,15363,0,0,0,0,0,true,45272,0.0,20498,0,0,0,15001,41.05,0,71,0,25169,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,886,2PC,143,0.0,0.0,46137,41,0,1675,0,20832,0,0,15248,20748,0,102,0,20835,36945000,0,0,0,886,0,0,3527,0,0,6.772009029345372E-4,5.0,16800,2PC__ TO__ PB,0,0,143,411.81666666666666,0.1005548788740019,3211,0.0,0,0,0.11763143919277748,1160,1160
9,179994,0,6197,675,0,151,50924.453388148155,22135.134213490397,63103.00562222222,12.943585647159335,28858.982079999998,0.9839800398025353,7.86324288E7,1,1000,UNIFORM,1,42.093390146660965,31.740672077459774,2,0,0,50809,58,0,0,0,0.0,0,0,38,false,0,2,80,4719,18682,0,0,0,0,47,0,15778,0,5.0,1105,0,0,2,0,0,151,0,SAFE,0,0,0,0,0,33397,79,0,2853,0,2,26055,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16569,63584,0,5.0,71,-1.0,0,0.021500783141107788,5217,0,6872,5000,29,22039,0,true,28,0,0,0,5.0,22037,0,79,80,0.0,43210,3375,0,0,0,0.0,15629,0,0,0,0,0,true,50812,0.0,23136,0,0,0,16020,38.17777777777778,0,71,0,31435,60,0,0.0,0.0,5000,0,80,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1043,2PC,151,0.0,0.0,54264,42,0,1732,0,22100,0,0,15493,21839,0,121,0,23541,34360000,0,0,0,826,0,0,5087,0,0,4.8426150121065375E-4,5.0,16762,2PC__ TO__ PB,0,0,151,409.30555555555554,0.09822467986030267,4986,0.0,0,0,0.11761355546062936,1160,1160
