SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180039,0,4976,543,0,163,74263.69611049724,25701.052627813504,95642.4071436464,11.68904153467089,47480.70057642726,0.9874152948021689,1.5717350133333334E8,1,1000,UNIFORM,1,49.717487152411124,32.918190073917636,3,0,0,74129,76,0,0,0,0.0,0,0,43,false,0,2,99,9658,20405,0,0,0,0,54,0,16661,0,5.0,1431,0,0,2,0,0,163,0,SAFE,0,0,0,0,0,42278,98,0,2853,0,2,32466,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26345,66366,0,5.0,71,-1.0,0,0.02868708201337557,9261,0,5519,5000,32,25597,0,true,35,0,0,0,5.0,25593,0,97,99,0.0,47985,2715,0,0,0,0.0,16253,0,0,0,0,0,true,74132,0.0,36573,0,0,0,26659,30.66111111111111,0,71,0,40495,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1324,2PC,163,0.0,0.0,71023,54,0,2237,0,26822,0,0,16106,25376,0,131,0,37044,27595000,0,0,0,706,0,0,10143,0,0,5.665722379603399E-4,5.0,26466,2PC__ TO__ PB,0,0,163,464.77777777777777,0.09838738901974996,9029,0.0,0,0,0.12425202393523407,1198,1198
1,179995,0,4817,582,0,171,74197.09772164948,25706.864021382604,96140.15046391753,12.129340754039497,47184.534596219935,0.9826546175856772,7.59669504E7,1,1000,UNIFORM,1,47.55326355475763,32.57706068222621,3,0,0,74040,66,0,0,0,0.0,0,0,41,false,0,4,99,9525,21043,0,0,0,0,49,0,17190,0,5.0,1478,0,0,2,0,0,171,0,SAFE,0,0,0,0,0,43825,98,0,2853,0,4,33176,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26429,66201,0,5.0,71,-1.0,0,0.030700179533213644,9944,0,5399,5000,29,25599,0,true,28,0,0,0,5.0,25597,0,99,99,0.0,39069,2910,0,0,0,0.0,16625,0,0,0,0,0,true,74042,0.0,36286,0,0,0,17717,29.994444444444444,0,71,0,45554,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1430,2PC,171,0.0,0.0,74416,49,0,2298,0,27062,0,0,16485,25395,0,143,0,36836,26995000,0,0,0,753,0,0,10019,0,0,0.0010624169986719787,5.0,26619,2PC__ TO__ PB,0,0,171,463.8666666666667,0.1077977403222819,9630,0.0,0,0,0.13518850987432676,1198,1198
2,180021,0,5600,604,0,188,61922.513317880796,23265.003902857145,81999.64819536424,10.470709793491865,38925.95117549669,0.980996691083686,6.14408352E7,1,1000,UNIFORM,1,44.40761170212766,31.44208667083855,2,0,0,61808,66,0,0,0,0.0,0,0,38,false,0,4,99,6877,19200,0,0,0,0,48,0,15667,0,5.0,1356,0,0,2,0,0,188,0,SAFE,0,0,0,0,0,39581,98,0,2853,0,4,28874,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26692,66984,0,5.0,71,-1.0,0,0.029411764705882353,7458,0,6204,5000,28,23170,0,true,27,0,0,0,5.0,23167,0,99,99,0.0,38273,3020,0,0,0,0.0,15481,0,0,0,0,0,true,61810,0.0,30914,0,0,0,24356,34.46666666666667,0,71,0,39849,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1251,2PC,188,0.0,0.0,64193,46,0,2095,0,23032,0,0,15344,22969,0,117,0,31348,31020000,0,0,0,792,0,0,7314,0,0,0.00101010101010101,5.0,26802,2PC__ TO__ PB,0,0,188,468.19444444444446,0.0973565441650548,7169,0.0,0,0,0.12390488110137672,1198,1198
3,180001,0,5628,618,0,171,61663.58103236246,23191.789815742715,79706.41114563108,11.637867227676484,37869.41845307443,0.9834663873198722,5.96478928E7,1,1000,UNIFORM,1,43.302461742247154,31.463948729936106,2,0,0,61522,64,0,0,0,0.0,0,0,38,false,0,4,99,6566,19266,0,0,0,0,47,0,15776,0,5.0,1322,0,0,2,0,0,171,0,SAFE,0,0,0,0,0,36873,98,0,2853,0,4,28681,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26637,67008,0,5.0,71,-1.0,0,0.02664796633941094,7854,0,6246,5000,28,23101,0,true,26,0,0,0,5.0,23098,0,98,99,0.0,36414,3090,0,0,0,0.0,15436,0,0,0,0,0,true,61527,0.0,30071,0,0,0,17546,34.7,0,71,0,37011,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1348,2PC,171,0.0,0.0,65041,42,0,2094,0,23853,0,0,15299,22887,0,119,0,30528,31230000,0,0,0,789,0,0,7034,0,0,0.0010139416983523447,5.0,26734,2PC__ TO__ PB,0,0,171,468.3388888888889,0.0989433237271854,7583,0.0,0,0,0.12295465170640486,1198,1198
4,180001,0,5975,720,0,189,52622.743919444445,22049.000426108785,66664.79494861112,11.174999418942477,30046.216348611113,0.9781292398116535,9.15119536E7,1,1000,UNIFORM,1,39.082838320743754,30.709896862289366,2,0,0,52529,62,0,0,0,0.0,0,0,36,false,0,4,99,4042,18904,0,0,0,0,47,0,15783,0,5.0,1157,0,0,2,0,0,189,0,SAFE,0,0,0,0,0,31188,98,0,2853,0,4,26768,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26909,67349,0,5.0,71,-1.0,0,0.027454968041836142,4369,0,6695,5000,26,21971,0,true,27,0,0,0,5.0,21969,0,97,99,0.0,33514,3600,0,0,0,0.0,15392,0,0,0,0,0,true,52532,0.0,24907,0,0,0,13418,37.19444444444444,0,71,0,30459,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1083,2PC,189,0.0,0.0,53592,46,0,1899,0,22616,0,0,15264,21786,0,103,0,25380,33475000,0,0,0,909,0,0,4450,0,0,8.800880088008801E-4,5.0,26957,2PC__ TO__ PB,0,0,189,470.24444444444447,0.1075429424943988,4004,0.0,0,0,0.13204532248692621,1198,1198
5,180008,0,5917,671,0,180,54423.78560208644,22518.005246746663,69380.54195380029,10.404559544917259,31715.01979433681,0.9793307178652301,6.4899994666666664E7,1,1000,UNIFORM,1,41.87883052600473,31.546209663120568,2,0,0,54276,65,0,0,0,0.0,0,0,36,false,0,5,99,4731,18937,0,0,0,0,48,0,15725,0,5.0,1218,0,0,2,0,0,180,0,SAFE,0,0,0,0,0,32532,98,0,2853,0,5,27194,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26684,67299,0,5.0,71,-1.0,0,0.026595744680851064,4639,0,6588,5000,26,22435,0,true,25,0,0,0,5.0,22432,0,97,99,0.0,35466,3355,0,0,0,0.0,15491,0,0,0,0,0,true,54279,0.0,25964,0,0,0,18972,36.6,0,71,0,31930,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1106,2PC,180,0.0,0.0,55583,44,0,1928,0,22740,0,0,15361,22250,0,113,0,26341,32940000,0,0,0,851,0,0,5105,0,0,0.0011750881316098707,5.0,26747,2PC__ TO__ PB,0,0,180,469.95,0.10185185185185185,4399,0.0,0,0,0.1257387706855792,1198,1198
6,180014,0,6109,648,0,174,52809.76972067902,22318.38917122279,67065.48383950617,12.230153080363584,30144.507171296296,0.9812373556304862,6.788961226666667E7,1,1000,UNIFORM,1,39.46645534554898,30.66090347713173,2,0,0,52690,57,0,0,0,0.0,0,0,35,false,0,1,99,4012,18703,0,0,0,0,46,0,15560,0,5.0,1177,0,0,2,0,0,174,0,SAFE,0,0,0,0,0,29740,98,0,2853,0,1,26516,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},25781,67487,0,5.0,71,-1.0,0,0.02510460251046025,4305,0,6757,5000,25,22236,0,true,24,0,0,0,5.0,22233,0,99,99,0.0,31121,3240,0,0,0,0.0,15530,0,0,0,0,0,true,52692,0.0,25054,0,0,0,18451,37.53888888888889,0,71,0,29445,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1113,2PC,174,0.0,0.0,52921,39,0,1901,0,22713,0,0,15403,22057,0,106,0,25483,33785000,0,0,0,822,0,0,4397,0,0,2.4330900243309004E-4,5.0,25826,2PC__ TO__ PB,0,0,174,470.97222222222223,0.09590054758028711,4067,0.0,0,0,0.11859760496320877,1198,1198
7,180004,0,6308,676,0,156,52114.46594822485,21599.665562935956,64398.1032056213,10.47513543417367,30086.345582840237,0.9800873844596075,6.681933706666667E7,1,1000,UNIFORM,1,39.67986848739496,30.253020728291318,2,0,0,52012,57,0,0,0,0.0,0,0,35,false,0,1,99,3985,18377,0,0,0,0,46,0,15246,0,5.0,1171,0,0,2,0,0,156,0,SAFE,0,0,0,0,0,34053,98,0,2853,0,1,25646,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26364,67683,0,5.0,71,-1.0,0,0.021848739495798318,4591,0,6984,5000,26,21511,0,true,24,0,0,0,5.0,21510,0,99,99,0.0,29256,3380,0,0,0,0.0,14974,0,0,0,0,0,true,52014,0.0,25114,0,0,0,16455,38.8,0,71,0,34811,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1094,2PC,156,0.0,0.0,53021,39,0,1896,0,22063,0,0,14845,21328,0,112,0,25470,34920000,0,0,0,832,0,0,4389,0,0,2.403846153846154E-4,5.0,26451,2PC__ TO__ PB,0,0,156,472.06111111111113,0.09679266895761741,4357,0.0,0,0,0.1165266106442577,1198,1198
8,180011,0,5856,622,0,174,54413.07456270097,23349.278494364753,69244.68033440514,11.937351623571859,30552.391051446946,0.9817717984400165,8.251803946666667E7,1,1000,UNIFORM,1,41.77460718580878,30.668317348165964,2,0,0,54301,58,0,0,0,0.0,0,0,35,false,0,4,99,4206,19659,0,0,0,0,47,0,16492,0,5.0,1178,0,0,2,0,0,174,0,SAFE,0,0,0,0,0,28639,98,0,2853,0,4,27663,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26581,67236,0,5.0,71,-1.0,0,0.026157546602525557,4340,0,6478,5000,26,23265,0,true,24,0,0,0,5.0,23263,0,97,99,0.0,27317,3110,0,0,0,0.0,16181,0,0,0,0,0,true,54306,0.0,25279,0,0,0,16754,35.98888888888889,0,71,0,28914,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1061,2PC,174,0.0,0.0,52865,44,0,1922,0,23902,0,0,16050,23076,0,108,0,25685,32390000,0,0,0,796,0,0,4635,0,0,0.0010050251256281408,5.0,26607,2PC__ TO__ PB,0,0,174,469.59444444444443,0.09601728928681692,4086,0.0,0,0,0.11966325917017438,1198,1198
9,180020,0,4838,542,0,158,75234.22740774907,26155.194171558494,98321.75752398523,13.951742506319972,47837.628527675275,0.9846047925755191,6.397601706666667E7,1,1000,UNIFORM,1,45.53143932827736,33.64819393282774,3,0,0,75112,70,0,0,0,0.0,0,0,40,false,0,1,99,9690,21437,0,0,0,0,52,0,17512,0,5.0,1531,0,0,2,0,0,158,0,SAFE,0,0,0,0,0,51184,98,0,2853,0,1,33306,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},26366,66218,0,5.0,71,-1.0,0,0.02853015529071867,10550,0,5380,5000,29,26044,0,true,29,0,0,0,5.0,26042,0,99,99,0.0,49201,2710,0,0,0,0.0,16850,0,0,0,0,0,true,75114,0.0,36878,0,0,0,26228,29.88888888888889,0,71,0,51799,60,0,0.0,0.0,5000,0,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1466,2PC,158,0.0,0.0,78990,45,0,2315,0,27471,0,0,16705,25835,0,129,0,37383,26900000,0,0,0,700,0,0,10153,0,0,2.8571428571428574E-4,5.0,26681,2PC__ TO__ PB,0,0,158,463.9222222222222,0.10074349442379182,10109,0.0,0,0,0.12639942217407008,1198,1198
