SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxPrepareResponseTime,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,gMUWaitingTimeEnabled,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numLocalLocalLockContentions,numWaitedRemoteGets,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgNumNodesCompleteNotification,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,tOPrepareWaitTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,numOwnedRdItemsInLocalPrepare,avgRemoteGetsPerWrTransaction,avgAbortedWriteTxDuration,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxPrepareServiceTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,gMUClusteredGetCommandServiceTime,updateXactToPrepare,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,writeSkewProbability,localReadOnlyTxCommitResponseTime,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179999,0,9644,1106,0,30,26355.044679927665,15529.321225321444,27109.72354159132,7.0137601113172545,9920.132867992766,0.9830335815784953,7.536132266666667E7,1,1000,UNIFORM,1,29.938187105751393,24.75216400742115,1,0,0,26276,71,0,0,0,0.0,0,0,47,false,0,2,20,918,14590,0,0,0,0,61,0,13286,0,5.0,457,0,0,1,0,0,30,0,SAFE,0,0,0,0,0,9424,19,0,2853,0,2,16646,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},6901,33197,0,5.0,71,-1.0,0,0.0027829313543599257,1080,0,10750,5000,34,15458,0,true,32,0,0,0,5.0,15455,0,20,20,0.0,12053,5530,0,0,0,0.0,12777,0,0,0,0,0,true,26278,0.0,8413,0,0,0,18812,59.72222222222222,0,71,0,9376,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,429,2PC,30,0.0,0.0,27705,55,0,799,0,16481,0,0,12675,15335,0,82,0,8615,53750000,0,0,0,1136,0,0,1121,0,0,3.5211267605633805E-4,5.0,7015,2PC__ TO__ PB,0,0,30,187.4388888888889,0.10288372093023256,959,0.0,0,0,0.10538033395176252,1040,1040
1,180000,0,10086,1157,0,29,24528.970942955923,14913.791742811818,25345.200219533275,7.086043470546487,9696.814928262747,0.9864160310930338,4.706628853333333E7,1,1000,UNIFORM,1,29.823270315826825,24.18158144073811,1,0,0,24450,64,0,0,0,0.0,0,0,46,false,0,2,20,908,13516,0,0,0,0,58,0,12223,0,5.0,452,0,0,1,0,0,29,0,SAFE,0,0,0,0,0,9281,19,0,2853,0,2,15914,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8010,33639,0,5.0,71,-1.0,0,0.0025727466288147623,1369,0,11243,5000,34,14844,0,true,31,0,0,0,5.0,14841,0,20,20,0.0,17817,5785,0,0,0,0.0,12223,0,0,0,0,0,true,24454,0.0,8176,0,0,0,17070,62.46111111111111,0,71,0,9008,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,508,2PC,29,0.0,0.0,32442,54,0,795,0,14855,0,0,12125,14725,0,82,0,8416,56215000,0,0,0,1186,0,0,1122,0,0,3.372681281618887E-4,5.0,8061,2PC__ TO__ PB,0,0,29,189.89444444444445,0.10290847638530641,1240,0.0,0,0,0.10521646557842441,1040,1040
2,179996,0,10763,1199,0,37,23614.51162135113,13987.775375731673,24394.793393661384,7.117844070339196,9641.79860967473,0.9855202427085125,5.23379728E7,1,1000,UNIFORM,1,22.202320693391115,18.272689890824235,1,0,0,23544,65,0,0,0,0.0,0,0,40,false,0,2,20,924,12870,0,0,0,0,53,0,11690,0,5.0,415,0,0,1,0,0,37,0,SAFE,0,0,0,0,0,9812,19,0,2853,0,2,14967,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7863,34316,0,5.0,71,-1.0,0,0.003083590299191599,1491,0,11962,5000,31,13927,0,true,29,0,0,0,5.0,13925,0,19,20,0.0,11536,5995,0,0,0,0.0,11504,0,0,0,0,0,true,23546,0.0,8169,0,0,0,15311,66.45555555555555,0,71,0,9776,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,368,2PC,37,0.0,0.0,25183,50,0,726,0,13997,0,0,11424,13832,0,68,0,8394,59810000,0,0,0,1236,0,0,1099,0,0,3.2362459546925567E-4,5.0,7965,2PC__ TO__ PB,0,0,37,193.65555555555557,0.10023407456946999,1368,0.0,0,0,0.10300858404867072,1040,1040
3,180004,0,10253,1193,0,33,24461.283099748533,14598.239228128354,25249.624967309304,6.383682202282429,9607.10067812238,0.9371306415363782,7.132391413333334E7,1,1000,UNIFORM,1,23.61625681679589,20.215242616952697,1,0,0,24389,62,0,0,0,0.0,0,0,42,false,0,4,20,905,13644,0,0,0,0,54,0,12438,0,5.0,425,0,0,1,0,0,33,0,SAFE,0,0,0,0,0,9770,19,0,2853,0,4,15645,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8127,33806,0,5.0,71,-1.0,0,0.0028748148793448906,1153,0,11446,5000,33,14538,0,true,31,0,0,0,5.0,14536,0,20,20,0.0,5774,5965,0,0,0,0.0,12064,0,0,0,0,0,true,24391,0.0,8152,0,0,0,14584,63.58888888888889,0,71,0,9871,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,412,2PC,33,0.0,0.0,28396,50,0,743,0,14881,0,0,11980,14438,0,70,0,8368,57230000,0,0,0,1226,0,0,1093,0,0,6.525285481239804E-4,5.0,8216,2PC__ TO__ PB,0,0,33,190.83333333333334,0.10422855145902499,1039,0.0,0,0,0.1068037285477829,1040,1040
4,179998,0,10400,1195,0,26,23550.677982426776,14521.889676826922,24090.360633472803,6.071519748730746,9274.077334728034,0.9845903658912495,4.5847387733333334E7,1,1000,UNIFORM,1,20.960439893296616,18.975753291455124,1,0,0,23476,70,0,0,0,0.0,0,0,41,false,0,0,20,866,13211,0,0,0,0,54,0,12013,0,5.0,414,0,0,1,0,0,26,0,SAFE,0,0,0,0,0,9184,19,0,2853,0,0,15446,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7411,33953,0,5.0,71,-1.0,0,0.0022373289734102055,819,0,11595,5000,33,14463,0,true,39,0,0,0,5.0,14461,0,20,20,0.0,9583,5975,0,0,0,0.0,12001,0,0,0,0,0,true,23478,0.0,7846,0,0,0,15607,64.41666666666667,0,71,0,9173,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,331,2PC,26,0.0,0.0,24702,48,0,746,0,14296,0,0,11920,14365,0,65,0,8090,57975000,0,0,0,1221,0,0,1047,0,0,0.0,5.0,7506,2PC__ TO__ PB,0,0,26,191.62777777777777,0.1030616645105649,704,0.0,0,0,0.10506841063591774,1040,1040
5,180002,0,10250,1132,0,26,24567.275280035337,14759.370790829269,25195.71046113074,7.239567058204769,9770.449919611307,0.9265398296681726,7.301980533333333E7,1,1000,UNIFORM,1,23.070609133941094,20.702458187237024,1,0,0,24494,68,0,0,0,0.0,0,0,44,false,0,1,20,996,13651,0,0,0,0,56,0,12416,0,5.0,448,0,0,1,0,0,26,0,SAFE,0,0,0,0,0,10553,19,0,2853,0,1,15734,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},6789,33803,0,5.0,71,-1.0,0,0.002279102384291725,1217,0,11382,5000,33,14699,0,true,31,0,0,0,5.0,14697,0,20,20,0.0,11952,5660,0,0,0,0.0,12222,0,0,0,0,0,true,24496,0.0,8219,0,0,0,15479,63.233333333333334,0,71,0,10527,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,407,2PC,26,0.0,0.0,27245,53,0,745,0,14814,0,0,12136,14598,0,68,0,8453,56910000,0,0,0,1158,0,0,1180,0,0,1.7271157167530224E-4,5.0,6977,2PC__ TO__ PB,0,0,26,190.8,0.09945528026708839,1081,0.0,0,0,0.10150771388499298,1040,1040
6,179995,0,10231,1175,0,25,24521.114418723406,14689.5657470433,25128.799935319148,6.19413524626017,9471.516337021276,0.9867223382484531,4.75659984E7,1,1000,UNIFORM,1,21.04792948998338,19.34460257195346,1,0,0,24454,66,0,0,0,0.0,0,0,42,false,0,2,20,956,13633,0,0,0,0,54,0,12419,0,5.0,417,0,0,1,0,0,25,0,SAFE,0,0,0,0,0,9385,19,0,2853,0,2,15703,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7071,33784,0,5.0,71,-1.0,0,0.002187035255008311,1379,0,11406,5000,33,14630,0,true,30,0,0,0,5.0,14628,0,18,20,0.0,10278,5875,0,0,0,0.0,12232,0,0,0,0,0,true,24456,0.0,7967,0,0,0,14490,63.36666666666667,0,71,0,9379,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,432,2PC,25,0.0,0.0,28412,45,0,758,0,15070,0,0,12150,14534,0,66,0,8196,57030000,0,0,0,1200,0,0,1132,0,0,3.333333333333333E-4,5.0,7181,2PC__ TO__ PB,0,0,25,190.7,0.10301595651411538,1178,0.0,0,0,0.10497769224039892,1040,1040
7,180009,0,10661,1144,0,29,24363.102456293705,14180.631940906105,25035.667981643357,5.706312573939496,9868.783711538463,0.9614449539421878,4.50296752E7,1,1000,UNIFORM,1,21.376292377894202,19.08205517998986,1,0,0,24297,65,0,0,0,0.0,0,0,40,false,0,0,20,980,13255,0,0,0,0,52,0,12026,0,5.0,424,0,0,1,0,0,29,0,SAFE,0,0,0,0,0,10333,19,0,2853,0,0,15171,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7853,34216,0,5.0,71,-1.0,0,0.002450566165286463,990,0,11805,5000,32,14121,0,true,30,0,0,0,5.0,14119,0,20,20,0.0,11141,5720,0,0,0,0.0,11786,0,0,0,0,0,true,24299,0.0,8343,0,0,0,14226,65.58333333333333,0,71,0,10324,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,401,2PC,29,0.0,0.0,26418,46,0,768,0,14520,0,0,11706,14018,0,66,0,8577,59025000,0,0,0,1173,0,0,1149,0,0,0.0,5.0,7979,2PC__ TO__ PB,0,0,29,193.0888888888889,0.09690808979246082,882,0.0,0,0,0.09912117627175934,1040,1040
8,179993,0,10543,1184,0,27,24431.63266385135,14236.477426823485,25092.607800675676,6.515206142589756,10131.562122466215,0.9869220476744396,4.56177456E7,1,1000,UNIFORM,1,21.078367789688617,17.966611706653055,1,0,0,24355,65,0,0,0,0.0,0,0,41,false,0,0,20,1120,13329,0,0,0,0,52,0,11994,0,5.0,508,0,0,1,0,0,27,0,SAFE,0,0,0,0,0,10237,19,0,2853,0,0,15273,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7888,34096,0,5.0,71,-1.0,0,0.002297090352220521,1285,0,11727,5000,31,14181,0,true,29,0,0,0,5.0,14179,0,20,20,0.0,9994,5920,0,0,0,0.0,11829,0,0,0,0,0,true,24357,0.0,8387,0,0,0,14192,65.15,0,71,0,10242,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,500,2PC,27,0.0,0.0,28802,45,0,783,0,14317,0,0,11751,14086,0,64,0,8630,58635000,0,0,0,1211,0,0,1347,0,0,0.0,5.0,7996,2PC__ TO__ PB,0,0,27,192.42222222222222,0.10096358830050312,1167,0.0,0,0,0.10302875616811298,1040,1040
9,180001,0,10871,1215,0,33,23670.887308641974,13812.63254355625,24362.216972839506,7.09610132849245,9707.322797530864,0.9835729493715317,5.8101235733333334E7,1,1000,UNIFORM,1,26.8519009819292,23.29879470253321,1,0,0,23601,63,0,0,0,0.0,0,0,44,false,0,1,20,913,12636,0,0,0,0,55,0,11382,0,5.0,438,0,0,1,0,0,33,0,SAFE,0,0,0,0,0,10480,19,0,2853,0,1,14806,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7925,34424,0,5.0,71,-1.0,0,0.0027229969469428172,974,0,12086,5000,34,13748,0,true,31,0,0,0,5.0,13746,0,19,20,0.0,11657,6075,0,0,0,0.0,11263,0,0,0,0,0,true,23603,0.0,8219,0,0,0,17328,67.14444444444445,0,71,0,10462,60,0,0.0,0.0,5000,0,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,376,2PC,33,0.0,0.0,25334,52,0,773,0,13992,0,0,11169,13632,0,74,0,8445,60430000,0,0,0,1248,0,0,1110,0,0,1.6025641025641026E-4,5.0,8051,2PC__ TO__ PB,0,0,33,194.25,0.10052953830878703,872,0.0,0,0,0.10297879362983745,1040,1040
