SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localReadOnlyTxRemoteNodesRead,applicationContentionFactor,gMUWaitingTimeEnabled,avgCompleteNotificationAsync,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,numRemoteRemoteLockContentions,avgNumNodesCommit,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,avgNumOfLockRemoteTx,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,currentProtocolAsInt,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,avgNumNodesCompleteNotification,switchCoolDownTime,lockContentionProbability,numOwnedRdItemsInRemotePrepare,tOPrepareWaitTime,avgGetsPerROTransaction,remotelyDeadXact,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalServiceTime,localReadOnlyTxLocalResponseTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,waitedTimeInRemoteCommitQueue,localUpdateTxCommitResponseTime,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,180314,0,158,147,0,0,606235.0657278912,577074.5777974683,606235.0657278912,6.254039344262296,24304.527721088434,0.6123642110052728,1.947496352E8,1,100000,UNIFORM,1,59.06921967213115,42.351045901639345,11,0,0,606035,127,0,0,0,30.0,0.0,false,0,0,87,0,0,58,4215,63745,147,0,0,0,0,0,59954,105,5.0,0,1281,0,359,20,0,0,0,1,SAFE,0,0,153252,0,0,25691,57,0,2863,0,0,590956,158,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16589,9193,0,2.557823129251701,0,-1.0,0,0,0.0,0,305,1000,149,576931,0,true,0,144,41,0,2.5654179322758464,576926,0,0,0,30,0,0.0,735,0,0,0,true,2.442176870748299,59077,0,0,43,0,0,true,606071,501.6455696202532,18732,0,0,0,49903,1.6944444444444444,0,71,25691,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,503.3469387755102,0.0,0,2423,90,0,581978,0,1117,0,58768,576521,0,167,0,19068,305000,0,1081,147,0,0,0,0,4868,94,0.0,5.0,16768,2PC__ TO__ PB,0,0,0,51.077777777777776,0.4819672131147541,0,0,0.0,0,0.4819672131147541,49831,49831
1,180587,0,153,160,0,0,585286.0286187499,568111.0282026144,585286.0286187499,6.855514376996806,23538.32551875,0.6591103429528203,1.692225376E8,1,100000,UNIFORM,1,81.06593610223642,44.70548562300319,11,0,0,585120,119,0,0,0,30.0,0.0,false,0,0,82,0,0,57,4207,59342,160,0,0,0,0,0,55946,103,5.0,0,1299,0,390,21,0,0,0,1,SAFE,0,0,156726,0,0,26173,56,0,2863,0,0,576725,153,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14279,9179,0,2.5625,0,-1.0,0,0,0.0,0,313,1000,152,567951,0,true,0,147,60,0,2.5752791248449305,567947,0,0,0,30,0,0.0,800,0,0,0,true,2.4375,56676,0,0,43,0,0,true,585124,501.2287581699346,18100,0,0,0,34893,1.738888888888889,0,71,26173,0,60,0.0,0.0,0,1000,0,57,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,500.2375,0.0,0,2017,78,0,561776,0,1092,0,56371,567544,0,173,0,18601,313000,0,1061,160,0,0,0,0,4639,87,0.0,5.0,14533,2PC__ TO__ PB,0,0,0,51.0,0.5111821086261981,0,0,0.0,0,0.5111821086261981,49915,49915
2,180190,0,164,157,0,0,572790.9647898088,550189.3642073171,572790.9647898088,7.865236760124611,23354.556585987262,0.500838575700034,1.4140002293333334E8,1,100000,UNIFORM,1,91.96355763239875,43.03684735202492,10,0,0,572668,116,0,0,0,30.0,0.0,false,0,0,82,0,0,58,4699,61847,157,0,0,0,0,0,58015,101,5.0,0,1539,0,391,20,0,0,0,1,SAFE,0,0,161029,0,0,22955,57,0,2863,0,0,561100,164,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},14733,9190,0,2.5095541401273884,0,-1.0,0,0,0.0,0,321,1000,166,550031,0,true,0,160,61,0,2.5643742953776774,550027,0,0,0,30,0,0.0,785,0,0,0,true,2.4904458598726116,56833,0,0,43,0,0,true,572675,501.6829268292683,17604,0,0,0,34652,1.7833333333333334,0,71,22955,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,501.61146496815286,0.0,0,2209,78,0,549505,0,1061,0,56539,549668,0,185,0,17990,321000,0,1028,157,0,0,0,0,5049,89,0.0,5.0,14891,2PC__ TO__ PB,0,0,0,51.06111111111111,0.48909657320872274,0,0,0.0,0,0.48909657320872274,49793,49793
3,180004,0,135,173,0,0,592582.500300578,573833.4378962963,592582.500300578,6.612155844155844,24060.29853179191,0.6021519355262583,1.4682899466666666E8,1,100000,UNIFORM,1,65.00901948051947,43.78070779220779,11,0,0,592452,124,0,0,0,30.0,0.0,false,0,0,84,0,0,58,4841,61010,173,0,0,0,0,0,57097,106,5.0,0,1642,0,425,22,0,0,0,1,SAFE,0,0,154372,0,0,19289,57,0,2863,0,0,584234,135,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12619,9155,0,2.5433526011560694,0,-1.0,0,0,0.0,0,308,1000,146,573707,0,true,0,140,75,0,2.5752062379929934,573703,0,0,0,30,0,0.0,865,0,0,0,true,2.4566473988439306,58900,0,0,43,0,0,true,592457,500.68148148148146,17919,0,0,0,38296,1.711111111111111,0,71,19289,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,501.6184971098266,0.0,0,2187,80,0,568618,0,1101,0,58598,573282,0,143,0,18340,308000,0,1069,173,0,0,0,0,5377,89,0.0,5.0,12711,2PC__ TO__ PB,0,0,0,50.87222222222222,0.5616883116883117,0,0,0.0,0,0.5616883116883117,49935,49935
4,180098,0,152,169,0,0,574059.3148461538,546416.6674013158,574059.3148461538,6.730744548286604,24639.944615384615,0.6445501104958851,1.585512576E8,1,100000,UNIFORM,1,80.42343925233645,45.5634984423676,11,0,0,573921,117,0,0,0,30.0,0.0,false,0,0,84,0,0,57,4654,62337,169,0,0,0,0,0,58068,103,5.0,0,1768,0,438,21,0,0,0,1,SAFE,0,0,160305,0,0,24707,57,0,2863,0,0,560836,152,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16101,9168,0,2.408284023668639,0,-1.0,0,0,0.0,0,321,1000,172,546292,0,true,0,165,65,0,2.5710895117540686,546287,0,0,0,30,0,0.0,845,0,0,0,true,2.591715976331361,58024,0,0,43,0,0,true,573927,499.4342105263158,18893,0,0,0,34576,1.7833333333333334,0,71,24707,0,60,0.0,0.0,0,1000,0,57,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,499.35502958579883,0.0,0,2422,82,0,549467,0,1061,0,57722,545932,0,161,0,19259,321000,0,1029,169,0,0,0,0,5089,90,0.0,5.0,16313,2PC__ TO__ PB,0,0,0,50.93888888888889,0.5264797507788161,0,0,0.0,0,0.5264797507788161,50036,50036
5,180414,0,156,151,0,0,600208.832013245,575400.6576410256,600208.832013245,8.487876221498372,25913.542337748346,0.6973963432341805,1.4172694826666668E8,1,100000,UNIFORM,1,62.96891530944625,45.331175895765476,12,0,0,600011,115,0,0,0,30.0,0.0,false,0,0,87,0,0,58,4948,63093,151,0,0,0,0,0,58738,107,5.0,0,1740,0,402,22,0,0,0,1,SAFE,0,0,153703,0,0,21771,57,0,2863,0,0,587429,156,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},12761,9167,0,2.337748344370861,0,-1.0,0,0,0.0,0,307,1000,163,575256,0,true,0,156,78,0,2.57171876763345,575250,0,0,0,30,0,0.0,755,0,0,0,true,2.662251655629139,59310,0,0,43,0,0,true,600015,499.8269230769231,19802,0,0,0,39536,1.7055555555555555,0,71,21771,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,501.52317880794703,0.0,0,2533,85,0,574331,0,1110,0,58981,574854,0,181,0,20224,307000,0,1076,151,0,0,0,0,5362,91,0.0,5.0,12935,2PC__ TO__ PB,0,0,0,50.93333333333333,0.49185667752442996,0,0,0.0,0,0.49185667752442996,49847,49847
6,180480,0,154,152,0,0,602544.6305131578,577067.266512987,602544.6305131578,7.577977124183007,25045.940375,0.6434145576702731,1.6911753386666667E8,1,100000,UNIFORM,1,76.15849019607843,42.87410784313725,12,0,0,602397,115,0,0,0,30.0,0.0,false,0,0,86,0,0,58,4963,66363,152,0,0,0,0,0,62383,108,5.0,0,1726,0,396,22,0,0,0,1,SAFE,0,0,154208,0,0,23542,57,0,2863,0,0,589584,154,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13076,9158,0,2.3947368421052633,0,-1.0,0,0,0.0,0,306,1000,169,576941,0,true,0,164,72,0,2.572800180729696,576937,0,0,0,30,0,0.0,760,0,0,0,true,2.6052631578947367,61868,0,0,43,0,0,true,602402,503.3831168831169,18743,0,0,0,40709,1.7,0,71,23542,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,504.51973684210526,0.0,0,2171,81,0,577540,0,1105,0,61549,576528,0,161,0,19174,306000,0,1070,152,0,0,0,0,5570,96,0.0,5.0,13228,2PC__ TO__ PB,0,0,0,50.88333333333333,0.49673202614379086,0,0,0.0,0,0.49673202614379086,49710,49710
7,180116,0,150,148,0,0,619287.2430608108,589614.2594,619287.2430608108,11.91194966442953,27187.68171621622,0.6844881869695983,1.5008630346666667E8,1,100000,UNIFORM,1,61.25051342281879,43.9354899328859,13,0,0,619132,123,0,0,0,30.0,0.0,false,0,0,88,0,0,57,5593,69360,148,0,0,0,0,0,64842,108,5.0,0,1885,0,386,24,0,0,0,1,SAFE,0,0,149087,0,0,26308,57,0,2863,0,0,604196,150,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},16855,9174,0,2.391891891891892,0,-1.0,0,0,0.0,0,298,1000,319,589466,0,true,0,309,66,0,2.5662949194547706,589458,0,0,0,30,0,0.0,740,0,0,0,true,2.608108108108108,62371,0,0,43,0,0,true,619142,499.2733333333333,20380,0,0,0,45286,1.6555555555555554,0,71,26308,0,60,0.0,0.0,0,1000,0,57,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,501.3243243243243,0.0,0,2550,83,0,592177,0,1139,0,62043,589021,0,153,0,20832,298000,0,1101,148,0,0,0,0,6009,99,0.0,5.0,16966,2PC__ TO__ PB,0,0,0,50.97222222222222,0.4966442953020134,0,0,0.0,0,0.4966442953020134,50076,50076
8,180049,0,163,154,0,0,584962.2579155845,551809.6840245398,584962.2579155845,8.154511041009464,23110.274876623378,0.6538268375033225,1.4394963626666668E8,1,100000,UNIFORM,1,72.50809463722398,43.959817034700315,11,0,0,584794,118,0,0,0,30.0,0.0,false,0,0,84,0,0,58,3833,60473,154,0,0,0,0,0,57124,102,5.0,0,1245,0,359,20,0,0,0,1,SAFE,0,0,158293,0,0,23633,57,0,2863,0,0,567745,163,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},13698,9152,0,2.668831168831169,0,-1.0,0,0,0.0,0,317,1000,105,551644,0,true,0,102,68,0,2.5856253537068477,551638,0,0,0,30,0,0.0,770,0,0,0,true,2.331168831168831,55768,0,0,43,0,0,true,584801,498.6687116564417,18235,0,0,0,39258,1.761111111111111,0,71,23633,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,500.06493506493507,0.0,0,2023,80,0,561876,0,1079,0,55452,551239,0,182,0,18606,317000,0,1047,154,0,0,0,0,4214,88,0.0,5.0,13985,2PC__ TO__ PB,0,0,0,50.85,0.48580441640378547,0,0,0.0,0,0.48580441640378547,50001,50001
9,180438,0,150,160,0,0,594982.7562000001,568142.7967466667,594982.7562000001,9.61304193548387,25765.585649999997,0.5616088183912531,1.7027273493333334E8,1,100000,UNIFORM,1,61.14571290322581,42.40727741935484,11,0,0,594829,123,0,0,0,30.0,0.0,false,0,0,87,0,0,58,5041,65295,160,0,0,0,0,0,60945,109,5.0,0,1801,0,408,22,0,0,0,1,SAFE,0,0,154464,0,0,25936,57,0,2863,0,0,581794,150,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},17131,9183,0,2.45,0,-1.0,0,0,0.0,0,310,1000,146,567894,0,true,0,140,69,0,2.5965742618886636,567890,0,0,0,30,0,0.0,800,0,0,0,true,2.55,58576,0,0,43,0,0,true,594833,499.5466666666667,19624,0,0,0,32874,1.7222222222222223,0,71,25936,0,60,0.0,0.0,0,1000,0,58,0,0,30.0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,497.075,0.0,0,2469,82,0,569248,0,1103,0,58252,567452,0,213,0,20015,310000,0,1070,160,0,0,0,0,5467,93,0.0,5.0,17233,2PC__ TO__ PB,0,0,0,51.022222222222226,0.5161290322580645,0,0,0.0,0,0.5161290322580645,50152,50152
