SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,300004,0,1439,1456,0,1172,100789.07166140109,20660.881336344686,185176.283864011,48.362530858126384,78681.83878571428,0.9078230777910266,5.060199753043478E8,1,2500,UNIFORM,1,102.38464101303173,31.677792476026557,12,0,0,100226,214,0,0,0,0.0,false,0,0,39,0,99,18,13182,8797,0,0,0,0,5430,0,48,1320,5.0,0,0,0,30,0,0,1172,0,SAFE,0,0,0,0,0,74152,98,0,2856,0,18,102804,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52801,209789,0,5.0,71,-1.0,0,14789,0.2881731005655274,0,2895,1000,14,20378,25343,true,47,0,0,20332,0,5.0,0,99,97,0.0,74620,7280,0,0,0,true,0.0,5088,0,0,0,0,0,true,100262,0.0,62411,0,0,0,100265,9.65,0,0,71,73957,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1296,2PC,1172,0.0,0.0,104461,0,136,1959,22204,0,0,0,20000,4951,0,486,0,63463,2895000,0,0,2628,0,0,0,14316,0,0,0.0013698630136986301,5.0,52955,2PC__ TO__ PB,0,0,1172,1229.92,0.5029360967184802,14165,0,0.0,0,0.6461765429063192,2698,2698
1,300008,0,1603,1607,0,1220,96088.7114100809,16560.294740486588,169925.36392034846,38.07134582392777,78496.98762974488,0.8821921807074378,1.7037252973913044E8,1,2500,UNIFORM,1,120.05832979683973,32.63732731376975,9,0,0,95561,195,0,0,0,0.0,false,0,0,38,0,99,22,13295,8112,0,0,0,0,4579,0,47,1375,5.0,0,0,0,29,0,0,1220,0,SAFE,0,0,0,0,0,84686,98,0,2856,0,22,92678,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52759,209952,0,5.0,71,-1.0,0,14857,0.27539503386004516,0,3210,1000,14,16276,26624,true,45,0,0,16268,0,5.0,0,99,98,0.0,89607,8035,0,0,0,true,0.0,4359,0,0,0,0,0,true,95612,0.0,62249,0,0,0,81833,10.7,0,0,71,82577,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1326,2PC,1220,0.0,0.0,96600,0,124,2074,17699,0,0,0,15886,4225,0,496,0,63043,3210000,0,0,2827,0,0,0,14527,0,0,0.0015564202334630351,5.0,52984,2PC__ TO__ PB,0,0,1220,1230.48,0.5006230529595016,14260,0,0.0,0,0.6381489841986456,2698,2698
2,300016,0,1837,1821,0,1421,84375.8839088413,12782.021898747958,151579.96125480506,29.93937881472731,71427.3303668314,0.8441958100863124,1.8284465460869566E8,1,2500,UNIFORM,1,93.66826737546761,31.00968497735775,7,0,0,84019,135,0,0,0,0.0,false,0,0,35,0,99,28,9745,7794,0,0,0,0,4487,0,44,1281,5.0,0,0,0,26,0,0,1421,0,SAFE,0,0,0,0,0,75358,98,0,2856,0,28,81431,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52940,210178,0,5.0,71,-1.0,0,10420,0.2797794841504233,0,3658,1000,14,12565,8861,true,31,0,0,12557,0,5.0,0,99,98,0.0,81567,9105,0,0,0,true,0.0,4271,0,0,0,0,0,true,84029,0.0,59462,0,0,0,53276,12.193333333333333,0,0,71,72149,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1241,2PC,1421,0.0,0.0,85718,0,84,1956,13128,0,0,0,12309,4154,0,374,0,60170,3658000,0,0,3242,0,0,0,10584,0,0,0.0017273288093769279,5.0,53151,2PC__ TO__ PB,0,0,1421,1231.23,0.4978130125751777,9848,0,0.0,0,0.6383146288639496,2698,2698
3,300019,0,1791,1824,0,1502,82706.5539517544,13065.506626465662,151495.6258086623,20.222325972249365,69050.07439857456,0.8630714388589853,1.773130476521739E8,1,2500,UNIFORM,1,85.11490345905804,31.371847957787764,7,0,0,82399,142,0,0,0,0.0,false,0,0,35,0,99,27,9613,7943,0,0,0,0,4594,0,45,1289,5.0,0,0,0,25,0,0,1502,0,SAFE,0,0,0,0,0,68241,98,0,2856,0,27,82447,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52876,210117,0,5.0,71,-1.0,0,10912,0.293531366034786,0,3615,1000,13,12877,4816,true,34,0,0,12864,0,5.0,0,99,98,0.0,69829,9120,0,0,0,true,0.0,4411,0,0,0,0,0,true,82423,0.0,57273,0,0,0,45292,12.05,0,0,71,67186,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1240,2PC,1502,0.0,0.0,83029,0,91,1987,13773,0,0,0,12547,4296,0,347,0,58086,3615000,0,0,3326,0,0,0,10390,0,0,0.0016235718580877932,5.0,53024,2PC__ TO__ PB,0,0,1502,1230.96,0.5045643153526971,10333,0,0.0,0,0.6499902286495993,2698,2698
4,300040,0,1856,1921,0,1488,80832.37073659552,12210.26712122845,144216.73280947423,17.44515802469136,68550.9937178553,0.7778177180606684,1.8357485166666666E8,1,2500,UNIFORM,1,97.9773175688509,30.92384539411206,7,0,0,80557,118,0,0,0,0.0,false,0,0,34,0,99,33,8538,7737,0,0,0,0,4428,0,44,1268,5.0,0,0,0,25,0,0,1488,0,SAFE,0,0,0,0,0,71080,98,0,2856,0,33,78940,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},53078,210178,0,5.0,71,-1.0,0,9689,0.2826210826210826,0,3777,1000,13,12003,5588,true,27,0,0,11996,0,5.0,0,99,98,0.0,69351,9605,0,0,0,true,0.0,4239,0,0,0,0,0,true,80566,0.0,57787,0,0,0,42188,12.59,0,0,71,72163,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1213,2PC,1488,0.0,0.0,81412,0,69,1965,12399,0,0,0,11646,4109,0,332,0,58479,3777000,0,0,3409,0,0,0,9483,0,0,0.0019360516280434144,5.0,53233,2PC__ TO__ PB,0,0,1488,1231.17,0.5086047127349749,9219,0,0.0,0,0.6474833808167142,2698,2698
5,300003,0,2110,2180,0,1757,69940.17094311927,10078.540397630331,127723.44242155964,20.902179427815444,59393.665153669725,0.8798027986125447,1.7875114017391303E8,1,2500,UNIFORM,1,81.26877261451959,30.704560112452455,5,0,0,69678,89,0,0,0,0.0,false,0,0,33,0,99,38,6975,7481,0,0,0,0,4351,0,41,1215,5.0,0,0,0,22,0,0,1757,0,SAFE,0,0,0,0,0,60317,98,0,2856,0,38,69488,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},53274,210420,0,5.0,71,-1.0,0,7912,0.2905573011410617,0,4290,1000,13,9918,1857,true,21,0,0,9914,0,5.0,0,99,98,0.0,60856,10900,0,0,0,true,0.0,4179,0,0,0,0,0,true,69693,0.0,50656,0,0,0,41901,14.3,0,0,71,60002,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1161,2PC,1757,0.0,0.0,71308,0,54,1842,10620,0,0,0,9686,4067,0,281,0,51245,4290000,0,0,3937,0,0,0,7647,0,0,0.0019304038608077216,5.0,53343,2PC__ TO__ PB,0,0,1757,1231.9833333333333,0.5081585081585082,7472,0,0.0,0,0.6510666446171656,2698,2698
6,300022,0,2277,2241,0,1785,67958.12316912093,9540.319604743083,124051.75898348952,20.300827542440107,57753.75011289603,0.8034777209063723,1.79646269E8,1,2500,UNIFORM,1,72.86437791527844,29.797216246231955,5,0,0,67707,82,0,0,0,0.0,false,0,0,32,0,99,22,6265,7366,0,0,0,0,4297,0,42,1173,5.0,0,0,0,21,0,0,1785,0,SAFE,0,0,0,0,0,60295,98,0,2856,0,22,65969,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52614,210585,0,5.0,71,-1.0,0,7051,0.2831984769157544,0,4518,1000,12,9373,8646,true,18,0,0,9362,0,5.0,0,99,98,0.0,61005,11205,0,0,0,true,0.0,4004,0,0,0,0,0,true,67723,0.0,49894,0,0,0,40072,15.06,0,0,71,59788,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1123,2PC,1785,0.0,0.0,70028,0,49,1825,10259,0,0,0,9155,3895,0,281,0,50439,4518000,0,0,4026,0,0,0,6861,0,0,0.001092896174863388,5.0,52703,2PC__ TO__ PB,0,0,1785,1232.4833333333333,0.4960159362549801,6718,0,0.0,0,0.6387434554973822,2698,2698
7,300033,0,2241,2246,0,1698,69179.88576714158,10641.755961178045,122857.29395102404,23.60697316087308,58542.307001335714,0.80141301091172,1.85937477E8,1,2500,UNIFORM,1,70.03913387227163,30.355186903799517,6,0,0,68907,91,0,0,0,0.0,false,0,0,32,0,99,38,6396,7697,0,0,0,0,4567,0,42,1215,5.0,0,0,0,22,0,0,1698,0,SAFE,0,0,0,0,0,57529,98,0,2856,0,38,66476,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},53025,210553,0,5.0,71,-1.0,0,7539,0.27453516572352465,0,4487,1000,12,10495,8138,true,20,0,0,10490,0,5.0,0,99,98,0.0,57559,11230,0,0,0,true,0.0,4302,0,0,0,0,0,true,68918,0.0,50400,0,0,0,38871,14.956666666666667,0,0,71,57510,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1188,2PC,1698,0.0,0.0,70674,0,54,1846,10712,0,0,0,10252,4190,0,250,0,50979,4487000,0,0,3944,0,0,0,7080,0,0,0.0019269776876267748,5.0,53077,2PC__ TO__ PB,0,0,1698,1232.43,0.5005571651437486,7176,0,0.0,0,0.6376717865804366,2698,2698
8,300007,0,2279,2280,0,1637,70580.27852061403,9914.281093900834,121543.57084649123,22.421307295029052,59967.94297894737,0.7550361089373535,1.6697596973913044E8,1,2500,UNIFORM,1,80.38892043253712,29.063109425435766,5,0,0,70358,88,0,0,0,0.0,false,0,0,33,0,99,32,6589,7537,0,0,0,0,4384,0,41,1216,5.0,0,0,0,23,0,0,1637,0,SAFE,0,0,0,0,0,57931,98,0,2856,0,32,65385,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},53025,210594,0,5.0,71,-1.0,0,7621,0.2642027114267269,0,4559,1000,12,9741,4526,true,20,0,0,9736,0,5.0,0,99,98,0.0,57180,11400,0,0,0,true,0.0,4086,0,0,0,0,0,true,70373,0.0,51590,0,0,0,40049,15.196666666666667,0,0,71,58277,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1162,2PC,1637,0.0,0.0,70547,0,54,1863,10700,0,0,0,9487,3974,0,275,0,52226,4559000,0,0,3917,0,0,0,7281,0,0,0.0016339034975746745,5.0,53077,2PC__ TO__ PB,0,0,1637,1232.5333333333333,0.5001096731739416,7203,0,0.0,0,0.632182052937379,2698,2698
9,300021,0,1519,1575,0,1292,96742.50916190477,16105.935599736667,174572.4900431746,35.16231577747378,80162.71168952381,0.8870418296889236,1.8182855095652175E8,1,2500,UNIFORM,1,124.44029297765618,31.283736434108526,9,0,0,96180,188,0,0,0,0.0,false,0,0,38,0,99,22,13546,8346,0,0,0,0,4699,0,48,1405,5.0,0,0,0,29,0,0,1292,0,SAFE,0,0,0,0,0,75511,98,0,2856,0,22,96134,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},52686,209869,0,5.0,71,-1.0,0,15011,0.29457364341085274,0,3094,1000,14,15872,6991,true,43,0,0,15863,0,5.0,0,99,98,0.0,75041,7875,0,0,0,true,0.0,4548,0,0,0,0,0,true,96214,0.0,63481,0,0,0,79990,10.313333333333333,0,0,71,75812,60,0.0,0,0.0,0,1000,99,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,1369,2PC,1292,0.0,0.0,94319,0,114,2165,16621,0,0,0,15481,4421,0,539,0,64544,3094000,0,0,2867,0,0,0,14746,0,0,0.0015347052668294385,5.0,52882,2PC__ TO__ PB,0,0,1292,1230.1866666666667,0.5090497737556561,14391,0,0.0,0,0.6536707706338349,2698,2698
