SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,localReadOnlyTxRemoteNodesRead,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,remoteUpdateTxCommitServiceTime,avgCompleteNotificationAsync,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgNumNodesCommit,numRemoteRemoteLockContentions,tOGMUPrepareRttMinusMaxValidationTime,avgCommitAsync,localUpdateTxTotalCpuTime,localUpdateCommittedXact,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,remoteUpdateTxPrepareServiceTime,avgNumOfLockRemoteTx,numWaitedLocalCommits,avgPutsPerWrTransaction,localUpdateTxCommitServiceTime,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,avgPrepareCommandSize,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,localReadOnlyCommittedXact,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,abortRate,localUpdateTxLocalRollbackResponseTime,numberOfLocalCommits,avgNumOfLockLocalTx,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,currentProtocolAsInt,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,numOwnedWrItemsInRemotePrepare,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numWaitedRemoteCommits,avgNumNodesRollback,replicationDegree,avgLocalLocalAbortLockHoldTime,remoteContentionProbability,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,numEarlyAborts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgLocalSuccessfulLockHoldTime,avgCommitCommandSize,avgNumNodesCompleteNotification,switchCoolDownTime,numOwnedRdItemsInRemotePrepare,lockContentionProbability,tOPrepareWaitTime,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,localUpdateTxRemoteNodesRead,availableProtocolsInfo,localUpdateTxLocalRollbackServiceTime,tOGMUAvgSuccessfulValidationServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,localUpdateTxPrepareServiceTime,remoteUpdateTxCommitResponseTime,avgLocalRemoteAbortLockHoldTime,numRemoteLocalLockContentions,localUpdateTxLocalResponseTime,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,179992,0,4752,43080,0,0,3937.4392063370474,2068.977896885522,3937.4392063370474,1.9256895801973575,1926.3139338207986,0.634708530028139,2.162444848E8,1,200000,UNIFORM,1,15.943195392206055,10.7018157509617,19,0,0,3882,32,0,0,1.5359848484848484,0,0.0,31,0,false,0,2,0,0,214,534,43080,0,0,0,0,235,30,0,0,1.0,107,0,34635,514,0,0,0,1,SAFE,0,0,76603,0,0,1660,1,664,0,0,0,3696,4752,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1388,126483,0,0.1960306406685237,0,-1.0,0,0.0,0,47832,0,2,0,2007,0,0,true,0,20,0,1.0,2005,0,0,0,2,0,0.0,43080,0,0,0,true,0.8039693593314763,251,0,0,44,0,0,true,3885,1.6081649831649831,1452,0,0,0,14283,265.73333333333335,0,1660,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5277158774373258,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.600766016713092,0.0,0,167,30,0,0,2019,1188,0,1957,215,0,57,0,1538,95664,0,1133,43080,0,0,0,283,0,103,0.0,1.0,1414,2PC__ TO__ PB,0,0,0,702.6833333333333,0.9006522829904666,0,0,0.0,0,0.9006522829904666,39897,39897
1,180004,0,4742,42838,0,0,3958.29762502918,2100.3901743989877,3958.29762502918,1.8257999579655317,1942.4443130164807,0.6323953063768173,1.47092528E8,1,200000,UNIFORM,1,14.061304308532998,9.148126334594368,20,0,0,3904,30,0,0,1.527203711514129,0,0.0,27,0,false,0,2,0,0,213,526,42838,0,0,0,0,234,27,0,0,1.0,102,0,34282,522,0,0,0,1,SAFE,0,0,76118,0,0,1564,1,664,0,0,0,3718,4742,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1386,126489,0,0.1997292123815304,0,-1.0,0,0.0,0,47580,0,2,0,2038,0,0,true,0,28,0,1.0,2036,0,0,0,2,0,0.0,42838,0,0,0,true,0.8002707876184696,244,0,0,44,0,0,true,3907,1.5963728384647828,1466,0,0,0,14041,264.3333333333333,0,1564,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5240907605397078,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6001680750735328,0.0,0,163,25,0,0,2027,1187,0,1984,207,0,55,0,1554,95160,0,1136,42838,0,0,0,281,0,97,0.0,1.0,1404,2PC__ TO__ PB,0,0,0,702.7166666666667,0.9003362757461119,0,0,0.0,0,0.9003362757461119,39903,39903
2,180005,0,4924,44617,0,1,3804.895159535603,1963.7357187246143,3806.1758849989915,1.9760301764159705,1847.543030324764,0.7202815423855132,1.5799455306666666E8,1,200000,UNIFORM,1,14.32530658834928,9.620730087602439,18,0,0,3750,30,0,0,1.5253858651502843,0,0.0,27,0,false,0,2,0,0,202,532,44617,0,0,0,0,237,28,0,0,1.0,104,0,35694,496,0,0,1,1,SAFE,0,0,79503,0,0,1482,1,664,0,0,0,3568,4924,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1350,127767,0,0.1999910348073604,71,-1.0,0,2.0184893625610594E-5,767,49541,0,2,98,1902,0,0,true,94,26,0,1.0,1899,0,0,2,2,0,0.0,44617,0,0,0,true,0.8000089651926395,240,0,0,44,0,0,true,3753,1.5926076360682373,1384,0,0,0,13743,275.22777777777776,0,1482,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5339444606315977,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},351,0,2PC,1,1.6061366743617904,0.0,56815,166,26,0,0,1969,1143,0,1853,204,0,56,0,1470,99082,0,1092,44618,0,0,0,269,0,98,0.0,1.0,1363,2PC__ TO__ PB,0,0,1,709.8277777777778,0.9006075775620194,129,0,0.0,0,0.9006095837874935,39902,39902
3,180008,0,4820,43318,0,0,3914.953205064869,2064.2333607883816,3914.953205064869,2.07481299596992,1912.9433680917862,0.6890867800362273,1.3854948053333333E8,1,200000,UNIFORM,1,14.160103660309941,10.072614981926959,17,0,0,3859,28,0,0,1.5141078838174273,0,0.0,27,0,false,0,2,0,0,202,534,43318,0,0,0,0,235,27,0,0,1.0,102,0,34592,517,0,0,0,1,SAFE,0,0,76922,0,0,1558,1,664,0,0,0,3673,4820,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1348,127333,0,0.20144050971882357,0,-1.0,0,0.0,0,48138,0,2,0,2007,0,0,true,0,27,0,1.0,2005,0,0,0,2,0,0.0,43318,0,0,0,true,0.7985594902811765,246,0,0,44,0,0,true,3861,1.6006224066390042,1449,0,0,0,13462,267.43333333333334,0,1558,71,0,60,0.0,0.0,0,0,2,2,0,0,1.517221478369269,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.5976499376702527,0.0,0,171,26,0,0,2011,1180,0,1954,208,0,56,0,1539,96276,0,1129,43318,0,0,0,267,0,97,0.0,1.0,1369,2PC__ TO__ PB,0,0,0,707.4055555555556,0.8998712036229174,0,0,0.0,0,0.8998712036229174,40061,40061
4,180002,0,4888,45102,0,0,3758.8452704758106,2039.579358428805,3758.8452704758106,1.9610216643328666,1833.5424744800673,0.7198484082410769,1.5954727093333334E8,1,200000,UNIFORM,1,14.672841408281656,9.69346523304661,17,0,0,3705,29,0,0,1.5370294599018004,0,0.0,27,0,false,0,2,0,0,204,523,45102,0,0,0,0,230,27,0,0,1.0,100,0,35995,492,0,0,0,1,SAFE,0,0,80084,0,0,1480,1,664,0,0,0,3538,4888,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1359,128593,0,0.2019200922353776,0,-1.0,0,0.0,0,49990,0,2,213,1992,0,0,true,208,26,0,1.0,1990,0,0,0,2,0,0.0,45102,0,0,0,true,0.7980799077646225,240,0,0,44,0,0,true,3708,1.6135433715220948,1378,0,0,0,12751,277.72222222222223,0,1480,71,0,60,0.0,0.0,0,0,2,2,0,0,1.529444370537892,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6007494124429071,0.0,0,167,26,0,0,1932,1135,0,1939,201,0,54,0,1463,99980,0,1084,45102,0,0,0,270,0,96,0.0,1.0,1372,2PC__ TO__ PB,0,0,0,714.4111111111112,0.9022204440888177,0,0,0.0,0,0.9022204440888177,40227,40227
5,180001,0,4891,43593,0,0,3887.0050724428233,2051.2934913105705,3887.0050724428233,2.40487084398977,1895.1494199298052,0.7406819693246751,1.4047130346666667E8,1,200000,UNIFORM,1,15.134057090999093,10.08272225888953,20,0,0,3830,30,0,0,1.5418114904927418,0,0.0,27,0,false,0,2,0,0,210,540,43593,0,0,0,0,238,26,0,0,1.0,105,0,34993,507,0,0,0,1,SAFE,0,0,77737,0,0,1601,1,664,0,0,0,3645,4891,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1363,126864,0,0.19727937971692702,0,-1.0,0,0.0,0,48484,0,2,170,2000,0,0,true,165,30,0,1.0,1998,0,0,0,2,0,0.0,43593,0,0,0,true,0.802720620283073,244,0,0,44,0,0,true,3833,1.611735841341239,1422,0,0,0,14459,269.35555555555555,0,1601,71,0,60,0.0,0.0,0,0,2,2,0,0,1.52854816140206,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6024132314821187,0.0,0,173,26,0,0,1998,1166,0,1943,204,0,57,0,1512,96968,0,1114,43593,0,0,0,280,0,98,0.0,1.0,1387,2PC__ TO__ PB,0,0,0,704.8055555555555,0.8991213596237935,0,0,0.0,0,0.8991213596237935,39728,39728
6,180008,0,4794,44310,0,1,3833.3699476867523,2002.9298441802255,3833.9226912660797,2.824253314326443,1892.4970059128864,0.6433334634114326,1.382345264E8,1,200000,UNIFORM,1,15.500382893799001,10.127577273190104,19,0,0,3773,31,0,0,1.5196078431372548,0,0.0,28,0,false,0,2,0,0,203,551,44310,0,0,0,0,242,29,0,0,1.0,106,0,35539,510,0,0,1,1,SAFE,0,0,78528,0,0,1499,1,664,0,0,0,3595,4794,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1394,127242,0,0.19794628751974724,71,-1.0,0,2.0364524997454435E-5,670,49104,0,2,116,1943,0,0,true,111,25,0,1.0,1941,0,0,2,2,0,0.0,44310,0,0,0,true,0.8020537124802528,247,0,0,44,0,0,true,3776,1.6003337505214852,1418,0,0,0,14528,272.8,0,1499,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5252538930264048,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},352,0,2PC,1,1.5990972692394494,0.0,24182,177,27,0,0,1953,1138,0,1885,208,0,61,0,1508,98208,0,1085,44311,0,0,0,270,0,100,0.0,1.0,1404,2PC__ TO__ PB,0,0,1,706.9166666666666,0.9023704789833822,133,0,0.0,0,0.9023724671622034,39831,39831
7,180005,0,4674,43353,0,1,3918.6296404170416,2056.648219940094,3919.0580676769773,2.4251480178229365,1911.9256815445297,0.7917102593119136,1.6149439093333334E8,1,200000,UNIFORM,1,15.463967144165903,10.480017219122178,21,0,0,3861,32,0,0,1.5363714163457425,0,0.0,29,0,false,0,2,0,0,210,554,43353,0,0,0,0,242,30,0,0,1.0,108,0,34628,513,0,0,1,1,SAFE,0,0,76972,0,0,1538,1,664,0,0,0,3681,4674,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1361,127254,0,0.20125481512236754,71,-1.0,0,2.0821187640543016E-5,1736,48027,0,2,111,2007,0,0,true,106,28,0,1.0,2005,0,0,2,2,0,0.0,43353,0,0,0,true,0.7987451848776325,250,0,0,44,0,0,true,3864,1.6091142490372272,1425,0,0,0,13902,266.81666666666666,0,1538,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5278527437547575,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},534,0,2PC,1,1.6019883283740457,0.0,17750,178,28,0,0,2017,1175,0,1948,211,0,58,0,1518,96054,0,1123,43354,0,0,0,282,0,101,0.0,1.0,1379,2PC__ TO__ PB,0,0,1,706.9833333333333,0.9026797426447624,580,0,0.0,0,0.9026817689681019,39967,39967
8,180006,0,4947,44457,0,1,3812.5701606496164,2016.838099252072,3813.3430153856534,2.4262567351482645,1851.1084979643251,0.6231758622154782,1.55565576E8,1,200000,UNIFORM,1,14.915786539823905,10.052447646999292,20,0,0,3754,28,0,0,1.525166767738023,0,0.0,27,0,false,0,2,0,0,197,539,44457,0,0,0,0,240,27,0,0,1.0,102,0,35449,499,0,0,1,1,SAFE,0,0,78803,0,0,1523,1,664,0,0,0,3576,4947,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1352,128749,0,0.20262275907056257,71,-1.0,0,2.0240866309078028E-5,848,49404,0,2,0,1965,0,0,true,0,29,0,1.0,1963,0,0,2,2,0,0.0,44457,0,0,0,true,0.7973772409294374,246,0,0,44,0,0,true,3757,1.6013745704467355,1391,0,0,0,15669,274.46666666666664,0,1523,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5207278943698406,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},398,0,2PC,1,1.5943720898846077,0.0,34035,171,27,0,0,1973,1154,0,1911,209,0,56,0,1480,98808,0,1104,44458,0,0,0,261,0,99,0.0,1.0,1370,2PC__ TO__ PB,0,0,1,715.2777777777778,0.8998664075783337,405,0,0.0,0,0.899868434368991,40378,40378
9,179995,0,4742,42966,0,0,3942.818250500396,2125.079065584142,3942.818250500396,2.0564064307872894,1931.6316508867478,0.7909840782689697,1.3604783733333334E8,1,200000,UNIFORM,1,15.254787750482098,9.801466085352562,19,0,0,3886,30,0,0,1.5312104597216365,0,0.0,27,0,false,0,2,0,0,219,539,42966,0,0,0,0,238,27,0,0,1.0,105,0,34360,516,0,0,0,1,SAFE,0,0,76652,0,0,1590,1,664,0,0,0,3706,4742,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},1365,126853,0,0.20029790997532934,0,-1.0,0,0.0,0,47708,0,2,0,2070,0,0,true,0,29,0,1.0,2068,0,0,0,2,0,0.0,42966,0,0,0,true,0.7997020900246706,246,0,0,44,0,0,true,3889,1.6060733867566428,1444,0,0,0,14576,265.0444444444444,0,1590,71,0,60,0.0,0.0,0,0,2,2,0,0,1.5326304519852907,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,0,2PC,0,1.6067588325652842,0.0,0,172,26,0,0,2021,1179,0,2012,210,0,57,0,1532,95416,0,1126,42966,0,0,0,291,0,99,0.0,1.0,1387,2PC__ TO__ PB,0,0,0,704.7388888888889,0.9006036723400688,0,0,0.0,0,0.9006036723400688,40126,40126
