SLAVE_INDEX,DURATION,REQ_PER_SEC,READ_COUNT,WRITE_COUNT,LOCAL_FAILURES,REMOTE_FAILURES,SUX_UPDATE_XACT_RESPONSE,SUX_READ_ONLY_XACT_RESPONSE,UPDATE_XACT_RESPONSE_TIME,INIT_TIME,COMMIT_TIME,CPU_USAGE,MEM_USAGE,NUM_THREADS,NUM_KEYS,DATA_ACCESS_PATTERN,READS_BEFORE_FIRST_WRITE,RG_NTCB,RG_NTCB_S,avgLocalGetTime,localReadOnlyTxCommitServiceTime,gMUClusteredGetCommandWaitingTime,avgWriteTxDuration,remoteUpdateTxPrepareResponseTime,localReadOnlyTxPrepareResponseTime,numKilledTxDueToValidation,numLocalTxWaitingTimeInGMUQueueDueToSlowCommits,applicationContentionFactor,gMUWaitingTimeEnabled,avgLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgCompleteNotificationAsync,remoteUpdateTxCommitServiceTime,tOGMUPrepareRttMinusMaxValidationTime,avgNumNodesCommit,numRemoteRemoteLockContentions,avgCommitAsync,localUpdateTxTotalCpuTime,avgPrepareAsync,numLocalTxWaitingTimeInGMUQueueDueToCommitsConflicts,localReadOnlyTxPrepareServiceTime,waitedTimeInLocalCommitQueue,localUpdateTxLocalServiceTime,avgNumOfLockRemoteTx,remoteUpdateTxPrepareServiceTime,localUpdateTxCommitServiceTime,avgPutsPerWrTransaction,numWaitedLocalCommits,avgTOGMUPrepareNoWaitRtt,numberOfRemotePuts,avgTCBTime,numRemoteTxWaitingTimeInGMUQueueDuePendingTx,numTOGMUSuccessfulPrepareNoWait,numAbortedTxDueToWriteLock,avgNumNodesRemoteGet,currentState,localUpdateTxRemoteRollbackServiceTime,avgRemoteTxWaitingTimeInGMUQueueDuePendingTx,numberOfRemoteGets,avgLocalTxWaitingTimeInGMUQueueDuePendingTx,tOGMUPrepareWaitProbability,avgLocalLockHoldTime,avgNumAsyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgPrepareCommandSize,tOGMUAvgSuccessfulValidationResponseTime,numLocalRemoteLockContentions,avgResponseTime,currentProtocolInfo,avgRemoteLockHoldTime,numberOfCommits,tOAvgValidationConditionalWaitTime,numOwnedWrItemsInLocalPrepare,avgRollbackCommandSize,numReadsBeforeWrite,numAbortedTxDueToValidation,localUpdateTxLocalRollbackResponseTime,abortRate,avgNumOfLockLocalTx,numberOfLocalCommits,avgGetsPerWrTransaction,remoteUpdateTxRollbackServiceTime,readOnlyTxTotalResponseTime,avgLockWaitingTime,allowProtocolSwitch,remoteUpdateTxRollbackResponseTime,remotePutExecutionTime,avgRemoteTxCompleteNotifyTime,avgReadOnlyTxDuration,avgClusteredGetCommandReplySize,numOwnedWrItemsInRemotePrepare,numWaitedRemoteCommits,replicationDegree,avgNumNodesRollback,remoteContentionProbability,avgLocalLocalAbortLockHoldTime,numberOfPuts,avgNumSyncSentCommitMsgs,numRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,avgGmuClusteredGetCommandRttNoWait,coolDownTimeExpired,avgRemotePutsPerWrTransaction,readOnlyTxTotalCpuTime,numWaitedRemoteGets,numLocalLocalLockContentions,avgClusteredGetCommandSize,tOMaxSuccessfulValidationWaitingTime,localUpdateTxRemoteRollbackResponseTime,enabled,localUpdateTxTotalResponseTime,avgRemoteGetsPerROTransaction,avgPrepareRtt,avgRemoteTxWaitingTimeInGMUQueueDueToCommitsConflicts,avgRemoteTxWaitingTimeInGMUQueueDueToSlowCommits,numEarlyAborts,terminationCost,throughput,tOGMUPrepareRttMinusAvgValidationTime,avgNumNodesCompleteNotification,avgCommitCommandSize,avgLocalSuccessfulLockHoldTime,switchCoolDownTime,lockContentionProbability,tOPrepareWaitTime,numOwnedRdItemsInRemotePrepare,remotelyDeadXact,avgGetsPerROTransaction,avgNumNodesPrepare,numLocalTxWaitingTimeInGMUQueueDuePendingTx,localActiveTransactions,availableProtocolsInfo,tOGMUAvgSuccessfulValidationServiceTime,localUpdateTxLocalRollbackServiceTime,currentProtocolId,numLocalPrepareAborts,avgRemoteGetsPerWrTransaction,numOwnedRdItemsInLocalPrepare,avgAbortedWriteTxDuration,avgLocalRemoteAbortLockHoldTime,remoteUpdateTxCommitResponseTime,localUpdateTxPrepareServiceTime,localUpdateTxLocalResponseTime,numRemoteLocalLockContentions,remoteGetResponseTime,numAbortedTxDueDeadlock,localReadOnlyTxLocalResponseTime,localReadOnlyTxLocalServiceTime,avgNumOfLockSuccessLocalTx,avgNTCBTime,numAbortedTxDueToReadLock,localUpdateTxPrepareResponseTime,numberOfGets,avgCommitRtt,avgRemoteGetRtt,updateXactToPrepare,gMUClusteredGetCommandServiceTime,currentEpoch,avgLocalTxWaitingTimeInGMUQueueDueToSlowCommits,localUpdateTxCommitResponseTime,waitedTimeInRemoteCommitQueue,remoteGetServiceTime,localContentionProbability,avgNumPutsBySuccessfulLocalTx,avgLockHoldTime,availableProtocolIds,gMUClusteredGetCommandResponseTime,tONumValidationWaited,numAbortedXacts,avgTxArrivalRate,percentageSuccessWriteTransactions,avgRollbackAsync,localReadOnlyTxCommitResponseTime,writeSkewProbability,avgRollbackRtt,percentageWriteTransactions,Before,After
0,299993,0,52305,5924,0,181,13854.653484638759,4102.583219080394,14334.285428257936,2.0204121896935456,9627.770585077651,0.9531765748552298,8.771402956521739E7,1,2500,UNIFORM,1,11.246311367916453,7.94824530046225,2,0,0,13813,52,0,0,0,0.0,false,0,0,26,0,20,8,820,4256,0,0,0,0,3208,0,41,383,5.0,0,0,0,2,0,0,181,0,SAFE,0,0,0,0,0,9458,19,0,2856,0,8,5108,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7495,168804,0,5.0,71,-1.0,0,1045,0.0030987844547166583,0,58229,1000,36,4069,0,true,33,0,0,4068,0,5.0,0,20,19,0.0,9439,29620,0,0,0,true,0.0,3049,0,0,0,0,0,true,13814,0.0,8340,0,0,0,8860,194.09666666666666,0,0,71,9458,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,368,2PC,181,0.0,0.0,15591,0,39,637,4245,0,0,0,4000,2997,0,38,0,8524,58229000,0,0,6105,0,0,0,1006,0,0,2.620802620802621E-4,5.0,7593,2PC__ TO__ PB,0,0,181,573.47,0.10173624826117571,937,0,0.0,0,0.10451977401129943,2540,2540
1,299996,0,52902,6128,0,189,13934.93036863577,3994.6923157725605,14401.78058289817,2.212906651581418,9726.476892134466,0.9444340545242982,8.531491582608695E7,1,2500,UNIFORM,1,9.60766333440281,7.4189944443506315,2,0,0,13897,51,0,0,0,0.0,false,0,0,25,0,20,11,895,4187,0,0,0,0,3158,0,41,370,5.0,0,0,0,2,0,0,189,0,SAFE,0,0,0,0,0,9856,19,0,2856,0,11,5043,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8113,169400,0,5.0,71,-1.0,0,1147,0.003191543254698661,0,59030,1000,32,3965,0,true,29,0,0,3963,0,5.0,0,20,19,0.0,10306,30640,0,0,0,true,0.0,2992,0,0,0,0,0,true,13898,0.0,8370,0,0,0,8063,196.76666666666668,0,0,71,9846,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,351,2PC,189,0.0,0.0,15035,0,40,633,4224,0,0,0,3905,2948,0,34,0,8566,59030000,0,0,6317,0,0,0,1068,0,0,3.482665822384043E-4,5.0,8204,2PC__ TO__ PB,0,0,189,575.4666666666667,0.10381162120955446,998,0,0.0,0,0.10667184518482244,2540,2540
2,299995,0,54342,6111,0,185,13487.463880052366,3946.6541385852565,13934.920748977253,1.3977185593192387,9333.288023564064,0.9044510259203282,1.1322743373913044E8,1,2500,UNIFORM,1,8.204251063689435,6.31613536066493,2,0,0,13452,47,0,0,0,0.0,false,0,0,24,0,20,7,823,4111,0,0,0,0,3191,0,39,326,5.0,0,0,0,2,0,0,185,0,SAFE,0,0,0,0,0,9148,19,0,2856,0,7,4927,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8050,170838,0,5.0,71,-1.0,0,1014,0.0030508921798212342,0,60453,1000,30,3919,0,true,28,0,0,3918,0,5.0,0,20,19,0.0,9882,30555,0,0,0,true,0.0,2995,0,0,0,0,0,true,13454,0.0,8103,0,0,0,7553,201.51,0,0,71,9138,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,309,2PC,185,0.0,0.0,14675,0,39,571,4172,0,0,0,3865,2953,0,30,0,8274,60453000,0,0,6296,0,0,0,973,0,0,2.2236340533672173E-4,5.0,8108,2PC__ TO__ PB,0,0,185,580.2466666666667,0.10108679470001489,907,0,0.0,0,0.10382928196840265,2540,2540
3,299996,0,53803,5883,0,182,13892.479203977562,3998.2192850212814,14358.71686401496,1.3835192089263046,9707.173334523202,0.9456942274453954,1.0697544E8,1,2500,UNIFORM,1,9.043535594975612,6.4739831629585085,2,0,0,13855,50,0,0,0,0.0,false,0,0,25,0,20,5,899,4150,0,0,0,0,3180,0,40,350,5.0,0,0,0,2,0,0,182,0,SAFE,0,0,0,0,0,9979,19,0,2856,0,5,4989,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7983,170299,0,5.0,71,-1.0,0,984,0.0030400213803701477,0,59686,1000,29,3970,0,true,27,0,0,3969,0,5.0,0,20,19,0.0,11130,29415,0,0,0,true,0.0,3005,0,0,0,0,0,true,13856,0.0,8380,0,0,0,8015,198.95333333333335,0,0,71,9950,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,333,2PC,182,0.0,0.0,14967,0,37,597,4201,0,0,0,3916,2962,0,31,0,8565,59686000,0,0,6065,0,0,0,1053,0,0,1.6488046166529267E-4,5.0,8083,2PC__ TO__ PB,0,0,182,578.4433333333334,0.09856582783232248,867,0,0.0,0,0.10130620698870849,2540,2540
4,299997,0,53393,5963,0,169,13761.776571021297,4028.785845897402,14169.76684487674,1.4171420579588407,9498.803274861646,0.9392430559011711,1.0844766852173913E8,1,2500,UNIFORM,1,9.070938966820664,6.588274271314574,2,0,0,13726,49,0,0,0,0.0,false,0,0,24,0,20,8,785,4217,0,0,0,0,3264,0,39,334,5.0,0,0,0,2,0,0,169,0,SAFE,0,0,0,0,0,9236,19,0,2856,0,8,5016,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7791,169891,0,5.0,71,-1.0,0,855,0.0028391432171356572,0,59356,1000,29,3999,0,true,27,0,0,3998,0,5.0,0,20,19,0.0,10510,29815,0,0,0,true,0.0,3041,0,0,0,0,0,true,13727,0.0,8309,0,0,0,7428,197.85333333333332,0,0,71,9198,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,306,2PC,169,0.0,0.0,14305,0,37,594,4278,0,0,0,3945,2998,0,32,0,8478,59356000,0,0,6132,0,0,0,936,0,0,2.609262883235486E-4,5.0,7864,2PC__ TO__ PB,0,0,169,577.0933333333334,0.1004616214030595,741,0,0.0,0,0.10301553968920621,2540,2540
5,299998,0,50390,5750,0,190,14242.790708869565,4259.613884858107,14776.592775826088,1.896930942659329,9756.288722086956,0.9161582384411274,8.179145704347827E7,1,2500,UNIFORM,1,9.553387928279781,7.384323167051305,2,0,0,14199,54,0,0,0,0.0,false,0,0,25,0,20,7,949,4454,0,0,0,0,3420,0,41,376,5.0,0,0,0,2,0,0,190,0,SAFE,0,0,0,0,0,9717,19,0,2856,0,7,5302,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7617,166888,0,5.0,71,-1.0,0,1144,0.003372980649742588,0,56140,1000,31,4227,0,true,28,0,0,4226,0,5.0,0,20,19,0.0,11586,28750,0,0,0,true,0.0,3190,0,0,0,0,0,true,14201,0.0,8333,0,0,0,8343,187.13333333333333,0,0,71,9674,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,366,2PC,190,0.0,0.0,16048,0,37,630,4505,0,0,0,4167,3146,0,36,0,8532,56140000,0,0,5940,0,0,0,1123,0,0,2.3569023569023568E-4,5.0,7723,2PC__ TO__ PB,0,0,190,567.08,0.10242251514071964,993,0,0.0,0,0.1054500266287946,2540,2540
6,299993,0,52387,5912,0,162,13929.588958558863,4095.450053276576,14386.83124120433,1.6072530062776893,9630.254984607578,0.9436677489647193,9.711140104347827E7,1,2500,UNIFORM,1,9.225859410547201,6.813779340072869,2,0,0,13892,49,0,0,0,0.0,false,0,0,24,0,20,6,851,4247,0,0,0,0,3291,0,40,339,5.0,0,0,0,2,0,0,162,0,SAFE,0,0,0,0,0,9587,19,0,2856,0,6,5107,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},7589,168891,0,5.0,71,-1.0,0,1000,0.002771078154667214,0,58299,1000,30,4066,0,true,27,0,0,4065,0,5.0,0,20,19,0.0,11630,29560,0,0,0,true,0.0,3083,0,0,0,0,0,true,13893,0.0,8368,0,0,0,8417,194.33,0,0,71,9558,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,335,2PC,162,0.0,0.0,16575,0,38,593,4311,0,0,0,4008,3039,0,32,0,8546,58299000,0,0,6074,0,0,0,1002,0,0,1.9756338491932828E-4,5.0,7691,2PC__ TO__ PB,0,0,162,573.7533333333333,0.10140825743151684,885,0,0.0,0,0.1038983253793127,2540,2540
7,300006,0,51891,5806,0,187,13904.195259559076,4164.410701624559,14391.932181019634,1.4900552657038215,9492.82488253531,0.8972066279655554,9.6827592E7,1,2500,UNIFORM,1,8.372639330384906,6.550014477230323,2,0,0,13869,49,0,0,0,0.0,false,0,0,23,0,20,5,830,4310,0,0,0,0,3350,0,38,344,5.0,0,0,0,2,0,0,187,0,SAFE,0,0,0,0,0,9380,19,0,2856,0,5,5162,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8047,168387,0,5.0,71,-1.0,0,940,0.003230599129293069,0,57697,1000,28,4134,0,true,27,0,0,4133,0,5.0,0,20,19,0.0,10756,29030,0,0,0,true,0.0,3172,0,0,0,0,0,true,13870,0.0,8252,0,0,0,7813,192.32333333333332,0,0,71,9339,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,318,2PC,187,0.0,0.0,15052,0,36,592,4428,0,0,0,4074,3124,0,32,0,8419,57697000,0,0,5993,0,0,0,988,0,0,1.668613382279326E-4,5.0,8112,2PC__ TO__ PB,0,0,187,572.07,0.10062914882922856,843,0,0.0,0,0.10353465551793242,2540,2540
8,300005,0,51209,5691,0,174,14177.923407836937,4219.694935304341,14682.103884730275,1.9710295756386444,9727.300448603059,0.917595183323706,8.640897947826087E7,1,2500,UNIFORM,1,8.743331674667976,6.378063198654378,2,0,0,14139,53,0,0,0,0.0,false,0,0,24,0,20,10,1004,4411,0,0,0,0,3406,0,42,385,5.0,0,0,0,2,0,0,174,0,SAFE,0,0,0,0,0,9708,19,0,2856,0,10,5235,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8019,167707,0,5.0,71,-1.0,0,1206,0.003048673651750359,0,56900,1000,29,4192,0,true,30,0,0,4191,0,5.0,0,20,19,0.0,11638,28455,0,0,0,true,0.0,3189,0,0,0,0,0,true,14141,0.0,8267,0,0,0,7571,189.66666666666666,0,0,71,9675,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,371,2PC,174,0.0,0.0,16337,0,36,593,4468,0,0,0,4135,3146,0,31,0,8451,56900000,0,0,5865,0,0,0,1176,0,0,3.4100596760443307E-4,5.0,8099,2PC__ TO__ PB,0,0,174,569.82,0.10001757469244288,1048,0,0.0,0,0.10276132739951642,2540,2540
9,299996,0,51249,5788,0,145,14129.778273151347,4205.006685613378,14523.176856599861,2.3087325032352837,9695.671585867312,0.9460383389234764,1.258126212173913E8,1,2500,UNIFORM,1,10.09673914868315,7.468792731978595,2,0,0,14089,53,0,0,0,0.0,false,0,0,25,0,20,6,885,4379,0,0,0,0,3344,0,41,371,5.0,0,0,0,2,0,0,145,0,SAFE,0,0,0,0,0,9690,19,0,2856,0,6,5217,{2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol},8115,167753,0,5.0,71,-1.0,0,963,0.002535763002343395,0,57037,1000,30,4172,0,true,30,0,0,4171,0,5.0,0,20,19,0.0,10809,28940,0,0,0,true,0.0,3157,0,0,0,0,0,true,14091,0.0,8355,0,0,0,8655,190.12333333333333,0,0,71,9670,60,0.0,0,0.0,0,1000,20,0,0,{TO=org.infinispan.reconfigurableprotocol.protocol.TotalOrderCommitProtocol__ 2PC=org.infinispan.reconfigurableprotocol.protocol.TwoPhaseCommitProtocol__ PB=org.infinispan.reconfigurableprotocol.protocol.PassiveReplicationCommitProtocol},0,346,2PC,145,0.0,0.0,15581,0,38,636,4454,0,0,0,4112,3112,0,36,0,8542,57037000,0,0,5933,0,0,0,1055,0,0,2.0225855385133995E-4,5.0,8196,2PC__ TO__ PB,0,0,145,569.96,0.10147798797271947,854,0,0.0,0,0.10375642684760938,2540,2540
